"gnd_id","call_count","avg_call_duration","nighttime_call_count","avg_nighttime_call_duration","incoming_call_count","avg_incoming_call_duration","radius_of_gyration","unique_tower_count","spatial_entropy","avg_call_count_per_contact","avg_call_duration_per_contact","contact_count","social_entropy"
7215120,1817.77660046941,125.399643207918,126.869613817427,169.027246184725,846.722105791543,124.279373859981,26.796201657345,45.0830220916204,0.40006217692676,11.3174865331507,1601.18090099088,146.386905102063,0.587785548044325
7215125,1931.5940961724,116.394217307424,134.435834665284,159.932262301059,898.212836447612,115.703572770142,27.7694627851141,45.4890937893432,0.432635926162487,11.5211194740072,1557.3877685412,153.055945035302,0.594759354852884
7215130,1894.46487458041,115.877083442593,131.906688896386,158.363160446905,879.78321939257,115.434024827628,27.5941552128444,44.7106124546566,0.437866840350137,11.4870364985919,1552.74904218775,150.995733449791,0.595230852140649
7215135,2127.39019394571,115.487888122139,147.708668499944,163.436360590905,993.683707747491,113.897283615819,28.8439374590271,48.9152478500481,0.421714346727626,11.7346663638117,1561.90440891505,164.040269562909,0.595161539942204
7215140,2148.12952510864,115.45518743171,149.11568829642,163.890634693033,1003.82616319162,113.762189099079,28.9551356271758,49.2899874142895,0.420267196957106,11.7566967928602,1562.73030856984,165.201671528291,0.595153816056132
7215145,2372.91267761147,112.143715447278,169.212606544572,162.433642680078,1101.04473886879,109.310538636533,29.1621692624167,50.1371081999851,0.400416460051122,11.9682694168678,1525.71766643055,175.966800821209,0.603320540849446
7215150,2394.71296110922,110.722050597193,172.965535644361,159.91769305242,1105.74299900541,107.766987530704,28.8107586551551,49.0229462943193,0.396940898652164,11.9786641106545,1505.02183813869,176.332490663549,0.607183097223014
7215155,2617.77066898943,116.220268727258,217.237031277188,171.177987052986,1177.23129098351,105.36836150921,32.3616765290966,50.9570900841755,0.427585140869979,11.6360759158708,1457.35364840894,189.979268084217,0.5981109817528
7215160,2592.27233245131,112.82943472581,210.25553492495,165.35022408578,1169.96330934388,103.994791170719,31.0223851576329,49.4044247303417,0.415426001485497,11.7640195792972,1452.61177389062,187.071547074636,0.604665118196888
7215165,1947.77116361234,120.593436394645,170.951653501232,174.790401736418,903.003112346666,114.539856726591,30.3484751635808,42.1101782376406,0.420531123523406,11.8119558929394,1644.05680102301,143.059506902005,0.594217649818655
7215170,1793.2852816532,116.790477919417,152.757318738371,167.60639559286,856.085103466915,116.17702025333,27.9278082035298,37.6649775162165,0.394572478897501,11.9686388469706,1646.53752995217,134.980755174022,0.604403339983863
7215175,2052.64250036749,114.437168367729,172.216655773291,164.60530990763,960.494948904596,111.975499344034,28.5472143282586,40.1994849638828,0.39779693710512,11.7151342135542,1530.74734911328,154.282239898518,0.608791146493901
7215180,1788.03562340967,113.285518568584,146.779050042409,160.563371116331,859.550466497031,115.317447335102,26.5416168868584,35.6908396946565,0.381834604168939,11.7805673874942,1565.00892057677,137.969465648855,0.614066748444252
7215185,1827.84353339565,113.45877472886,150.605926844891,161.171447283332,874.736726640259,114.814678977725,26.8433423874442,36.3691279806482,0.38423600476688,11.7707235091541,1559.85455131236,140.423587236334,0.613273077885431
