HOME_TOWER_ID,CALL_COUNT,AVG_CALL_DURATION,NIGHTTIME_CALL_COUNT,AVG_NIGHTTIME_CALL_DURATION,INCOMING_CALL_COUNT,AVG_INCOMING_CALL_DURATION,RADIUS_OF_GYRATION,UNIQUE_TOWER_COUNT,SPATIAL_ENTROPY,AVG_CALL_COUNT_PER_CONTACT,AVG_CALL_DURATION_PER_CONTACT,CONTACT_COUNT,SOCIAL_ENTROPY
28897,3173.2441860465115,125.61997174338792,205.34969853574503,193.9685815009338,1474.8397932816538,126.03110736212197,19.77667132483113,98.57622739018088,0.4298818653014045,13.546242673037813,1829.953799498869,226.76356589147287,0.6018675964182493
32907,2582.456050955414,129.59665631741103,183.80891719745222,188.95883455653015,1207.3662420382166,124.1932406575136,17.728139363191694,72.52611464968153,0.38753410967214263,12.459476205883641,1778.7249373482261,183.99808917197453,0.6052702672829394
46976,1827.5783179012346,102.5312777683428,137.2596450617284,130.14931994334177,849.9386574074074,102.61800355888197,13.87863343369062,41.70640432098765,0.3483746836451121,12.092383299878424,1423.3216169754783,143.39158950617283,0.6051021020632816
87121,2109.703177257525,134.49655109782105,160.66973244147158,201.007461090786,1025.9289297658863,129.18727189355883,40.56606963139946,39.70484949832776,0.46960652893823973,11.92217002525948,1714.6580842036326,157.95317725752508,0.588746301456309
21617,2483.767578801524,103.8866377292624,161.4024939383443,149.68655339373623,1183.6297194319363,106.41908708184964,18.389026161652524,67.49428472462765,0.4124170038434797,12.928659690719217,1403.210946485869,172.70280568063734,0.6047464637359964
9724,1808.7577981651375,126.53694793971543,130.58256880733944,173.3848031305324,815.1651376146789,125.08659228805787,34.66398137752988,40.80091743119266,0.36805629388431593,11.047405438915526,1549.632779224762,140.5183486238532,0.5933106547507121
31148,2601.6955371105496,117.70234525937393,196.06808613015758,170.0921135022057,1209.2011307590521,116.01874033663842,21.992911533580482,65.3944424395525,0.395873890936871,13.175241165791123,1701.4049226089899,175.82040178034404,0.6046739146403741
27883,2650.674495596227,121.82115381040158,242.6799925042164,177.10924568814178,1226.5180835779875,118.6999906000071,37.591046307059585,60.446936098444624,0.40159777939164437,11.768907274590514,1564.0143069625838,188.4262602286214,0.6322525448157166
29898,2860.010355695633,120.60626793477054,212.9981990094552,175.9013975274823,1322.0351193156237,117.86155912303151,18.89744967041449,87.18235029266097,0.42726050541822147,13.110370174321144,1820.7420230231241,201.67987393066187,0.60762211323148
104984,2251.381526104418,122.76643637788301,142.17536813922356,172.67615717124826,1118.2155287817939,119.38415013682892,44.1536625702157,41.42168674698795,0.43936595783064636,13.014862937778535,1605.9608389539696,156.06961178045515,0.5877972116566139
10633,1911.0739436619717,113.71246111657975,125.82511737089202,158.6083654042601,903.2582159624413,111.51483484423183,15.797926767976827,33.56220657276995,0.46451262928949244,13.032507312078225,1624.3465618102261,134.3931924882629,0.5922792772026034
61654,1258.184767277856,129.30443920464128,121.63187588152327,174.1528593246566,549.2642219087917,128.64247102284236,34.110678616705634,36.19934179595675,0.42845369486176904,10.02174646145809,1517.1449058462329,111.72590503055947,0.5909276726905884
41772,2733.2183168316833,109.75798838170746,249.3039603960396,162.32941413853388,1328.4381188118812,112.09131068693314,13.19256350476115,41.73712871287129,0.3982160241918803,12.897747094543753,1562.256856207614,186.090099009901,0.6255205973270583
24993,2432.900489396411,98.33526662244077,147.97553017944534,138.26738110975225,1079.6492659053833,90.52285493087982,29.365220512697903,45.492659053833606,0.41492110742045385,11.282750542575295,1292.7056344794296,178.66557911908646,0.6267799351195001
109473,2421.5825825825827,118.04018402243165,198.44744744744744,189.22607573960818,1261.9279279279278,115.22149895324755,49.0650006505874,50.48348348348348,0.4354677950564845,12.60229984931526,1560.8285062774553,162.3033033033033,0.6304473048845142
108454,1886.0839895013123,114.00285073845895,110.06299212598425,154.08104051219772,944.2913385826772,118.02892766767565,32.70875640015719,29.616797900262466,0.45087370204288196,13.855460902324952,1638.859956649261,117.85039370078741,0.6109274659887983
27498,2747.846153846154,104.41577423496088,141.5837104072398,158.85319581624682,1341.7692307692307,102.85790414010553,19.33943484425621,47.31221719457014,0.38708420337831956,12.528939418550957,1533.6713298952996,182.3710407239819,0.6127783134392183
29966,1935.5924075924077,112.48503579870959,132.63436563436562,158.3205983118934,905.7642357642358,115.14891946559509,18.903683807752348,36.481518481518485,0.3666363157672029,12.262753380021636,1471.6116304205866,129.55644355644355,0.5901969844629918
105713,2657.408237336279,110.8658793798568,176.41565409499762,167.776613688909,1329.980905791384,113.0847650280088,34.05782577788734,43.10162537478302,0.4302288479966145,14.024545273080973,1698.3380086748762,170.32207669244121,0.615224233655599
4582,2692.568733885195,103.69653652097709,226.3069615958746,150.59558224223565,1281.5711765504138,104.41546368930408,22.911419206921945,51.18347129868368,0.38090367831929284,13.673768027414916,1501.507860041697,177.8024155244945,0.6077449445705948
44666,2051.6628530568464,110.58253970886369,137.16446192348945,169.5169092398023,1034.9867715409366,118.62146738883601,32.59268218691368,37.8569896317483,0.33956283778882,12.746637386785121,1531.0675459321649,145.5441544511977,0.615419339786755
42267,2011.4765469061877,109.91900496480635,106.12774451097805,158.62858877868842,951.2719560878244,111.75020044302266,16.251295908357626,52.02744510978044,0.3854673027917647,13.075456295024557,1589.1617247079093,143.9191616766467,0.5808380534815032
65320,1230.3590785907859,120.42416891405435,93.39295392953929,147.86181276300968,590.8848238482385,123.93757144605917,22.213733816025886,31.29268292682927,0.4263886303433977,11.451955578119687,1615.848916092531,108.19376693766938,0.60198214659719
83865,2384.2027334851937,117.15206961176243,176.3867881548975,176.3491016376859,1154.6592255125286,115.45664594610977,32.80768895215195,35.54305239179954,0.43050548782198167,12.583924263559428,1645.8188338471232,168.74487471526197,0.608456933617278
37200,1846.074173971679,102.83900764012402,123.84018880647336,140.7565498705521,886.6614969656102,105.67794300534146,15.670283595008808,48.70262980445044,0.3878632436237449,13.3100407054776,1514.8066015387053,135.57720836142954,0.5982770078347591
40766,2254.6423166023164,104.48212835384729,120.95119691119692,146.57760165163407,1090.2633204633205,106.65075143393624,15.481099013674838,53.69405405405406,0.37745298462968807,14.111135561992787,1674.091566369635,157.53945945945947,0.5957711297925247
40188,2179.4994481236204,105.22248118382471,173.97378587196468,143.16966724319425,1062.7717991169977,106.59932006408194,14.653616832203166,48.824503311258276,0.3694304653223944,13.210148115042132,1496.601616428694,151.89817880794703,0.5965759023377548
37487,1907.8686510748878,101.65596485233306,113.55468934561776,137.39828537943984,927.4691708008504,104.37122183481677,15.089047822759447,43.59154264115285,0.4139123903212122,12.630170662598042,1428.066882404117,144.2697850224427,0.6010095377547858
45701,2149.640831758034,108.21051175312964,149.51480781348457,151.10677954824655,1050.5746691871454,111.93075957357799,16.609653157619665,48.10018903591683,0.36664626224452895,12.400354006485669,1563.2396510207657,153.95904221802144,0.6057560295719115
21658,1441.1631701631702,99.65895007449801,85.24864024864024,124.51158104162153,650.3931623931624,93.98881746425951,12.381949981452916,26.156954156954157,0.41724544253995577,11.504587942827206,1248.0570020586165,111.35664335664336,0.6135472442905352
41905,2730.8373819163294,91.74895725153777,266.50404858299595,137.96243937299135,1333.7887989203778,94.18830045096612,22.174912823156657,37.08029689608637,0.3805553501380503,14.066081210384526,1434.7795606550799,189.26113360323887,0.6324618346799359
30494,186.87290969899666,71.11793070470513,14.545150501672241,114.80498034198041,87.34448160535118,85.40053658557363,49.495012801614244,15.555183946488294,0.7216953646193106,6.868314000440766,418.7777205012134,17.91304347826087,0.6446064281934136
30147,2946.671787709497,125.12054159324256,198.20879888268158,197.02571851404267,1366.0949720670392,128.05333386451255,18.103554473100353,91.17388268156425,0.41072370370475686,13.645431819522146,2123.7090196077997,214.04120111731842,0.6043433101527415
39268,2432.7462235649546,113.8009911691692,166.71148036253777,173.06110359035893,1115.7885196374623,113.23267377055099,27.5391000639544,64.00604229607251,0.5339197732030795,12.106322986785928,1694.7950169485955,160.97280966767372,0.6270654610442637
14349,2126.84375,113.29924709036632,173.13125,167.6156741085088,940.24375,108.41354025709181,22.538428768117395,64.9375,0.45590615453188893,11.229316926446279,1655.8210081438858,165.3125,0.6200732968551799
7192,1689.8783783783783,91.91585680598354,153.24324324324326,114.19577715678423,779.1756756756756,85.30382785195235,44.733196480454566,38.75675675675676,0.5008492790219596,7.585921738987527,797.4126965680813,118.25675675675676,0.5938863718301154
39932,2275.4583333333335,104.88283124200446,179.63114583333333,146.48355873526148,1115.4661458333333,108.26421501077037,14.04615785174834,47.913645833333334,0.3555345334441075,13.54125913207716,1621.6515141018208,156.95916666666668,0.6091885667450387
34676,2255.8969199178646,107.49899882803527,142.26324435318276,150.01840565375682,1106.2731006160163,110.30492684853778,16.04567705938389,62.08583162217659,0.4076591098703427,12.62378556396083,1519.3845228299901,170.2394250513347,0.6034906658073163
29138,2312.2654760710343,109.05672256681507,237.18330490619041,152.65377925481485,1080.4605197150597,102.37652298506278,24.092869357563643,62.69238487007124,0.40426055834158364,11.385920796066245,1353.0697342399562,165.437543894853,0.6126096027761754
11884,1612.4565692705228,112.75878388283964,110.5742397137746,150.28479957596068,764.2170542635658,113.06953701966478,16.579059986407298,29.34188034188034,0.33820796722929203,12.920652861039347,1516.0792718329253,122.903796461936,0.6045082580035568
34925,2475.4803347280335,105.60355696994961,172.58382147838213,147.00788576739643,1186.4011157601117,106.39682971064028,16.60793903089053,69.36959553695955,0.3818909577091535,12.901428797986263,1511.2766134501805,181.8231520223152,0.6082830943686018
57631,2438.3501764517164,107.87633089287137,180.47770291947384,154.88156416424653,1115.1474173885147,104.67729041054521,28.10734667326588,46.79274943856272,0.38998393295804556,11.99947097064414,1463.5953891868621,177.06448508180944,0.6149147032596305
52811,2215.5964673913045,104.74025278580423,140.9305706521739,143.22005277761133,1064.0777173913043,105.67925372174773,20.237619010544524,44.435733695652175,0.2766422578398692,12.25031415503668,1393.0447393178379,170.56671195652174,0.6107024362900554
97969,2608.747231012658,108.6039932378821,156.2451542721519,153.08672738099284,1315.4754746835442,108.80301852268303,31.45068771208775,36.571103639240505,0.403864388182464,13.480423788140058,1528.9053463100286,174.2704707278481,0.6206932369931131
52280,1189.4290067032298,132.62291884990609,85.56368068251066,169.28176268068563,561.5588056063376,135.86601647498674,23.021283864681052,36.25898842169409,0.3900666250903637,12.524529001626735,2015.8573796837784,99.58988421694089,0.5604108869728376
6118,1821.7839464882943,108.00234795963907,136.6458193979933,141.85487799011773,893.161872909699,112.45131122847111,20.05022327407961,39.10200668896321,0.38849568585943495,12.775789982414256,1510.9910944078217,136.57090301003345,0.5950835007554883
43151,1973.6397158833308,99.36945238639674,132.7760314341847,136.67882310723968,1028.1668429802025,103.18383506076538,23.511239213903306,31.33912649236814,0.35182405812597184,12.284617367796898,1300.711899737192,146.88197068157774,0.6379716456025898
94997,1984.8476430976432,147.71284503528864,223.21969696969697,215.430963529271,866.7070707070707,131.83015958968832,82.0935487273183,57.36447811447812,0.444968869232443,10.750840983004318,1650.7464031796696,155.7020202020202,0.5259982592004271
27894,4236.916387959866,142.19309648578272,253.8160535117057,220.8693108549909,1953.9581939799332,144.95251120904047,20.197201160503752,131.16053511705687,0.4612918488291743,12.956881891607056,2133.4053978171983,304.23745819397993,0.6169808017331856
39776,2516.7930406635646,124.24825893804025,152.86263402791826,183.66420113425406,1197.522961764111,129.14451853695954,19.262143395214267,59.483714343516084,0.42385401178335597,14.119018164035245,1976.570027480821,167.01942140400567,0.5838229007878307
26894,3068.1963419186263,116.68498699464274,210.7067935796939,171.95746732019774,1426.5358342665174,116.31902550111005,20.84085118213966,90.70250093318403,0.4349829059628858,13.819383624881572,1736.098787069361,215.4678984695782,0.6035762818722805
72416,1456.5867560771164,115.60600156214664,112.21207041072925,150.5629835316947,715.3755238893546,117.56774028943245,26.04306365440071,28.23973176865046,0.3506653102175713,11.014864085434006,1408.3371358106467,125.82984073763622,0.615047860881165
57628,2326.444835680751,115.17402921645518,161.2131455399061,167.796451490908,1091.0302816901408,112.60065596897321,29.911209658515556,52.511971830985914,0.4078247051205662,11.946112873908659,1569.83133596991,175.18732394366197,0.5950874067320296
55832,2536.707090788602,111.08143711353665,233.33399602385686,154.55023360855253,1105.0337972167,98.98971931154718,27.549387970622714,51.76607024519549,0.4140716589776212,11.82686291396358,1392.2705137444514,183.3611663353214,0.5946622318392144
39710,2204.0586340206187,103.86584420419919,159.78930412371133,136.38000441749233,1064.257087628866,106.1108125139954,14.822014113018579,48.88079896907217,0.39056083794616864,13.213465430430613,1447.351376992317,149.7673969072165,0.588438939910537
56106,824.2081504702194,137.04922892226475,68.23072100313479,189.53682993780416,375.6037617554859,138.8167713667045,24.0851264811166,24.89153605015674,0.35649709448123296,9.985374037446865,1655.7534412802818,76.18495297805643,0.5657065068854825
42750,1834.1850594227503,109.25239410183777,111.85172608941708,149.24307781059002,866.2057159026599,111.50253979330077,17.17433757909533,48.21307300509338,0.31208212709995853,13.08932170126463,1697.2532838522839,139.2688172043011,0.5919468997411629
29409,2143.069024529378,110.90783654481847,142.65830005704507,149.05745565256294,1001.7056474614946,108.48793601490908,17.450636926836378,60.75128351397604,0.42947976362046786,12.84874810749432,1571.877668350111,150.405590416429,0.6023255620448114
28641,3013.0478961504027,130.18852343099798,237.48724261414503,198.48031386895846,1402.034467323187,127.96782186511106,21.38610958147505,92.10765443151298,0.42852098282957046,12.48616964510418,1779.442462761184,226.55483437779768,0.6064482790910705
26846,1439.7041984732825,106.14512001740759,118.11259541984732,157.4629695628293,632.8645038167939,105.9886781270187,66.22722934767341,29.9293893129771,0.5258279742495368,7.5302851646217706,741.4175064591026,107.14312977099236,0.6562786954123556
