gnd_id,PC1
1103005,-4.397648047095423
1103010,-4.531051221810487
1103015,-5.131186748824922
1103020,-4.105788621940194
1103025,-3.524339251622806
1103030,-3.751015839531908
1103035,-3.716709743992147
1103040,-4.2822893573563015
1103045,-4.371630386349914
1103050,-4.706050525052737
1103055,-4.270967176541589
1103060,-5.200097787262746
1103065,-5.765291660035361
1103070,-4.982207203153975
1103075,-4.447500387900332
1103080,-4.4036328035923615
1103085,-3.835503307067672
1103090,-3.401339223085918
1103095,-3.6477150342079017
1103100,-5.313418876736723
1103105,-5.530520566452503
1103110,-4.864000251512637
1103115,-2.6733676212640702
1103120,-0.21458127498987295
1103125,0.7835083716439426
1103130,-0.4663561167856929
1103135,-0.9033603020167803
1103140,-1.6197159793076858
1103145,-3.0813831909280687
1103150,-3.660079071173037
1103155,-1.5104221845766683
1103160,-1.8787530555763652
1103165,-2.598947612375088
1103170,-1.703127143658445
1103175,-0.7605346284193902
1106005,-3.501266292229868
1106010,-2.694075092584623
1106015,-2.588792831791772
1106020,-2.8425011845027464
1106025,-3.7145277582231757
1106030,-3.8745271811962168
1106035,-4.123824375355338
1106040,-4.676477233046818
1106045,-4.455030529184057
1106050,-4.1984352431283645
1106055,-3.7857213014492057
1106060,-3.3814872542783925
1106065,-2.797118020150622
1106070,-3.040581783632339
1106075,-2.2087898630164804
1106080,-3.1020832260726277
1106085,-3.8895790534900754
1106090,-4.309333190622519
1106095,-4.888841193023144
1106100,-4.991201510573695
1106105,-4.101004375955469
1106110,-4.0651263079593525
1106115,-4.494629122624631
1106120,-4.606366745567303
1106125,-4.688645287863734
1106130,-4.508397451564331
1106135,-4.340513366791633
1106140,-2.8851042841937327
1106145,-3.3192150426330977
1106150,-3.6505827679141465
1106155,-4.020762724941498
1106160,-4.229343910335227
1106165,-3.1114728695425264
1106170,-3.7586228335067275
1106175,-4.2927857931718565
1106180,-4.387762093317441
1106185,-3.2596002168276
1106190,-3.7950432136509673
1106195,-4.181094117318654
1106200,-4.111582257571676
1106205,-4.148588219131102
1106210,-4.100640319784792
1106215,-3.4570199163963857
1106220,-3.8274342357892905
1106225,-3.6665843899588295
1106230,-2.9449058755536464
1109005,-3.536106591957616
1109010,-3.298974208796439
1109015,-3.5636080833797115
1109020,-2.183359719692152
1109025,-0.8007368928873114
1109030,-2.416515722795893
1109035,-2.419848175711657
1109040,-1.3463134138974078
1109045,-2.783767016979241
1109050,-2.972779365313101
1109055,-2.7638454995725414
1109060,1.2119817761163274
1109065,-4.128791867641893
1109070,-2.1300091543789987
1109075,-2.756364669935953
1109080,-2.996296721641224
1109085,-2.6257033688321965
1109090,-1.2053968454706183
1109095,-1.7920949989072685
1109100,-1.774046216242037
1109105,2.6180984080081124
1109110,2.162211766225105
1109115,-3.478817962912776
1109120,-3.612365016243682
1109125,-2.4922736305829187
1109130,-3.688191417980217
1109135,-3.578980836924288
1109140,-3.7176967522746738
1109145,-3.7857549257007665
1109150,-4.210178760482767
1109155,-3.809609071084477
1109160,-2.5793932572181406
1109165,-3.0910452177581775
1109170,-3.1522944094849934
1109175,-2.3532256890293097
1109180,-2.445975656237047
1109185,-3.4730579042087184
1109190,-3.4644969810514614
1109195,-2.8113112423774482
1109200,-3.290685262123275
1109205,-3.2679419558846297
1109210,-3.090122671761451
1109215,-3.3029844075184203
1109220,-3.3423021648136615
1109225,-3.1069775845439254
1109230,-2.5843870274100107
1109235,-3.5164291534813374
1109240,-3.830920929971323
1109245,-3.4549603518528333
1109250,-3.4326414020481417
1109255,-3.2275497056646882
1109260,-3.2410988872032642
1109265,-3.2984989850358346
1109270,-4.160876010614252
1109275,-3.855850644774513
1109280,-4.672764449354788
1109285,-3.2811304425159387
1112005,-2.0732300758222046
