"gnd_id","fit","trend","signal"
"2139010",5.18074380863241,4.51170794513154,0.669035863500886
"2139030",3.90711581360151,4.016102629636,-0.108986816034467
"2139005",4.65556014830373,4.19506468651059,0.460495461793143
"2139015",3.84994165226255,3.74432098363778,0.105620668624776
"2139025",3.48948769949077,3.48948769949077,0
"2139020",3.04610059490961,3.32642824635439,-0.280327651444767
"2139115",3.33721870171921,3.33721870171921,0
"2139125",3.88113128542325,3.79803470422663,0.0830965811966152
"2139135",5.30497853168049,5.07464059318594,0.230337938494549
"2139165",4.33937343023201,4.07436360782616,0.26500982240584
"2139160",4.34937932143841,4.27969347895655,0.0696858424818586
"2139130",4.479966595115,4.48835255688338,-0.00838596176838369
"2139140",4.32606959206905,4.1589451404708,0.167124451598245
"2139150",5.22718116470097,5.31152730580868,-0.0843461411077016
"2139100",2.49415288514397,2.58257626404052,-0.0884233788965378
"2139270",3.79486538578989,3.8822458183353,-0.0873804325454008
"2139170",3.92650862089921,3.56017767687525,0.366330944023969
"2139360",0.848748164928558,0.848748164928558,0
"2139365",1.93283010255447,1.59586520771237,0.336964894842099
"2139330",-0.70222155107629,-0.70222155107629,0
"2139325",0.993069157406026,1.06173802515741,-0.0686688677513804
"2139315",3.57107071010313,3.46336368383191,0.107707026271215
"2139385",3.94908346986963,3.78675961024328,0.162323859626348
"2139310",3.84845051572699,3.60779435761492,0.240656158112073
"2139305",2.65539397307844,2.77946130054258,-0.124067327464146
"2139400",3.75523612331423,3.268976124472,0.486259998842224
"2139280",3.63737364067697,3.63737364067697,0
"2139300",3.03668577017529,2.65920431023545,0.377481459939837
"2139515",1.23146429095106,1.1266485915625,0.104815699388553
"2139615",0.992732664812893,1.20620201205397,-0.213469347241084
"2139600",1.15604464556298,1.15604464556298,0
"2139605",0.0418125667829113,0.152764251301143,-0.110951684518234
"2139595",1.18820107662933,1.18820107662933,0
"2139530",1.43091774123805,1.43091774123805,0
"2139590",2.41569556202666,2.41569556202666,0
"2139535",2.21969609892291,1.94574079196004,0.273955306962878
"2139575",2.50864726759555,2.74833126207769,-0.239683994482145
"2139570",3.40620699506765,3.69785860380857,-0.291651608740921
"2139550",3.88516955617978,4.01371194607741,-0.128542389897633
"2139435",3.83549942088517,3.95768330483034,-0.122183883945173
"2139565",4.42347201502646,3.84026002714591,0.583211987880552
"2139560",4.01100144765772,4.04645094833671,-0.0354495006789859
"2139545",3.96513916012449,3.40504171904781,0.560097441076693
"2139355",0.122990886516642,0.32687187638375,-0.203880989867116
"2139345",0.423119671420011,0.423119671420011,0
"2139395",2.83568178437404,2.76621039021663,0.0694713941574097
"2139405",3.55995372296324,3.09453649313442,0.465417229828816
"2139350",0.345588785126977,-0.0605201451254271,0.406108930252396
"2139095",3.19299504243971,3.28963288676421,-0.0966378443244958
"2139190",3.63080626225822,3.25796441642479,0.372841845833441
"2139185",2.87398351724349,2.81898572590227,0.0549977913412267
"2139495",1.72829378140545,1.61426977185211,0.114024009553333
"2139490",0.902975989317733,0.913576838192477,-0.0106008488747492
"2139415",4.86902664517565,4.3668633593415,0.502163285834157
"2139540",3.08437457080878,2.68762485936754,0.396749711441248
"2139445",3.30764583701714,3.30764583701714,0
"2134150",-0.698244696672983,-0.452517409063423,-0.245727287609582
"2134130",-1.44180477829453,-1.44217438077912,0.000369602484575016
"2134195",-0.291812005820717,-0.391522159774992,0.099710153954272
"2134080",-0.8409220050458,-1.1499652612104,0.309043256164601
"2134090",-0.266959264812403,-0.301550803297958,0.0345915384855524
"2134190",0.0533588526121488,0.0533588526121488,0
"2134185",0.677026397772043,0.572652988934241,0.1043734088378
"2134215",0.274490792139557,0.0738264869080464,0.200664305231508
"2134225",0.151128428540822,0.0522595440831709,0.0988688844576483
"2134175",-0.16928574903574,0.0103014961840013,-0.17958724521974
"2134230",-1.12698622995203,-0.922919457810422,-0.204066772141613
"2134240",-1.06037896019438,-1.06037896019438,0
"2134085",-1.03063182477856,-1.11828827254086,0.0876564477623046
"2134170",-0.651982899042567,-0.840245346959991,0.188262447917423
"2134245",-1.35773513492827,-1.51473566471043,0.157000529782153
"2134165",-0.484668554887731,-0.51197590089544,0.0273073460077078
"2134255",-1.37686771358419,-1.31427835962781,-0.0625893539563903
"2134270",-0.620720677357756,-0.756380012015469,0.135659334657694
"2134160",-1.16271002874934,-0.956254638865023,-0.206455389884327
"2134125",-1.09711613649136,-1.09711613649136,0
"2134120",-1.25661118074387,-1.25661118074387,0
"2134040",-1.12808859719428,-1.33953632184162,0.21144772464734
"2134030",-0.754774712291672,-1.06142697389619,0.306652261604516
"2134015",-1.42509648320279,-1.56146424026582,0.136367757063028
"2134025",-0.865381153352664,-1.06454618711543,0.199165033762767
"2134095",-0.171978581212361,-0.171978581212361,0
"2134100",-1.04663936506064,-0.842193804132481,-0.204445560928161
"2134105",-0.00487250474468661,-0.00487250474468661,0
"2134050",-0.689977874588305,-0.878305455080728,0.188327580492418
"2134045",-0.767538697148776,-0.78127916341293,0.0137404662641554
"2134115",-1.17267532768119,-1.17267532768119,0
"2134110",-1.35823791155134,-1.35823791155134,0
"2134010",-1.71785645307756,-1.71711955363174,-0.000736899445820005
"2134285",-0.637314331932936,-0.629418790673173,-0.00789554125977945
"2134275",-0.773300207824127,-0.768391753051496,-0.00490845477265022
"2134280",-0.850455738691184,-0.952809124568023,0.102353385876819
"2134155",-0.539942976329879,-0.539942976329879,0
"2134180",-0.352974227465528,-0.187108266091152,-0.165865961374376
"2134260",0.257925867799586,0.125214426313927,0.13271144148566
"2134250",-0.706061420490117,-0.956756087472045,0.250694666981924
"2134035",-0.568590771939278,-0.826285082724129,0.25769431078485
"2121100",-1.3958411929957,-1.16926743398094,-0.226573759014762
"2106335",1.48842190117065,1.3979988609393,0.0904230402313423
"2106300",0.992634563846605,1.26376107185749,-0.271126508010896
"2106235",1.27665941282931,1.69138062167891,-0.414721208849644
"2106200",0.370948505926298,0.408750540035964,-0.037802034109684
"2106055",0.272553586383648,0.440824835040466,-0.168271248656833
"2106240",0.738535880378567,0.738535880378567,0
"2106165",0.921723807939161,1.11265715336392,-0.190933345424783
"2106195",0.588848382393876,0.614149512095194,-0.0253011297013186
"2106190",1.08323235484006,0.972725395562303,0.11050695927776
"2106175",1.60238239001606,1.48431904169703,0.118063348319038
"2106170",0.771301438710291,0.78015676027414,-0.00885532156384986
"2106140",0.68695361749015,0.68695361749015,0
"2106295",1.63722174656713,1.63722174656713,0
"2106090",1.52678408725124,1.49369352111762,0.0330905661336095
"2106070",1.72854891681546,1.72854891681546,0
"2106160",0.369663528522529,0.521091195674696,-0.151427667152205
"2106095",1.2349614270208,1.20589925677274,0.029062170248048
"2106135",-0.290244834676497,0.0839849718893994,-0.374229806565923
"2106130",0.780364061340199,0.981079884083658,-0.200715822743457
"2106185",1.29700871501492,1.29700871501492,0
"2106085",1.22109487616031,0.886997877159261,0.334096999001044
"2106155",0.469541150438335,0.599792725117861,-0.130251574679536
"2106205",1.57954598790111,1.67818063744658,-0.0986346495454573
"2106290",2.27373738976454,2.48213870504023,-0.20840131527569
"2106150",-0.259831910490426,-0.0277337776637533,-0.23209813282669
"2106245",0.598500695955127,0.48433375990664,0.114166936048485
"2106250",0.622254320072305,0.338703519788079,0.283550800284229
"2106145",0.520057880989723,0.668825390306176,-0.148767509316498
"2106270",1.44109166701766,1.44109166701766,0
"2106265",0.86858682744715,0.689365527970989,0.179221299476159
"2106305",2.70061566440949,2.82226395750324,-0.121648293093756
"2106330",1.28287650913021,1.74230374685545,-0.459427237725253
"2106310",3.78436570844571,3.86991495250505,-0.0855492440593527
"2106320",3.85421325358259,3.81637633107252,0.0378369225100745
"2106325",2.64631749124364,2.60714248820305,0.0391750030405915
"2106315",4.23893898217525,4.23893898217525,0
"2106275",1.27847733609695,1.28644904769048,-0.00797171159352712
"2106280",1.31915236522176,1.31915236522176,0
"2106230",1.25212379482748,1.25212379482748,0
"2106225",1.67155346173338,1.69667924497704,-0.0251257832436602
"2106125",0.0179729228247609,0.0619447909884325,-0.0439718681636719
"2106255",1.05693709227971,0.901126254097794,0.155810838181921
"2106260",1.75749780183116,1.40315545472502,0.354342347106143
"2106180",0.757860831294581,0.726440272178442,0.0314205591161398
"2106065",0.686994911549273,0.686994911549273,0
"2106035",0.345005756743739,0.345005756743739,0
"2106060",0.488061231029685,0.266124828068628,0.221936402961042
"2106045",0.64738505909949,0.711398082223012,-0.0640130231235322
"2106020",-0.073016590667673,-0.073016590667673,0
"2106040",0.162003959921804,0.0790260793223899,0.0829778805994062
"2103285",2.34931427011985,2.35081922296406,-0.00150495284423748
"2103290",1.8689246573868,2.00093483384138,-0.132010176454612
"2103240",-0.437789413831756,-0.0357577321472925,-0.402031681684464
"2103325",-0.930348666981275,-0.930348666981275,0
"2103330",-0.601445323359555,-1.09232148598592,0.49087616262637
"2103335",-1.21481918475305,-1.47772488253027,0.26290569777722
"2103130",1.32734936069059,1.32734936069059,0
"2103120",2.50871120462322,2.6216659172542,-0.112954712630998
"2103200",0.541718899265186,0.446658458254166,0.0950604410110235
"2103190",-0.168398309917297,-0.195086297482341,0.0266879875650456
"2103195",-0.0637404180168181,-0.0637404180168181,0
"2103050",-0.031217298213666,-0.164956722402172,0.133739424188508
"2103045",1.17847838435226,1.38545270241006,-0.206974318057794
"2103090",1.05795894949018,1.01507243437344,0.0428865151167478
"2103235",-0.0656825951034627,0.117161802834013,-0.182844397937469
"2103105",0.854545220514942,0.854545220514942,0
"2103055",0.0401080727410315,0.398040522340396,-0.357932449599358
"2103255",1.57704873897369,1.29640077273264,0.280647966241034
"2103260",1.81791401311687,1.81791401311687,0
"2103305",-0.276201462189465,-0.276201462189465,0
"2103150",-0.577809309941314,-0.754510186474936,0.176700876533626
"2103155",-0.653103859926097,-0.812930843562987,0.159826983636892
"2103145",-0.737263471793714,-0.737263471793714,0
"2103165",-0.757656405548051,-0.852387272833276,0.0947308672852257
"2103040",0.558721330939653,1.25249387452402,-0.693772543584372
"2103075",0.935784417607493,1.14758446179836,-0.2118000441909
"2103135",-0.12071213101127,-0.180589313815778,0.0598771828045107
"2103205",0.0238482347486866,0.0238482347486866,0
"2103140",-0.58487500687221,-0.264960966154999,-0.319914040717208
"2103170",-0.767286625584148,-0.59550331030213,-0.171783315282017
"2103180",-0.66286353984579,-0.66286353984579,0
"2103175",-0.818194842501297,-0.950281265345887,0.13208642284459
"2103245",-0.452814828141443,-0.452814828141443,0
"2103300",-1.24923766529818,-1.10410226396704,-0.145135401331179
"2103225",-0.570601996028614,-0.578037268185668,0.00743527215702354
"2103250",0.381684741370427,0.375163439060759,0.00652130230964121
"2109030",1.6647813820531,1.71519434284248,-0.0504129607893812
"2109160",4.10282751381685,4.1716679918647,-0.0688404780478475
"2109140",0.134949050490359,0.491143138812201,-0.356194088321881
"2109110",4.43780239905139,4.2811380703985,0.156664328652872
"2109005",0.926658160755042,0.792001372678519,0.134656788076502
"2109015",0.362724885154008,0.712750811203274,-0.350025926049286
"2109035",1.9723747001791,2.00088212548135,-0.0285074253022577
"2109060",2.57352499262531,2.7251666853537,-0.151641692728392
"2154150",-1.81726587434562,-1.66622802161795,-0.151037852727684
"2154135",1.72705622203441,1.60727479640182,0.119781425632585
"2154105",-0.684908296641985,-0.635130646058811,-0.0497776505831776
"2154095",-0.975496153407984,-0.987913108685435,0.0124169552774447
"2154110",1.45723505789465,1.28605836021336,0.171176697681281
"2154100",-0.948771166595334,-0.678008366462248,-0.270762800133089
"2154050",-0.113804084734155,-0.108439885205598,-0.00536419952856582
"2154055",-0.123460063501661,-0.00902305633514867,-0.114437007166516
"2154060",-0.86238825018288,-0.692150615176958,-0.170237635005927
"2154010",-0.797149332979195,-0.49188262885763,-0.305266704121571
"2154115",0.757444176273151,1.03514349784956,-0.277699321576415
"2154125",2.90989305242366,3.1710485120349,-0.261155459611236
"2154140",-0.384790227092739,-0.566166918501827,0.181376691409076
"2154145",-0.613952815348915,-0.670776237738985,0.0568234223900531
"2154020",0.899352807596865,0.921423136881744,-0.0220703292848857
"2154045",0.708301273802424,0.708301273802424,0
"2154120",1.71113686570424,2.03619693612159,-0.325060070417348
"2154130",1.33315502636897,1.6059007102085,-0.272745683839533
"2154040",2.28317968572281,2.63655651338578,-0.353376827662964
"2118050",-3.53096165029436,-3.73196464655753,0.20100299626317
"2118145",-1.50872731330508,-1.92490462957409,0.416177316269011
"2118120",-1.90238777169851,-2.38826271086572,0.485874939167204
"2118115",-3.25894852439566,-3.30123232013265,0.0422837957369907
"2118110",-1.78067012070442,-1.78067012070442,0
"2118170",-1.94264604713135,-2.31588452968497,0.373238482553603
"2118140",-0.506679374051306,-0.506679374051306,0
"2118290",-2.4771135916312,-1.73296951626321,-0.744144075367994
"2118225",-1.81042262712858,-2.1076402197376,0.297217592609
"2118175",-2.69015845963005,-3.15788317743872,0.467724717808649
"2118280",-3.17946731382006,-3.34490715394046,0.16543984012039
"2118150",-0.549843466125697,-0.626024792163347,0.0761813260376338
"2118305",-4.7058866926385,-4.52175413461697,-0.184132558021526
"2118310",-4.35379504069583,-4.35379504069583,0
"2118010",-4.11252056421337,-4.25193820008748,0.139417635874117
"2118045",-2.8785838292853,-3.20091812845022,0.322334299164913
"2118040",-3.44930260185798,-3.33200516863426,-0.117297433223727
"2118165",-0.697390122720829,-0.920271393534645,0.222881270813816
"2118160",-0.378930380316767,-0.738593869221576,0.359663488904811
"2118200",-1.80690510985268,-1.88273244177238,0.0758273319196996
"2118155",-0.902855793007898,-1.12008071289112,0.217224919883222
"2118235",-3.00885043808657,-3.20563670949602,0.196786271409458
"2118285",-3.16335894489317,-3.41036227054171,0.247003325648532
"2118300",-1.94390515117435,-1.67086475300682,-0.273040398167537
"2118190",-2.08906502268559,-2.29973193538626,0.210666912700639
"2118195",-2.0031333150888,-2.04430142748851,0.041168112399682
"2118265",-3.52571848922348,-3.7728745257848,0.247156036561296
"2118315",-4.17086593371906,-3.8477087442454,-0.323157189473684
"2118260",-2.7224949607396,-2.86791759682786,0.145422636088229
"2118035",-2.64986149033225,-2.64986149033225,0
"2118065",-1.81429462352907,-1.98476974267033,0.170475119141262
"2118060",-2.35674822864007,-2.35674822864007,0
"2118055",-3.66740608388471,-3.97371382189225,0.306307738007547
"2118135",-1.13588995599728,-1.13588995599728,0
"2118090",-2.84610563916089,-2.84610563916089,0
"2118085",-1.78633000739632,-1.67747830749336,-0.108851699902959
"2118105",-1.76717022231008,-1.70914227867886,-0.0580279436312231
"2118070",-1.59750015165853,-1.63375771808023,0.0362575664216999
"2118075",-2.46965612431749,-2.41534272073851,-0.0543134035789821
"2118095",-2.78375760668269,-2.78375760668269,0
"2118230",-2.4718487423091,-2.58182245003026,0.109973707721165
"2118025",-4.13461783667275,-4.13461783667275,0
"2151005",3.45637304505559,3.20945924474037,0.246913800315222
"2151235",1.04239364570893,0.896168883199574,0.146224762509356
"2151105",3.07421554857691,2.53997528466018,0.53424026391672
"2151190",1.96404482297314,2.04802727676221,-0.0839824537890651
"2151140",2.44164248296098,2.29414100284683,0.147501480114147
"2151145",1.2999026216666,1.05733098081323,0.24257164085337
"2151195",0.415483437365233,0.661269810640894,-0.245786373275656
"2151150",0.262783518236092,0.129364695473933,0.13341882276216
"2151185",-0.275045915928247,-0.275045915928247,0
"2151205",0.139311472244326,0.139311472244326,0
"2151160",-1.03345320732288,-0.652311747134631,-0.38114146018825
"2151155",-0.259096106227801,-0.0314289238280434,-0.227667182399758
"2151175",-0.586434458519741,-0.29552361014949,-0.290910848370253
"2151170",-2.10159668714576,-1.74586600401557,-0.355730683130181
"2151200",-1.10558961952087,-0.788188420999686,-0.317401198521189
"2151240",0.238421222659344,0.748727821852849,-0.51030659919351
"2151215",1.70360953364153,1.43068216890307,0.272927364738457
"2151180",-0.398923826993449,-0.135286075400635,-0.263637751592817
"2151165",-1.44060207455413,-1.08675823975281,-0.353843834801329
"2151115",4.65173007290527,4.65173007290527,0
"2151010",2.99476596833714,2.99476596833714,0
"2151085",3.16593257886452,3.16593257886452,0
"2151060",6.04982621925539,6.0000721376852,0.049754081570182
"2151100",6.4137444740719,5.93848526936253,0.47525920470938
"2151095",5.84764661322964,5.67921134659412,0.168435266635526
"2151090",5.55538568209191,5.46720925543128,0.0881764266606328
"2151065",5.63425243181805,5.63425243181805,0
"2151050",4.42208299925738,4.25050789407742,0.17157510517995
"2151055",3.88716451779989,3.74764554354462,0.139518974255266
"2151015",2.97643010927697,2.97643010927697,0
"2151040",1.42468044680477,1.19654376717233,0.228136679632442
"2151020",1.54633988705166,1.43132574043056,0.115014146621103
"2151045",2.5376507350358,2.36928957026852,0.168361164767275
"2151125",4.2937240912576,3.90583377222563,0.387890319031968
"2151135",2.93626627612786,3.28719523420498,-0.350928958077122
"2151120",5.18533947321769,4.4251156337245,0.760223839493178
"2151070",3.87292902272563,3.71013359757707,0.162795425148547
"2148140",-1.66076089614871,-1.73109583893351,0.0703349427847975
"2148135",-2.02157457310459,-2.0249211639998,0.00334659089520678
"2148080",-1.46913488439517,-1.46913488439517,0
"2148085",0.100312074546712,-0.725032408662286,0.825344483208994
"2148060",-0.855503153211906,-0.887552536304511,0.032049383092602
"2148065",0.269139290259027,0.293690669372821,-0.0245513791137957
"2148070",-0.48686504960287,-0.48686504960287,0
"2148075",-0.901117005534096,-0.852430290859491,-0.0486867146746115
"2148035",-2.16307286925599,-1.8989122896066,-0.264160579649396
"2148055",-1.4851370527522,-1.64669635419255,0.161559301440343
"2148050",-0.840560501168221,-0.744335598130129,-0.0962249030380994
"2148130",-1.17162734345094,-1.65619363208396,0.48456628863301
"2148120",-1.51313103978774,-1.51313103978774,0
"2148110",-1.08477968331195,-0.91059301759216,-0.174186665719795
"2148045",-2.02405424356231,-2.4442251388932,0.420170895330879
"2148040",-2.82420136309078,-2.82420136309078,0
"2148015",-1.04619439971552,-0.952931315657863,-0.0932630840576663
"2148010",-1.03376277361481,-1.29575311858286,0.261990344968038
"2148095",-0.590531244450575,-0.868680734503025,0.278149490052444
"2148100",-0.894403143820971,-0.749344334964721,-0.145058808856256
"2148105",-0.843667713929234,-0.727621185272111,-0.116046528657128
"2148005",-1.9641986444233,-1.9641986444233,0
"2148025",-0.332515692531218,-0.546268885058752,0.213753192527543
"2136265",5.12577345102966,5.14130437150223,-0.015530920472572
"2136255",3.55096162669674,3.55096162669674,0
"2136270",3.11075596231567,3.33107882310833,-0.220322860792652
"2136110",2.19308649531009,2.20206345508084,-0.00897695977073923
"2136245",2.36901471480844,1.99867075898964,0.370343955818804
"2136050",1.20067183253556,0.898028931647575,0.302642900887979
"2136115",1.15149076069133,1.19689591796925,-0.0454051572779182
"2136285",3.38968180845689,3.37607187025795,0.0136099381989439
"2136240",2.07095719301644,1.94231477136324,0.128642421653201
"2136290",3.2083678675577,3.14978135264681,0.058586514910904
"2136230",2.7961623939772,2.37903093841682,0.417131455560388
"2136235",2.50792897426203,2.50792897426203,0
"2136315",1.20164699455973,1.30657983637684,-0.104932841817123
"2136310",3.09757628429555,2.57864566924903,0.518930615046512
"2136030",0.972703159479142,1.2496939629833,-0.276990803504154
"2136150",1.37663389515248,1.46156674995762,-0.0849328548051361
"2130305",5.42302097222487,5.42302097222487,0
"2130310",2.46177114653561,1.74581303173955,0.715958114796065
"2130300",2.43803591271129,2.10960198159125,0.328433931120041
"2130200",NA,NA,NA
"2130205",NA,NA,NA
"2130210",7.31255205744428,7.24258633279946,0.069965724644812
"2130165",6.54801190989606,6.5945367443097,-0.0465248344136415
"2130170",7.18056146867348,7.05624987075729,0.124311597916186
"2130160",6.60858265470781,6.2429162232722,0.365666431435613
"2130100",6.23135404481635,5.59719889184291,0.634155152973437
"2130175",5.63458087244701,5.63458087244701,0
"2130215",3.7717128769856,3.4882272470971,0.283485629888502
"2130235",5.96340883272482,5.05863729157425,0.90477154115056
"2130240",5.84334210208231,5.72425931884519,0.119082783237114
"2130255",4.12101386209044,3.69740382762103,0.423610034469409
"2151210",1.03439872833512,0.771974285762743,0.26242444257237
"2142160",NA,NA,NA
"2145220",-0.5892667243694,-0.5892667243694,0
"2109065",0.3050414037749,0.630895477399952,-0.325854073625075
"2112010",-0.475263238115708,-0.0942297480847312,-0.38103349003099
"2112005",0.493243409343222,0.774483223061968,-0.28123981371878
"2115045",-0.934465263390664,-0.81978236659149,-0.114682896799174
"2115055",-1.01189686715789,-0.776589314525932,-0.235307552631964
"2115005",-1.51473219995327,-1.53160050365417,0.0168683037009078
"2115010",-2.89380028887747,-2.89380028887747,0
"2115020",-1.39401062442555,-1.45662160632164,0.0626109818960897
"5239105",-4.70756229655715,-5.20997213454945,0.502409837992295
"5239100",-3.55126998162265,-3.69965341944914,0.148383437826487
"5239010",-0.855139927944119,-0.791733187053655,-0.0634067408904688
"5239110",-1.95082779435605,-2.1803796592257,0.229551864869637
"5239085",-2.73818814207993,-2.73818814207993,0
"5239095",-1.22799382286304,-1.67042666956184,0.442432846698799
"5239090",-1.19026838619352,-1.42308947196718,0.232821085773653
"5215085",-1.83637131109318,-1.94805945472986,0.111688143636668
"5215095",-1.69010535125986,-1.53348944176367,-0.156615909496205
"5215110",-0.995851681497975,-0.995851681497975,0
"5215105",-1.57671518832496,-1.67915593456986,0.102440746244881
"5215080",-2.90742635734366,-2.55103868443489,-0.356387672908776
"5215100",-1.60909552834628,-1.37765026607309,-0.231445262273193
"5215075",-3.06879382620364,-3.25694790385238,0.188154077648734
"5215070",-1.48006232930215,-1.54419125197268,0.0641289226705214
"5218005",NA,NA,NA
"5218210",NA,NA,NA
"5218140",-1.33224988729728,-1.08942838349834,-0.242821503798936
"5218150",0.350854002310812,0.451367529849834,-0.100513527539024
"5218175",-1.04956284115421,-0.135544558682201,-0.914018282472015
"5218165",-0.138393961815825,0.451625141330783,-0.590019103146615
"5221045",4.51162533526837,4.52708902003981,-0.0154636847714431
"5221030",3.65632513523286,3.73214095201237,-0.0758158167795122
"5221040",2.1657156295169,2.1657156295169,0
"5221035",2.41693981217941,2.72069624950535,-0.303756437325933
"5224040",4.77560066829977,4.77560066829977,0
"5224030",3.03930811960711,3.13850868706772,-0.0992005674606073
"5224025",4.58754064532054,4.37574181052846,0.211798834792078
"5224020",3.322749501967,3.10543190489913,0.21731759706787
