gnd_id,population_density
"2154040",1900.09160413145
"2118050",82.252513885498
"2118145",171.439203898112
"2118120",90.3430099487305
"2118115",80.8023624420166
"2118110",109.816928863525
"2118170",166.951934814453
"2118140",319.546537423549
"2118290",311.419536125685
"2118225",282.221496582031
"2118175",143.483091990153
"2118280",88.8489135742188
"2118150",378.811218261719
"2118305",15.1891489982605
"2118310",27.3580442070961
"2118010",16.0528920888901
"2118045",125.287162780762
"2118040",88.0424957275391
"2118165",286.963662458925
"2118160",352.519216267223
"2118200",256.991635719205
"2118155",238.544364929199
"2118235",108.171165466309
"2118285",97.5537757873535
"2118300",418.296447753906
"2118190",195.357128345
"2118195",211.801559448242
"2118265",184.811619246504
"2118315",67.3260563441685
"2118260",157.299671173096
"2118035",152.449256896973
"2118065",200.613177490234
"2118060",149.99437713623
"2118055",68.6732737223307
"2118135",278.701999664307
"2118090",59.8833875656128
"2118085",150.608428955078
"2118105",238.305778503418
"2118070",265.205112526138
"2118075",179.397727966309
"2118095",68.7916297912598
"2118230",160.981796264648
"2118025",12.7461423873901
"2151005",2712.85586508503
"2151235",763.781148860096
"2151105",1813.19530116813
"2151190",1756.61770177539
"2151140",1059.05430094401
"2151145",630.299835205078
"2151195",1245.0302734375
"2151150",1037.94070608079
"2151185",758.764862060547
"2151205",509.479573567708
"2151160",853.12972921424
"2151155",995.130737304688
"2151175",939.947737092531
"2151170",434.328338623047
"2151200",407.392913818359
"2151240",763.439605712891
"2151215",993.677309055719
"2151180",612.04156930106
"2151165",611.284484863281
"2151115",3821.30388532863
"2151010",1345.79343726589
"2151085",2155.41217120578
"2151060",5508.95668120376
"2151100",4834.17641359425
"2151095",5467.99113043074
"2151090",4772.63401871114
"2151065",5810.84370612004
"2151050",3630.8963166693
"2151055",1807.18180192095
"2151015",1278.59576416016
"2151040",1499.58639074013
"2151020",1401.87524171855
"2151045",2477.40026932938
"2151125",4168.9737798484
"2151135",2132.86242204484
"2151120",3055.45072995459
"2151070",3366.32889608244
"2148140",389.891794840495
"2148135",372.987133812846
"2148080",861.043753019984
"2148085",1202.71565780937
"2148060",1269.26885783377
"2148065",1374.21001316641
"2148070",1186.59076233872
"2148075",890.92998046875
"2148035",689.320762634277
"2148055",914.409021046738
"2148050",1348.79699707031
"2148130",349.229947292015
"2148120",509.369979858398
"2148110",693.119581128228
"2148045",287.225028991699
"2148040",258.075313568115
"2148015",626.891632080078
"2148010",631.267333984375
"2148095",810.76680491903
"2148100",928.811738278749
"2148105",783.351290418057
"2148005",345.596057891846
"2148025",1148.64499840155
"2136265",2891.11820768633
"2136255",1866.70842378888
"2136270",2106.95015225107
"2136110",1940.30852683489
"2136245",1391.45111164469
"2136050",1539.48675537109
"2136115",1199.78430856629
"2136285",1554.7446504251
"2136240",1428.22024100536
"2136290",1851.27107311483
"2136230",1922.56301519509
"2136235",1549.0192517786
"2136315",1453.3268091691
"2136310",1797.00213438554
"2136030",1346.33056640625
"2136150",1351.61485336079
"2130305",4172.98455397722
"2130310",1310.41249084473
"2130300",1489.81001790365
"2130200",2946.44849476581
"2130205",3426.08824094623
"2130210",5778.74791946307
"2130165",6620.04938529675
"2130170",4407.56957852211
"2130160",6304.57307396121
"2130100",2903.11812443864
"2130175",2862.90831136202
"2130215",1766.79728190104
"2130235",3501.00862603963
"2130240",4175.94604492188
"2130255",3232.85320483365
"2151210",906.841683523996
"2142160",258.82114244544
"2145220",392.833722795759
"2109065",904.395416259766
"2112010",368.682141113281
"2112005",677.857828776042
"2115045",436.498455810547
"2115055",317.823501586914
"2115005",218.319370727539
"2115010",169.465631484985
"2115020",210.796391413762
"5239105",55.7025826772054
"5239100",187.456749343872
"5239010",2088.73933945057
"5239110",1194.01495361328
"5239085",1909.92291259766
"5239095",796.588503511524
"5239090",1321.35405737966
"5215085",199.749499003092
"5215095",211.174739837646
"5215110",436.151901245117
"5215105",282.564430236816
"5215080",229.444812774658
"5215100",456.195159912109
"5215075",148.725009624775
"5215070",258.798284912109
"5218005",220.682384808858
"5218210",255.332214355469
"5218140",1216.65057374976
"5218150",4438.33274599437
"5218175",1904.37439824901
"5218165",2876.26827708191
"5221045",16819.763671875
"5221030",8709.98406315822
"5221040",5023.19962043077
"5221035",6878.12168631862
"5224040",10056.720874169
"5224030",3336.39655475303
"5224025",3876.72071163607
"5224020",2888.30122817849
"2124350",2786.81274414062
"2124345",1759.55816650391
"2124170",91.46812693278
"2124415",91.5397660391671
"2124365",839.584756483921
"2103125",902.706146240234
"2103115",1316.55206864961
"2103210",650.599151611328
"2103320",615.551003568907
"2103295",616.667999813489
"2103310",472.486222314115
"2103100",1364.27390383021
"2103215",1083.46921453457
"2103065",1258.59872667168
"2103070",893.80240803243
"2109090",2729.90932196023
"2109095",4723.40014648438
"2103315",399.160959063996
"2134135",430.548438932496
"2134140",422.703643798828
"2136035",922.107906276237
"2136040",702.505889585663
"2134265",489.565200805664
"2136460",2359.80653467624
"2136370",2343.97368385542
"2136465",2730.53821943592
"2139060",2282.39463890774
"2139055",2008.74694204316
"2139050",1957.81372070312
"2139505",758.107162475586
"2136340",773.905087895425
"2151230",486.827470567491
"2103005",1120.30467948397
"2103010",459.676544189453
"2151080",474.312683105469
"2151130",657.008117675781
"2148145",313.058082580566
"2148125",522.963326049379
"2151075",3694.90919635023
"2154090",300.049096679688
"2154155",266.847142537435
"2154085",308.639106750488
"2154015",521.515228271484
"2154005",607.363189697266
"5248105",447.166224888393
"5248030",177.57139078776
"5248130",87.090222676595
"5248090",864.350692749023
"5248040",227.974706621731
"5248020",88.0635245016643
"5248110",79.6836302280426
"5248115",33.9602072889155
"5248080",10.7805345728993
"5248005",48.3382309361508
"5242155",54.2289021952768
"5242115",92.1300003051758
"5242120",139.742233276367
"5242110",171.491280078888
"5242065",103.565441131592
"5242105",78.5183165413993
"7160035",247.637487792969
"7160025",564.758911132812
"7160055",170.560786655971
"7160050",109.092072380914
"7160045",64.0811673677885
"7160030",205.454603928786
"7160005",238.50786336263
"7121005",65.02712059021
"7121025",83.2459800720215
"7121030",139.865580240885
"7121020",79.0031537142667
"7121055",96.5016389326616
"7121150",39.729647397995
"7118190",134.684802585178
"7118105",93.9766798753005
"7118180",106.391472952706
"7118185",68.7010795191715
"7118145",293.401448567708
"7118070",50.3759071826935
"7130115",53.2336066396613
"7130020",314.37050374349
"7130015",197.807665506999
"7130010",211.177391052246
"7130005",134.256327542392
"7130025",185.73723687066
"7130075",155.123277028402
"5215065",218.654172261556
"5212150",327.345756530762
"5212080",177.021347045898
"5212165",287.231864929199
"5212155",291.356174468994
"5212110",258.571875
"5212115",375.085433959961
"5212240",328.087046305339
"5212130",326.835739135742
"5212235",221.288200378418
"5212245",226.594032287598
"5212135",206.201446533203
"5212120",311.90650177002
"5212125",221.871201583032
"5212215",338.994167327881
"5212210",134.512242635091
"5212220",225.141296386719
"5212230",181.585014343262
"5212175",116.740891520182
"7130050",442.040991210937
"7130045",902.26025390625
"7139035",80.045169536884
"7139020",21.065423818735
"7139015",17.6392705223777
"7139025",81.4348829518194
"7139080",139.183133293601
"7139075",145.660849677192
"7139065",360.364739312066
"7139030",59.4489786248458
"7139060",208.346937561035
"7139090",798.379791259766
"7139125",699.701944986979
"8106045",54.2588641125223
"8106210",198.756500244141
"8106115",88.595538892244
"8106120",106.499812386253
"8106130",173.728893280029
"8106125",171.926204681396
"8106170",78.4689830780029
"8106185",114.965095968807
"8106200",147.695212046305
"8106175",95.7862158881293
"8106195",108.469388008118
"8106180",119.959241594587
"8106190",89.6830340298739
"8106030",30.6002551714579
"8106050",29.2266356728294
"5242025",140.574041843414
"5242135",57.7765719095866
"2124325",1156.36898293626
"2124330",1221.43702344464
"2124315",672.437294006348
"2124320",682.760527121203
"2124370",564.786956787109
"2124380",759.381988525391
"2124470",50.1196791330973
"2124435",189.502582550049
"2124440",222.82893371582
"2112140",2172.02877908336
"2112145",2923.74459695285
"2112245",3376.6119077704
"2112050",1226.5185546875
"2112035",2116.38195800781
"2136350",1231.75566782454
"2136470",1325.04473876953
"2139065",891.429473876953
"2139070",1108.88635140775
"2139220",782.594299316406
"2139225",671.141754150391
"2139230",476.110916137695
"2139340",347.196113586426
"2139510",376.396049266553
"2151035",1145.55014038086
"2154065",618.29877726237
"2154070",448.614814758301
"2154075",354.22590637207
"2154080",217.85441716512
"2157035",283.572982788086
"5233040",1334.15160910717
"5233035",1460.13549335026
"5233030",2902.08374023438
"5233025",2902.08374023438
"5233020",2902.08374023438
"5218130",139.855926513672
"5218245",38.3777838434492
"5218255",255.659057617188
"5218205",124.096287197537
"5224015",3704.00268249307
"5224005",2755.25673132573
"5224010",6012.4150390625
"5221025",1564.01255289714
"5221110",1004.81918912359
"5221105",1932.44021138967
"5221100",2276.35866395401
"7124145",82.6591978806716
"7124105",274.94829305013
"7106120",54.3273714969033
"7106125",52.384480885097
"7106100",244.850930786133
"7106090",194.867597726675
"7106095",100.059817574241
"7106020",61.1142381940569
"7106045",23.623371576008
"7106040",293.682113647461
"7148095",478.857836914062
"7136090",97.828738621303
"7148005",132.273501804897
"7148035",272.243109566825
"7124190",16.6474140619828
"7127140",191.666305541992
"7127090",105.871948242188
"7157010",42.4497869491577
"7157020",56.0905311584473
"7157050",104.75857925415
"7157030",82.5227237277561
"7157055",338.923801422119
"7157070",53.4413546686587
"7154240",149.22045050727
"7154265",524.932474772135
"7154245",365.13552347819
"7154260",349.147598266602
"7166100",289.823351542155
"7166105",291.256206512451
"1230045",613.940216064453
"1230060",1282.40391287813
"1230065",964.378936767578
"1230070",1093.03064371559
"1230140",1245.84190160235
"1230135",1404.90515136719
"1230040",623.688605967624
"1230035",1131.21769531042
"1230030",1033.96596203633
"1230025",1916.85864257812
"1230020",1533.35757672347
"1230120",1143.85727616136
"1230015",635.450826009115
"1230075",1122.47967815941
"1230005",1122.29055786133
"1230010",696.71974089586
"1230340",672.286978641221
"1230335",623.787628173828
"2148030",724.7978515625
"2148020",823.856369018555
"2157005",866.285664876302
"2157015",1375.12106323242
"2157025",589.096343994141
"2157110",708.977692327763
"2157130",170.448330688477
"2157135",660.435821533203
"2157115",233.053615993924
"2157050",1668.11301619031
"2157090",744.819915771484
"2157045",954.430851873959
"2157085",1828.61555175781
"2151110",2823.8494915592
"2118295",394.382164477306
"2124215",553.488494873047
"2124100",481.023104547449
"2124420",329.275382995605
"2124340",1830.19938593931
"2124335",1315.69247436523
"2124375",606.130464555276
"2124290",332.638519287109
"2124015",92.1041088104248
"2124160",431.092842512539
"2124260",725.214854231622
"2124220",921.610677185502
"2124225",1254.32010889032
"2124230",1001.64356324931
"2124360",554.622589111328
"2124180",520.994582901973
"2124465",56.883885123513
"2124460",102.483734130859
"2124400",246.83472442627
"2124130",523.42334312513
"2124125",338.72444152832
"2124135",558.079856227148
"2124115",606.960385130615
"2124120",646.627471923828
"2124050",356.641937255859
"2124055",542.452159636348
"2124040",205.51203918457
"2124005",210.683553059896
"2124045",312.152973051656
"2124035",302.558482978479
"2124025",198.146960449219
"2124010",158.516994900174
"2124060",569.067260742188
"2124030",274.705856323242
"2124065",580.708457116377
"2124105",453.463775634766
"2124110",588.86965214509
"2124205",775.388621875647
"2124140",579.716094970703
"2124210",763.962554931641
"2124200",676.265088322262
"2124235",897.559417724609
"2124250",1146.76999314291
"2124255",500.909271240234
"2124145",562.714630126953
"2124195",828.756836145869
"2124155",584.424963834479
"2124190",978.574863126595
"2124185",785.728907904028
"2124355",2151.64074999713
"2124455",136.925465901693
"2124425",322.509307861328
"2124430",414.318313598633
"2124265",627.51970084284
"2124165",310.323954264323
"2124270",357.387985229492
"2124310",388.053944905599
"2124305",374.057306311472
"2124300",480.45058186849
"2124385",891.272143546895
"2124390",864.585029697997
"2124410",485.482553231107
"2124405",314.814168294271
"2124395",578.786026058572
"2124285",238.048346383231
"2124280",261.935582478841
"2124295",376.606251201941
"2124275",235.498574829102
"2124450",243.401733398438
"2124445",302.340423583984
"2124175",171.322082519531
"2124085",83.693414514715
"2124070",424.762924194336
"2124095",301.505562065852
"2124075",198.59819539388
"2124020",62.7684608459473
"2124090",211.113199869792
"2124080",119.239435831706
"2103060",1228.50753862782
"2103080",937.846642688997
"2103085",900.909333872571
"2103265",1463.61586753276
"2103280",966.869380822914
"2103275",1073.34963149556
"2103270",1159.57127427738
"2109025",1886.29840087891
"2109020",1709.79959538952
"2109155",1324.19769047025
"2109085",4238.69487866848
"2109130",5161.72184349431
"2109075",1666.10569309202
"2109125",4730.49562658824
"2109010",873.515886896859
"2109055",2974.54734550976
"2109040",1810.38006591797
"2109080",3453.2311621694
"2109165",5582.30961981371
"2109120",5868.36924837235
"2109115",5673.84358718857
"2109175",3343.51637687104
"2109150",847.35498046875
"2109145",814.20273844401
"2118100",213.578936258952
"2118205",225.747171122179
"2118240",114.536602783203
"2118275",248.616584777832
"2118270",222.552820841471
"2118255",17.9490799170274
"2118250",70.6649208068848
"2118215",302.380989074707
"2118220",331.713081534315
"2118245",256.456443786621
"2118185",123.641975402832
"2118130",141.340129852295
"2118125",87.3063449859619
"2118080",99.0696582794189
"2124150",659.487628155279
"2124240",1219.92481606166
"2121115",681.847961425781
"2121130",740.398284912109
"2121105",460.318788677467
"2157020",656.591807047526
"2157030",359.572822570801
"2157055",2830.682914057
"2157070",2326.21627047793
"2157060",4877.62887202425
"2157065",4724.64026078106
"2115065",519.748245239258
"2112075",1575.71176718186
"2112115",2379.2515801632
"2112120",1975.50297023346
"5216100",357.750747680664
"5216015",365.72766986302
"5216030",231.171381488066
"5216040",209.561794281006
"5216035",201.397171020508
"5216095",333.820849100749
"5216010",588.875415039063
"5203050",181.518986540021
"5203025",165.198879559835
"5203010",111.073871135712
"5203005",107.824849667756
"5203015",147.807123357599
"5203020",232.617793066262
"5209005",2.11408313447639
"5209010",11.7822907200226
"5209015",42.1533000511782
"5109045",938.271209716797
"5109050",748.492752075195
"5115055",6309.51506492109
"5121025",642.967279228393
"5121105",16.9433250247308
"5130115",44.9968204498291
"5130110",26.8588285224382
"5130070",153.808334636688
"5130025",822.710931396484
"5130020",1299.403881548
"5130010",1392.29989931713
"5130005",1597.18400354322
"5130015",1583.88899700352
"5130045",1848.14619043011
"1115280",1235.14929199219
"1115285",1838.67250508449
"1115330",964.833343505859
"1115335",1265.61663818359
"1115205",1401.21630859375
"1115275",1809.75021797434
"1115340",768.597595214844
"1115325",909.777252197266
"1115290",785.566314697266
"1115270",1159.37544627305
"1115210",1094.95725504557
"1115190",795.373830108818
"1115090",790.455579003761
"1115085",554.571136474609
"1115005",867.058939615885
"1239045",1531.85961136252
"1239040",1752.20617675781
"1239055",2047.94055175781
"1239035",2528.69158935547
"1233310",1725.68267822266
"1239030",1841.41330004964
"1233415",5561.41534775772
"1233420",7217.07992139708
"1233430",7701.25848598598
"1233410",4522.47154650241
"1233460",8033.76198350943
"1233455",5723.25540988982
"1233435",7754.04544390866
"1233445",5461.8652304913
"1233450",6817.73755084118
"1233440",6597.5998280082
"1233405",4424.16635894932
"1212610",997.407618713063
"1212605",779.461151123047
"1212550",1046.31762695312
"1212555",991.247994847826
"1212445",1064.68309427363
"1212450",1747.11159162222
"1212265",770.274160041085
"1215605",1029.4257717781
"1227475",1899.35473921611
"1230305",757.746586963126
"1203145",4547.20519022521
"1239060",3109.86374370903
"1215130",1730.29744466146
"1209230",739.114727062765
"3333325",1391.86433303803
"9218120",892.762382507324
"9218170",1088.36962890625
"9218125",571.348403806109
"9218150",572.249938964844
"9218145",481.626180013021
"9218240",462.139233398438
"9218260",387.768203735352
"9218160",552.475488923305
"9218155",470.999435424805
"9218165",794.904174804688
"9218215",931.770477294922
"9218220",1147.29803466797
"9218265",642.771809895833
"9218175",737.450368245443
"9218185",611.778032835506
"9218210",448.477340698242
"2127345",2298.1186677989
"2127240",2250.08832311406
"2127235",2007.00170080528
"2127095",739.584391276042
"2127065",1226.17540884335
"2127120",2360.66585986815
"2127230",2060.42359134686
"2127220",2307.49930074496
"2127185",2570.3042441842
"2127145",2031.43213971253
"2130050",4186.01369183174
"2130180",1761.26511230469
"2130010",4428.02978400709
"2130005",4117.41267401911
"2130195",1894.06941731771
"5224070",4071.57440185547
"5221120",8713.90960250411
"5221125",10645.0148519698
"5221130",10870.2886757513
"5221135",7208.97805321804
"5221145",4368.11549158596
"5221075",4703.842788161
"5221140",6528.34219746384
"5221070",6571.86844575179
"5221080",4777.28031903957
"5221065",11074.6960426253
"5221060",3071.12802777791
"5221055",2880.8558077782
"5221050",11745.5813234247
"5221085",2414.55578323119
"5224075",8830.47264872367
"7145090",581.653605143229
"7145065",1216.88244628906
"7145050",497.442728678385
"7145060",527.456140136719
"7145100",266.941018676758
"7145070",746.2248046875
"7145080",580.184448242188
"7145075",212.674110412598
"7145125",541.760477701823
"7145035",231.870901489258
"7145040",269.459465026855
"7145025",375.769920349121
"7124080",57.7519848035729
"7154140",282.204935709635
"7154135",1270.92510986328
"7154160",660.46034749349
"7154165",183.813336181641
"7154230",240.071781701609
"7154235",265.177673339844
"7154190",159.677689292214
"7154185",269.117098490397
"7154210",340.736915588379
"7154180",171.929227556501
"7154170",77.7910478379991
"7154115",70.783106803894
"7154220",180.635030110677
"7154215",111.428026835124
"7154225",389.564125061035
"5133170",536.001113891602
"5118225",3325.68808256084
"5118215",3305.04456299793
"5133165",505.163787841797
"5118165",2333.04519039525
"5133135",390.642608642578
"5133115",925.384935848014
"5133130",613.918469238281
"5133125",802.003875494652
"5133120",1240.37680053711
"5133045",1488.55131767622
"5133050",1448.44847782436
"5133055",348.410438537598
"5133040",738.153230444038
"5133035",525.414212191331
"1131015",11870.3807665406
"1131020",10159.1747340759
"1131040",8461.30664360069
"1131060",8036.21259892268
"1131055",10374.3834917271
"1131050",9456.9385648523
"1131045",10792.0413230223
"1131005",9653.1376953125
"1131010",11937.8740801775
"1136055",5091.52434987982
"1136060",6019.79216251061
"1131035",5233.2392578125
"1131065",3902.92999267578
"1136030",5673.07020426416
"1136025",5902.32371593936
"2118030",80.1609535217285
"2118210",203.12467526055
"2133150",2400.4691438754
"2133415",2006.89041674468
"2133345",1166.70953766887
"2133400",1195.56032389624
"2133255",1315.43231201172
"2133230",1547.28282268244
"2133250",1235.07246540764
"2133235",1124.05195677561
"2133115",1972.03779852044
"2133105",1135.24657721579
"2133125",1492.9306640625
"2133090",1447.5824093439
"2133095",1215.14902833819
"2133135",1968.57120812604
"2133130",1833.0679401452
"2136155",1110.41624056698
"2136020",884.685823243334
"2136025",743.258141976438
"2136045",844.922098795573
"2136365",2938.28885449572
"2136300",2141.55967137621
"2136135",2144.4981794926
"2136130",2574.06588715307
"2136125",1930.52157799376
"2136055",1125.45757823889
"2136275",1420.03759765625
"2136075",1308.51012853873
"2136415",1376.28168797288
"2136090",1462.02430255998
"2136260",1350.28322813321
"2136185",691.473279432008
"2145155",511.742111206055
"2145165",1128.83568587146
"2145260",295.159829711914
"2145065",461.042767333984
"2145130",727.322705078125
"2145135",693.414978027344
"2145140",571.201385498047
"2145050",1127.00765217248
"2127005",776.012664794922
"2127025",810.052441398678
"2127020",755.026947021484
"2127030",892.055854154589
"2127035",979.157723799346
"2127040",1373.00631122285
"2127100",1749.76951941056
"2130140",1779.63431803385
"2130250",3655.65338197288
"2130285",1796.26928710938
"2157095",612.664520263672
"2157105",411.804191589355
"2157140",203.152859279088
"2157125",225.359786139594
"2157120",290.775676727295
"2157080",327.737811279297
"2157075",910.296648297991
"2157010",1044.14312744141
"2151245",507.797491455078
"2151225",413.098988850911
"2151220",511.730728149414
"5239075",1797.49156886055
"5239070",883.814314136077
"5239080",2183.53210449219
"5239050",2458.04429264342
"5239055",2801.88115212217
"5239035",3034.33862304688
"5239030",3602.02651238108
"5239025",3603.76087278178
"5239060",2708.33078040669
"5239005",8447.2275390625
"5239020",3101.86392367725
"5239015",3126.22995844778
"5239065",2432.61706184802
"5242010",174.808344754306
"2112030",1068.66144100184
"2112055",1064.50962770048
"2112085",1292.56997680664
"2112190",1521.16592154214
"2112205",2113.36019481458
"2112110",2313.16723632812
"2112105",2389.22520392091
"2112015",1287.58361816406
"2112215",2795.49779659492
"2112210",2801.8254447371
