gnd_id,evapotranspiration
"2134010",1806.2941997814
"2134285",1707.37042569918
"2134275",1745.22413857037
"2134280",1735
"2134155",1739.43191767099
"2134180",1793.71836765367
"2134260",1710.49398376673
"2134250",1763.49114090312
"2134035",1793.66666666667
"2121100",1995.5
"2106335",1719.45499311751
"2106300",1714.15020380766
"2106235",1694.52005945466
"2106200",1691.05970398586
"2106055",1694.52022798285
"2106240",1698.07292707737
"2106165",1685
"2106195",1692.56094517759
"2106190",1698.18043263168
"2106175",1689.5
"2106170",1686.69527608666
"2106140",1689.51958919246
"2106295",1713.06551194028
"2106090",1689.52143781045
"2106070",1678.46060658604
"2106160",1686.33333333333
"2106095",1683.57472970062
"2106135",1691.66666666667
"2106130",1696.03756184742
"2106185",1706.70181004728
"2106085",1685.30290589195
"2106155",1694.11187184058
"2106205",1699.63041724831
"2106290",1711.078487161
"2106150",1698.36848848005
"2106245",1697.5
"2106250",1713.04642491381
"2106145",1693.5
"2106270",1705
"2106265",1701.77842780404
"2106305",1713.67566488366
"2106330",1718.81828615561
"2106310",1714.26657140065
"2106320",1724.17755131117
"2106325",1720.14767931039
"2106315",1719.06351811215
"2106275",1704.05371547829
"2106280",1708.90510819027
"2106230",1699.35333615081
"2106225",1703.47787146999
"2106125",1708.75
"2106255",1707.94444761665
"2106260",1700.06582966838
"2106180",1712.72340797789
"2106065",1679.24747410108
"2106035",1686.10480607006
"2106060",1686.58906571063
"2106045",1695.25563658696
"2106020",1681.3917573157
"2106040",1691.87092472739
"2103285",1705.0377664354
"2103290",1710.05375147718
"2103240",1752.51073557774
"2103325",1775.71061002796
"2103330",1766.97276324752
"2103335",1754.61339526222
"2103130",1770.384537808
"2103120",1770.21308791305
"2103200",1775.04602583563
"2103190",1789.48870908098
"2103195",1783.10102995508
"2103050",1734.85783639656
"2103045",1752.32570276163
"2103090",1738.24920729694
"2103235",1750.86625020322
"2103105",1754.68864158391
"2103055",1720.35901125239
"2103255",1727.98855909893
"2103260",1708.97273844996
"2103305",1744.70343780037
"2103150",1813.63472593408
"2103155",1807.86099612089
"2103145",1787.64916677999
"2103165",1807.83849901492
"2103040",1766.05811344496
"2103075",1703.45311745816
"2103135",1779.5
"2103205",1774.5
"2103140",1786.5
"2103170",1796.52259466414
"2103180",1798.20273340749
"2103175",1806.76423271563
"2103245",1735.22833209824
"2103300",1722.61286697077
"2103225",1727.96103140193
"2103250",1737.64436759962
"2109030",1710.37971423673
"2109160",1710.75861240372
"2109140",1701.67108576983
"2109110",1714.00936388875
"2109005",1695.33333333333
"2109015",1696.5
"2109035",1707.37882212311
"2109060",1704.86285344743
"2154150",1563.77777777778
"2154135",1670
"2154105",1650.66666666667
"2154095",1639.65460063609
"2154110",1663.5
"2154100",1649
"2154050",1661.5
"2154055",1659.33333333333
"2154060",1662.38812535844
"2154010",1685.12492418448
"2154115",1675
"2154125",1695.56075797313
"2154140",1630
"2154145",1632.25
"2154020",1680.5
"2154045",1682.90008555633
"2154120",1696.45582364202
"2154130",1686
"2154040",1696.55623878748
"2118050",1674.25
"2118145",1567
"2118120",1697
"2118115",1717.25
"2118110",1690
"2118170",1641.33333333333
"2118140",1622.18525094932
"2118290",1659.23648768356
"2118225",1645.5
"2118175",1664.33333333333
"2118280",1714.4
"2118150",1601.5
"2118305",1805.85
"2118310",1820.0625
"2118010",1652
"2118045",1632.75
"2118040",1616
"2118165",1645.39274494807
"2118160",1612.22030349953
"2118200",1665.74356653218
"2118155",1607.5
"2118235",1696.33333333333
"2118285",1718.8
"2118300",1715
"2118190",1667.25040161712
"2118195",1663.33333333333
"2118265",1677.95239869671
"2118315",1749.14285714286
"2118260",1692
"2118035",1651
"2118065",1681.6
"2118060",1694
"2118055",1733.66666666667
"2118135",1617.5
"2118090",1526.5
"2118085",1584.5
"2118105",1672
"2118070",1667.75020162826
"2118075",1620
"2118095",1596.5
"2118230",1676.66666666667
"2118025",1511.6875
"2151005",1724.18001362279
"2151235",1677.92511030232
"2151105",1694.20829832952
"2151190",1682.28408988239
"2151140",1690.66666666667
"2151145",1667.25
"2151195",1691.33333333333
"2151150",1656.45978733787
"2151185",1649.5
"2151205",1657
"2151160",1643.51103825578
"2151155",1648
"2151175",1621.36072056324
"2151170",1605.5
"2151200",1659.57142857143
"2151240",1675
"2151215",1607.49432713009
"2151180",1614.28571428571
"2151165",1603.2
"2151115",1704.38158323642
"2151010",1716.71724951827
"2151085",1700.23040467714
"2151060",1710.73367865135
"2151100",1704.92726683843
"2151095",1706.11113066844
"2151090",1705.22454479827
"2151065",1709.94713963404
"2151050",1712.31655003431
"2151055",1714.77213943356
"2151015",1716.5
"2151040",1709.46375473806
"2151020",1714.29625839638
"2151045",1709.68483282654
"2151125",1704.95670101468
"2151135",1701.99333897126
"2151120",1704.28150707994
"2151070",1708.8270019154
"2148140",1560
"2148135",1621.2430159428
"2148080",1637.61925280031
"2148085",1638.51415170511
"2148060",1619.83341188654
"2148065",1615.95949848566
"2148070",1585.90536308249
"2148075",1594.2
"2148035",1616.25
"2148055",1627.45723022835
"2148050",1644.5
"2148130",1649.65600180244
"2148120",1663
"2148110",1718.77405969102
"2148045",1679.5
"2148040",1631.75
"2148015",1659.5
"2148010",1658.5
"2148095",1667.74216671318
"2148100",1686.58608033653
"2148105",1707.74142428163
"2148005",1629.625
"2148025",1648.02539627006
"2136265",1721.47901544936
"2136255",1712.59706119768
"2136270",1715.89733889412
"2136110",1706.46695548109
"2136245",1712.49227784724
"2136050",1698
"2136115",1709.34659015292
"2136285",1713.83695005689
"2136240",1712.42657394799
"2136290",1714.78180725155
"2136230",1710.15818128411
"2136235",1711.63480386715
"2136315",1702.76933182199
"2136310",1705.9364889688
"2136030",1707
"2136150",1707.48715854736
"2130305",1731.68149359796
"2130310",1713
"2130300",1713.33333333333
"2130200",1728.66385827076
"2130205",1738.65216105431
"2130210",1744.56221656582
"2130165",1745.27794943403
"2130170",1741.76772899346
"2130160",1738.28579586815
"2130100",1753.48338129279
"2130175",1747.44042968417
"2130215",1716.66666666667
"2130235",1765.75993567942
"2130240",1771
"2130255",1754.75731814005
"2151210",1576.28571428571
"2142160",1518.5652173913
"2145220",1835.85714285714
"2109065",1702.5
"2112010",1649.6
"2112005",1703.33333333333
"2115045",1578.8
"2115055",1609
"2115005",1534
"2115010",1535.25
"2115020",1530.69230769231
"5239105",2000.58333333333
"5239100",1987.8
"5239010",1989.12158282598
"5239110",1990.5
"5239085",1981
"5239095",1984.13014198324
"5239090",1999.56518984647
"5215085",1992.66666666667
"5215095",1986.875
"5215110",1993.25
"5215105",1995.7
"5215080",1996.25
"5215100",1984
"5215075",1996.61538461538
"5215070",1997.2
"5218005",2014.33333333333
"5218210",2009.16666666667
"5218140",1998.60819474573
"5218150",1986.69608677494
"5218175",1999.02428029167
"5218165",1998.82281287635
"5221045",2021
"5221030",2024.67081330456
"5221040",2029.5060711353
"5221035",2024.39632639211
"5224040",2025.00186072694
"5224030",2035.47915270345
"5224025",2026.98540332948
"5224020",2026.40073154765
"2124350",1760
"2124345",1759.5
"2124170",1579.66666666667
"2124415",1797.92857142857
"2124365",1767.73727450302
"2103125",1767.5
"2103115",1766.13001705686
"2103210",1763.5
"2103320",1769.97516640195
"2103295",1758.43593854919
"2103310",1759.2483648256
"2103100",1758.89843266833
"2103215",1772.92268534692
"2103065",1700.9979481698
"2103070",1702.65853977353
"2109090",1706.07568028255
"2109095",1709
"2103315",1724.18258254983
"2134135",1750.00259904365
"2134140",1740.66666666667
"2136035",1702.10075187285
"2136040",1700.80020302573
"2134265",1719.5
"2136460",1715.28335400441
"2136370",1714.63553009051
"2136465",1711.20613024766
"2139060",1705.30327184502
"2139055",1712.03053768728
"2139050",1717.5
"2139505",1702.25
"2136340",1713.49404382073
"2151230",1633.11111111111
"2103005",1838.49069362158
"2103010",1820
"2151080",1687.66666666667
"2151130",1694.25
"2148145",1536.5
"2148125",1680.05512508877
"2151075",1707.49669013426
"2154090",1598
"2154155",1552.55555555556
"2154085",1562
"2154015",1681
"2154005",1686.5
"5248105",1989.42857142857
"5248030",1983
"5248130",1979.33333333333
"5248090",1967
"5248040",1970.23529411765
"5248020",1967.64285714286
"5248110",1992.25
"5248115",1970.70454545455
"5248080",1973.640625
"5248005",1996.05263157895
"5242155",1963.22471910112
"5242115",1985.8
"5242120",1971.25
"5242110",1960.625
"5242065",1987.06451612903
"5242105",1967.71428571429
"7160035",1933.6
"7160025",1939.66666666667
"7160055",1939.71428571429
"7160050",1934.55555555556
"7160045",1934.61538461538
"7160030",1936.15384615385
"7160005",1941.22222222222
"7121005",1969.08333333333
"7121025",1961.1
"7121030",1965.66666666667
"7121020",1969.45454545455
"7121055",1977.36363636364
"7121150",1978.3125
"7118190",1969.66666666667
"7118105",1985.53846153846
"7118180",1972.85714285714
"7118185",1971.52631578947
"7118145",1981
"7118070",1956.5
"7130115",1961.63157894737
"7130020",1962.66666666667
"7130015",1968.66666666667
"7130010",1971.75
"7130005",1970.63636363636
"7130025",1955.55555555556
"7130075",1964.08333333333
"5215065",1995.16666666667
"5212150",2014
"5212080",2005.5
"5212165",2009
"5212155",2012.25
"5212110",2022.2
"5212115",2022.5
"5212240",2021.66666666667
"5212130",2022.5
"5212235",2017
"5212245",2022.75
"5212135",2020
"5212120",2024
"5212125",2018.06974778968
"5212215",2015.33333333333
"5212210",2017.66666666667
"5212220",2007
"5212230",2019.6
"5212175",1993.06666666667
"7130050",1962.4
"7130045",1960
"7139035",1926.15384615385
"7139020",1932.15384615385
"7139015",1933.27272727273
"7139025",1945.82608695652
"7139080",1944.64705882353
"7139075",1947.55555555556
"7139065",1945.77777777778
"7139030",1939.26315789474
"7139060",1947.6
"7139090",1945.75
"7139125",1942.66666666667
"8106045",1932.86956521739
"8106210",1897.28571428571
"8106115",1919.94736842105
"8106120",1913.13636363636
"8106130",1951.5
"8106125",1933
"8106170",1933.5
"8106185",1969.88235294118
"8106200",1866
"8106175",1840.66666666667
"8106195",1894.625
"8106180",1935.42857142857
"8106190",1952
"8106030",1959.22222222222
"8106050",1963.54545454545
"5242025",1999.375
"5242135",1978.88888888889
"2124325",1756.42734744193
"2124330",1760.41394491976
"2124315",1767.75
"2124320",1777.75080942828
"2124370",1771
"2124380",1803
"2124470",1844.77777777778
"2124435",1662
"2124440",1704.6
"2112140",1725.48991087928
"2112145",1733.31798594206
"2112245",1735.63625797911
"2112050",1716.5
"2112035",1711
"2136350",1697.4531371174
"2136470",1698.5
"2139065",1707.5
"2139070",1709.21143376063
"2139220",1724.5
"2139225",1738.5
"2139230",1724.5
"2139340",1730.5
"2139510",1713.85683327554
"2151035",1698.5
"2154065",1662.66666666667
"2154070",1639
"2154075",1638.5
"2154080",1598
"2157035",1576
"5233040",1992.12946278469
"5233035",2000.28305653809
"5233030",2024
"5233025",2024
"5233020",2024
"5218130",2013
"5218245",2011.14285714286
"5218255",2011.8
"5218205",2017.33333333333
"5224015",2026.57622551528
"5224005",2025.9787255998
"5224010",2026
"5221025",2044.66666666667
"5221110",2043.98839913681
"5221105",2055.45048760027
"5221100",2051.94971797655
"7124145",1999.53846153846
"7124105",1994
"7106120",1954.05263157895
"7106125",1955.57142857143
"7106100",1969.2
"7106090",1965.53846153846
"7106095",1970.63636363636
"7106020",1993.21428571429
"7106045",1999.23684210526
"7106040",2011
"7148095",1941
"7136090",1942.42857142857
"7148005",1938.85714285714
"7148035",1938.21428571429
"7124190",1995.45762711864
"7127140",1966.5
"7127090",1981.83333333333
"7157010",1923.25
"7157020",1930.65
"7157050",1943.3
"7157030",1933.66666666667
"7157055",1932.25
"7157070",1915.5652173913
"7154240",1931
"7154265",1945
"7154245",1935.5
"7154260",1942.25
"7166100",1944.83333333333
"7166105",1935
"1230045",1833
"1230060",1834.50008682538
"1230065",1835.5
"1230070",1831.34965531039
"1230140",1831.63704613877
"1230135",1829.5
"1230040",1835.64041648429
"1230035",1836.12222611711
"1230030",1834.87649189279
"1230025",1834
"1230020",1832.7891200008
"1230120",1829.17490355269
"1230015",1833.33333333333
"1230075",1830.96578865715
"1230005",1834.5
"1230010",1833.02087089891
"1230340",1822.16942321379
"1230335",1827
"2148030",1590.66666666667
"2148020",1640
"2157005",1665.33333333333
"2157015",1645
"2157025",1612
"2157110",1650.42831003481
"2157130",1603.8
"2157135",1640.5
"2157115",1611.33333333333
"2157050",1660.91593830459
"2157090",1661.75
"2157045",1662.32018253746
"2157085",1657.2
"2151110",1702.88239638087
"2118295",1707.75300339414
"2124215",1706.5
"2124100",1622.34117185448
"2124420",1817.75
"2124340",1753.93948051882
"2124335",1753.5
"2124375",1789.76228989244
"2124290",1664.5
"2124015",1519
"2124160",1647.84696440526
"2124260",1706.32374555755
"2124220",1739.2327275526
"2124225",1745.59532173028
"2124230",1722.50006261393
"2124360",1788.66666666667
"2124180",1672.13442731258
"2124465",1832.63636363636
"2124460",1782
"2124400",1671.5
"2124130",1707.60683446454
"2124125",1691.5
"2124135",1679.42777005464
"2124115",1666.3026887384
"2124120",1675
"2124050",1683
"2124055",1668.01169662458
"2124040",1646.5
"2124005",1662.66666666667
"2124045",1671.24644400039
"2124035",1624.87323798096
"2124025",1557
"2124010",1577
"2124060",1625
"2124030",1632.5
"2124065",1639.13437603611
"2124105",1619
"2124110",1667.92367616072
"2124205",1707.88730698466
"2124140",1686
"2124210",1716.5
"2124200",1700.24384086503
"2124235",1736.5
"2124250",1722.19868003546
"2124255",1719.5
"2124145",1662
"2124195",1668.99276186676
"2124155",1653.46863305609
"2124190",1698.02663180713
"2124185",1693.48495711574
"2124355",1766.23480307663
"2124455",1811.83333333333
"2124425",1755
"2124430",1724.5
"2124265",1696.75653648281
"2124165",1634
"2124270",1704
"2124310",1758.66666666667
"2124305",1728.55185939023
"2124300",1744
"2124385",1744.23569761523
"2124390",1728.0341798752
"2124410",1758.89894831258
"2124405",1736.33333333333
"2124395",1725.1966930103
"2124285",1593.57142857143
"2124280",1658
"2124295",1716.47847795999
"2124275",1594.4
"2124450",1737.5
"2124445",1757.5
"2124175",1644
"2124085",1580.18181818182
"2124070",1587.5
"2124095",1594.39318929864
"2124075",1546.66666666667
"2124020",1483
"2124090",1588.66666666667
"2124080",1496.33333333333
"2103060",1707.59799458472
"2103080",1710.88668292609
"2103085",1714.62007554322
"2103265",1708.19428405163
"2103280",1703.76491294335
"2103275",1705.08356249022
"2103270",1702.04743560266
"2109025",1710
"2109020",1701.04913826869
"2109155",1709.97475237299
"2109085",1705.20963620933
"2109130",1710.91576975311
"2109075",1706.767171105
"2109125",1711.26562712723
"2109010",1699.97240274899
"2109055",1701.71163704064
"2109040",1699.5
"2109080",1707.61968662709
"2109165",1711.81963497483
"2109120",1711.60669927532
"2109115",1715.27080563734
"2109175",1710.01191502089
"2109150",1709
"2109145",1700.66666666667
"2118100",1647
"2118205",1665.58493349216
"2118240",1689
"2118275",1699
"2118270",1672.66666666667
"2118255",1823.73076923077
"2118250",1703
"2118215",1636.5
"2118220",1660.98404295516
"2118245",1671.5
"2118185",1671
"2118130",1656
"2118125",1670
"2118080",1587
"2124150",1668.34606287951
"2124240",1694.85510221443
"2121115",1961.5
"2121130",1985
"2121105",2004.75443733959
"2157020",1621.33333333333
"2157030",1592.75
"2157055",1650.92659520312
"2157070",1660.34175858823
"2157060",1655.87175366442
"2157065",1659.11580969042
"2115065",1676
"2112075",1705.45329859466
"2112115",1733.5190339196
"2112120",1724.92278069872
"5216100",2081
"5216015",2020.52820137782
"5216030",2025.36533684645
"5216040",2028
"5216035",2023
"5216095",2033.83333333333
"5216010",2025.2
"5203050",1975.96226415094
"5203025",1990.5
"5203010",2012.5625
"5203005",2018.13043478261
"5203015",2017.31818181818
"5203020",1992.76331360947
"5209005",1990.24758842444
"5209010",2011.6
"5209015",2004
"5109045",2065.5
"5109050",2060.75
"5115055",2062.22811261137
"5121025",2075.66373813
"5121105",2037.62264150943
"5130115",2006.04761904762
"5130110",2035.48837209302
"5130070",2093.5
"5130025",2073
"5130020",2085.97703386566
"5130010",2062.99803408486
"5130005",2087.35287290744
"5130015",2070.29659635887
"5130045",2088.83518438969
"1115280",1822
"1115285",1820.0141531306
"1115330",1818
"1115335",1818.5
"1115205",1823.5
"1115275",1820.04879999427
"1115340",1821.75
"1115325",1817
"1115290",1813
"1115270",1817.81339859877
"1115210",1820.66666666667
"1115190",1821.62483969691
"1115090",1821.84544281791
"1115085",1820.5
"1115005",1825.33333333333
"1239045",1827.83198997772
"1239040",1829
"1239055",1825.5
"1239035",1830.5
"1233310",1831.5
"1239030",1832.00746017302
"1233415",1843.64087334269
"1233420",1842.56148213136
"1233430",1839.41546309443
"1233410",1846.26413184013
"1233460",1836.72950311726
"1233455",1831.30411303249
"1233435",1837.66099583023
"1233445",1832.25253276199
"1233450",1835.53485957628
"1233440",1835.24390494502
"1233405",1839.57182299766
"1212610",1844.39984534279
"1212605",1842.5
"1212550",1841.5
"1212555",1841.33666983997
"1212445",1840.14555604791
"1212450",1839.88256496172
"1212265",1835.21495987171
"1215605",1838.96910384628
"1227475",1832.45215175556
"1230305",1821.09934757315
"1203145",1844.03120957371
"1239060",1828.48690290612
"1215130",1835
"1209230",1844.79774536376
"3333325",1797.30940747975
"9218120",1828.5
"9218170",1824
"9218125",1820.00764528104
"9218150",1817.5
"9218145",1808.66666666667
"9218240",1806.2
"9218260",1815.5
"9218160",1810.0916461332
"9218155",1808.5
"9218165",1814.5
"9218215",1817.5
"9218220",1813
"9218265",1801.33333333333
"9218175",1808.83333333333
"9218185",1810.48596176844
"9218210",1803
"2127345",1794.05149318005
"2127240",1781.55611397105
"2127235",1783.6618663795
"2127095",1736.33333333333
"2127065",1704.28394405263
"2127120",1766.37920274139
"2127230",1774.74863061632
"2127220",1791.93705290305
"2127185",1790.35359573418
"2127145",1777.28121302444
"2130050",1776.9351152536
"2130180",1740.2
"2130010",1745.63063397861
"2130005",1747.80636955588
"2130195",1737.33333333333
"5224070",2036
"5221120",2024.92040644723
"5221125",2022.71466656112
"5221130",2022.30495573612
"5221135",2029.13220168206
"5221145",2049.7006144544
"5221075",2022.38662025521
"5221140",2031.73142790676
"5221070",2029.99721218984
"5221080",2018.11836939758
"5221065",2019.67440879533
"5221060",2026.36818097524
"5221055",2027.92171029554
"5221050",2023.63218275853
"5221085",2032.16857133099
"5224075",2026.78045174542
"7145090",1933.33333333333
"7145065",1937.33333333333
"7145050",1937.66666666667
"7145060",1933
"7145100",1939
"7145070",1936.2
"7145080",1936
"7145075",1941.25
"7145125",1939
"7145035",1941.2
"7145040",1944.5
"7145025",1946
"7124080",1991.08695652174
"7154140",1924
"7154135",1935.5
"7154160",1941.33333333333
"7154165",1934.2
"7154230",1945.19195619719
"7154235",1944.5
"7154190",1934.45454545455
"7154185",1937.5
"7154210",1940.75
"7154180",1941.28571428571
"7154170",1942
"7154115",1942
"7154220",1937
"7154215",1929.55555555556
"7154225",1937.5
"5133170",2013
"5118225",2050.9678289113
"5118215",2048.1142654113
"5133165",2012
"5118165",2046.60506510292
"5133135",2040
"5133115",2036.23931867988
"5133130",2043.75
"5133125",2052.1115847706
"5133120",2056.34479987659
"5133045",2045
"5133050",2050.34647252536
"5133055",2060
"5133040",2049.61068970336
"5133035",2048.9457806083
"1131015",1814.97495899872
"1131020",1818.63547639044
"1131040",1811.96147325978
"1131060",1812.33619211103
"1131055",1814.41903014046
"1131050",1813.69097732647
"1131045",1853.80449716862
"1131005",1845.59794765809
"1131010",1821.39090268967
"1136055",1830.68692119526
"1136060",1832.97908617339
"1131035",1811.66666666667
"1131065",1818.25
"1136030",1829.21552298706
"1136025",1821.06429392945
"2118030",1577.71428571429
"2118210",1672.29343030147
"2133150",1716.47045803648
"2133415",1745.35215372124
"2133345",1718.17325269561
"2133400",1728.27160976182
"2133255",1701
"2133230",1704.37646296592
"2133250",1699.42655460785
"2133235",1699.25369469763
"2133115",1704.65153589004
"2133105",1710.58092666038
"2133125",1704.5
"2133090",1707.64530104566
"2133095",1704.07586754734
"2133135",1707.52730640287
"2133130",1705.25457152283
"2136155",1706.33793588235
"2136020",1705.1264294657
"2136025",1705.6805556425
"2136045",1698.66666666667
"2136365",1709.58959388758
"2136300",1712.50928954396
"2136135",1707.39935939125
"2136130",1708.17221588247
"2136125",1702.19481430903
"2136055",1694.06586634224
"2136275",1716
"2136075",1698.88961667652
"2136415",1735.42045702319
"2136090",1713.81329060766
"2136260",1724.58717788631
"2136185",1713.88655782263
"2145155",1676.5
"2145165",1712.35362561277
"2145260",1638
"2145065",1826
"2145130",1668
"2145135",1669
"2145140",1648.5
"2145050",1814.08004486461
"2127005",1660.5
"2127025",1678.33468795102
"2127020",1677
"2127030",1689.79802309305
"2127035",1707.86030692494
"2127040",1721.77880962017
"2127100",1751.45028937399
"2130140",1737.33333333333
"2130250",1755.15111294395
"2130285",1801.5
"2157095",1663
"2157105",1656.5
"2157140",1593.42857142857
"2157125",1513.05555555556
"2157120",1529.125
"2157080",1611
"2157075",1659.28571428571
"2157010",1655
"2151245",1665.8
"2151225",1598.11111111111
"2151220",1579.75
"5239075",1988.73692743168
"5239070",1998.18131771938
"5239080",1986.5
"5239050",1988.7860969621
"5239055",1991.98999146282
"5239035",2000
"5239030",1994.96007154209
"5239025",1990.14232436215
"5239060",1989.12311674542
"5239005",1989
"5239020",1989.64754547357
"5239015",1989.97464301916
"5239065",1988.91581683936
"5242010",1993.45454545455
"2112030",1714.00528272764
"2112055",1713.57860483413
"2112085",1703.5
"2112190",1735.52760512483
"2112205",1750.08667066461
"2112110",1723.5
"2112105",1728.88847564171
"2112015",1704
"2112215",1762.30613216995
"2112210",1743.63802130851
"2112095",1723.53976430524
"2112090",1723.28790649393
"2112185",1736.23754078385
"2112040",1710.66240378015
"2112220",1752.6442194115
"2112180",1740.39480454649
"2112125",1721.58320498631
"2112045",1710.19821057742
"2112155",1729.59632816592
"2112165",1733.4864640959
"2112240",1734.20767613401
"2112150",1732.38533402869
"2112020",1709.5
"2112070",1714.49718775705
"2112080",1684.09915919578
"2112100",1722
"2112065",1712.7272616756
"2112025",1712.84273456667
"2112060",1717.5
"2112175",1733.66050535075
"2112170",1741.85858514946
"2112225",1752.56386124834
"2112255",1756.16090801586
"2112260",1765.95182909206
"2112200",1749.10734527045
"2112195",1734.59627176239
"2115060",1644.75
"2115030",1589.8
"2115035",1640.5
"2115015",1574
"2115070",1650.5
"2115040",1646.5
"2133025",1701.59248621309
"2133010",1702.522336709
"2133005",1701.71924847717
"2133020",1702.33333333333
"2133015",1704.55239178086
"2133030",1708.5
"2133035",1712.89227392059
"2133040",1715.76438175106
"2133060",1722.85880745527
"2133175",1728.03426309913
"2133065",1724.28862468565
"2133070",1724.42760369167
"2133160",1722.23353652382
"2133340",1712.31820414472
"2133390",1748.89400011072
"2133265",1720.66224241252
"2133210",1715.16580145123
"2133205",1720.41253519789
"2133240",1699.00055331393
"2133100",1704.94794109826
"2133110",1705.5
"2133225",1704.58129127705
"2133335",1700.68980610737
"2133220",1706.64986140692
"2133215",1713
"2133260",1713.69793505552
"2133330",1714.39207545554
"2133325",1708.4897430064
"2133315",1725
"2133385",1752.85965394504
"2133380",1758.02133019147
"2133375",1752.81361845154
"2133145",1713.78362465106
"2133140",1712.52138930285
"2133080",1717.44002694782
"2133200",1718.97990570871
"2133270",1723.89776169202
"2133195",1725.3559560256
"2133275",1734.35536433166
"2133360",1750.86485602441
