gnd_id,population_count_ciesin
"8124120",873.05615234375
"2121215",726.333465576172
"2121210",506.048278808594
"2121200",1497.52584838867
"2121195",722.469772338867
"2121190",1063.01835632324
"2121185",1368.98056793213
"2121180",968.346450805664
"2121205",1680.62941741943
"2121220",561.423095703125
"2121170",1908.24908447266
"2121175",1379.9458770752
"2121165",1280.92141723633
"2121140",958.025054931641
"2121160",1777.51750183105
"2121145",718.536193847656
"2121155",995.36865234375
"2121125",777.644456633324
"2121150",1392.7451171875
"2121120",1205.70796203613
"2121135",2236.67594909668
"2121040",846.175567626953
"2121060",885.859466552734
"2121070",970.348571777344
"2121110",1262.70785522461
"2121055",1031.20970153809
"2121095",761.342254638672
"2121005",113.099432945251
"2121050",97.9181880950928
"2121010",194.599660873413
"2121045",654.714231491089
"2121080",1185.66398620605
"2121035",1078.37129211426
"2121030",1346.03448486328
"2121015",1034.45666503906
"2121025",1987.37312316895
"2121020",2159.5131072998
"2121235",969.933042526245
"2121075",1820.51731872559
"2121065",1734.80667114258
"2121090",1083.03567504883
"2121085",608.824829101562
"2121230",1240.8596496582
"2121225",967.212417602539
"2139335",1195.29806518555
"2139500",587.11042329389
"2139520",981.037887335409
"2139525",796.413157340925
"2139475",610.147670124957
"2139485",869.390173983133
"2139465",764.293768738991
"2139460",511.471621600264
"2139380",1026.96307017218
"2139555",385.788107303173
"2139425",604.07258397701
"2139440",762.035829739159
"2139390",1115.03513044579
"2139265",1018.07888231515
"2139275",555.984106210459
"2139295",972.779845736431
"2139290",627.418873184424
"2139285",565.703052991286
"2139120",555.165684316639
"2139175",709.851999686587
"2139110",710.653990578564
"2139180",928.222561319904
"2139260",498.949166163747
"2139210",738.021864541346
"2139195",613.535865868331
"2139255",1062.96171957534
"2139320",1156.64304974413
"2139375",515.809853467116
"2139370",314.714649372588
"2139105",733.61663232483
"2139240",1237.27026367188
"2139245",579.672284369709
"2139235",661.646011395758
"2139205",635.830785967588
"2139200",508.863877442207
"2139455",1163.30543991475
"2139470",897.847474174376
"2139450",643.869836460478
"2139585",655.68897020232
"2139480",532.626663703756
"2139145",1977.55898899932
"2139420",1203.13139511989
"2139410",571.157783921612
"2139215",360.766757883372
"2139075",879.601040464921
"2139080",858.666259487633
"2139045",1149.54168507254
"2139085",780.518985553611
"2139040",648.370232421116
"2139035",1363.79656310974
"2139090",2054.12976074219
"2139010",321.986426533031
"2139030",1033.6891386751
"2139005",489.165473809718
"2139015",729.840471333192
"2139025",762.066629079744
"2139020",729.223856137018
"2139115",1536.19143519231
"2139125",1220.28515890625
"2139135",905.133081792401
"2139165",784.161075740424
"2139160",756.205974746608
"2139130",963.053565685732
"2139140",874.270394379478
"2139150",692.360990429427
"2139100",584.342343645788
"2139270",565.267919421374
"2139170",1299.38672223069
"2139360",657.127931543399
"2139365",717.587977144352
"2139330",943.084503173828
"2139325",733.758664804718
"2139315",1394.73613148819
"2139385",1004.36890234984
"2139310",946.797166203528
"2139305",1272.50427955601
"2139400",1473.35708456903
"2139280",696.508819173904
"2139300",2859.10815429688
"2139515",1017.72551984867
"2139615",888.662835428427
"2139600",565.887797250083
"2139605",305.8976548289
"2139595",748.738104523115
"2139530",1156.5700998908
"2139590",833.680428618493
"2139535",752.601584053313
"2139575",1285.11488876229
"2139570",745.289619841953
"2139550",1155.84192251178
"2139435",745.242233508495
"2139565",1283.12972892899
"2139560",1033.10466472524
"2139545",943.44745329019
"2139355",761.873382796922
"2139345",1311.06329556066
"2139395",848.40713900495
"2139405",1076.98685713222
"2139350",922.453562462889
"2139095",567.084680935943
"2139190",490.507713979116
"2139185",749.973097544017
"2139495",3746.43676757812
"2139490",461.903115338143
"2139415",913.831951832254
"2139540",1143.85189966946
"2139445",1390.64912026296
"2134150",315.477908772056
"2134130",555.246002197266
"2134195",440.00379262598
"2134080",563.662536621094
"2134090",1238.83822631836
"2134190",460.155883679974
"2134185",331.096163094992
"2134215",511.398918381228
"2134225",266.907806487327
"2134175",638.654563063869
"2134230",1306.54522705078
"2134240",433.141352773036
"2134085",225.521103452637
"2134170",360.513811198132
"2134245",474.068923950195
"2134165",281.199882833071
"2134255",492.576049804688
"2134270",947.638946533203
"2134160",914.284240722656
"2134125",877.409332275391
"2134120",619.082831745322
"2134040",878.548382088656
"2134030",1036.43063354492
"2134015",896.672698974609
"2134025",662.324190016399
"2134095",775.784791597716
"2134100",1113.19088745117
"2134105",313.131284524048
"2134050",399.125964345366
"2134045",542.980886024964
"2134115",216.051156386346
"2134110",370.650501042062
"2134010",481.140370486189
"2134285",505.449621068151
"2134275",505.367466097095
"2134280",771.79541015625
"2134155",646.149272781989
"2134180",141.620346088951
"2134260",536.811221517656
"2134250",512.359236964287
"2134035",1231.12060546875
"2121100",1028.49542236328
"2106335",973.86457226679
"2106300",861.246819715103
"2106235",347.794337580468
"2106200",677.385534847229
"2106055",566.827709816616
"2106240",790.21736881836
"2106165",1704.39105224609
"2106195",806.533531287477
"2106190",602.882973607823
"2106175",1990.42175292969
"2106170",977.087522457579
"2106140",780.575081575461
"2106295",344.942415557798
"2106090",1270.39577450018
"2106070",441.613080639487
"2106160",1654.75848388672
"2106095",1076.44968164361
"2106135",1768.69479370117
"2106130",380.138528848123
"2106185",536.198834153152
"2106085",667.562151384565
"2106155",488.430821064535
"2106205",769.380720784373
"2106290",691.869413777595
"2106150",1286.11808870446
"2106245",1726.52673339844
"2106250",445.906055498823
"2106145",1626.66058349609
"2106270",1936.65856933594
"2106265",964.518988118752
"2106305",1402.03229982431
"2106330",740.088832024972
