gnd_id,global_human_settlement
"2130175",10.7219692720817
"2130215",5.28597072711805
"2130235",21.1071998314424
"2130240",15.4761999165639
"2130255",2.84260005503893
"2151210",5.38143674633941
"2142160",1.1396498514619
"2145220",0.447364106201209
"2109065",0.0474105257737009
"2112010",0.00871884045393571
"2112005",0.115027028161126
"2115045",1.12863334733993
"2115055",0.0525037050247192
"2115005",0.417833767807135
"2115010",0.181462625060419
"2115020",0.573418786677208
"5239105",0.861923595660188
"5239100",1.16114123926296
"5239010",26.9790217611525
"5239110",0.204040002822876
"5239085",0.801714284079415
"5239095",29.0855527485118
"5239090",5.38367998600006
"5215085",0.560153435762614
"5215095",0.378281742852667
"5215110",1.533055048058
"5215105",0.606264145025667
"5215080",0.128316050694313
"5215100",1.36662856170109
"5215075",0.262203509086057
"5215070",0.765580482508351
"5218005",0.940984598719157
"5218210",1.90900281281538
"5218140",14.9192533651988
"5218150",40.3413328329722
"5218175",16.316888862186
"5218165",28.8279993434747
"5221045",90.7071990966797
"5221030",49.3356006145477
"5221040",19.7161605834961
"5221035",16.3787994384766
"5224040",59.7823999524117
"5224030",43.9576891793145
"5224025",62.9063994884491
"5224020",41.6422397613525
"2124350",10.1399998664856
"2124345",10.0095334225334
"2124170",0.107495653888454
"2124415",0.606374059315469
"2124365",1.0099999634549
"2103125",0
"2103115",11.5653331544664
"2103210",0
"2103320",0
"2103295",0
"2103310",0
"2103100",11.9450665182537
"2103215",0
"2103065",0.93120002746582
"2103070",0
"2109090",0
"2109095",14.8953601002693
"2103315",0
"2134135",0.279440005519427
"2134140",0.177299991250038
"2136035",0
"2136040",0
"2134265",0
"2136460",9.45599994489125
"2136370",4.98574538664384
"2136465",14.0985599160194
"2139060",1.99680002567104
"2139055",0.76943998336792
"2139050",0.658666650454203
"2139505",0.219840005371306
"2136340",0
"2151230",0.353076360645619
"2103005",0
"2103010",0.171711993813515
"2151080",0.238977776633369
"2151130",1.02055590991247
"2148145",0.240533323089282
"2148125",0.718588225981768
"2151075",17.4338669776917
"2154090",0.176607590687426
"2154155",0.448307076337362
"2154085",0
"2154015",0.298799996313296
"2154005",0
"5248105",4.65991548454858
"5248030",3.61430400848389
"5248130",0.811665097771342
"5248090",11.9826197203468
"5248040",1.25527560612658
"5248020",0.292175000455851
"5248110",3.36352002859116
"5248115",0.0361003392833774
"5248080",0.581986176917891
"5248005",0.430119398800628
"5242155",0.053117546632099
"5242115",0.0267187957476853
"5242120",0.141795555750529
"5242110",0.0253428571990558
"5242065",0.249440363171149
"5242105",0.102645163304142
"7160035",0.720373323890898
"7160025",1.06299997866154
"7160055",0.0548817188509049
"7160050",0.026940952028547
"7160045",0.0147809525015493
"7160030",0.0633142838230381
"7160005",0.414135429802842
"7121005",0.0288746108354064
"7121025",0.0439181111928985
"7121030",0.0473195382918435
"7121020",0.0265299989841878
"7121055",0
"7121150",0
"7118190",0.0461355359101098
"7118105",0
"7118180",0.0420480000972748
"7118185",0.0128932737415414
"7118145",0
"7118070",0.0134293840959739
"7130115",0
"7130020",0
"7130015",0.067504760764894
"7130010",0.102981817722321
"7130005",0.0419674087453772
"7130025",0.0296811608300693
"7130075",0.107454776574092
"5215065",0.624429846877482
"5212150",0.0526608695154605
"5212080",0
"5212165",0.876419042429281
"5212155",0.222556866851507
"5212110",0.318628579378128
"5212115",1.59612903479607
"5212240",1.28916002959013
"5212130",0.622455152971991
"5212235",1.52667319483873
"5212245",1.30624866848056
"5212135",0.61386665843782
"5212120",2.13353044053783
"5212125",0.665167557226645
"5212215",0.359729225818927
"5212210",0.779405714571476
"5212220",2.2071814016374
"5212230",0.348206191333299
"5212175",0.143848343227076
"7130050",0
"7130045",0.183930438497792
"7139035",0
"7139020",0
"7139015",0.00646210043397668
"7139025",0.0239401354270727
"7139080",0
"7139075",0.0436217045599176
"7139065",0.192162500694394
"7139030",0.0057133333136638
"7139060",0
"7139090",6.14863447279766
"7139125",0.159111111252396
"8106045",0.0200175549543016
"8106210",0.199806060566746
"8106115",0.0468058816075106
"8106120",0.0717227446328889
"8106130",0.245692315009924
"8106125",0.0144653064864022
"8106170",0
"8106185",0.296146088838577
"8106200",0.129501231658606
"8106175",0.297415389754595
"8106195",0
"8106180",0
"8106190",0.00945066690444946
"8106030",0.0229654615243755
"8106050",0.0154260876386062
"5242025",0.90081686220671
"5242135",0.175563634919726
"2124325",2.00559997558594
"2124330",15.5922283785684
"2124315",1.982687156934
"2124320",4.45969229478102
"2124370",2.05230347041426
"2124380",1.32620800971985
"2124470",0.0990666647752126
"2124435",0.0295666679739952
"2124440",0
"2112140",15.1368002057075
"2112145",12.1312000632286
"2112245",8.564266761144
"2112050",0
"2112035",0.165963636203246
"2136350",0.435885699731963
"2136470",5.55117412247965
"2139065",0.0675809546595528
"2139070",0.473244455125597
"2139220",0
"2139225",0.109046147419856
"2139230",0.0592000012596448
"2139340",0
"2139510",0.105066670311822
"2151035",0.093299999833107
"2154065",0
"2154070",0.0202514273779733
"2154075",0.127651282968238
"2154080",0.0567573324839274
"2157035",0.543249367931743
"5233040",16.1819197177887
"5233035",39.8518400192261
"5233030",84.1972388368524
"5233025",82.5402654012044
"5233020",79.0818659464518
"5218130",0.569800008753581
"5218245",0.300342860457661
"5218255",2.16813329234719
"5218205",1.64847212406944
"5224015",28.8378677368164
"5224005",43.0511999130249
"5224010",98.7327995300293
"5221025",8.71744985878468
"5221110",0.545600010798528
"5221105",24.4655996958415
"5221100",33.5820806503296
"7124145",0.0249066670735677
"7124105",0
"7106120",0.0217151756648424
"7106125",0.0598450269530581
"7106100",0.0377386665344238
"7106090",0.0689570563702496
"7106095",0
"7106020",0
"7106045",0.0107175571317891
"7106040",0.191264867782593
"7148095",0.439698111949014
"7136090",0.100799999918256
"7148005",0
"7148035",0
"7124190",0.00350495051629473
"7127140",0
"7127090",0.0289077724817503
"7157010",0
"7157020",0.109586205718846
"7157050",0.0493333339691162
"7157030",0.055836218548572
"7157055",0.845630007958971
"7157070",0.0371590760281377
"7154240",0.350870582110742
"7154265",0.114854897792433
"7154245",1.5558260972949
"7154260",0.377013333638509
"7166100",0.486441557041623
"7166105",0.032551724335243
"1230045",0.354800009727478
"1230060",14.0080000519752
"1230065",2.44672002792358
"1230070",3.58840001821518
"1230140",3.1573760175705
"1230135",15.7496888538202
"1230040",0.447304348582807
"1230035",0.630577776167128
"1230030",0.540173908938532
"1230025",1.04279997944832
"1230020",0
"1230120",1.45791999101639
"1230015",2.63520006622587
"1230075",0.250447048860438
"1230005",0.800319957733154
"1230010",1.31625143630164
"1230340",1.1972479903698
"1230335",0.327660611181548
"2148030",3.05249232512254
"2148020",1.55531425909472
"2157005",1.14222220138267
"2157015",0
"2157025",0.295630775965177
"2157110",0.84840002306737
"2157130",0.152812305780557
"2157135",0.0230518535331443
"2157115",0.0126714280673436
"2157050",7.76782233185238
"2157090",0.761147162261999
"2157045",1.03725713775271
"2157085",4.57978945558793
"2151110",18.8430770452206
"2118295",0.17739999294281
"2124215",0.262600018177181
"2124100",0
"2124420",1.1733063312271
"2124340",11.5452000929508
"2124335",18.3557997345924
"2124375",0.500266681114833
"2124290",0.0767999984122611
"2124015",0.0751999998092651
"2124160",0
"2124260",0.805200040340424
"2124220",2.82731434862529
"2124225",4.23348577746323
"2124230",0.88621176954578
"2124360",1.26302373712346
"2124180",0
"2124465",0.653136132144127
"2124460",0.105766668915749
"2124400",0.061773911766384
"2124130",0
"2124125",0
"2124135",0
"2124115",0
"2124120",0.613013358910878
"2124050",0
"2124055",0
"2124040",0.0527999997138977
"2124005",0
"2124045",0
"2124035",0
"2124025",0.63905714239393
"2124010",0.111137073947473
"2124060",0.313010538879194
"2124030",0.311375609939782
"2124065",1.82559996384841
"2124105",0.416640015159334
"2124110",0
"2124205",0.236799995104472
"2124140",0.386666655540466
"2124210",1.32746666272481
"2124200",0
"2124235",10.4334116543041
"2124250",0.604228564671108
"2124255",0.332658815033296
"2124145",0
"2124195",0.0123428563986506
"2124155",0
"2124190",2.93353840020987
"2124185",0.0389333334234026
"2124355",1.01139998435974
"2124455",1.75446154521062
"2124425",0.0508903236158433
"2124430",0.287944828641826
"2124265",0.964923070027278
"2124165",0.259113511523685
"2124270",0
"2124310",0.104888880694354
"2124305",0.0631466653611925
"2124300",0.184904347295346
"2124385",0
"2124390",2.92090000212193
"2124410",1.41622855833599
"2124405",0.113472003936768
"2124395",0
"2124285",0.0480813555798288
"2124280",0.160664144551979
"2124295",0
"2124275",0.412072736566717
"2124450",0.101314280714308
"2124445",0
"2124175",0.18504348008529
"2124085",0
"2124070",1.70195000362583
"2124095",1.24511998653412
"2124075",0.0275282065073649
"2124020",0.0939306672414144
"2124090",0.21613332711988
"2124080",0.677345460111445
"2103060",0.314666668574015
"2103080",0
"2103085",0.902400035993196
"2103265",0.502171414239066
"2103280",0.335905870751423
"2103275",0.315733326805962
"2103270",0
"2109025",3.97840005617875
"2109020",0.15786667002572
"2109155",1.16280002146959
"2109085",7.28879988193512
"2109130",14.967600107193
"2109075",0
"2109125",8.27908575534821
"2109010",0.103348149193658
"2109055",1.07306666175524
"2109040",1.78444441159566
"2109080",10.2903271696784
"2109165",47.4768004417419
"2109120",34.3878004550934
"2109115",36.3789331118266
"2109175",6.5855999092261
"2109150",0.0526222233419065
"2109145",0
"2118100",0
"2118205",0
"2118240",0.0756906680266062
"2118275",0.2578909072009
"2118270",0
"2118255",0.0593050736099926
"2118250",0.0236800000071526
"2118215",1.66247615927742
"2118220",1.22559997013637
"2118245",0.061634784159453
"2118185",0
"2118130",0.34400000423193
"2118125",0.0331428561891828
"2118080",0.0630755530463325
"2124150",0.515345443378795
"2124240",0.355199992656708
"2121115",0.0544615416572644
"2121130",0
"2121105",0.235284215525577
"2157020",0.193478783536138
"2157030",0.880000026027362
"2157055",3.91644450028737
"2157070",41.9636798858643
"2157060",40.9039993286133
"2157065",54.8489148276193
"2115065",0
"2112075",8.52313601255417
"2112115",1.78789563282676
"2112120",0.869866662555271
"5216100",2.41980954011281
"5216015",15.3264999445528
"5216030",0.798639988899231
"5216040",3.76737256026736
"5216035",1.87168781059544
"5216095",1.23002897224564
"5216010",1.48391426800351
"5203050",0.153670234122762
"5203025",0.20926599841728
"5203010",0
"5203005",0.276694553861539
"5203015",1.2774025282684
"5203020",0.158362450747581
"5209005",0.237432004745603
"5209010",0.241279283160926
"5209015",0.209877870037776
"5109045",25.273542479745
"5109050",21.6382882796055
"5115055",67.3987989425659
"5121025",14.6219634522091
"5121105",0.206760379360683
"5130115",0.372676519239673
"5130110",0.11861591824817
"5130070",0.0891385784979617
"5130025",3.8956081696919
"5130020",23.0674667259057
"5130010",13.1762281145368
"5130005",4.99883632768284
"5130015",62.3650665283203
"5130045",42.6055994033813
"1115280",0.767095648076223
"1115285",3.58222222328186
"1115330",0.48004999011755
"1115335",1.64935387097872
"1115205",19.5547334078389
"1115275",4.05803643573414
"1115340",5.81223776372703
"1115325",3.9796000123024
"1115290",3.76307200908661
"1115270",4.24106672406197
"1115210",8.69090922428718
"1115190",1.83616006374359
"1115090",1.69279999203152
"1115085",0.498742861407144
"1115005",0.0594800014048815
"1239045",1.55562103422065
"1239040",13.2419809803721
"1239055",7.54986665646235
"1239035",3.69731764232411
"1233310",1.29335997886956
"1239030",7.39227831120724
"1233415",65.6520004272461
"1233420",33.0648893250359
"1233430",53.2492794036865
"1233410",43.1912728981538
"1233460",61.8607997894287
"1233455",69.7766868046352
"1233435",48.2639996210734
"1233445",79.1309331258138
"1233450",66.8436002731323
"1233440",73.2468572344099
"1233405",31.2367997638881
"1212610",0.888145435940136
"1212605",0.318577786286672
"1212550",0.117760003482302
"1212555",0.202628561428615
"1212445",4.81309093128551
"1212450",3.85959999263287
"1212265",0
"1215605",1.32604443199105
"1227475",0
"1230305",0
"1203145",58.1822405815125
"1239060",15.5281599774957
"1215130",1.36989092284983
"1209230",5.4358094448135
"3333325",3.08767994940281
"9218120",1.41185307989315
"9218170",7.39688203961421
"9218125",0.423520013689995
"9218150",0.0337904748462495
"9218145",0.426448973465939
"9218240",0
"9218260",0.395076935107891
"9218160",0
"9218155",0.118266671895981
"9218165",0.778613336881002
"9218215",0.321874279635293
"9218220",0.808342865535191
"9218265",0.153599999167702
"9218175",0.0956423519288792
"9218185",0
"9218210",0.070959997177124
"2127345",24.3301334381104
"2127240",2.36560002962748
"2127235",0.884184641262087
"2127095",2.05216841419276
"2127065",0.359400008805096
"2127120",0.709799975156784
"2127230",1.93498182296753
"2127220",0.575466685824924
"2127185",8.14159981906414
"2127145",2.11026666561762
"2130050",39.7654399871826
"2130180",14.3075902678254
"2130010",44.8489601135254
"2130005",19.8824726018039
"2130195",3.62111116945744
"5224070",32.6491994857788
"5221120",73.6968002319336
"5221125",82.0527992248535
"5221130",95.2863998413086
"5221135",48.1110397338867
"5221145",19.3460006713867
"5221075",75.0938682556152
"5221140",19.8182393908501
"5221070",73.2208013534546
"5221080",95.442798614502
"5221065",97.5824012756348
"5221060",35.110400279363
"5221055",14.3352003097534
"5221050",63.0377597808838
"5221085",40.6046225163672
"5224075",74.3747192382812
"7145090",3.46053333509536
"7145065",9.06863992214203
"7145050",0
"7145060",0.0825411759170831
"7145100",0.244275871407369
"7145070",0.920480010906855
"7145080",0.125600004196167
"7145075",0.0405028570265997
"7145125",0.067428571837289
"7145035",0.103502221902212
"7145040",0.0404470597996431
"7145025",0.379343281930952
"7124080",0.0179911115812877
"7154140",0.285340259601543
"7154135",8.85114660685261
"7154160",3.32965335523089
"7154165",0.00800000031789144
"7154230",0
"7154235",0.511999989614675
"7154190",0.715479178791678
"7154185",0.593054554679177
"7154210",0.342573499105063
"7154180",0.2001170675929
"7154170",0.0659348812214164
"7154115",0.017539622648707
"7154220",0.466654558073391
"7154215",0.118793222737514
"7154225",0.273482921646862
"5133170",5.06902849319435
"5118225",64.1385990381241
"5118215",44.5112616265408
"5133165",5.3348888585137
"5118165",34.4875998099645
"5133135",5.44369224401621
"5133115",49.9493988137692
"5133130",6.00459575145803
"5133125",23.7660801172256
"5133120",3.90205714532307
"5133045",22.3948000222445
"5133050",11.0739199320475
"5133055",1.14096968824213
"5133040",12.4333473289091
"5133035",36.7756000310183
"1131015",99.5951995849609
"1131020",98.8617992401123
"1131040",99.2236438327365
"1131060",87.5888947879567
"1131055",63.8578669230143
"1131050",78.8853823054921
"1131045",58.2856723666191
"1131005",59.1503111786313
"1131010",98.6128005981445
"1136055",49.7011997327209
"1136060",33.0903115272522
"1131035",74.7114002757395
"1131065",61.0910978650159
"1136030",52.7671388112582
"1136025",78.7844576154436
"2118030",0.0322000005028465
"2118210",0
"2133150",0
"2133415",5.21226660410563
"2133345",1.29018185355447
"2133400",0.655599981546402
"2133255",0.266100004315376
"2133230",3.1671999891599
"2133250",0.750577807426453
"2133235",0
"2133115",1.1167999903361
"2133105",0.943261524805656
"2133125",4.59839993053012
"2133090",3.04880006114642
"2133095",6.94793849438429
"2133135",6.60352018475533
"2133130",9.50426665941874
"2136155",0
"2136020",1.34923640164462
"2136025",0.473244422011905
"2136045",0
"2136365",4.80767998695373
"2136300",0.258057134492057
"2136135",0
"2136130",1.53535995483398
"2136125",0.129066670106517
"2136055",1.25576001778245
"2136275",0.328000009059906
"2136075",1.72288001378377
"2136415",7.06390012428164
"2136090",0.0833882338860456
"2136260",1.78912004232407
"2136185",0.202857153756278
"2145155",0.101371424538749
"2145165",0
"2145260",0.334155551933994
"2145065",1.35572601344487
"2145130",0.811085713761193
"2145135",0.283786662419637
"2145140",0.15101276052759
"2145050",0.53920001257211
"2127005",2.21768001243472
"2127025",1.52194290235639
"2127020",0.256514285291944
"2127030",0.436799980700016
"2127035",0.597557918021553
"2127040",0.888533350494173
"2127100",2.48880005478859
"2130140",10.2452211803512
"2130250",16.2758397579193
"2130285",0.975200017075986
"2157095",0.858844440844324
"2157105",0.0295666654904683
"2157140",0.200599998235703
"2157125",0.523355070091292
"2157120",0.278016000270843
"2157080",0.547200015828579
"2157075",3.59443996027112
"2157010",0.514064502331518
"2151245",0.413866670595275
"2151225",0.79587737209823
"2151220",0.206222216288249
"5239075",27.6403808764049
"5239070",3.62004710646237
"5239080",39.583465941747
"5239050",30.2236007452011
"5239055",60.4616003036499
"5239035",1.1567272327163
"5239030",61.5288009643555
"5239025",91.3461354573568
"5239060",92.8631973266602
"5239005",97.3871393109216
"5239020",86.0057586669922
"5239015",95.4592010498047
"5239065",93.8233596801758
"5242010",0.653493696159416
"2112030",0.246678253878718
"2112055",0.177299991250038
"2112085",0.585299998521805
"2112190",1.44492308910076
"2112205",1.9647999720441
"2112110",8.96743538449792
"2112105",1.24480003577012
"2112015",0.177449993789196
"2112215",14.0474183342674
"2112210",16.6950154209939
"2112095",1.84311109781265
"2112090",3.65794290389333
"2112185",13.0170664985975
"2112040",0
"2112220",4.06491436277117
"2112180",17.6781091906808
"2112125",0
"2112045",0.212423520929673
"2112155",2.08520001545548
"2112165",1.05668570074652
"2112240",11.2768001556396
"2112150",1.03333333972842
"2112020",0
"2112070",2.37500951971327
"2112080",0.128727273507552
"2112100",0.609976488001206
"2112065",0
"2112025",0.283885713985988
"2112060",0.067428571837289
"2112175",1.25368892318673
"2112170",5.53165708269392
"2112225",7.23861337502797
"2112255",5.18765711784363
"2112260",1.88388569014413
"2112200",6.56080011526744
"2112195",0.932711123592324
"2115060",0
"2115030",0.19054328149824
"2115035",0.200615381583189
"2115015",1.28780801057816
"2115070",2.49197949879827
"2115040",0.159752112459129
"2133025",0
"2133010",0.202285706996918
"2133005",0.218215373846201
"2133020",1.09550343299734
"2133015",0
"2133030",0.0454736853900709
"2133035",0
"2133040",0
"2133060",0
"2133175",0.0395999997854233
"2133065",0
"2133070",1.0273454839533
"2133160",0.177599996328354
"2133340",0
"2133390",4.21407990455627
"2133265",10.7864002585411
"2133210",1.05885716421264
