gnd_id,aridity_index
"2139115",14768.8748680202
"2139125",14567.1518737132
"2139135",14316.6692797491
"2139165",14679.0482236131
"2139160",14605.5052185437
"2139130",14412.0347701846
"2139140",14508
"2139150",14505.4990580183
"2139100",15191.6654738499
"2139270",14982.9558985484
"2139170",14850.2449968571
"2139360",15849.6535495556
"2139365",15681.6083951756
"2139330",16060
"2139325",15664.1030803827
"2139315",15272.8428237871
"2139385",15285.9013821587
"2139310",15150.8557946048
"2139305",15038.8419845629
"2139400",15107.6770306621
"2139280",14763.3029063424
"2139300",14915.5
"2139515",16917.8458130152
"2139615",16619.944133587
"2139600",16191.5119603471
"2139605",16418.4997603379
"2139595",16089.5298135579
"2139530",15822.5558165418
"2139590",15835.3190038058
"2139535",15777.5760002131
"2139575",15685.5688866734
"2139570",15569.9470951248
"2139550",15141
"2139435",15119.5365071311
"2139565",15429.0660937906
"2139560",15273.431081882
"2139545",15301.5400515141
"2139355",16035.5084764412
"2139345",16422.6717066565
"2139395",15228.8885312736
"2139405",14953.9169338026
"2139350",16249.434220923
"2139095",15203.7730661357
"2139190",15398.3351288104
"2139185",15435.9145470362
"2139495",16425
"2139490",16223.5092226557
"2139415",14726.6125723698
"2139540",15436.3237316455
"2139445",15323.6142286926
"2134150",14339.7177108359
"2134130",13699.5
"2134195",14127.4447718822
"2134080",13166
"2134090",13502
"2134190",13863.082247419
"2134185",13510.9652960664
"2134215",14052.6615274488
"2134225",13750.8355445976
"2134175",13173.7739201391
"2134230",14020.6666666667
"2134240",13453.5131255599
"2134085",13077.9428932044
"2134170",13156.0771417073
"2134245",13978
"2134165",13330.9580260397
"2134255",13947.5
"2134270",13631.5
"2134160",13290.5
"2134125",13289.5
"2134120",13256.8705372675
"2134040",13014.3036166059
"2134030",12990
"2134015",13072
"2134025",12937.5726072734
"2134095",13235.0281800609
"2134100",12944.5
"2134105",12951.3385365108
"2134050",12947.9807074101
"2134045",12901.2047862169
"2134115",13170.5836813684
"2134110",13122.3756805671
"2134010",12829.2749686715
"2134285",14911.1082294416
"2134275",13851.1651822492
"2134280",13898.5
"2134155",13729.9561172962
"2134180",13508.1727402927
"2134260",15447.3496171593
"2134250",13878.6524807359
"2134035",12894.6666666667
"2121100",9224.5
"2106335",13058.2475099784
"2106300",13169.7917261776
"2106235",13659.5398215406
"2106200",13721.5779396285
"2106055",13820.6167085548
"2106240",13602.893566224
"2106165",13939.5
"2106195",13712.749443512
"2106190",13705.1444285546
"2106175",13810
"2106170",13938.1634364184
"2106140",13911.1794858047
"2106295",13186.3729676939
"2106090",13929.7691274503
"2106070",14379.6572171835
"2106160",13967.3333333333
"2106095",14135.6608904888
"2106135",13774.6666666667
"2106130",13728.5582279638
"2106185",13628.6474391641
"2106085",14086.2452588296
"2106155",13601.2044263431
"2106205",13414.0422353154
"2106290",13125.5058952131
"2106150",13406.9938556325
"2106245",13609
"2106250",13524.9884690327
"2106145",13776
"2106270",13366
"2106265",13464.5490378373
"2106305",13028.2427384964
"2106330",13057.5102964515
"2106310",12879.087972977
"2106320",12743.0658626368
"2106325",12925.0156484688
"2106315",12782.9089371184
"2106275",13342.2298417804
"2106280",13271.3591191361
"2106230",13452.0561772739
"2106225",13323.486881064
"2106125",13618.25
"2106255",13647.5562666389
"2106260",13735.1696675463
"2106180",13487.2440446483
"2106065",14378.2981113518
"2106035",14146.3052034543
"2106060",14093.6439907605
"2106045",13776.9710825982
"2106020",14178.2521567
"2106040",13910.3436491343
"2103285",13954.0906440321
"2103290",13960.0736958334
"2103240",12968.1503196404
"2103325",13275.5831295253
"2103330",13453.5378427234
"2103335",13643.3154763322
"2103130",12657.970293852
"2103120",12634.6714078664
"2103200",12971.4467913539
"2103190",12984.6720906802
"2103195",12955.5737470672
"2103050",13024.2033156279
"2103045",12667.3247665539
"2103090",13082.1940745318
"2103235",12944.5413849344
"2103105",12840.4925675541
"2103055",13498.8282678195
"2103255",13430.9451870829
"2103260",13896.0322680582
"2103305",13545.7233114347
"2103150",12177.5417031449
"2103155",12259.8402864308
"2103145",12638.1606544636
"2103165",12500.2109404082
"2103040",12450.6715215731
"2103075",13874.505583063
"2103135",12649.5
"2103205",13051.5
"2103140",12718
"2103170",12630.1910098366
"2103180",12783.3243727682
"2103175",12666.4770917967
"2103245",13472.3324202189
"2103300",13953.7114292531
"2103225",13598.3875999427
"2103250",13255.8732730064
"2109030",13199.0323656652
"2109160",12824.0721635865
"2109140",13284.2252525701
"2109110",12862.6783487726
"2109005",13910.6666666667
"2109015",13618.5
"2109035",13162.5797558926
"2109060",13180.9445037895
"2154150",20296.2222222222
"2154135",19208.6666666667
"2154105",19444.5
"2154095",20294.8233517329
"2154110",19258
"2154100",19824
"2154050",18895.75
"2154055",19510
"2154060",19352.0824174695
"2154010",18747.2427684887
"2154115",18574.1666666667
"2154125",17953.1448987257
"2154140",20177.25
"2154145",20394.75
"2154020",18126
"2154045",18179.3168492021
"2154120",17919.45414614
"2154130",18062
"2154040",17711.6964678353
"2118050",12974
"2118145",14079.3333333333
"2118120",12738.25
"2118115",11990.25
"2118110",12621.5
"2118170",13366.3333333333
"2118140",13521.6298737193
"2118290",13196.5066848039
"2118225",13412.5
"2118175",13108.3333333333
"2118280",11933.2
"2118150",13756
"2118305",11034.65
"2118310",10824.625
"2118010",13099.8125
"2118045",13756.75
"2118040",13883.6666666667
"2118165",13132.9807978091
"2118160",13604.7863335569
"2118200",12479.9394894062
"2118155",13652.5
"2118235",12229
"2118285",11915
"2118300",12496
"2118190",12827.3540878702
"2118195",12679.3333333333
"2118265",12776.4553907269
"2118315",11566.2857142857
"2118260",12519
"2118035",13193.5
"2118065",12520.4
"2118060",12312
"2118055",11923
"2118135",13616.25
"2118090",14399.125
"2118085",14118.5
"2118105",12550.5
"2118070",12547.1714355132
"2118075",13592
"2118095",13965.25
"2118230",12683.3333333333
"2118025",14612.0625
"2151005",14922.5479554072
"2151235",18950.8634466532
"2151105",16784.0820768456
"2151190",17402.2242412608
"2151140",17117.6666666667
"2151145",17180.25
"2151195",17476
"2151150",16932.8564798233
"2151185",17203
"2151205",17562.3333333333
"2151160",16604.9150004026
"2151155",16770
"2151175",16679.3342248269
"2151170",16408.5
"2151200",18032.1428571429
"2151240",19389
"2151215",17070.1948236645
"2151180",17092.4285714286
"2151165",16561
"2151115",17056.8581852405
"2151010",15574.8629778554
"2151085",17341.3918128587
"2151060",16446.4006611385
"2151100",16671.5178122467
"2151095",16725.6740217896
"2151090",16893.5295466158
"2151065",16532.8285505714
"2151050",16489.0092254542
"2151055",16211.5817218918
"2151015",15969
"2151040",17027.8875611507
"2151020",16317.1305640685
"2151045",16731.4208862396
"2151125",17124.6149823131
"2151135",17424.283348089
"2151120",17187.8508344124
"2151070",16878.316280718
"2148140",15362.6666666667
"2148135",15007.3329066493
"2148080",14812.4050349711
"2148085",14726.3159093056
"2148060",14978.4775174674
"2148065",15046.3676727691
"2148070",15367.4381692603
"2148075",15226.2
"2148035",14954.25
"2148055",14716.2105546485
"2148050",14595.5
"2148130",14657.5333980983
"2148120",14407
"2148110",13470.4764206156
"2148045",14139.25
"2148040",14553.5
"2148015",14928.5
"2148010",15081.5
"2148095",14250.1727617416
"2148100",14020.129726704
"2148105",13739.6309637573
"2148005",15454.5
"2148025",15305.9693217453
"2136265",14473.3847462222
"2136255",14586.4976951293
"2136270",14568.2256311837
"2136110",14676.0704633532
"2136245",14678.3835982751
"2136050",15125.5
"2136115",14849.1975568872
"2136285",14845.6681296328
"2136240",14865.763610483
"2136290",14984.8208764704
"2136230",15118.6478697122
"2136235",14971.4395024399
"2136315",15895.0665939867
"2136310",15718.6217757329
"2136030",15556
"2136150",15508.4217399093
"2130305",14263.6724740795
"2130310",14790.75
"2130300",14852
"2130200",14282.1118087312
"2130205",13775.6976609699
"2130210",13515.4084249844
"2130165",13487.4285983277
"2130170",13607.3903841335
"2130160",13720.1881948724
"2130100",13289.5767786447
"2130175",13449.8567814634
"2130215",14526.6666666667
"2130235",13270.329351002
"2130240",13037.5
"2130255",13694.3021736766
"2151210",16761.7142857143
"2142160",16160.5652173913
"2145220",11648.5714285714
"2109065",13337.5
"2112010",13868.8
"2112005",12406
"2115045",14596.4
"2115055",14434.5
"2115005",14772.28
"2115010",14798.625
"2115020",14697.6153846154
"5239105",8359.33333333333
"5239100",8215.1
"5239010",8239.38454644912
"5239110",8311.5
"5239085",8307
"5239095",8230.5670068808
"5239090",8182.60645703518
"5215085",9567.33333333333
"5215095",9454.125
"5215110",9342.5
"5215105",9329.2
"5215080",9513
"5215100",9457.5
"5215075",9516.53846153846
"5215070",9276.2
"5218005",8631.83333333333
"5218210",8759
"5218140",8608.70996893284
"5218150",8702.36828107217
"5218175",8728.08128850318
"5218165",8669.8995229326
"5221045",8308
"5221030",8299.28820388707
"5221040",8283.30368586539
"5221035",8304.16326084697
"5224040",8295.14927049485
"5224030",8244.11558760976
"5224025",8279.79162826224
"5224020",8279.01739911281
"2124350",11840
"2124345",11682.5
"2124170",13921.8333333333
"2124415",11489.7857142857
"2124365",11656.8751167826
"2103125",12751
"2103115",12593.1133380779
"2103210",13297
"2103320",13306.5380874223
"2103295",13210.5734273619
"2103310",13473.064988064
"2103100",12724.2199045865
"2103215",12841.9120927901
"2103065",13829.212312008
"2103070",13834.6354086116
"2109090",13133.6093327857
"2109095",12964.5
"2103315",14113.154032158
"2134135",13639.5413293194
"2134140",13730.6666666667
"2136035",15503.6521303921
"2136040",15325.5300125099
"2134265",14797
"2136460",15260.2787753688
"2136370",15280.7744353795
"2136465",15475.7329350377
"2139060",16015.0323223907
"2139055",15745.6958133697
"2139050",15553
"2139505",17131.75
"2136340",16054.733912968
"2151230",18136.4444444444
"2103005",11722.2897559814
"2103010",12087.5
"2151080",17685.3333333333
"2151130",17776.25
"2148145",15450.5
"2148125",14093.317850923
"2151075",16920.0698348522
"2154090",21394.8
"2154155",21931.4444444444
"2154085",21645
"2154015",18440.4
"2154005",18884
"5248105",7363.28571428571
"5248030",7318.33333333333
"5248130",7421
"5248090",7250
"5248040",7240.32352941176
"5248020",7669.64285714286
"5248110",7450
"5248115",7678.18181818182
"5248080",7891.703125
"5248005",7980.36842105263
"5242155",9338
"5242115",9375.6
"5242120",9221
"5242110",9308.875
"5242065",9392.96774193548
"5242105",9354.71428571429
"7160035",7249.6
"7160025",7177.66666666667
"7160055",7470.85714285714
"7160050",7488.33333333333
"7160045",7304.30769230769
"7160030",7159
"7160005",6972.88888888889
"7121005",7846.75
"7121025",7783
"7121030",7816.16666666667
"7121020",7811.09090909091
"7121055",7800.81818181818
"7121150",7900.90625
"7118190",7089.66666666667
"7118105",7135.84615384615
"7118180",7294.14285714286
"7118185",7202.63157894737
"7118145",6892.66666666667
"7118070",7739.5625
"7130115",7254.73684210526
"7130020",7063
"7130015",7029.33333333333
"7130010",7003.75
"7130005",6986.09090909091
"7130025",7064.44444444444
"7130075",7101
"5215065",9332.16666666667
"5212150",8968.25
"5212080",9230.5
"5212165",9148.75
"5212155",9030.75
"5212110",8637.8
"5212115",8695
"5212240",8681.66666666667
"5212130",8720
"5212235",8775.5
"5212245",8685.25
"5212135",8800.5
"5212120",8708.5
"5212125",8805.34791232615
"5212215",8951.83333333333
"5212210",8949.66666666667
"5212220",8975.5
"5212230",8807.8
"5212175",9470.4
"7130050",6828.8
"7130045",6786.5
"7139035",6210.23076923077
"7139020",6326.92307692308
"7139015",6279.75757575758
"7139025",6296.60869565217
"7139080",6397.29411764706
"7139075",6324.55555555556
"7139065",6286.55555555556
"7139030",6232.94736842105
