gnd_id,aridity_index
"1236010",13273.3230555777
"1236005",13246
"1236035",14050.5
"1236030",13898.9375858938
"1236025",13893.6276756761
"1236015",13451.2261810086
"1233365",13871.8541944784
"1233355",14158
"1233205",15644
"1233295",14627
"1233420",13085.8289761887
"1233315",15041.5
"1233175",16259
"1233190",16057.0900677833
"1209600",12625.7242020857
"1218195",12838.4086519842
"1209515",12286
"1209590",12796
"1212355",15435.7440956082
"1209535",11853
"1209605",12535.3919113929
"1209530",11971.9484050446
"1209575",13235
"1209550",12711.5
"1209585",12961.1249104013
"1209510",12444
"1209310",11763.0157672515
"1209540",12546.5
"1209525",12100
"1209580",13212.5
"1209340",11892.1252839273
"1209355",12240.5
"1209330",11732.5
"1209335",11810.5425077934
"1209520",12021.6666666667
"1209325",11660
"1209445",13464.1854162426
"1209595",12763.25
"1209420",13605.3323377246
"1209155",11908.8973587479
"1209370",12425.5
"1209430",13685
"1209435",13730.9101873639
"1209365",12323.1203722256
"1209555",12676.5
"1209375",12618
"1239150",16293.4855429348
"1209385",12887.25
"1239130",15241.2867573906
"1239120",14662.6282225133
"1212620",14648.5
"1239170",15280.5
"1212640",15065.0900746495
"1212685",14084.5
"1209135",11499.7989068634
"1239155",16380.75
"1239030",15377.314898413
"1239125",14900.6666666667
"1239060",15850.8878944943
"1239140",15489
"1239145",15825.0396510256
"1239135",15326.5
"1239020",15090
"1239035",15600.6666666667
"1239095",14258.8848320273
"1239040",15883.5
"1239090",14530
"1239085",14758.2236032784
"1239025",15270.3829162523
"1212325",14483.0128925877
"1209500",12414.5
"1209615",12444.5
"1239010",14449.339096637
"1209610",12552.4315511116
"1239015",14618.1220531501
"1209345",11968.5
"1239045",16059
"1239005",14402.9116367865
"1227245",15069.4694047036
"1227415",17226.5
"1227200",14934.9792764824
"1227400",16251.1342150524
"1227325",14253.2611702856
"1227375",15432.8161390675
"1227265",14566.3887370571
"1227450",15868.3126553848
"1212710",14603.0871391303
"1227145",13870
"1227260",14616.5
"1227230",15289
"1212145",13951
"1227395",15770
"1227205",15291.686227904
"1227420",17912.6666666667
"1227090",14897.0350762011
"1227035",14075.2757178939
"1227150",13987.8042537999
"1227105",14537.171592964
"1227235",15200.2828723429
"1227215",15552.6560017427
"1227240",15168.5
"1227220",15349.3033346884
"1212680",14382.5
"1212670",15099
"1212720",15371.1626620462
"1212695",14081
"1227015",13992.5101697905
"1227055",14313.8516691185
"1227080",14988
"1227020",13930
"1227580",16815.5257164979
"1227625",16188.5
"1203165",10698.4243174067
"1227680",14966.1016555214
"1239110",14396.4139551182
"1212525",14735.3333333333
"1227645",15685.315560526
"1227345",14903.2773958895
"1227525",15503.5
"1227465",15682.7303667262
"1227430",17973.5
"1227545",15714.9638039501
"1227510",14834.6003783726
"1227535",15593.8522760246
"1227665",14890.218184965
"1227620",15997.2
"1227285",13843.1955787803
"1227360",15037.0548007879
"1227280",13943.7884030639
"1227355",14979.720616864
"1227075",14835.1803536797
"1227405",16676.5358348936
"1227370",15280.9555881054
"1227340",14731.7881087849
"1227305",14123.5
"1227385",15607.5
"1227455",15812.4301180271
"1227410",17171.25
"1227300",14000
"1227270",14508.514252565
"1227380",15626
"1227320",14332.5
"1230315",18256.5
"1230345",16781.5
"1230330",17745.6666666667
"1230320",17842.8067704042
"1215035",12673.0277596117
"1230185",17848
"1215030",12669.436621274
"1215080",13027.9137822604
"1233375",14210.6122233792
"1230475",17368.5
"1206140",11102.6
"1236145",13679.7411871279
"1221220",13277.7800156227
"1221005",12145.1666666667
"1230110",17016.1498613483
"1230100",16932
"1230360",16456.21147352
"1212405",13741
"1212225",14077.5
"1230430",18285.1704284903
"1230395",17910.0092813308
"1233260",13942.898858632
"1233285",14506.9437984111
"1233265",13911.5
"1212440",13811.5
"1212365",14869.6666666667
"1212330",14919.4
"1212430",13566.9005976841
"1212385",14410
"1212380",14911.3333333333
"1212435",13646.5
"1212420",13382.5
"1218045",11807.5
"1218050",11910.6
"1206315",11885
"1218075",11948.5
"1206345",11516.887319153
"1206335",11359.1517376471
"1206365",11998.5932099686
"1206350",11424.5
"1230440",18045.7551696624
"1230375",17024.617746483
"1230650",18258.5
"1230445",18065.3589244639
"1224220",13485.4634753534
"1218030",11667.3964385578
"1218040",11704
"1218035",11634.8825469843
"1233180",16296
"1233195",15810.4056295852
"1233340",14426.8264293238
"1215385",13624.061349797
"1233210",15412.5
"1233200",15714.9503961985
"1233335",14540.6808592681
"1230435",18200.433445318
"1215100",12858.5
"1215130",12394.5
"1215160",12034.5391627449
"1230180",18031
"1215125",12423.9854162496
"1215025",12611.5
"1233305",15049
"1233300",14851.5
"1209225",12432.8864791411
"1218070",12065.3333333333
"1209040",11614
"1209050",11788.5
"1209235",12923.6749278446
"1209070",12020.3658849584
"1209045",11628.8938666397
"1209075",12256
"1212730",15601.1809642376
"1212735",15492
"1221235",12990.6054297053
"1212745",16074.5
"1221195",13030.368378651
"1209060",11824.8
"1209055",11620.5
"1209065",11872.5
"1230420",18586
"1212445",13842.8119492164
"1212600",14022.6570467299
"1212495",15045.3102534944
"1212585",13917.3741231583
"1212610",14344.1152047603
"1212690",14058.0132373083
"1212655",15144.521597355
"1206360",11845.5
"1206370",12177.9304388831
"1212485",14960.5
"1206395",11398.25
"1212490",14989.7964910282
"1212390",13987.115077834
"1212475",14721.8804293229
"1212460",14152.1335830895
"1209005",11345.3176170948
"1209185",12196
"1209130",11360.3333333333
"1209400",13039.6666666667
"1209145",11663.270771479
"1209125",11584.5
"1209380",12609.3333333333
"1209140",11622
"1230290",18482.5
"1230265",17185.3086571242
"1215260",13316.9486590105
"1230275",17570
"1209120",11742.3333333333
"1215420",12849.2817980685
"1209175",12061.2846732148
"1209405",13306.0600250996
"1212275",13751.5
"1209100",11838.5376439452
"1209270",12775.3333333333
"1209010",11226.5782309904
"1212305",13626.0584164585
"1209115",11768.5
"1230280",17724.6509442274
"1212250",14652.891245476
"1209205",12327.2
"1209220",12739.6666666667
"1209025",11506.25
"1209240",12866.3397163887
"1209260",13037.5
"1209215",12594.5
"1209020",11444.617519179
"1209245",13175
"3218150",16107.1666666667
"3218155",15122.5
"3218165",14842.5287573875
"3218160",14668
"3218135",16298.6666666667
"3218175",15983
"3218190",14220
"3218180",16197
"3236060",12289.79858309
"3236015",12484.5
"3236080",12471
"3236020",12359.0441063543
"3242225",12216.5000103465
"3236125",11825.6666666667
"3218145",16709.2
"3218115",14856.488605998
"3224035",13974.5
"3224020",13473.5
"3224030",13548.2201776598
"3239235",12250.1161673787
"3224025",13293.0876336797
"3224040",14297.5
"3242250",11839.0039404514
"3236010",12740.9002535031
"3239240",12181
"3239225",12137.747280102
"3239200",13135.8817151692
"3236040",12216.25
"3224010",13979
"3242255",11809.0854140649
"3224015",13752.3333333333
"3224005",14136.5
"3236110",12194.6529661193
"3242040",11711
"3242110",12144.5574924716
"3236115",12146.0747226514
"3242160",11294.1075468932
"3242130",11815.0630633824
"3239080",12805.5113586587
"3239045",13341.5
"3227150",13216.5565836719
"3227165",13103
"3227155",13137.9138429946
"3236055",12006.5
"3227170",12767
"3227160",13103.0022542189
"3242030",11792
"3242010",11647
"3239150",13251.9595819954
"3239100",12770.4134613676
"3212205",13872.3333333333
"3212210",13453.75
"3227130",13158.5
"3212215",13420.6666666667
"3227175",12582.5
"3227115",12723.1611825522
"3218200",14092.8116062971
"3218215",16169.75
"3218205",14300.5
"3218195",13863
"3218220",15433.25
"3218210",15103.75
"3218230",14448.8859034721
"3218170",14744
"3248005",11202
"3248010",11313.5
"3230155",12098.3886370582
"3230160",12273.2881062231
"3242120",12001.4315570313
"3230130",10996
"3209215",16656.1666666667
"3242125",11956.5
"3242165",11507.1033195403
"3248090",9653
"3248080",10186
"3245095",10725.5927239463
"3212015",16317.6666666667
"3242075",11974.0070783892
"3212025",13301.75
"3212020",15111
"3221060",13640
"3245100",11039.236672205
"3221085",13892
"3221090",13751.7148218639
"3221150",13775.5
"3221095",13677
"3221140",13416.4231466289
"3221100",13388.5
"3239105",12934.731748996
"3239125",13272.819942387
"3239040",13340.4037967711
"3239135",13355.0546517667
"3239160",12936.6674397978
"3239130",13479.1643191018
"3221055",13739.6666666667
"3221065",13901.1752787376
"3212190",14039.5
"3212200",13855.6666666667
"3242275",11894
"3242330",11668.7397116563
"3242280",11814.6729773926
"3242260",11944.7405989846
"3242320",11060.0882557889
"3242245",11918.3379641684
"3224070",13777
"3224050",13459.5
"3224100",12930.3333333333
"3224060",13185.7189465173
"3224075",13662.8047192669
"3224065",13536.316387003
"3212240",13101.25
"3212220",13136
"3248165",9409.45221669755
"3221025",15019
"3248175",9538.37150933205
"3248195",10115.2708168871
"3248200",10262.7454417294
"3248205",10368.4001896516
"3248140",9213
"3248190",9886.84612740453
"3245150",10645.3178621116
"3242115",12131.8530675044
"3218070",18456.5
"3239155",13262.3756355774
"3221015",14966.5
"3221010",15523.4
"3221005",15170.3333333333
"3221020",15151.3449788356
"3227100",12448.5910836865
"3227080",12941.3333333333
"3227065",13650.5500327254
"3227085",12654
"3227070",13371
"3233110",11506
"3230080",13082.3333333333
"3227125",13087.3333333333
"3227030",13023.681426202
"3227035",13087.5
"3227055",13410.25
"3227040",13047
"3227095",12546.5
"3227060",13675
"3227090",12646
"3227045",12830.4263578648
"3233075",11440.6690758836
"3233085",12415.5
"3227025",13079.5
"3242325",11540.1906811438
"3227010",13404.5
"3227020",13260.0395479996
"3227015",13182.6639154675
"3227005",13630.984616851
"3233040",11490.8348966739
"3233005",12618.5
"3233015",12007
"3233030",11695.2356693649
"3233050",11246.5
"3233035",11683
"3242285",11655.7447767411
"3233065",11752.957632914
"3248115",9593.5
"3230145",11739
"3248180",9731.5
"3248125",9181.8634363085
"3248185",9872.53290024385
"3248070",10379.5
"3248170",9554.6717481336
"3248210",10510.7397542198
"3230030",10806.6666666667
"3230015",12339
"3230125",10974.3333333333
"3230020",11660
"3230165",12274
"3230120",10570.9928174489
"3230140",11474
"3230150",11700.3393361423
"3212235",13411.8
"3212175",13669
"3212185",13784.4219039771
"3212180",13429
"3227050",12971.7328133767
"3230010",12251
"3230025",10971.6327390501
"3212225",13477
"3230115",11474.971355704
"3230085",12758.1878970796
"3212170",13525
"3212150",12585.3333333333
"3212230",13086.5
"3212165",13301
"3212145",12579.6666666667
"3212195",14111.6666666667
"3215070",14804.0598392727
"3215055",14375.875
"3215060",14592
"3215065",14531.5
"3215080",14522.7602108606
"3215075",14440.5
"3215090",14305
"3215095",14206.5397256752
"3245180",10676.2002902543
"3245165",10826.9254611433
"3215030",15091.1589570919
"3245185",10760.6721362584
"3215035",14794.9239264609
"3215045",14773.4
"3215050",14571.25
"3215040",14800.3333333333
"3245055",10988.1414483986
"3245020",11511.25
"3245070",11086.3333333333
"3245060",10772
"3245160",10921.8754642848
"3245065",10775.1792767197
"3245140",10645
"3245155",10847.7658179254
"3248215",10465.6024708892
"3248130",9206.42162830195
"3248235",10106.4928562031
"3248240",10197.1826149832
"3248230",10158.9611829714
"3248220",10275.1171079953
"3245015",11744.2793664055
"3248225",10143.3636773605
"3239190",12597.74825792
"3239085",12136
"3239175",12635.3322866013
"3239185",12654.2541008577
"3239220",12197.1842987633
"3239180",12595.5
"3239210",12393.321009332
"3239205",12582
"3218110",15670.6666666667
"3218105",15102
"3218080",16047
"3218225",14936
"3239170",12426.5
"3239195",13070.9480584827
"3239165",12712.9081942664
"3239140",13188.9472774397
"3218030",15750.5
"3218040",17221.6666666667
"3218085",16916.5
"3218060",17075.75
"3218055",16879.5
"3218095",15931.2892993301
"3218100",14900.3333333333
"3218090",16237
"3218065",18799.1363636364
"3215140",13649.5
"3218050",18873.9285714286
"3218005",18038.3888888889
"3218015",15891.5615276634
"3218010",16679.75
"3218035",16360
"3218020",15766.25
"3215005",16351.5
"3245200",
"3215025",15635
"3215010",16468.6666666667
"3215015",15380.25
"3215020",15427.4
"3242085",12111
"3230070",12874.5
"3230075",13319
"3230050",11729
"3236120",11889.5
"3230055",11853
"3227120",12798
"3227110",12624.4368045506
"3245205",
"3245195",10820
"3218185",14460
"3218140",16579.5
"3242015",11425.5
"3227145",13243.7326737499
"3227140",13398
"3236105",12290.1699124926
"3230065",12717.3333333333
"3230035",11591.5
"3206065",21462
"3206090",19702.75
"3206075",20317.3333333333
"3245120",10936.5820891419
"3242215",12157
"3206070",20677.75
"3218130",16126
"3242185",11678.2413583459
"3248135",9340.48959155696
"3248095",9599.0433249915
"3221135",13500
"3218045",17495
"3248160",9413.60989713361
"3248145",9309.88744178496
"3248150",9416.57364713261
"3248155",9411.07620659115
"3233100",11702.50714963
"3233080",11536.572423877
"3239110",13111.6329826621
"3239075",12657.75
"3233105",11618
"3221160",14379
"3221145",13491
"3221155",14199.5
"3203045",20710.6666666667
"3203030",20879.5714285714
"3203035",19383
"3203040",20158.5
"3203070",19085.25
"3203075",18782.25
"3203140",16867.3333333333
"3203095",18667
