gnd_id,gnd_area
"8130005",11421539.1127014
"8130095",1011561.60287476
"8142100",4302700.71252441
"8115060",3280817.61087036
"8106035",14418214.4847107
"8130065",859553.627288818
"8124075",346685.208526611
"8139075",5285078.76742554
"8106070",6597894.0569458
"8106020",9442244.28137207
"8106090",6063243.1255188
"8106140",7025870.64880371
"8109020",4636579.46817017
"8109040",5998765.70846558
"8112045",11743317.0984192
"8112060",11198693.8743896
"8112100",2353831.33071899
"8121015",886224.32711792
"8118005",5673438.07119751
"8118145",4705242.77072144
"8118115",198897.266387939
"8118190",1081304.46472168
"8118150",3077296.18206787
"8118100",1217285.12615967
"8118055",5321862.74047852
"8118075",3940843.60229492
"8118070",1908706.64126587
"8118180",3157135.86807251
"8118175",3977543.78988647
"8118170",1193387.53665161
"8118165",2433733.35629272
"8118160",3210654.13772583
"8118125",712782.728027344
"8118155",3443834.79394531
"8118130",2916884.47277832
"8118120",201773.589599609
"8118085",1792008.15386963
"8118090",2590072.86798096
"8118095",946021.740692139
"8118205",3174974.98342896
"8118110",331269.292510986
"8118105",1595733.45687866
"8118080",1956396.27496338
"8118050",2437111.6725769
"8118040",5153463.86026001
"8118060",6136351.12371826
"8118065",4380421.19934082
"8118185",2348134.59460449
"8118195",954371.114776611
"8118200",3480781.03240967
"8118025",9711829.17486572
"8118045",5726870.0295105
"8118135",6141634.18182373
"8118140",5568701.5178833
"8118035",5640243.06945801
"8118030",3934251.74969482
"8121095",834577.452575684
"8121145",564035.429504395
"8121045",2939981.0753479
"8118010",5571150.04537964
"8118015",2380716.98303223
"8118020",5507808.02114868
"5124085",158036.586242676
"5109040",6536964.25549316
"5104045",509619.233825684
"5110035",173655007.185913
"5103025",8374441.3807373
"5103010",3036055.8923645
"5103020",6429203.86471558
"5103015",20872472.2788086
"5104020",780601.076202393
"5104025",446384.564758301
"5104015",166756.705993652
"5104030",214267.611358643
"5104035",450457.093475342
"5104040",368587.932006836
"5104010",6181937.41217041
"5106040",225628.204681396
"5110070",7358986.85137939
"5110055",3145116.39953613
"5110050",4085545.55142212
"5110060",3777416.44915771
"5112010",311509.814331055
"5112015",1469663.50933838
"5112080",5293637.35644531
"5112085",17637945.5110779
"5112155",14916526.7906494
"5112070",9221343.82287598
"5112020",706920.077270508
"5112025",412003.274627686
"5112030",1309299.47128296
"5133215",6351747.02505493
"5133205",13092756.8381348
"5133175",3411953.98092651
"5133210",4234982.65643311
"5133200",7891017.8885498
"5118020",408099.507019043
"5133015",3738364.10095215
"5118055",567642.249145508
"5133020",3328610.13406372
"5118105",344785.463134766
"5118185",488435.279571533
"5133025",7121995.96398926
"5133060",5978309.21072388
"5118060",220587.272003174
"5118015",889451.350463867
"5118025",2077278.53717041
"5118065",82685.9692382812
"5118070",123769.65838623
"5118090",168984.551177979
"5118095",316169.749542236
"5118100",98813.2633666992
"5118050",184480.646789551
"5118110",197852.725952148
"5118115",244465.35949707
"5118120",88323.5980834961
"5118125",240632.464202881
"5118035",1226602.66384888
"5133065",1820519.88565063
"5118230",202361.151611328
"5133095",4077662.20141602
"5133180",3048806.4196167
"5112170",31281321.4940186
"5112160",40638691.9824219
"5112195",16677144.0303955
"5112175",63788323.4047546
"5112185",49822160.2313843
"5112180",23669484.6575623
"5121005",1079489.57788086
"5121010",5489666.41134644
"5121045",13125455.9009705
"5121050",18711463.936676
"5121055",7975103.81707764
"5121100",59797003.0535278
"5121020",2920640.34823608
"5121015",13022723.0773926
"5121030",4314677.54684448
"5121035",4078620.32693481
"5121040",11837286.7483521
"5121075",1309861.59555054
"5121080",4264072.9604187
"5121085",5969205.91448975
"5121110",8817383.9524231
"5121120",24599951.790741
"5121065",8631748.53167725
"5121095",7062598.78512573
"5121060",16523258.0153198
"5121090",12002873.0417175
"5121070",2703552.87536621
"5121115",3869683.58746338
"5124025",550829.534576416
"5124030",420536.803100586
"5124070",856177.500579834
"5124065",120145.499816895
"5124020",429275.053100586
"5124005",212533.632171631
"5124010",126405.211029053
"5124015",65658.8374023438
"5124045",195801.320831299
"5124040",38468.3713989258
"5124035",158150.627868652
"5124060",238218.82131958
"5124075",307692.551574707
"5124055",39403.2276306152
"5124050",172009.283111572
"5124090",101342.269012451
"5124080",129686.6171875
"5127120",860399.783050537
"5127105",147614.125732422
"5127125",158215.106079102
"5127130",109903.396789551
"5127135",120196.281066895
"5127100",134480.687896729
"5127080",72265.3629760742
"5127115",1167182.63919067
"5127110",769109.361938477
"5127085",253016.29019165
"5127090",358036.171813965
"5127095",419827.935241699
"5127075",963290.244232178
"5127060",1418972.54785156
"5127070",599515.681671143
"5127050",780724.709899902
"5127045",801819.787811279
"5127040",1556114.75552368
"5127055",1971368.36413574
"5127035",1605958.77670288
"5127025",602157.233459473
"5127010",1369432.93148804
"5127005",1940262.05059814
"5127020",575035.523651123
"5127015",781327.944641113
"5136005",3448519.13735962
"5136010",472703.92288208
"5136015",929651.655426025
"5136020",1622787.33074951
"5136025",1614947.73220825
"5136030",1559021.32467651
"5136035",667985.107025146
"5136040",834939.576629639
"5136045",751561.416656494
"5136050",2076597.43377686
"5136055",1068259.60467529
"5136060",772763.992034912
"5136065",724841.522369385
"5136070",1433472.37509155
"5136075",1388120.56994629
"5136080",2231651.19448853
"5136085",1192830.76080322
"5136100",2279360.34524536
"5136090",558211.388427734
"5136095",1162847.72198486
"5136180",699916.024169922
"5136105",1262212.70779419
"5136115",828761.362060547
"5136120",889214.08883667
"5136110",819194.515167236
"5136165",988864.276733398
"5136135",773721.839599609
"5136140",2438399.23571777
"5136130",139419.964416504
"5136145",1431967.25042725
"5136215",269596.503997803
"5136225",1736312.59024048
"5136210",942209.809143066
"5136220",247438.750274658
"5136200",1066411.58517456
"5136205",385932.565704346
"5136195",569901.027191162
"5136190",229441.010742188
"5136150",144790.386932373
"5136175",237837.847076416
"5136185",280032.50958252
"5136155",400684.310974121
"5136160",359287.234741211
"5136170",279827.292572021
"5109005",2959033.78131104
"5109010",872661.822174072
"5109015",449741.991210938
"5109020",2206635.35638428
"5109025",9140686.91802979
"5109030",2427001.20687866
"5109035",1047149.82028198
"5130040",1285637.44607544
"5130035",1425948.50524902
"5130030",1575035.287323
"5130050",831273.337158203
"5130055",7448849.28372192
"5130060",178790.062927246
"5130065",3337232.7041626
"5130105",9797124.78878784
"5130075",5148709.27642822
"5130120",4605493.97833252
"5130085",1288328.1472168
"5130090",1622463.64193726
"5130100",4212274.46691895
"5130095",1458487.43356323
"5106005",17431486.4495544
"5106030",284458.521789551
"5106010",495030.421630859
"5106015",634157.243103027
"5106025",224478.18359375
"5106020",414342.069366455
"5109060",1431648.76724243
"5106035",148040.097259521
"5109055",2223514.30435181
"5118045",1061615.16015625
"5118080",783968.360992432
"5118075",523508.178741455
"5118140",253385.164276123
"5118130",581676.479187012
"5118135",124915.182220459
"5118175",265679.445281982
"5118170",179527.101196289
"5118180",395812.978912354
"5118210",1052352.78210449
"5118200",275150.20916748
"5118195",732176.995239258
"5118205",212524.743591309
"5118240",788154.131164551
"5118220",303118.89553833
"5127065",162899.800689697
"5112035",5202836.66229248
"5104005",12656788.0540466
"5103035",109404834.290771
"5103055",112691193.669434
"5136125",453302.075408936
"5115005",345825.272491455
"5115010",272230.633026123
"5115015",236499.124633789
"5115020",202148.336669922
"5115030",77685.4048461914
"5115025",122406.807800293
"5115035",138809.648193359
"5115040",115603.660308838
"5115045",115146.644897461
"5115070",131595.520202637
"5115065",123206.445037842
"5115060",199366.757415771
"5115050",153881.547119141
"5112130",2353935.52276611
"5112135",3136384.00259399
"5112145",423895.667114258
"5112140",667979.670684814
"5112125",8366275.96298218
"5112120",1047991.48727417
"5115075",597435.194793701
"1118185",1661473.80322266
"1112120",907520.593261719
"1112140",670790.920959473
"1112105",1927942.58853149
"1112220",593667.312408447
"1112205",1224058.71264648
"1112135",909970.514556885
"1112285",2358673.3001709
"1112290",2566033.21176147
"1112270",1248949.37719727
"1112150",980902.262664795
"1112015",1709074.43896484
"1112380",1025298.67608643
"1112300",1934935.64764404
"1112365",1379047.34658813
"1112320",1322657.16213989
"1112260",1298273.1373291
"1115230",5668557.91159058
"1130040",497118.316680908
"1130060",375749.949890137
"1130045",476350.023590088
"1130050",490496.67388916
"1130035",458581.488861084
"1130025",508545.474151611
"1130015",721436.103393555
"1130010",522933.447998047
"1130005",367656.134918213
"1130030",422661.183868408
"1136020",482002.099273682
"1136205",530255.217163086
"1136210",405900.333374023
"1136225",477170.453430176
"1136250",1533221.63259888
"1136295",1548160.36825562
"1136355",467836.771942139
"1136340",567186.570617676
"1136280",942521.15020752
"1136330",600871.214508057
"1136270",962207.79473877
"1136200",1027182.41473389
"1136150",491747.176147461
"1136215",110679.876678467
"1136035",485060.07043457
"1136050",798324.31640625
"1136040",722083.475738525
"1136045",316574.831085205
"1136015",343028.767028809
"1136090",445205.097717285
"1136075",653649.406036377
"1136115",1367618.36004639
"1136145",700325.83682251
"1136195",662732.742126465
"1136095",831005.177459717
"1136325",2504431.03152466
"1136320",309883.162780762
"1136155",701902.120819092
"1136160",782915.213928223
"1136235",459974.787261963
"1136220",630022.174316406
"1136080",247771.904205322
"1136265",665961.356445312
"1136275",1141649.91891479
"1112340",1551144.71075439
"1118150",979389.435424805
"1118140",2212994.13076782
"1118085",981830.712371826
"1118080",815541.973510742
"1118135",634651.099639893
"1118125",2211448.85360718
"1118210",2459406.46655273
"1118015",989223.661621094
"1118010",2305741.24996948
"1118005",2076614.30114746
"1118095",758521.081665039
"1118075",1177191.15234375
"1118070",541771.432739258
"1118090",1490075.7432251
"1118130",1129355.83181763
"1118120",2466844.79489136
"1118105",1140672.38189697
"1118100",1841460.51846313
"1118110",2211828.89105225
"1118040",1793939.05233765
"1118020",3299804.08889771
"1118030",3957417.63656616
"1118055",3200540.53863525
"1118050",2410667.60766602
"1118045",2289904.02166748
"1118060",1042941.6217041
"1118155",1526481.14874268
"1118160",1522181.7512207
"1118025",1880839.78610229
"1118035",2395053.68444824
"1118215",2391012.89825439
"1118200",1689266.24005127
"1118205",2077678.32034302
"1118165",2596222.23638916
"1118190",3099006.90136719
"1118115",2434235.95718384
"1106030",477927.18560791
"1106215",679467.034759521
"1106210",244567.370941162
"1106035",462564.045227051
"1106105",284630.550598145
"1106110",245725.197784424
"1106115",396133.524230957
"1106205",564336.568237305
"1106130",305844.089202881
"1106225",253200.14263916
"1106195",224835.874755859
"1106190",234926.27130127
"1106135",375583.442474365
"1106085",466323.220275879
"1106080",467256.50881958
"1106185",952782.205505371
"1106025",128675.445159912
"1106040",566101.162689209
"1106020",644193.276123047
"1106120",277977.679412842
"1106125",515432.241668701
"1106100",195391.050476074
"1106095",650122.091186523
"1106055",498541.35458374
"1106090",463428.758453369
"1106060",651766.888977051
"1106075",1297361.75396729
"1106180",493807.425354004
"1106175",642164.872131348
"1106170",425677.896118164
"1106155",882396.731323242
"1106160",428882.144195557
"1106150",1004770.24655151
"1106145",771445.241699219
"1136070",639416.492370605
"1112390",1226866.17489624
"1136350",1452772.78509521
"1112375",1461732.05728149
"1112370",1568460.14950562
"1136345",400060.520965576
"1112355",1184134.69723511
"1112345",2508068.16793823
"1112360",2468407.22732544
"1118170",2202326.64962769
"1118145",1806177.63201904
"1118195",4556283.29266357
"1112280",775192.393920898
"1112400",1708779.00674438
"1112395",1278251.03543091
"1112130",954372.300720215
"1136010",300269.564880371
"1103005",175344.804901123
"1103020",283229.386688232
"1103055",228354.103790283
"1103060",201618.510284424
"1131025",1126384.85473633
"1130065",396316.342224121
"1131030",1490507.81085205
"1136300",631149.149414062
"1136310",2928729.89550781
"1136175",656659.882598877
"1136165",1570900.20727539
"1136085",1483507.02832031
"1136305",818177.293395996
"1133055",223175.599945068
"1133005",293572.238372803
"1133010",513327.525878906
"1133045",599429.259246826
"1133050",223769.403625488
"1133060",604666.645843506
"1133065",385076.795471191
"1133110",554397.769989014
"1133080",564324.324462891
"1136170",1038489.44091797
"1133095",608669.508728027
"1133170",374615.246398926
"1133070",240432.790008545
"1133075",514184.677124023
"1133140",319066.058441162
"1133135",453251.348693848
"1133105",447853.606018066
"1133115",510336.466522217
"1133130",431247.376464844
"1133155",1018288.02960205
"1133150",404220.92565918
"1133145",468605.683258057
"1133100",246502.651672363
"1133085",313309.062194824
"1133025",265880.666137695
"1133020",163626.098571777
"1133015",84235.2090148926
"1133030",864478.831787109
"1133040",406168.499908447
"1133090",1561644.82055664
"1127030",766153.231384277
"1127025",578904.583740234
"1127020",370949.149108887
"1127035",624389.919372559
"1127005",914442.986572266
"1127015",3587031.26983643
"1127010",1432737.95092773
"1127065",1079018.70892334
"1127095",625441.987945557
"1127090",674033.754547119
"1127085",958118.642089844
"1127100",882638.119873047
"1127070",1305947.3505249
"1127060",1879133.43045044
"1127045",662966.145629883
"1124005",509675.091003418
"1124010",764872.534576416
"1124020",671640.456756592
"1124065",1071593.40969849
"1124035",1017364.86602783
"1124080",557465.556945801
"1103015",791401.520019531
"1103030",649704.78817749
"1103050",309984.050628662
"1103035",1135054.15158081
"1103045",344548.78729248
"1103100",281027.75201416
"1103070",507529.866851807
"1103095",337756.845581055
"1103085",137926.449981689
"1103110",229406.097015381
"1103065",260665.875518799
"1103105",147754.539337158
"1103145",309047.475799561
"1103160",240656.199371338
"1103165",196935.465301514
"1103150",233962.639709473
"1103130",113437.567352295
"1103125",570474.538970947
"1103175",356657.153167725
"1103170",758249.881195068
"1103140",796085.533721924
"1103135",766832.729949951
"1103115",703194.156860352
"1103120",1342859.50982666
"1103155",269115.998199463
"1103090",637920.523803711
"1106230",243086.54019165
"1112125",1357403.46276855
"1112055",1545493.82052612
"1112050",689755.665252686
"1112035",2625339.2989502
"1112045",1212419.20690918
"1112030",973140.088439941
"1112005",3496467.27404785
"1109015",1079700.19274902
"1109060",2760109.84869385
"1109285",1350946.61257935
"1109210",1705457.8961792
"1109215",997194.943115234
"1109170",941500.14074707
"1109155",1507324.86572266
"1109175",412799.257171631
"1109165",636369.534484863
"1109160",961018.169891357
"1109185",1258755.70996094
"1109180",580609.884857178
"1109260",691717.136230469
"1109250",500900.522705078
"1109280",1771447.18896484
"1109230",1112544.14904785
"1109240",191772.629852295
"1109275",930926.492553711
"1109220",2152142.93154907
"1109120",1723405.1762085
"1109115",2390496.7711792
"1109075",2853413.50906372
"1109195",1923721.09432983
"1109125",2182627.76416016
"1109070",2031699.98321533
"1109020",1558086.75762939
"1109135",874678.121276855
"1109205",2165765.61697388
"1109200",2071136.12408447
"1130075",1123037.55819702
"1130070",389997.589202881
"1103075",533703.287567139
"1103080",341939.46762085
"1103040",1021930.47067261
"1106005",515443.280731201
"1109055",1944492.12408447
"1109050",1133543.23474121
"1127040",974827.593963623
"1127055",796016.820251465
"1127050",1169633.44812012
"1124025",348955.852813721
"1124030",1321597.63137817
"1127080",1357574.23651123
"1127075",1728745.23474121
"1109140",546518.982269287
"1106165",1835420.52618408
"1109005",1887930.24810791
"1112225",467093.269073486
"1124060",870037.043121338
"1124040",647648.536468506
"1124100",560988.1043396
"1124075",845683.303649902
"1124085",666876.670959473
"1103010",2084491.77911377
"1103025",509224.39932251
"1106010",559994.925445557
"1106015",438868.969604492
"1106045",573323.228668213
"1106050",570939.121673584
"1106065",1311434.24810791
"1133195",490269.973327637
"1133200",531638.820953369
"1133210",433167.206359863
"1133205",437183.820068359
"1133185",352230.601593018
"1133190",402909.105255127
"1133180",280471.753570557
"1133175",434277.963806152
"1133125",538915.465545654
"1115080",646469.798156738
"1115075",1367720.85098267
"1115105",1105023.58563232
"1115100",1484617.48968506
"1115185",2760688.99951172
"1115095",5174984.44085693
"1115215",2176376.99411011
"1115295",2611861.96029663
"1115265",2375210.89974976
"1115260",2700235.54214478
"1115255",2554093.51327515
"1115220",1498976.73352051
"1115180",2934803.3972168
"1115300",1253715.15579224
"1115320",1695565.51748657
"1115250",2209636.64892578
"1115245",1651831.99487305
"1115225",3219726.20492554
"1115175",2940463.58776855
"1115110",1453236.98199463
"1115010",1735804.7015686
"1115070",2411311.97518921
"1115115",889909.902893066
"1115015",7100808.89096069
"1115120",1995102.59274292
"1115125",2110771.96420288
"1115240",6674385.11929321
"1115305",4029687.36938477
"1115315",2945087.4274292
"1115310",1000705.95223999
"1115235",5153120.96221924
"1115170",4910964.37240601
"1115165",3435973.42633057
"1115065",2312253.23431396
"1115020",1499136.33218384
"1115025",4392593.91867065
"1115035",1694815.75213623
"1115060",407321.666137695
"1115055",484493.976776123
"1115045",760911.261444092
"1115040",2030751.51940918
"1115050",517122.951965332
"1115140",817181.710754395
"1115145",1040100.96859741
"1115135",703749.073577881
"1115130",2263722.61334229
"1115030",6960524.10058594
"1115160",929669.917205811
"1115150",1477226.75778198
"1109090",1607799.78295898
"1109245",635490.238433838
"1109270",504180.659912109
"1109235",2053316.56948853
"1118180",2238917.56332397
"1118175",2204728.64401245
"1118065",1682112.01220703
"1118220",2046471.37084961
"1112010",1136586.60324097
"1112020",2838088.37185669
"1112025",2162346.48602295
"1112075",1535881.40155029
"1112165",3278604.6736145
"1112080",4415151.68188477
"1112085",2678660.19641113
"1109110",1395009.51837158
"1112070",2366903.15679932
"1112040",2279881.24502563
"1112060",867738.898040771
"1112065",1090502.37948608
"1112110",746190.492248535
"1112115",790452.538970947
"1112100",1175420.83380127
"1112145",840443.634185791
"1112180",1370334.10891724
"1112185",1476482.39334106
"1112195",865590.723266602
"1112200",901147.466522217
"1112090",1192201.04711914
"1112170",1915364.14367676
"1112160",897995.819732666
"1112095",583867.930023193
"1112155",1364605.66702271
"1112215",651597.089752197
"1112210",828341.096221924
"1112245",1930636.19509888
"1112230",2050563.89932251
"1115155",399726.411773682
"1121030",1373883.49603271
"1121020",1466477.96038818
"1121025",1390984.41467285
"1121130",1360431.33590698
"1121035",1683210.27584839
"1121155",1151680.93005371
"1121060",547923.205963135
"1121125",510751.635009766
"1121055",938090.827941895
"1121040",1864127.34918213
"1121045",352366.994659424
"1121050",421648.306213379
"1121140",923266.624023438
"1121145",1083199.97320557
"1121135",680129.206542969
"1121115",1032273.53097534
"1121070",731153.185943604
"1121065",1918273.42648315
"1121165",1408698.02709961
"1121120",834219.10256958
"1121160",358604.402008057
"1121180",398847.518493652
"1121170",896511.472106934
"1121175",834978.557830811
"1121185",1362982.41717529
"1136100",1206712.9312439
"1136110",612881.72467041
"1136120",734715.399200439
"1136125",287229.804351807
"1136135",1191922.22705078
"1136140",1278394.50039673
"1136105",1029415.66500854
"1136260",662719.596862793
"1136255",884114.44619751
"1136190",509397.157897949
"1136130",941250.480041504
"1106140",327491.334320068
"1112295",1151766.14883423
"1112350",1302844.34701538
"1136290",1232711.20611572
"1136285",1450787.10244751
"1136315",1022593.26968384
"1136365",2364036.56072998
"1136360",470664.144012451
"1218210",337644.670349121
"1218195",607740.262542725
"1218065",768561.196960449
"1218080",1008509.65750122
"1218130",383936.298431396
"1218115",1228297.49627686
"1218120",1108192.17074585
"1236015",637270.470703125
"1218040",2195506.72186279
"1218075",1756545.37304688
"1233425",256979.47543335
"1233200",1581669.13787842
"1233185",1714047.20455933
"1224045",1132364.47296143
"1224455",622030.056488037
"1209225",1138148.2182312
"1206115",841485.842163086
"1206125",531053.984191895
"1206130",654446.179412842
"1206020",1126491.572052
"1206075",874771.869659424
"1206105",916979.286773682
"1206135",1057715.52362061
"1206150",1966898.01370239
"1206160",1979607.40264893
"1206165",2822315.4949646
"1206185",1099790.96136475
"1206175",2631890.38674927
"1206310",106131.153106689
"1206305",81743.5985717773
"1206315",114257.857391357
"1206375",457799.405883789
"1206390",337273.359893799
"1206385",610988.349853516
"1206275",1092873.42718506
"1206345",408981.248596191
"1206335",1228174.65893555
"1206340",395152.845397949
"1203020",615483.640380859
"1203090",402253.274627686
"1203100",1075872.65655518
"1203140",1180338.16433716
"1203085",656925.803924561
"1218005",1474902.84851074
"1203195",874628.690093994
"1203155",734526.236083984
"1203160",726356.66519165
"1206140",2272695.58410645
"1206145",2282615.53936768
"1203150",1313625.8314209
"1206120",577929.804840088
"1203050",1180205.5206604
"1203045",1275114.81182861
"1203040",1130791.35339355
"1221160",524651.129211426
"1221170",876528.795043945
"1221185",651787.330108643
"1221245",1519663.40362549
"1221210",2235703.99575806
"1221205",1191428.27432251
"1221255",1015753.0284729
"1206065",2010395.47415161
"1203080",301562.325195312
"1203070",370882.743988037
"1206005",1256098.57034302
"1206035",1304753.89584351
"1206025",1587484.43899536
"1203165",545764.183441162
"1203170",593713.182495117
"1203175",496530.521881104
"1203135",163605.879302979
"1218010",2074507.81738281
"1218030",644449.478668213
"1218230",656713.304626465
"1218200",494324.099853516
"1218190",548934.413330078
"1218215",618185.32824707
"1218185",515405.701049805
"1218220",469710.846954346
"1218225",548930.807403564
"1218180",779760.251159668
"1218170",755593.088531494
"1218175",843576.579162598
"1218085",2106376.71609497
"1218105",576823.689788818
"1218110",1181695.3369751
"1218090",666475.240020752
"1218095",407006.354553223
"1218100",699884.352905273
"1203115",473986.139251709
"1218050",4011035.85418701
"1218025",2282868.76889038
"1218020",1053509.73672485
"1218015",3591726.12698364
"1218045",1543626.8288269
"1218070",7174982.12683105
"1221230",947104.039306641
"1218055",630783.543914795
"1218060",931570.488769531
"1218135",2145289.35336304
"1218125",964070.918762207
"1218165",318364.295318604
"1218145",3222571.97164917
"1218150",853168.795288086
"1218155",757235.08782959
"1218140",1116128.55883789
"1218160",336431.353851318
"1218205",481717.493377686
"1239025",1259762.24658203
"1233320",738707.703735352
"1239020",1325330.19552612
"1239065",1268003.37420654
"1239070",1418099.12530518
"1239075",1453075.47631836
"1239080",1480056.81234741
"1239110",774093.585205078
"1239105",1115750.44311523
"1239090",1592520.10803223
"1239095",824330.623046875
"1239100",594978.40612793
"1239005",672713.461669922
"1239010",934929.22052002
"1239015",1361877.05767822
"1239085",954021.03427124
"1333040",3437557.31869507
"1333025",3401438.61746216
"1339220",1018709.13519287
"1339080",8524942.0920105
"1339145",2955223.60806274
"1339185",2361139.65197754
"1339190",3026555.00366211
"1339150",4506450.5680542
"1339060",2065818.21957397
"1339075",6412611.57617188
"1339015",1960445.73168945
"1339140",6999185.02462769
"1339035",1438813.30691528
"1339025",3902960.18814087
"1339030",3395758.1050415
"1321250",484554.526184082
"1321260",688083.863586426
"1321255",402866.461791992
"1321245",439879.335174561
"1321185",499608.925079346
"1321045",453566.163116455
"1321125",498710.198303223
"1321050",1141758.50796509
"1321115",558744.228424072
"1321135",644210.892303467
"1321120",267753.697814941
"1321105",313767.457519531
"1321130",548461.104125977
"1321190",673095.757965088
"1321100",2198437.41333008
"1321140",735061.169952393
"1306005",2829996.25332642
"1303085",332107.660247803
"1309065",2111552.78143311
"1336200",36769837.632843
"1303025",976942.538238525
"1309140",1608805.63861084
"1309135",1950167.94888306
"1330175",108283.530914307
"1321370",329741.545654297
"1321365",123222.591400146
"1321235",384815.419525146
"1306260",207322.79901123
"1306285",170743.483947754
"1306295",456202.77331543
"1309115",832571.18572998
"1336040",7163556.51486206
"6103050",3241315.99703979
"6103055",1526362.29217529
"6103060",2048919.85775757
"6103075",1283880.59823608
"6103065",988705.828857422
"6103025",3864622.83050537
"6103155",8105628.1086731
"6103150",6162301.55630493
"6103160",6859261.59844971
"6103120",9754558.01901245
"6103145",6156335.37719727
"6103165",9988520.16174316
"6103170",4393270.60925293
"6103175",8134834.02578735
"6106015",1271114.13931274
"6106025",2988512.60858154
"6121115",1073589.66885376
"6121110",1448298.95300293
"6121120",5523283.64700317
"6121060",2040361.73120117
"6121125",4746743.99017334
"6121165",3229538.2043457
"6121170",3143794.33847046
"6121175",3285322.36474609
"6121160",4204079.05618286
"6121155",5497166.60021973
"6121130",6007617.48928833
"6121135",4874795.70373535
"6121140",5533009.00036621
"6121150",10922407.8266907
"6181240",1828548.04986572
"6181230",2042875.17480469
"6181210",3926395.78671265
"6181225",3982989.35369873
"6181175",4169911.81863403
"6181200",2663027.24487305
"6181205",2113923.47271729
"6181180",1163729.97128296
"6181195",5263478.53378296
"6181190",1187019.23403931
"6181170",1320782.67486572
"6181185",1283844.30862427
"6181165",957473.121704102
"6181160",3893313.88470459
"6181110",2294714.84057617
"1203125",487920.118469238
"1203120",514496.648620605
"1203190",500468.642944336
"1203110",531708.263580322
"1203095",897227.315551758
"1203055",445848.497833252
"1203065",565319.083953857
"1203035",763800.198486328
"1203130",154804.532714844
"1203030",1040716.86407471
"1203005",675368.366210938
"1203010",1304397.96173096
"1203015",791680.473144531
"1236125",487956.198120117
"1236120",711152.425720215
"1236135",480203.004119873
"1236140",283956.981781006
"1236115",903545.104003906
"1236130",426388.605224609
"1236180",658003.662322998
"1236185",490994.589996338
"1236150",462287.46862793
"1236065",544271.918426514
"1236060",731596.563995361
"1236055",378807.982452393
"1236005",1039996.92910767
"1236070",408314.776397705
"1236100",422599.058410645
"1236050",869278.26385498
"1236010",289630.197296143
"1236075",654317.853820801
"1236080",623453.004516602
"1236045",392644.035369873
"1236040",495501.680908203
"1236020",522720.441314697
"1239200",1460896.26791382
"1239205",966573.12487793
"1239210",1440652.44555664
"1239215",630667.430358887
"1239180",1529138.65289307
"1239220",1707534.19769287
"1239225",939081.442138672
"1239230",656699.42288208
"1239235",450227.735656738
"1239240",907789.967224121
"1239245",1398711.12438965
"1239150",488848.461242676
"1239155",2507085.23480225
"1239160",1388490.8175354
"1239165",1105121.63253784
"1239175",1680177.05032349
"1209455",1516479.15960693
"1209395",2442909.41433716
"1209450",1272389.3757019
"1209445",593359.718231201
"1209440",582334.84161377
"1209435",1054105.37908936
"1209430",1572748.94390869
"1209425",689945.580200195
"1209420",979466.559173584
"3321185",2886210.30548096
"3321180",1803204.84136963
"3321175",1229235.25741577
"3321165",1147918.35757446
"3321160",1805729.44311523
"3321155",3326252.88446045
"3325170",1509625.38137817
"4118065",2798127.26245117
"4118075",6538327.75088501
"4130140",2375261.90765381
"4130125",1253983.86941528
"4130115",1918258.88424683
"4130120",1694708.70535278
"4130110",5878959.72714233
"4130020",2229563.17837524
"4130025",772182.363494873
"4130010",3078099.37246704
"4130005",1788554.11099243
"4130030",3025214.90197754
"4130035",3575504.25909424
"9209175",1758925.74346924
"9209205",2344733.14733887
"9209245",1796717.21212769
"9209240",578336.314056396
"9209270",1645335.17324829
"9209250",1280146.58609009
"9209180",3598049.24087524
"9209185",6357522.75369263
"9209195",2580352.66763306
"9209200",5377137.06274414
"9209255",3582184.68740845
"9209260",4393803.87210083
"9209005",1127419.69665527
"9224005",2337515.75927734
"9224015",1623363.59246826
"9230115",10846639.8672791
"9230160",5282008.99884033
"9230165",5921436.44766235
"9230170",9427148.4402771
"9230175",4526570.51174927
"9230185",6474446.97747803
"9230195",6283116.06512451
"9227010",3209458.17004395
"9227015",6448402.83908081
"9227020",1243471.61199951
"9227025",969165.046173096
"9227035",1293392.18899536
"9227030",2808549.72970581
"9227120",5592314.30953979
"9227125",7501529.503479
"8218020",3812940.80847168
"8218030",5110069.45193481
"8218035",4118522.06826782
"8218025",6411448.70016479
"8218105",6204683.86404419
"8218095",5105295.95684814
"8218100",8244912.47698975
"8218160",6603973.58056641
"8218165",5843205.67935181
"8218205",7173938.91720581
"8218050",3477333.74310303
"8218070",4876688.17416382
"8218045",2392885.52532959
"8218040",2919652.01693726
"8218085",3533566.76199341
"8218090",2120231.41452026
"1239185",450452.648742676
"1239190",1315027.41467285
"1239195",619923.062255859
"1239120",865479.682434082
"1239125",3039220.96102905
"1239130",1184658.12347412
"1239170",1388394.83071899
"1239140",2612605.89038086
"1239135",1535190.08914185
"1239145",1713827.73861694
"1239050",1438807.13803101
"1233395",619615.454467773
"1233400",499006.925598145
"1233390",321828.633728027
"1233385",336910.558502197
"1233380",695171.595916748
"1233375",607913.243469238
"1233370",711841.264099121
"1233365",561424.530456543
"1233360",743700.141906738
