gnd_id,distance_waterways
"1233195",3948.25619151809
"1233340",1687.9424801742
"1215385",484.756041450233
"1233210",2322.44187511574
"1233200",3415.40138455542
"1233335",2353.89465290953
"1230435",0
"1215100",3030.59807275865
"1215130",755.181079574775
"1215160",1227.04759676641
"1230180",4704.74932006465
"1215125",554.011677435567
"1215025",2094.80352088782
"1233305",4154.27072587726
"1233300",3222.28355354736
"1209225",0
"1218070",0
"1209040",0
"1209050",0
"1209235",1140.05800834015
"1209070",153.19908738624
"1209045",302.35996062033
"1209075",410.527102080907
"1212730",3810.61909710458
"1212735",3864.42433416882
"1221235",340.241489228464
"1212745",2631.56332613456
"1221195",311.421671198383
"1209060",0
"1209055",0
"1209065",0
"1230420",0
"1212445",6687.18240754852
"1212600",4425.04943196207
"1212495",7134.2629540472
"1212585",2637.36128243637
"1212610",5462.27819362285
"1212690",2807.86948515255
"1212655",7285.82564478427
"1206360",0
"1206370",0
"1212485",7821.62567794388
"1206395",0
"1212490",7586.09367968176
"1212390",8473.0009673116
"1212475",8894.84487368321
"1212460",8050.06087963747
"1209005",0
"1209185",3461.10500303597
"1209130",1225.00498084061
"1209400",2759.51596558141
"1209145",1435.90255539347
"1209125",456.180489247677
"1209380",4621.91510376072
"1209140",1401.79289003851
"1230290",2864.49481698811
"1230265",1372.78948352764
"1215260",2737.52947822186
"1230275",2491.62045110265
"1209120",559.858101436016
"1215420",1243.41701452197
"1209175",2571.40800507272
"1209405",3712.56254373847
"1212275",5866.88341454797
"1209100",1553.97061369425
"1209270",1066.6163217264
"1209010",0
"1212305",6684.1333177095
"1209115",567.654787460549
"1230280",2757.93623266649
"1212250",6871.13785261517
"1209205",121.304474231791
"1209220",66.5228572388552
"1209025",0
"1209240",1131.26643168198
"1209260",1288.82316615871
"1209215",21.9088806378454
"1209020",0
"1209245",2880.82818750512
"3218150",3004.66127519919
"3218155",2758.24112255335
"3218165",1515.55973207417
"3218160",2425.69998525276
"3218135",5214.54025860431
"3218175",1366.27496580558
"3218190",0
"3218180",1639.20042794405
"3236060",1152.66872597368
"3236015",1530.90528471547
"3236080",797.776860195212
"3236020",1444.75760944337
"3242225",342.32393487363
"3236125",0
"3218145",4974.64325808193
"3218115",2867.45200527105
"3224035",1487.85330699738
"3224020",0
"3224030",0
"3239235",0
"3224025",0
"3224040",3181.93371887011
"3242250",205.644264144385
"3236010",1317.91763670397
"3239240",0
"3239225",0
"3239200",0
"3236040",339.59063289777
"3224010",958.673130007514
"3242255",0
"3224015",187.669018870306
"3224005",1527.86146539775
"3236110",0
"3242040",221.449794311936
"3242110",423.272132418228
"3236115",828.844899052763
"3242160",1616.5513164941
"3242130",194.623457548711
"3239080",106.181537628196
"3239045",0
"3227150",202.786993479747
"3227165",2493.62913913462
