gnd_id,evapotranspiration
"9209270",1704.5
"9218390",1775
"9209275",1688.66666666667
"9233060",1749.66666666667
"9212285",1720.33333333333
"9230080",1817
"9230095",1813.16666666667
"9203340",1840.5
"9230075",1813.75
"9206015",1784.66666666667
"9203390",1853.5
"9203400",1843.58088073469
"9203410",1837.33333333333
"9206125",1796.89917178477
"9206115",1790.54629536505
"9206210",1759
"9212095",1842
"9212140",1813.81604397774
"9206235",1799
"9224045",1809.8
"9215240",1822
"9218310",1820.4
"9218295",1785.2
"9209215",1778
"9212250",1796.20958181012
"9212055",1811.66666666667
"9203440",1845.23796799942
"9206130",1804.16748656858
"9215200",1795
"9215230",1814
"9218365",1813
"9221010",1784.5
"9218375",1802
"9206335",1753.56613440919
"9209305",1682.25
"9215205",1808.80996049949
"9206325",1743.16975360825
"9203205",1849.94208236803
"9221125",1788.5
"9203240",1816
"9203220",1843.64656200695
"9209200",1617.5
"9215095",1822.5226263461
"9218320",1811.66666666667
"9209280",1713.28712236567
"1203060",1859.76815924588
"1212425",1835.25
"1203070",1855.1860653888
"1203055",1852.23668895876
"1203090",1845.60832347585
"1212410",1835
"1212370",1827.48659822574
"1212360",1816.5
"1227475",1832.27683269006
"1227480",1832.02318581519
"1203185",1858
"1203075",1851
"1203190",1854.17409012586
"1227700",1835.01228396942
"1230155",1826
"1227745",1831.33190900496
"1206035",1837.73978584985
"1206020",1853
"1206040",1839.8
"1206055",1856.77601804817
"1239195",1823.66228823583
"1239115",1825.5
"1227460",1834.15608811758
"1227390",1835
"1215535",1838.03906722096
"1215590",1837.33333333333
"1215480",1839.43293531599
"1215470",1837.44085036389
"1206030",1848
"1215580",1833.89447277382
"1206010",1858.21520861087
"1206025",1850
"1212545",1838.65071377543
"1212155",1838
"1212095",1840.23143872203
"1212480",1829.6711396884
"1212630",1836.86623741175
"1212160",1828
"1239210",1825.2089068998
"1239230",1816.82651068049
"1212055",1839.25
"1212120",1841.23513982807
"1212570",1840
"1212455",1839
"1212465",1839.09236572973
"1212100",1840.73865048327
"1212535",1836.98528727145
"1212555",1842.2577027766
"1236130",1827.08510571811
"1236110",1828.06571929361
"1236135",1826.16893002628
"1236155",1817.32913727382
"1212090",1843.46254635494
"1236160",1822.39326173836
"1212105",1843.5
"1212110",1842
"1212400",1838
"1212320",1834.68529603997
"1212375",1831.22326087345
"1212415",1832.8087098768
"1233405",1840.32194820485
"1206015",1856
"1236105",1830.9992771106
"1233425",1841.3523505127
"1227655",1836.5
"1227670",1837.42127899515
"1227710",1837.34586346012
"1227610",1834.89398787553
"1227755",1833.33333333333
"1227650",1837.72772063997
"1206135",1843.2221013307
"1206130",1843.13637756273
"1227190",1838
"1227185",1840.61002520629
"1227180",1837.51174654431
"1227275",1842.42206200034
"1227175",1839.79276688324
"1227615",1835.5
"1227635",1836.75986463191
"1227660",1838
"1239080",1830.0164705492
"1239070",1828.86197746159
"1239075",1827
"1239050",1824.66666666667
"1239105",1829.88526680094
"1239065",1830.5
"1227170",1838.07012629513
"1227255",1833.5
"1239220",1829
"1239235",1813.94296259561
"1227005",1835.36396171366
"1239215",1822.77568214995
"1227520",1836.35507033986
"1239225",1827.5
"1239055",1825.5
"1224175",1838.97948747642
"1209200",1837.5
"1209080",1838.55338641745
"1209015",1841.33333333333
"1209190",1841
"1209390",1841.33333333333
"1209280",1842.66666666667
"1209410",1828
"1209285",1838.8
"1224360",1836.5
"1224400",1834.61314135714
"1224390",1832.54624926646
"1236170",1820.3653220559
"1230300",1819.5
"1230240",1822.3784984565
"1209210",1844.5
"1209085",1839.16666666667
"1236185",1828.21362358715
"1224395",1835.5
"1224385",1831.33333333333
"1206005",1860.5
"1224365",1837.83510537479
"1206050",1854.5
"1224440",1839
"1224355",1839.00677830655
"1206125",1842.81660979003
"1206160",1837
"1209315",1832.5
"1209425",1838.5
"1221035",1852
"1206120",1842.69877616886
"1206075",1853.08749314821
"1206060",1857.22760766452
"1206320",1849.90214253321
"1224130",1834.6553987873
"1206375",1832.40173723897
"1206340",1865.93498267357
"1206355",1863.21029011516
"1206330",1867
"1206385",1864.9938017627
"1206380",1850.88994180515
"1224035",1838
"1224025",1838.72717593072
"1224050",1837.7567023784
"1224140",1831.35915923315
"1224150",1832.72630871096
"1224040",1839.57117566384
"1221280",1834.73631442828
"1224070",1843
"1224100",1842.09593116559
"1224010",1838.09902634042
"1224105",1839.5987963525
"1224055",1835.5
"1224060",1833.14172731
"1224115",1835.77484735944
"1224045",1837.66813428758
"1224020",1838.32009355252
"1224090",1843.78198411797
"1224095",1840.66666666667
"1224075",1843.27378988392
"1224085",1842.23646033734
"1224080",1841.20487924292
"1224015",1840.45179774525
"1224065",1839.71058325048
"1224030",1840.5
"1215370",1837.5
"1215275",1836.66666666667
"1215440",1838.1870349775
"1215265",1835.70851810443
"1230210",1829.25
"1230220",1827.53122166241
"1224185",1839.86232297876
"1224145",1829.23214062727
"1215185",1829.5
"1215255",1834.64030638113
"1215320",1834.96278816516
"1215325",1832.46042501748
"1215310",1836.95451193973
"1215335",1831.66666666667
"1215425",1832.85644699383
"1215315",1835.27800298822
"1215210",1838.33333333333
"1215110",1832.16247672073
"1215180",1831.54298834768
"1215175",1837
"1215190",1829.90370029719
"1215230",1841
"1215270",1833.5
"1215205",1834.5
"1224265",1828.20421386758
"1224285",1832.43999335204
"1224270",1829.51224033052
"1215155",1839.5
"1215105",1833.1192280314
"1215170",1836.83133362528
"1215095",1834.45592270087
"1215150",1838.34610321529
"1224480",1829.5
"1224345",1836.77880916087
"1224405",1833.55245141429
"1224430",1837.39159995167
"1224490",1829.16739839949
"1224475",1830.1747496442
"1224425",1833.65691223796
"1224435",1836.98310813959
"1224235",1838.55837286759
"1224325",1839.5
"1224215",1840.80635940126
"1224205",1840.5
"1224370",1835.72725090182
"1224375",1833.72445691186
"1224340",1836.85891294709
"1224210",1840.08109372962
"1224275",1830.92205094081
"1224225",1839.5
"1224230",1838.44589991088
"1224240",1839
"1224200",1839.98609705048
"1224315",1832.76612610116
"1224135",1829
"1224310",1832.5
"1206310",1859.1122286107
"1224280",1830.49787488268
"1224260",1831.54009988952
"1224160",1841.5
"1224195",1842
"1224255",1831.51751681348
"1224250",1836.03401471252
"1224190",1841.19014203018
"1212210",1840
"1212190",1836.78084850177
"1212270",1837.34658324998
"1212235",1833.61485017358
"1212310",1835.35448021683
"1212350",1817.33333333333
"1212340",1827.44614952655
"1212345",1822
"1212140",1837.52731866814
"1212170",1822.83333333333
"1212165",1830.73288646421
"1212135",1833.56837212818
"1212335",1830.42698665807
"1212220",1836.41758956525
"1212295",1833.1079488515
"1212255",1833.43225933402
"1212075",1845
"1212045",1843
"1212080",1847
"1212070",1841.25
"1212060",1839.5
"1212065",1843.23822446968
"1212125",1838.42039032864
"1212085",1838
"1224450",1835.22886617782
"1224415",1829.97280457105
"1224410",1831
"1224445",1836.44399322129
"1224470",1826.5
"1224485",1826
"1224460",1828.64124029795
"1224495",1825.15138484245
"1206080",1840.5
"1236150",1820.15275694698
"1206150",1834.5
"1206085",1837.33333333333
"1206155",1838.66666666667
"1236165",1820.67541117276
"1206180",1841
"1206165",1834.66666666667
"1233310",1831.5
"1233330",1829.35484013514
"1233415",1843.91379664993
"1233380",1832.16341196002
"1233325",1830
"1233395",1836.71768234144
"1236140",1825.39196211068
"1236175",1821.6893064984
"1230415",1820.66666666667
"1233240",1831.75073938029
"1233170",1824.8780421637
"1233270",1835.62107191137
"1233220",1828.68086335165
"1233140",1827.33333333333
"1233215",1829.39094731319
"1233235",1828.75496767574
"1215490",1841.33333333333
"1233230",1828.5
"1233160",1823.28542629714
"1233150",1829.94999184183
"1230150",1826.00841319328
"1233225",1828.19298923596
"1233280",1834.90873002245
"1233275",1835.97618761766
"1206265",1859.12895836476
"1206275",1856.5
"1206280",1855
"1206290",1844.5
"1206325",1860.77392109965
"1206260",1861.5
"1206300",1852.97474413232
"1206305",1857.95141909188
"1206245",1852.5
"1206230",1838.84202113647
"1206295",1843
"1206250",1826.05800890945
"1206255",1857.5
"1206285",1855.5
"1206270",1850.67776930976
"1206220",1825
"1206190",1831.03104794505
"1206215",1854.72026219198
"1206240",1817.30009041767
"1206195",1815.25926197658
"1233155",1825
"1206210",1845.05296423825
"1206225",1829.15745376331
"1206235",1821.5
"1233345",1828.73145171363
"1206205",1824.625
"1206175",1830.33333333333
"1206170",1830.88725840779
"1206185",1835.5
"1206145",1840.66666666667
"1233410",1848.67301703114
"1206200",1815
"1203120",1877.32624416461
"1203150",1847
"1203160",1851.99054786531
"1230235",1825
"1203125",1875.70555985032
"1203175",1874
"1233350",1833.49331724191
"1203155",1854.0088223203
"1215235",1833.21640951953
"1221180",1837.44002573476
"1230225",1825.5
"1215330",1830.10588395936
"1230205",1831.20147401887
"1230215",1827.39922790394
"1230245",1824.5
"1230190",1825.66666666667
"1221155",1847
"1221200",1842.33333333333
"1221145",1840.16644365216
"1221125",1861
"1221210",1840.5
"1221060",1872
"1221165",1855.63613538457
"1221205",1839.80517930999
"1221090",1837.66666666667
"1221085",1835.66666666667
"1221065",1846.19598502262
"1221055",1850.36390299186
"1221080",1833.66666666667
"1221075",1821.5
"1221095",1839.33426462374
"1221070",1829.32884159793
"1236080",1827.12640302051
"1236070",1833.61788393647
"1221265",1833.09375708358
"1236085",1823.99889534783
"1221270",1836
"1221275",1833.74653362866
"1236125",1830.04752388337
"1221285",1835.31526382542
"1236020",1828.55251710391
"1236050",1831.90906212244
"1236045",1827.3869999799
"1236055",1831.5160580737
"1236060",1835
"1236075",1830.5538241651
"1236065",1832.66068768987
"1236040",1825.12995307429
"1233455",1830.00182588057
"1233460",1836.61631120275
"1236010",1836.90856237203
"1236005",1837
"1236035",1828.5
"1236030",1832.75324561781
"1236025",1829.5415222644
"1236015",1834.48102087382
"1233365",1834.30659237132
"1233355",1836.5
"1233205",1832
"1233295",1832
"1233420",1842.20417341607
"1233315",1828.5
"1233175",1823
"1233190",1828.62921960476
"1209600",1832.83437057471
"1218195",1840.95558929983
"1209515",1834.33333333333
"1209590",1835.5
"1212355",1816.77419332967
"1209535",1841.66666666667
"1209605",1832.91784422
"1209530",1838.66452686087
"1209575",1832.66666666667
"1209550",1831.5
"1209585",1832.04888160895
"1209510",1834
"1209310",1831.01923570579
"1209540",1832
"1209525",1837
"1209580",1831.5
"1209340",1835.63091302428
"1209355",1835.5
"1209330",1835.5
"1209335",1832.7785172081
"1209520",1837
"1209325",1838.5
"1209445",1835.85422287266
"1209595",1833
"1209420",1836.85973624855
"1209155",1829.77049255123
"1209370",1838
"1209430",1837
"1209435",1831.5643138516
"1209365",1833.80949586722
"1209555",1832
"1209375",1840
"1239150",1821.63119916161
"1209385",1839.25
"1239130",1807.46798001331
"1239120",1815.4408452113
"1212620",1839.5
"1239170",1818.5
"1212640",1835.02370882019
"1212685",1847.5
"1209135",1832.03381269978
"1239155",1801.25
"1239030",1832.46907046565
"1239125",1819
"1239060",1827.19488827747
"1239140",1828
"1239145",1822.99877408156
"1239135",1826
"1239020",1829.5
"1239035",1830.66666666667
"1239095",1831.28868276222
"1239040",1829
"1239090",1833
"1239085",1833.6785753563
"1239025",1829.01468630171
"1212325",1829.06681318895
"1209500",1835
"1209615",1836.5
"1239010",1830.76803266397
"1209610",1834.17391634645
"1239015",1833.97909526365
"1209345",1833
"1239045",1827.66666666667
"1239005",1831.0425173996
"1227245",1834.73789115435
"1227415",1808.75
"1227200",1835.99812066337
"1227400",1825.6961230198
"1227325",1842.36899769064
"1227375",1831.86474040648
"1227265",1836.67866930342
"1227450",1828.46787762093
"1212710",1846.40978924193
"1227145",1844
"1227260",1834.5
"1227230",1832
"1212145",1840.5
"1227395",1829
"1227205",1831.80599906059
"1227420",1793.33333333333
"1227090",1839.32238451592
"1227035",1842.24221881964
"1227150",1844.9177788988
"1227105",1842.54147805767
"1227235",1832.47955031105
"1227215",1832.21509318322
"1227240",1831.5
"1227220",1831.82571112282
"1212680",1848.5
"1212670",1838
"1212720",1835.47863384272
"1212695",1847.5
"1227015",1834.7096910449
"1227055",1848.91008880641
"1227080",1838
"1227020",1836
"1227580",1833.09445881513
"1227625",1836
"1203165",1874.51513197458
"1227680",1833.85301370234
"1239110",1826.85132944209
"1212525",1834
"1227645",1836.91922634505
"1227345",1834.92665389304
"1227525",1834.5
"1227465",1835.96685875989
"1227430",1807.5
"1227545",1833.71735135515
"1227510",1840.81762829663
"1227535",1836.91513758868
"1227665",1840.07497147581
"1227620",1836
"1227285",1843.35680216725
"1227360",1834.94189556135
"1227280",1841.52649521801
"1227355",1836.52408894864
"1227075",1840.76274206583
"1227405",1822.79462066025
"1227370",1835.12746063946
"1227340",1832.84832581918
"1227305",1841
"1227385",1833.5
"1227455",1829.60989209858
"1227410",1813.25
"1227300",1840
"1227270",1838.70617249921
"1227380",1831
"1227320",1842
"1230315",1828
"1230345",1821
"1230330",1824.66666666667
"1230320",1828.60744099923
"1215035",1834.01674144266
"1230185",1832.5
"1215030",1833.48930729876
"1215080",1839.09571258906
"1233375",1831.92889913468
"1230475",1825.5
"1206140",1844
"1236145",1825.70617049784
"1221220",1837.47214822186
"1221005",1834
"1230110",1825.46777458155
"1230100",1824.5
"1230360",1824.29906322479
"1212405",1835.5
"1212225",1836.5
"1230430",1831.13410681112
"1230395",1824.03572935094
"1233260",1838.14108702544
"1233285",1832.93198285991
"1233265",1838
"1212440",1838.5
"1212365",1828
"1212330",1827.2
"1212430",1838.13496013441
"1212385",1835.5
"1212380",1825.33333333333
"1212435",1839.5
"1212420",1834
"1218045",1875.5
"1218050",1877.4
"1206315",1850
"1218075",1879
"1206345",1865.06480904818
"1206335",1863.35845127621
"1206365",1845.6294800063
"1206350",1863
"1230440",1823.60488255932
"1230375",1823.13709512948
"1230650",1820
"1230445",1821.10082410019
"1224220",1844.18818628789
"1218030",1872.63364127475
"1218040",1875.5
"1218035",1872.58613157165
"1233180",1824.5
"1233195",1829.25173407445
"1233340",1831.24453205252
"1215385",1840.07029274837
"1233210",1832
"1233200",1829.86690703973
"1233335",1832.95433937846
"1230435",1828.64293569667
"1215100",1834.5
"1215130",1835.5
"1215160",1839.18976527766
"1230180",1829
"1215125",1832.90003264206
"1215025",1830.5
"1233305",1830.5
"1233300",1826.5
"1209225",1846.12207581275
"1218070",1879.22222222222
"1209040",1848
"1209050",1843
"1209235",1839.99540834934
"1209070",1845.40099162404
"1209045",1846.10175831824
"1209075",1839.8
"1212730",1832.49338144094
"1212735",1834.5
"1221235",1831.66943572801
"1212745",1827
"1221195",1842.00263319778
"1209060",1840.2
"1209055",1847.5
"1209065",1847.5
"1230420",1824.5
"1212445",1840.23454990794
"1212600",1844.96791039768
"1212495",1827.58726190178
"1212585",1842.69916527469
"1212610",1843.73514818986
"1212690",1846.49265328151
"1212655",1829.82958752231
"1206360",1852
"1206370",1837.37782315711
"1212485",1829
"1206395",1870
"1212490",1828.73968410912
"1212390",1840.08047892053
"1212475",1830.98672211028
"1212460",1839.36317183249
"1209005",1837.39701934378
"1209185",1840
"1209130",1836
"1209400",1842.66666666667
"1209145",1830.0385233218
"1209125",1832.5
"1209380",1840.33333333333
"1209140",1830.5
"1230290",1824
"1230265",1826.86875722686
"1215260",1837.80642174018
"1230275",1831.5
"1209120",1832.66666666667
"1215420",1832.2129749001
"1209175",1837.82229227443
"1209405",1837.88186613142
"1212275",1833
"1209100",1840.92632074043
"1209270",1841
"1209010",1840.32743748537
"1212305",1835.30121873795
"1209115",1835
"1230280",1830.94881037535
"1212250",1829.79970940183
"1209205",1843.2
"1209220",1841.83333333333
"1209025",1842.25
"1209240",1842.28889625461
"1209260",1839.5
"1209215",1841.5
"1209020",1839.84668815003
"1209245",1839.33333333333
"3218150",1791.33333333333
"3218155",1807
"3218165",1803.85750177307
"3218160",1814.5
"3218135",1793.33333333333
"3218175",1787.75
"3218190",1803.5
"3218180",1780.75
"3236060",1794.50250634512
"3236015",1793.5
"3236080",1794
"3236020",1792.29163628512
"3242225",1796.40946218511
"3236125",1789.66666666667
"3218145",1781.4
"3218115",1814.9573606713
"3224035",1792
"3224020",1803
"3224030",1797.6295281979
"3239235",1819.95202935551
"3224025",1798.91419173919
"3224040",1787
"3242250",1815.64625457933
"3236010",1793.40806678854
"3239240",1825
"3239225",1809.50230462977
"3239200",1810.68112764173
"3236040",1799.5
"3224010",1800
"3242255",1809.35932414892
"3224015",1796.66666666667
"3224005",1795.5
"3236110",1792.11407038018
"3242040",1790.66666666667
"3242110",1778.53532276641
"3236115",1788.07928153038
"3242160",1781.34387071189
"3242130",1773.71289903836
"3239080",1791.3943780338
"3239045",1815
"3227150",1799.10687841368
"3227165",1794
"3227155",1797.8165541268
"3236055",1789.5
"3227170",1797.5
"3227160",1798.03555677567
"3242030",1789.66666666667
"3242010",1787.66666666667
"3239150",1805.47696536431
"3239100",1799.55274893104
"3212205",1810
"3212210",1810.25
"3227130",1798.5
"3212215",1804.66666666667
"3227175",1802.5
"3227115",1798.87988444537
"3218200",1799.66782493176
"3218215",1776.125
"3218205",1794.5
"3218195",1800
"3218220",1775
"3218210",1784.75
"3218230",1787.43038271269
"3218170",1802.5
"3248005",1772.5
"3248010",1766
"3230155",1796.17544888524
"3230160",1797.19844823519
"3242120",1761.87971147459
"3230130",1800
"3209215",1746.5
"3242125",1762
"3242165",1776.7048776193
"3248090",1788.5
"3248080",1781.5
"3245095",1801.07061330001
"3212015",1746
"3242075",1774.62891568317
"3212025",1798.5
"3212020",1766.75
"3221060",1777.33333333333
"3245100",1794.1574098753
"3221085",1788.5
"3221090",1781.18036202719
"3221150",1786.5
"3221095",1780
"3221140",1786.48510237597
"3221100",1780
"3239105",1789.02167540788
"3239125",1786.64944432781
"3239040",1818.92775085501
"3239135",1806.19814629995
"3239160",1788.70658876598
"3239130",1800.40689918839
"3221055",1781.66666666667
"3221065",1781.97485154731
"3212190",1810.5
"3212200",1809.66666666667
"3242275",1763
"3242330",1763.42016687234
"3242280",1761.69955280975
"3242260",1769.61832986386
"3242320",1808.99352349493
"3242245",1800.22021087932
"3224070",1787.5
"3224050",1791
"3224100",1794
"3224060",1795.50803003637
"3224075",1778.80559667901
"3224065",1785.20492105361
"3212240",1799.25
"3212220",1810
"3248165",1793.25225249566
"3221025",1777.33333333333
"3248175",1798.76785391517
"3248195",1783.01541562591
"3248200",1780.48653872662
"3248205",1782.44841537412
"3248140",1804.5
"3248190",1791.31251159882
"3245150",1814.07346600345
"3242115",1768.42969654482
"3218070",1769.75
"3239155",1789.21310425009
"3221015",1782.25
"3221010",1779.6
"3221005",1783
"3221020",1774.51053037926
"3227100",1800.51299343513
"3227080",1802.66666666667
"3227065",1805.95113090969
"3227085",1801
"3227070",1800.5
"3233110",1773.5
"3230080",1795
"3227125",1798
"3227030",1803.64715566255
"3227035",1798
"3227055",1804.5
"3227040",1803
"3227095",1798
"3227060",1803.5
"3227090",1801.33333333333
"3227045",1801.15656691573
"3233075",1794.23277240292
"3233085",1796.75
"3227025",1807.5
"3242325",1778.79556246532
"3227010",1806
"3227020",1807.26448026445
"3227015",1804.30774807697
"3227005",1808.80924958166
"3233040",1797.35396667226
"3233005",1795
"3233015",1794.5
"3233030",1795.6222451695
"3233050",1796.5
"3233035",1798.5
"3242285",1763.72473471365
"3233065",1784.20803160062
"3248115",1787
"3230145",1796
"3248180",1794
"3248125",1798.20365220801
"3248185",1790.26699685174
"3248070",1775.5
"3248170",1793.95699073362
"3248210",1782.16250383263
"3230030",1814.33333333333
"3230015",1804
"3230125",1800.33333333333
"3230020",1806.5
"3230165",1799
"3230120",1803.58324109887
"3230140",1799
"3230150",1799.84872905907
"3212235",1800.6
"3212175",1817
"3212185",1812.86256406529
"3212180",1813.33333333333
"3227050",1799.74475887166
"3230010",1805.5
"3230025",1812.67118661536
"3212225",1805
"3230115",1800.27861399163
"3230085",1795.84719641811
"3212170",1815
"3212150",1812.33333333333
"3212230",1809.5
"3212165",1811
"3212145",1805.33333333333
"3212195",1809.33333333333
"3215070",1813.76507440302
"3215055",1810.625
"3215060",1811.75
"3215065",1813.25
"3215080",1812.3918312127
"3215075",1813
"3215090",1805.5
"3215095",1813.63703483344
"3245180",1825.10819413598
"3245165",1825.41385160625
"3215030",1811.44866843486
"3245185",1824.78922251604
"3215035",1813.47693546494
"3215045",1807.6
"3215050",1808
"3215040",1813
"3245055",1772.70901006514
"3245020",1784.25
"3245070",1780
"3245060",1778.5
"3245160",1817.32979309583
"3245065",1782.03993101508
"3245140",1814
"3245155",1820.65326309402
"3248215",1788.71335074737
"3248130",1804.47134392112
"3248235",1794.97147184617
"3248240",1784.94856395033
"3248230",1797.28863569242
"3248220",1799.58208837092
"3245015",1792.27917270278
"3248225",1805.92870398108
"3239190",1819.2687209355
"3239085",1811
"3239175",1811.45272972363
"3239185",1815.55218867079
"3239220",1815.4814079093
"3239180",1818
"3239210",1822.58872404542
"3239205",1821
"3218110",1805.66666666667
"3218105",1811
"3218080",1805
"3218225",1775.66666666667
"3239170",1812
"3239195",1806.20328806831
"3239165",1807.11747198786
"3239140",1820.92618409734
"3218030",1806
"3218040",1787.33333333333
"3218085",1794.5
"3218060",1793
"3218055",1795
"3218095",1802.15963867788
"3218100",1812
"3218090",1800
"3218065",1766.13636363636
"3215140",1802.5
"3218050",1769.92857142857
"3218005",1789.27777777778
"3218015",1810.1101340522
"3218010",1806
"3218035",1804.5
"3218020",1810
"3215005",1783
"3245200",
"3215025",1803.5
"3215010",1776.33333333333
"3215015",1796.25
"3215020",1803.2
"3242085",1787
"3230070",1796
"3230075",1796.33333333333
"3230050",1804
"3236120",1791
"3230055",1805
"3227120",1799
"3227110",1801.33121658577
"3245205",
"3245195",1826
"3218185",1800
"3218140",1788
"3242015",1781
"3227145",1799.78997027332
"3227140",1800.5
"3236105",1794.85862592928
"3230065",1800.33333333333
"3230035",1801.5
"3206065",1684.75
"3206090",1717.25
"3206075",1715.33333333333
"3245120",1815.88986555347
"3242215",1781
"3206070",1707.25
"3218130",1801.33333333333
"3242185",1768.37277490445
"3248135",1796.75346079194
"3248095",1789.50393262777
"3221135",1780
"3218045",1784.66666666667
"3248160",1792.95167405319
"3248145",1799.10404961652
"3248150",1792.34224521738
"3248155",1792.99858921941
"3233100",1786.94590914022
"3233080",1796.46566062446
"3239110",1785.0232902365
"3239075",1790.5
"3233105",1785.5
"3221160",1777
"3221145",1786
"3221155",1777
"3203045",1756
"3203030",1760.57142857143
"3203035",1790.33333333333
"3203040",1774.5
"3203070",1781.75
"3203075",1783
