gnd_id,pregnancies
"1227125",5.03274981808355
"1227040",5.3474050713439
"1227575",6.2077727313557
"1227225",2.73224147862723
"1233390",7.65618973778872
"1227330",9.63376718046158
"1227030",8.74866189449871
"1227630",6.78664536733908
"1227640",5.97720201344784
"1227070",69.6664705276489
"1227065",13.5308337804957
"1227025",4.76492738002828
"1224420",9.49228233881853
"1227045",8.84586110657331
"1236100",55.179271878791
"1233450",209.512851034196
"1227140",18.8607931137085
"1227085",6.99065694857118
"1236120",19.362289907872
"1215560",40.9849977493286
"1236090",138.692771911621
"1236115",38.5083596825168
"1215505",21.8427279190709
"1215605",21.0778164226097
"1215515",23.867894301757
"1215600",19.0275875969447
"1233035",24.6838962733967
"1233045",35.2456007003784
"1221025",494.882202148438
"1206390",5.99885401666478
"1230665",24.1043148040771
"1230640",15.7820693190517
"1218010",17.6957379579544
"1218005",7.97785855342167
"1218020",6.60292249242581
"1218015",19.053079366684
"1215520",42.6965599060059
"1218025",59.0238778591156
"1230170",13.8693980246225
"1230175",9.38637246709335
"1230270",19.9179315567017
"1230230",18.8337933856784
"1230305",5.69745896388811
"1230040",14.2801010173483
"1230645",18.155886697767
"1230310",7.40654425291655
"1212590",21.9283666610718
"1227315",9.89956456716613
"1212660",11.5466358273933
"1212665",40.3538455963135
"1209090",15.8131837844849
"1212740",6.87888181056826
"1230010",19.6878910064697
"1209095",7.04006248614209
"1209250",16.5709104537964
"1227605",33.9677391052246
"1221110",132.333979819547
"1221105",143.31394830661
"1221120",32.1590185165405
"1221115",72.8102447898747
"1221140",61.1581497192383
"1221130",31.8944035659325
"1212550",19.3025465011597
"1206045",7.05215404658987
"1212520",7.13666551333954
"1212575",9.28046923929815
"1212530",8.77175479437851
"1212700",15.0035249555035
"1227705",12.1142137505682
"1227695",29.0623245239258
"1209395",16.8234839439392
"1227290",27.3759632110596
"1227515",20.4769142613011
"1227565",10.7547597331517
"1209030",14.0579686164856
"1227195",54.0987867284134
"1212185",9.52281551014089
"1212200",5.38559683633199
"1209290",51.1439890861511
"1209150",27.4663076400757
"1227335",22.2540445327759
"1227445",19.8335161209106
"1209170",5.53321260047193
"1227425",57.2156667709351
"1227500",26.9783973693848
"1227505",8.58585904788248
"1212615",2.31697742202812
"1209300",1.66549689919144
"1209560",2.48809612041641
"1236180",49.2279452794373
"9230070",36.4804792404175
"0",37.9573946781456
"9230035",133.743762493134
"9233005",35.2251791954041
"1230195",13.1711371635489
"1206100",14.6607780456543
"1206110",8.2407652860991
"1206105",11.0602454626915
"1206095",13.8699941635132
"1206090",13.0538821220398
"1212195",3.51773784923928
"1206115",70.5871071184352
"1230335",19.3855047225952
"1203105",64.1552810081323
"1230250",28.7740125656128
"1230340",21.6182290325216
"1230295",15.2701416015625
"1230255",22.3191947937012
"1230260",25.6420211791992
"1230200",6.86690920433397
"1221100",33.3278585680276
"1221135",23.6437389185889
"1221240",64.6824836730957
"1221260",50.1541080474854
"1221230",29.075834274292
"1221185",14.6691296106294
"1203085",166.371553290953
"1203080",80.7448324087413
"9215130",45.8745050430298
"9209010",28.9443159103394
"9218160",26.5446176528931
"9218170",41.9864301681519
"9221040",70.9020862579346
"9212155",19.2432996567133
"9227160",101.335950374603
"9224095",28.4516048431396
"9230150",89.8363347053528
"9233065",67.0963349342346
"9233120",42.5981221199036
"9233130",173.279951095581
"9230175",43.4280252456665
"9233125",120.045878410339
"9215115",31.6726558342808
"9230180",26.89532995224
"9233010",51.432101726532
"9215035",26.4832338622777
"9224025",37.5576572418213
"9209270",26.1446886062622
"9218390",41.7478771209717
"9209275",46.0318174362183
"9233060",30.9348020553589
"9212285",41.5404468899908
"9230080",21.5498542785645
"9230095",62.8163213729858
"9203340",24.7261638641357
"9230075",38.4654359817505
"9206015",52.632999420166
"9203390",32.4434700012207
"9203400",20.1240708514417
"9203410",27.0931301116943
"9206125",30.0512272536666
"9206115",40.3078605641481
"9206210",53.1782054901123
"9212095",35.2279901504517
"9212140",17.3669267750998
"9206235",52.6351985931396
"9224045",54.1406497955322
"9215240",37.8293542861938
"9218310",69.9773864746094
"9218295",69.048734664917
"9209215",24.1529499834408
"9212250",14.7688859964442
"9212055",55.3218460083008
"9203440",14.3661551115691
"9206130",153.142285584332
"9215200",39.0068941116333
"9215230",36.4163084030151
"9218365",41.7487268447876
"9221010",22.4712162017822
"9218375",42.1179180145264
"9206335",14.5234865235467
"9209305",45.0402145385742
"9215205",30.8378024948204
"9206325",17.44413266042
"9203205",26.1805709872945
"9221125",63.335150718689
"9203240",42.294282913208
"9203220",6.09726364069662
"9209200",74.037296295166
"9215095",18.5807312851832
"9218320",41.9193859100342
"9209280",35.9089377357571
"1203060",98.863157657278
"1212425",35.2824630737305
"1203070",113.490229252387
"1203055",51.10610357811
"1203090",75.3604541044189
"1212410",18.6285228729248
"1212370",16.8069815272117
"1212360",21.1781301498413
"1227475",5.23894338702751
"1227480",8.90033609515317
"1203185",4.52854657173157
"1203075",30.2221164165321
"1203190",1.1699401914475
"1227700",9.98784011696423
"1230155",15.4444271473789
"1227745",4.44002483157207
"1206035",10.4009798567236
"1206020",12.3723802566528
"1206040",31.6589198112488
"1206055",6.85839765654054
"1239195",22.8361447611728
"1239115",76.4076805114746
"1227460",13.478421578765
"1227390",20.3477201461792
"1215535",36.4196145100337
"1215590",60.5705394744873
"1215480",22.2356437449909
"1215470",13.9364307935248
"1206030",11.8355851173401
"1215580",16.1637798515457
"1206010",39.1349587615115
"1206025",11.9932942390442
"1212545",14.7784213874677
"1212155",15.111359213996
"1212095",12.8332612256269
"1212480",13.4142104996102
"1212630",6.21466996647573
"1212160",26.0097641944885
"1239210",69.5991020202637
"1239230",19.8283188342145
"1212055",41.6480827331543
"1212120",17.2060719017766
"1212570",38.4774971008301
"1212455",7.30893980753976
"1212465",6.02274926329517
"1212100",9.77495437580675
"1212535",5.86090650497883
"1212555",4.42158757952009
"1236130",116.313868390748
"1236110",41.5450105369005
"1236135",27.9033852222765
"1236155",9.1702090444776
"1212090",19.440152037356
"1236160",15.1538909333137
"1212105",24.0151147842407
"1212110",22.3972616195679
"1212400",21.9283666610718
"1212320",16.2047298039514
"1212375",7.37235100702912
"1212415",5.4299320598904
"1233405",36.1737593725316
"1206015",12.9555096626282
"1236105",119.312449704513
"1233425",65.4431518267257
"1227655",23.4059562683105
"1227670",10.8093868967393
"1227710",20.4289236068726
"1227610",33.0064691404195
"1227755",31.8601388931274
"1227650",18.2666796411717
"1206135",43.1445336707505
"1206130",5.16791661634811
"1227190",23.2578600379772
"1227185",3.98648239567112
"1227180",15.7648274939458
"1227275",23.7965159575588
"1227175",8.91425300745431
"1227615",23.6044263839722
"1227635",5.39470567994534
"1227660",38.7209243774414
"1239080",65.1309596906483
"1239070",59.8048404166486
"1239075",106.186435699463
"1239050",38.2696943283081
"1239105",44.1887320719742
"1239065",69.741039276123
"1227170",2.63965887350521
"1227255",26.5814609527588
"1239220",68.843822479248
"1239235",9.74594101284166
"1227005",9.51813400554966
"1239215",26.8060790281249
"1227520",8.96113327244854
"1239225",52.4910678863525
"1239055",75.1285285949707
"1224175",18.020311205917
"1209200",17.7495927810669
"1209080",4.22242100226058
"1209015",25.2313170433044
"1209190",26.9009398682494
"1209390",23.4251050949097
"1209280",24.5195965766907
"1209410",14.7186899185181
"1209285",31.7105588912964
"1224360",30.32115650177
"1224400",17.0011728111713
"1224390",22.8310939656831
"1236170",17.8419318050211
"1230300",15.810640335083
"1230240",8.56417615287057
"1209210",18.2547445297241
"1209085",53.2487812042236
"1236185",9.94741045280868
"1224395",28.7844676971436
"1224385",60.0610752105713
"1206005",40.9134206771851
"1224365",22.3586760141136
"1206050",12.0821681022644
"1224440",50.3095626831055
"1224355",19.5853349580509
"1206125",4.00084275973454
"1206160",23.7332992553711
"1209315",15.4395833015442
"1209425",8.10186308316809
"1221035",4.25794314437211
"1206120",13.4685626894581
"1206075",5.39213120433914
"1206060",9.42823957911779
"1206320",11.4170422255683
"1224130",17.6456713642865
"1206375",10.3943692914988
"1206340",3.49858730891627
"1206355",5.99383646974567
"1206330",12.7596578598022
"1206385",5.01923474226681
"1206380",9.38041017410013
"1224035",41.4914588928223
"1224025",20.5767397189387
"1224050",16.4240566789601
"1224140",78.8856600987912
"1224150",26.0132598661697
"1224040",19.7853561949511
"1221280",19.9000216367308
"1224070",32.0582036972046
"1224100",23.9297037124634
"1224010",15.5488815288807
"1224105",20.2636958274356
"1224055",250.818161010742
"1224060",90.6125722550718
"1224115",36.0754480361938
"1224045",28.340336487264
"1224020",19.4176962305754
"1224090",12.9921712083233
"1224095",33.7453870773315
"1224075",4.77486560684666
"1224085",16.8417223064707
"1224080",9.17678554888707
"1224015",21.1103537407767
"1224065",31.6422296305845
"1224030",47.2083969116211
"1215370",50.8286085128784
"1215275",25.2902221679688
"1215440",14.6947993802891
"1215265",12.2529497985142
"1230210",44.9988479614258
"1230220",3.44680237149067
"1224185",20.7988492083513
"1224145",20.3403731931592
"1215185",31.5099649429321
"1215255",35.9939594268799
"1215320",17.6688485261025
"1215325",6.33770057203394
"1215310",6.08514037514872
"1215335",45.6015300750732
"1215425",10.7379124436149
"1215315",11.2211432798559
"1215210",31.3201761245728
"1215110",16.6220381025166
"1215180",14.0925646204503
"1215175",39.6575832366943
"1215190",5.24828406637595
"1215230",31.3051481246948
"1215270",30.7867374420166
"1215205",27.3152542114258
"1224265",20.0094098693247
"1224285",31.1310294302426
"1224270",65.6033237679389
"1215155",40.1886730194092
"1215105",15.1463196789827
"1215170",16.8320996466357
"1215095",30.6420946121216
"1215150",21.9637952620533
"1224480",35.8135509490967
"1224345",12.4470686100287
"1224405",17.8490785667562
"1224430",25.2210474014282
"1224490",19.8236083043059
"1224475",40.2671245486251
"1224425",16.9147828730234
"1224435",9.42265102702057
"1224235",9.67786398621014
"1224325",33.459038734436
"1224215",9.57045817685444
"1224205",30.8603200912476
"1224370",8.64698229681299
"1224375",18.1008482741571
"1224340",8.90999900142138
"1224210",25.3570200971457
"1224275",151.815618978998
"1224225",40.5201759338379
"1224230",11.8989287801921
"1224240",41.1259860992432
"1224200",3.72995848589974
"1224315",6.76029264987042
"1224135",82.0814514160156
"1224310",45.7506484985352
"1206310",0.768867968321284
"1224280",121.707057567107
"1224260",48.627405166626
"1224160",19.2297099304128
"1224195",57.9926834106445
"1224255",35.3519050027643
"1224250",10.9994902325388
"1224190",10.3338924802224
"1212210",23.2766828536987
"1212190",6.53750735510681
"1212270",12.02888305943
"1212235",4.00470933244004
"1212310",11.970014894388
"1212350",36.4328765869141
"1212340",23.7573843002319
"1212345",28.9458310983939
"1212140",13.0012390250941
"1212170",47.2847909927368
"1212165",6.77944720679182
"1212135",8.22955051672738
"1212335",10.3731316105283
"1212220",1.7510636427126
"1212295",12.2022429366586
"1212255",13.9719492197239
"1212075",43.1400346755981
"1212045",40.698561668396
"1212080",32.5538969039917
"1212070",50.5150623321533
"1212060",18.1771955490112
"1212065",24.7482338281826
"1212125",7.48859145209815
"1212085",24.3922395706177
"1224450",11.2115847516607
"1224415",36.6015711768711
"1224410",27.2372350692749
"1224445",11.2404160241403
"1224470",31.236083984375
"1224485",11.4067015133025
"1224460",4.76438395371061
"1224495",12.3508542716934
"1206080",12.0812487602234
"1236150",18.7713613335723
"1206150",31.3835115432739
"1206085",18.4918599128723
"1206155",14.6188025474548
"1236165",12.6295532772979
"1206180",12.037100315094
"1206165",20.6713919639587
"1233310",33.2962465286255
"1233330",22.2439224018397
"1233415",84.6157390638779
"1233380",20.862872870379
"1233325",30.3520010868464
"1233395",15.0654420113273
"1236140",31.663458102255
"1236175",101.565558484384
"1230415",23.2311239242554
"1233240",29.7453384399414
"1233170",29.8184022903442
"1233270",7.33426499147902
"1233220",9.82778337913914
"1233140",44.6207618713379
"1233215",15.8052712376932
"1233235",19.4925857970764
"1215490",41.7352170944214
"1233230",28.3692293167114
"1233160",10.5958952507576
"1233150",8.53299965485935
"1230150",5.71845089097545
"1233225",13.8889123902966
"1233280",6.01556241304768
"1233275",8.49015704513074
"1206265",13.7334776866378
"1206275",13.1278772354126
"1206280",19.9636688232422
"1206290",23.5120763778687
"1206325",5.49506490015695
"1206260",13.9903063774109
"1206300",0.922639349442053
"1206305",0.782174574649842
"1206245",12.4253849983215
"1206230",51.6661578478628
"1206295",29.5572175979614
"1206250",40.5175382805258
"1206255",42.4353446960449
"1206285",10.6095552709822
"1206270",6.72465642734383
"1206220",3.58082095024756
"1206190",16.8988475799561
"1206215",3.73659449795304
"1206240",22.9098280200605
"1206195",68.1700597887649
"1233155",32.3550777435303
"1206210",3.93979739465612
"1206225",4.05654281223891
"1206235",162.308053016663
"1233345",12.8544598464516
"1206205",1049.21516227722
"1206175",19.8037281036377
"1206170",26.3498495156152
"1206185",241.620426177979
"1206145",30.2138962745667
"1233410",130.880406188984
"1206200",1082.29461669922
"1203120",6.70009835800923
"1203150",6.65380883216858
"1203160",4.65367520211458
"1230235",22.2825984954834
"1203125",1.26128748830888
"1203175",5.29281258583069
"1233350",12.4793366149729
"1203155",3.45839712769311
"1215235",7.7595692106761
"1221180",11.1674971514358
"1230225",20.7928333282471
"1215330",10.8736521763253
"1230205",18.9426978521714
"1230215",3.09628764836048
"1230245",15.302948474884
"1230190",26.6443076133728
"1221155",47.8878917694092
"1221200",54.7320365905762
"1221145",30.3933207944416
"1221125",37.1036863327026
"1221210",57.4815578460693
"1221060",58.6583627437288
"1221165",13.9880468308732
"1221205",29.1818080520672
"1221090",83.3220596313477
"1221085",92.4711875915527
"1221065",33.5834324538671
"1221055",35.6008244535867
"1221080",63.6180477142334
"1221075",213.639444351196
"1221095",37.2000648031058
"1221070",128.367684111959
"1236080",77.2606483744658
"1236070",89.7406340404183
"1221265",34.944921668461
"1236085",38.581457788583
"1221270",40.3029747009277
"1221275",28.7711927748967
"1236125",60.9560974632558
"1221285",15.795064673052
"1236020",78.0707200386248
"1236050",123.583281976181
"1236045",63.0001266050173
"1236055",54.9093287145383
"1236060",45.0258908840562
"1236075",93.4944509760164
"1236065",37.2134216447565
"1236040",32.6367899781424
"1233455",38.6126704980587
"1233460",87.6903591220151
"1236010",36.4142294986914
"1236005",160.043029785156
"1236035",103.012926101685
"1236030",61.0940942092588
"1236025",60.428250447997
"1236015",90.8072669642488
"1233365",10.124224024669
"1233355",31.7083578109741
"1233205",39.1246337890625
"1233295",32.5431385040283
"1233420",19.8026207326882
"1233315",33.6909675598145
"1233175",22.1975160218452
"1233190",25.2424540731299
"1209600",8.68313062329258
"1218195",139.676012511321
"1209515",28.435462474823
"1209590",16.8918600082397
"1212355",13.8294364882681
"1209535",22.6590547561646
"1209605",9.93138845487592
"1209530",10.3856773695402
"1209575",24.6047692298889
"1209550",19.4862871170044
"1209585",28.9267015457153
"1209510",23.1087815869436
"1209310",12.1439211373657
"1209540",16.1499500274658
"1209525",28.0841612815857
"1209580",13.3646212336767
"1209340",19.4334273338318
"1209355",15.308032989502
"1209330",16.6182670593262
"1209335",8.61431421584312
"1209520",33.6964988708496
"1209325",17.1845712661743
"1209445",7.99001161435753
"1209595",27.2153425216675
"1209420",18.2362804412842
"1209155",10.4573420216866
"1209370",15.4764161109924
"1209430",14.9283154766677
"1209435",11.7601797069592
"1209365",12.2231601281136
"1209555",18.9282779693604
"1209375",15.223840713501
"1239150",31.0581193744764
"1209385",32.8050527572632
"1239130",52.4800661874246
"1239120",40.7157618453686
"1212620",32.0016469955444
"1239170",58.8771133422852
"1212640",5.22612002250838
"1212685",23.1009254455566
"1209135",7.28533118968018
"1239155",121.533723831177
"1239030",32.186490471152
"1239125",100.339971542358
"1239060",45.2534738563641
"1239140",71.1244468688965
"1239145",65.3355176784244
"1239135",60.9673652648926
"1239020",40.6382618878885
"1239035",83.142689704895
"1239095",43.5397132651057
"1239040",62.1449947357178
"1239090",83.3423156738281
"1239085",58.671329498291
"1239025",41.3619213336684
"1212325",9.82927784735258
"1209500",17.6241989135742
"1209615",29.4806213378906
"1239010",39.8497501171962
"1209610",9.33427614306032
"1239015",75.0679321289062
"1209345",17.2468703020829
"1239045",76.7133502960205
"1239005",30.0460318412336
"1227245",10.7680287954828
"1227415",38.7739238739014
"1227200",47.3679408834698
"1227400",17.1941342591394
"1227325",11.7466801833456
"1227375",10.6537530103802
"1227265",3.16158108224833
"1227450",14.2807279565237
"1212710",10.5380128004166
"1227145",13.6643240012723
"1227260",23.3998804092407
"1227230",0.766309329126504
"1212145",22.6786031723022
"1227395",21.9640378952026
"1227205",7.26265151697186
"1227420",26.0335903167725
"1227090",12.3975502153487
"1227035",10.4472056294376
"1227150",9.82700743926
"1227105",6.13236893334671
"1227235",4.87816821735144
"1227215",16.7600782652175
"1227240",27.0847854614258
"1227220",3.25397401464862
"1212680",21.7705793380737
"1212670",18.7808389663696
"1212720",22.3376569747925
"1212695",10.6739549824798
"1227015",11.1092243276998
"1227055",15.3285402842676
"1227080",21.8912210464478
"1227020",4.52472347274892
"1227580",8.49231597830546
"1227625",31.7416543960571
"1203165",1.0323299318552
"1227680",4.89025988710851
"1239110",35.8349862204021
"1212525",28.0045461654663
"1227645",12.3856991970817
"1227345",14.9160105148079
"1227525",19.0396413803101
"1227465",7.24378275125901
"1227430",20.433798789978
"1227545",8.60362846533742
"1227510",6.13667853030504
"1227535",5.17355897992012
"1227665",11.9306917727176
"1227620",37.8378868103027
"1227285",29.7027721405029
"1227360",2.48182809616093
"1227280",6.04873893938519
"1227355",14.623866236566
"1227075",14.4659227017408
"1227405",20.8504191566043
"1227370",19.7356153401628
"1227340",7.07211252138762
"1227305",22.0774421691895
"1227385",23.7036609649658
"1227455",5.78252253341484
"1227410",28.1716814041138
"1227300",21.5917453765869
"1227270",5.93201834379852
"1227380",24.0013647079468
"1227320",23.290207862854
"1230315",18.168529510498
"1230345",7.72943685174222
"1230330",33.3376703262329
"1230320",16.0739075591119
"1215035",4.62892318737975
"1230185",23.1124897003174
"1215030",20.5965405305728
"1215080",20.2165571576726
"1233375",12.4236442262301
"1230475",17.9403467178345
"1206140",77.9682664871216
"1236145",242.698516845703
"1221220",32.6727950923245
"1221005",147.452423095703
"1230110",16.7603973681677
"1230100",25.252498626709
"1230360",19.7299404385532
"1212405",17.8958568572998
"1212225",19.7137088775635
"1230430",6.73300371547053
"1230395",12.3344133561284
"1233260",21.7413496634244
"1233285",19.6899863723894
"1233265",30.1096076965332
"1212440",13.270618974021
"1212365",29.1882696151733
"1212330",26.5624494552612
"1212430",13.7119151466768
"1212385",21.1781330108643
"1212380",25.3433179855347
"1212435",22.2097053527832
"1212420",18.4487247467041
"1218045",4.4634850025177
"1218050",94.7067210674286
"1206315",0.858239152590788
"1218075",6.56729757785797
"1206345",3.11641179075082
"1206335",8.46355710665885
"1206365",14.7811601997216
"1206350",13.8648943901062
"1230440",13.4786276159413
"1230375",12.874256191479
"1230650",25.0802960395813
"1230445",7.80896892177858
"1224220",8.88655064030602
"1218030",41.4290853727037
"1218040",24.3155244588852
"1218035",35.6795412337514
"1233180",54.8355073928833
"1233195",14.0100882796149
"1233340",11.5074569226833
"1215385",8.52541600551409
"1233210",36.1456575393677
"1233200",24.7170543670654
"1233335",32.4372419913603
"1230435",9.33871854529131
"1215100",28.6170616149902
"1215130",29.1601591110229
"1215160",29.0412739134948
"1230180",32.0446338653564
"1215125",13.4716301267147
"1215025",29.1956386566162
"1233305",27.8474903106689
"1233300",28.1610679626465
"1209225",10.8493180679583
"1218070",29.8077564239502
"1209040",21.1192708015442
"1209050",16.2341418266296
"1209235",8.5920598971391
"1209070",8.88361128097604
"1209045",3.87892605373709
"1209075",57.7109446525574
"1212730",5.61201959677704
"1212735",24.2728462219238
"1221235",37.1429735851877
"1212745",17.3517036437988
"1221195",31.4819340785295
"1209060",49.8675837516785
"1209055",17.3039894104004
"1209065",21.529646396637
"1230420",16.3530263900757
"1212445",9.52247253137618
"1212600",8.287379024951
"1212495",9.53923003836876
"1212585",13.1699242217653
"1212610",17.3298702516355
"1212690",8.48979189746923
"1212655",2.66104276560253
"1206360",19.1495175361633
"1206370",13.7854311420029
"1212485",20.4278974533081
"1206395",14.0634851455688
"1212490",21.2719125747681
"1212390",8.09885337296505
"1212475",14.6125653979352
"1212460",8.03527539022663
"1209005",7.46026060737805
"1209185",23.593487739563
"1209130",14.3258247375488
"1209400",18.3389358520508
"1209145",13.8442903037164
"1209125",16.9918684959412
"1209380",27.2137317657471
"1209140",16.5709085464478
"1230290",14.7457885742188
"1230265",19.6910942250476
"1215260",10.7173892880686
"1230275",21.3630905151367
"1209120",42.5870752334595
"1215420",25.6959019821612
"1209175",23.386739957056
"1209405",5.86451170357172
"1212275",19.9779996871948
"1209100",13.0383411826878
"1209270",28.5608015060425
"1209010",16.5331223968046
"1212305",10.4623440814765
"1209115",7.79119574662285
"1230280",7.88113699290046
"1212250",5.87874816674659
"1209205",36.3411026000977
"1209220",42.4641647338867
"1209025",29.6218342781067
"1209240",15.5299354054222
"1209260",15.8973746299744
"1209215",13.9442143440247
"1209020",13.349835656858
"1209245",19.3733153343201
"3218150",53.8824272155762
"3218155",14.1818400612763
"3218165",15.228206810804
"3218160",19.2239398956299
"3218135",23.1865291595459
"3218175",29.981406211853
"3218190",19.4780503392556
"3218180",41.291880607605
"3236060",13.0762521331189
"3236015",30.5981025695801
"3236080",24.8428478240967
"3236020",15.0237912027081
"3242225",11.6643309056332
"3236125",49.1624937057495
"3218145",36.9380035400391
"3218115",18.9416065216064
"3224035",28.3985290527344
"3224020",32.168966293335
"3224030",21.3106858269831
"3239235",3.82957481030581
"3224025",16.0191662437867
"3224040",30.5750102996826
"3242250",1.5755971842027
"3236010",18.1198467080578
"3239240",1.76804651029528
"3239225",7.49146419909408
"3239200",10.896003671119
"3236040",44.3951787948608
"3224010",26.4750375747681
"3242255",3.83799111055919
"3224015",42.2806301116943
"3224005",27.3515253067017
"3236110",22.4164983294676
"3242040",37.0137615203857
"3242110",53.1591564345632
"3236115",6.76137395495817
"3242160",27.5001906277245
"3242130",179.432620469883
"3239080",27.6223215953538
"3239045",29.5919959362677
"3227150",14.9029427928571
"3227165",31.8531742095947
"3227155",15.104647573066
"3236055",28.1997714373805
"3227170",34.130126953125
"3227160",15.4960319464288
"3242030",31.047025680542
"3242010",34.444164276123
"3239150",10.2625098697922
"3239100",8.76059160301478
"3212205",22.2347674369812
"3212210",42.0792579650879
"3227130",35.1262903213501
"3212215",30.4290142059326
"3227175",25.5915622711182
"3227115",23.7464812319788
"3218200",17.725121727822
"3218215",62.6966042518616
"3218205",23.5046548843384
"3218195",37.5163116455078
"3218220",32.0416169166565
"3218210",33.1129250526428
"3218230",21.1761204126168
"3218170",29.4648065567017
"3248005",46.883510621957
"3248010",61.8995895385742
"3230155",10.7211594527611
"3230160",26.0693998336792
"3242120",150.335364674216
"3230130",27.2649831771851
"3209215",61.8493680953979
"3242125",1252.98156738281
"3242165",2.56284150732563
"3248090",62.8206195831299
"3248080",78.9028224945068
"3245095",28.1693630218506
"3212015",34.9272079467773
"3242075",78.7936615691216
"3212025",34.9259366989136
"3212020",26.9741401672363
"3221060",45.6169490814209
"3245100",9.56971143734371
"3221085",41.2457065582275
"3221090",46.9376413118608
"3221150",47.9253044128418
"3221095",73.6498794555664
"3221140",26.9937108258165
"3221100",35.6911106109619
"3239105",4.87605859053348
"3239125",38.4027162906682
"3239040",5.11329172838507
"3239135",14.1731301356659
"3239160",3.82943600587695
"3239130",9.96189464190483
"3221055",35.0646114349365
"3221065",36.6811356103199
"3212190",20.7132358551025
"3212200",39.7551107406616
"3242275",32.8935936553372
"3242330",52.7210116541652
"3242280",34.525345087904
"3242260",32.2423603527153
"3242320",5.27922026531705
"3242245",5.5831488165533
"3224070",27.3836135864258
"3224050",47.2283353805542
"3224100",51.7704448699951
"3224060",20.4095360644318
"3224075",29.1214570999146
"3224065",36.2563297984867
"3212240",41.2318811416626
"3212220",20.907546043396
"3248165",11.4502011693073
"3221025",52.1752033233643
"3248175",9.39672160542192
"3248195",24.253598468807
"3248200",22.0131592880925
"3248205",18.6525950900409
"3248140",21.7218475341797
"3248190",22.531683148675
"3245150",8.13425504862106
"3242115",75.3404815519964
"3218070",38.4178233146667
"3239155",8.02720170324428
"3221015",71.8566265106201
"3221010",89.8984422683716
"3221005",42.4367332458496
"3221020",31.7670661987657
"3227100",17.3687592787683
"3227080",38.9883060455322
"3227065",35.7626934051514
"3227085",47.3692226409912
"3227070",31.5089531792937
"3233110",28.2497129440308
"3230080",41.4379234313965
"3227125",53.6856079101562
"3227030",10.7548277848742
"3227035",28.0277147293091
"3227055",41.131383895874
"3227040",17.8998757850671
"3227095",30.4609451293945
"3227060",38.6939105987549
"3227090",46.2855138778687
"3227045",21.4584636792521
"3233075",8.97746574709513
"3233085",52.1088714599609
"3227025",32.4596271514893
"3242325",27.1446960536076
"3227010",30.5319499969482
"3227020",14.5894088505157
"3227015",36.5931549072266
"3227005",22.65003703616
"3233040",18.7446270950715
"3233005",32.5559060192516
"3233015",29.0955677032471
"3233030",20.1313031895781
"3233050",23.6794557571411
"3233035",27.3441371917725
"3242285",43.5048570448847
"3233065",18.1642616849072
"3248115",41.0894203186035
"3230145",29.1260576248169
"3248180",41.18994140625
"3248125",29.8510885308717
"3248185",33.1470351507174
"3248070",57.0351905822754
"3248170",19.6693174732064
"3248210",31.8587413952681
"3230030",28.598837852478
"3230015",24.4465847015381
"3230125",59.492579460144
"3230020",29.0317096710205
"3230165",24.2611946929379
"3230120",33.7366327897406
"3230140",31.7122144699097
"3230150",9.21027772367593
