gnd_id,precipitation
"9206325",162.667867880247
"9203205",157.485426216497
"9221125",230.333333333333
"9203240",151.5
"9203220",154.139125840813
"9209200",166.666666666667
"9215095",180.478427019628
"9218320",205.666666666667
"9209280",177.069370627661
"1203060",123.042433825881
"1212425",167.5
"1203070",112.394096434859
"1203055",125
"1203090",124.416653790414
"1212410",168.5
"1212370",185.553959550782
"1212360",190
"1227475",191.290444540323
"1227480",190.310944205953
"1203185",127
"1203075",11.5864760304933
"1203190",116.23956046424
"1227700",195.614786514853
"1230155",219.5
"1227745",199.880820433854
"1206035",134.014649267272
"1206020",127
"1206040",132
"1206055",125.44225993841
"1239195",157.200730920522
"1239115",157
"1227460",195.738432647546
"1227390",193
"1215535",151.610114435436
"1215590",147
"1215480",158.61861784165
"1215470",156.805100529201
"1206030",130.5
"1215580",143.184976624968
"1206010",124.200196310932
"1206025",128.5
"1212545",178.820393542594
"1212155",178
"1212095",173.47370947269
"1212480",185.499457848671
"1212630",185.17508491033
"1212160",182
"1239210",165.066977166092
"1239230",182.95500321519
"1212055",166
"1212120",172.70887883558
"1212570",169
"1212455",176.354886327426
"1212465",177.581546765965
"1212100",174.689548185018
"1212535",181.937721998163
"1212555",173.540216725558
"1236130",140.434039048686
"1236110",145.167069509439
"1236135",142.692157785142
"1236155",154.364918896599
"1212090",174.637060643865
"1236160",155.146748821937
"1212105",172.5
"1212110",171
"1212400",172
"1212320",175.840713319997
"1212375",182.594791702839
"1212415",167.015758853944
"1233405",153.384419633139
"1206015",126
"1236105",147.905823652813
"1233425",147.692667688586
"1227655",189
"1227670",182.333802124382
"1227710",201.093061140676
"1227610",203.979656851771
"1227755",201.333333333333
"1227650",193.56148143499
"1206135",129.900791538509
"1206130",128.710362465846
"1227190",182
"1227185",180.610023017508
"1227180",180.534540247516
"1227275",173.733975157139
"1227175",176.404260779418
"1227615",201.5
"1227635",195.19089717785
"1227660",185.666666666667
"1239080",170.196104174649
"1239070",176.050586099501
"1239075",172.333333333333
"1239050",190
"1239105",162.22174133542
"1239065",178
"1227170",174.064825367688
"1227255",183
"1239220",176.5
"1239235",184.997768328259
"1227005",168.313906230895
"1239215",167.475847281094
"1227520",187.493656576286
"1239225",180
"1239055",186
"1224175",158.633756517631
"1209200",155.5
"1209080",150.893218914772
"1209015",136
"1209190",152
"1209390",163
"1209280",154.333333333333
"1209410",171.5
"1209285",151.6
"1224360",171
"1224400",174.740392542533
"1224390",177.929373774056
"1236170",150.887788675376
"1230300",228.5
"1230240",197.091652190414
"1209210",157
"1209085",148.666666666667
"1236185",153.319837051717
"1224395",174.5
"1224385",177
"1206005",125
"1224365",171.971572378593
"1206050",127.5
"1224440",164.5
"1224355",167.416030902299
"1206125",127.46060951089
"1206160",135.333333333333
"1209315",137.5
"1209425",171.5
"1221035",137
"1206120",127.518835575384
"1206075",127.945003876004
"1206060",124.679825274834
"1206320",137.917935451848
"1224130",169.93023482175
"1206375",139.613550698652
"1206340",132.28213249871
"1206355",133.056179941352
"1206330",133.5
"1206385",133.667749145537
"1206380",135.787433216365
"1224035",155.5
"1224025",151.403165802598
"1224050",161.624416583713
"1224140",166.116071088408
"1224150",164.182451287966
"1224040",157.629660653162
"1221280",157.665726694063
"1224070",168
"1224100",177.039360103771
"1224010",145.859461306671
"1224105",176.141850206437
"1224055",163.5
"1224060",165.57725351089
"1224115",175.958130466128
"1224045",158.965991277561
"1224020",148.896345353378
"1224090",174.465085139375
"1224095",177.666666666667
"1224075",168.726205406566
"1224085",171.558828427134
"1224080",170.795118561573
"1224015",148.056822552029
"1224065",165.864201786128
"1224030",150.5
"1215370",166
"1215275",155
"1215440",144.639428616684
"1215265",157.678650565226
"1230210",210
"1230220",208.999680678008
"1224185",151.996832798788
"1224145",166.772710858006
"1215185",150
"1215255",159.658444663855
"1215320",147.335116196714
"1215325",147.077570462701
"1215310",143.993534864545
"1215335",151
"1215425",148.752321962043
"1215315",144.839674449171
"1215210",159.666666666667
"1215110",151.236621778401
"1215180",146.457008423705
"1215175",143.5
"1215190",149.677771528258
"1215230",166.5
"1215270",156
"1215205",158
"1224265",170.40379848059
"1224285",178.193302489936
"1224270",173.547830707655
"1215155",141
"1215105",153.488881250524
"1215170",143.977765711273
"1215095",156.451551218019
"1215150",138.486579560981
"1224480",181.5
"1224345",161.147712382846
"1224405",174.43638312622
"1224430",166.504378229728
"1224490",181.00417043797
"1224475",178.862287997464
"1224425",169.994534510421
"1224435",165.511816283324
"1224235",161.441625419455
"1224325",169.5
"1224215",155.499074027609
"1224205",154
"1224370",172.574682362398
"1224375",172.969905524393
"1224340",162.696768228874
"1224210",153.980469665646
"1224275",176.038971956635
"1224225",156.5
"1224230",159.477110742598
"1224240",163.5
"1224200",152.82447339644
"1224315",170.298371942163
"1224135",167
"1224310",174
"1206310",136.193670707269
"1224280",178.60887213097
"1224260",169.72258696201
"1224160",161
"1224195",153.5
"1224255",166.731410049482
"1224250",167.375663548387
"1224190",153.870952485136
"1212210",174
"1212190",176.482156295267
"1212270",172.644332193692
"1212235",179.078220313555
"1212310",171.744879101967
"1212350",187.333333333333
"1212340",184.242584954822
"1212345",187
"1212140",178.00642828038
"1212170",184.833333333333
"1212165",181.880059851048
"1212135",179.150536405912
"1212335",181.871849791379
"1212220",175.752718903529
"1212295",167.839891544576
"1212255",177.386504420167
"1212075",172
"1212045",168
"1212080",171.5
"1212070",172
"1212060",169.5
"1212065",169.757673936704
"1212125",175.829425886382
"1212085",175.5
"1224450",168.308391813767
"1224415",173.215394159462
"1224410",176
"1224445",166.282066143474
"1224470",181.5
"1224485",185
"1224460",175.512281549303
"1224495",183.690366372867
"1206080",131
"1236150",152.280878579702
"1206150",132
"1206085",134
"1206155",132.333333333333
"1236165",152.660724044413
"1206180",139.5
"1206165",137.333333333333
"1233310",177
"1233330",170.508162219759
"1233415",148.655183084269
"1233380",160.616860770804
"1233325",172.5
"1233395",156.922924955733
"1236140",145.18417487909
"1236175",148.406313226497
"1230415",229
"1233240",169.817090083586
"1233170",186.414752923763
"1233270",160.351863267811
"1233220",177.32686453345
"1233140",199.666666666667
"1233215",178.246956860344
"1233235",171.931969027996
"1215490",164.333333333333
"1233230",173
"1233160",188.584704772209
"1233150",191.472464007465
"1230150",220.164858353834
"1233225",175.135579168335
"1233280",163.625028752686
"1233275",162.22027217318
"1206265",133.103234975222
"1206275",135.5
"1206280",138
"1206290",141.5
"1206325",135.755562910956
"1206260",130
"1206300",137.669463611627
"1206305",136.784355093407
"1206245",137
"1206230",128.433889014077
"1206295",142
"1206250",133.474652842705
"1206255",128.5
"1206285",138.5
"1206270",134.321482379627
"1206220",96.7754064026966
"1206190",136.633531055959
"1206215",126.369844964741
"1206240",134.692154124514
"1206195",134.005738226303
"1233155",194.5
"1206210",104.275161106787
"1206225",125.287806554441
"1206235",134.5
"1233345",164.345541713339
"1206205",129.875
"1206175",135.666666666667
"1206170",133.86570073789
"1206185",138
"1206145",129.333333333333
"1233410",149.977843606252
"1206200",132
"1203120",71.5061076082141
"1203150",125
"1203160",126.134745433451
"1230235",204.5
"1203125",123.31263867414
"1203175",123.5
"1233350",164.629316716224
"1203155",88.3259454677943
"1215235",168.148529148417
"1221180",143
"1230225",208.5
"1215330",147.45574975427
"1230205",212.357402931658
"1230215",209
"1230245",197.5
"1230190",223
"1221155",141
"1221200",149.666666666667
"1221145",145.892181982165
"1221125",138.5
"1221210",157
"1221060",137
"1221165",139.998054709976
"1221205",154.805776649467
"1221090",149
"1221085",145.333333333333
"1221065",138.507946568421
"1221055",137.568730487286
"1221080",146
"1221075",141
"1221095",150.74969628238
"1221070",141.138514573378
"1236080",152.925617260428
"1236070",147.138141088629
"1221265",154.33241358578
"1236085",154.604702494618
"1221270",149.5
"1221275",154.033071172507
"1236125",141.509381873017
"1221285",153.554942202442
"1236020",152.480708885098
"1236050",148.56309432609
"1236045",152.74753775789
"1236055",146.285978541983
"1236060",144
"1236075",150.071410352834
"1236065",146.288735057918
"1236040",157.497742987953
"1233455",152
"1233460",148.992241331391
"1236010",146.870043948028
"1236005",146.5
"1236035",157
"1236030",155.200201909664
"1236025",154.684696322768
"1236015",148.880315536134
"1233365",157.427136652704
"1233355",162
"1233205",183
"1233295",168.5
"1233420",145.344638791183
"1233315",173.5
"1233175",192
"1233190",188.784181015614
"1209600",152.990887500029
"1218195",140.384528255099
"1209515",147.333333333333
"1209590",156
"1212355",187.873512975931
"1209535",140.666666666667
"1209605",151.142012871957
"1209530",142.482437036235
"1209575",163
"1209550",155
"1209585",158.573574240064
"1209510",150.5
"1209310",139.881923826023
"1209540",152
"1209525",144.5
"1209580",162
"1209340",141.907474122559
"1209355",147.5
"1209330",139.5
"1209335",140.832496717435
"1209520",143.666666666667
"1209325",138
"1209445",168.201989322711
"1209595",154.75
"1209420",170.97308208902
"1209155",143.099158973939
"1209370",152.5
"1209430",172
"1209435",171.239721721537
"1209365",149.857568986295
"1209555",155
"1209375",155.5
"1239150",188.660574951574
"1209385",160.25
"1239130",170.311320250419
"1239120",162.818680418235
"1212620",183
"1239170",172
"1212640",187.481936855376
"1212685",175.5
"1209135",137.07233240402
"1239155",186.25
"1239030",178.368850648158
"1239125",167
"1239060",183.321603493467
"1239140",177.5
"1239145",181.798465573102
"1239135",174.5
"1239020",172.5
"1239035",181
"1239095",160.591098120501
"1239040",185
"1239090",165
"1239085",168.222125932108
"1239025",175.656270915923
"1212325",179.93230175192
"1209500",151
"1209615",149.5
"1239010",164.638483635265
"1209610",150.91687763726
"1239015",166.943781432507
"1209345",143.5
"1239045",188
"1239005",163.573494590641
"1227245",186.109046860106
"1227415",208
"1227200",184.191776612539
"1227400",199.885844448646
"1227325",174.367588722011
"1227375",190.248902583739
"1227265",178.397019402189
"1227450",196.372270596817
"1212710",182.443036958783
"1227145",169
"1227260",179
"1227230",189
"1212145",176.5
"1227395",195.5
"1227205",188.90566664135
"1227420",211.666666666667
"1227090",185.147406217653
"1227035",173.79556297361
"1227150",170.818700267714
"1227105",180.454348783342
"1227235",188.040895830712
"1227215",192.215792447415
"1227240",187.5
"1227220",189.697148200506
"1212680",179.5
"1212670",188
"1212720",190.970697414831
"1212695",175
"1227015",171.350880993286
"1227055",178.566657162781
"1227080",187
"1227020",171
"1227580",206.798972319516
"1227625",199
"1203165",62
"1227680",180.619836006915
"1239110",161.121599765594
"1212525",184
"1227645",192.962282349455
"1227345",182.669754429739
"1227525",189.5
"1227465",194.78960788343
"1227430",215
"1227545",193.359805488643
"1227510",181.242248164523
"1227535",192.062064260668
"1227665",181.476486374467
"1227620",197.6
"1227285",167.1757672884
"1227360",185.765572243449
"1227280",168.691575156762
"1227355",184.550670819418
"1227075",185.066301418226
"1227405",204.102010123571
"1227370",188.346983901153
"1227340",179.812860626182
"1227305",171.5
"1227385",193.5
"1227455",196.047208864403
"1227410",207.75
"1227300",169.5
"1227270",177.765299971403
"1227380",192.5
"1227320",175
"1230315",221
"1230345",198
"1230330",212.333333333333
"1230320",215.109171269424
"1215035",152.48795870041
"1230185",217.5
"1215030",151.731140476282
"1215080",158.714118729757
"1233375",161.375553159339
"1230475",206
"1206140",128.6
"1236145",149.428479184512
"1221220",150.897247309523
"1221005",138.5
"1230110",205.419297407779
"1230100",204
"1230360",192.294228621999
"1212405",171
"1212225",176.5
"1230430",221.043423384627
"1230395",214.545524199732
"1233260",160.597037478618
"1233285",167.362173705142
"1233265",159.5
"1212440",171.5
"1212365",185.333333333333
"1212330",184.4
"1212430",168.223180649996
"1212385",180
"1212380",183.666666666667
"1212435",169.5
"1212420",164.5
"1218045",133
"1218050",135.2
"1206315",138
"1218075",134
"1206345",132.674426723173
"1206335",130.392805682366
"1206365",139.014147404557
"1206350",131
"1230440",216.796663827249
"1230375",201.091219637753
"1230650",213.25
"1230445",216.346048130296
"1224220",156.328334866954
"1218030",131.987460065424
"1218040",132
"1218035",131.326789772416
"1233180",192.25
"1233195",186.030911745366
"1233340",165.062395956746
"1215385",164.517570700404
"1233210",180
"1233200",184.323195961542
"1233335",166.427599785828
"1230435",219.384505611448
"1215100",154
"1215130",147.5
"1215160",141.699124621245
"1230180",219.333333333333
"1215125",147.248234210001
"1215025",150
"1233305",174.5
"1233300",171.5
"1209225",158.069286769113
"1218070",135.888888888889
"1209040",143.333333333333
"1209050",146
"1209235",163.63592616393
"1209070",150.200195248401
"1209045",143.213875436613
"1209075",152.2
"1212730",193.495585467256
"1212735",192.5
"1221235",145.532823073536
"1212745",198.5
"1221195",148.072978335996
"1209060",146.6
"1209055",144.5
"1209065",148.75
"1230420",224
"1212445",172.921803051805
"1212600",174.949511248367
"1212495",187.060829485545
"1212585",172.192932834178
"1212610",179.317062564384
"1212690",174.603110117136
"1212655",188.977276303911
"1206360",136.5
"1206370",140.272292541437
"1212485",185.5
"1206395",130.25
"1212490",185.981818361898
"1212390",175.161000605106
"1212475",183.020007820621
"1212460",177.102504437453
"1209005",135.235721007914
"1209185",150.5
"1209130",134.666666666667
"1209400",164
"1209145",138.932877378236
"1209125",139
"1209380",156
"1209140",138.5
"1230290",223
"1230265",205.864262309445
"1215260",159.516209428653
"1230275",212.5
"1209120",141.333333333333
"1215420",151.383782652906
"1209175",147.194415637543
"1209405",167.59675557265
"1212275",171.5
"1209100",144.850407328509
"1209270",160
"1209010",134.55805002404
"1212305",169.837654849691
"1209115",142.5
"1230280",214.702754875045
"1212250",181.40586571499
"1209205",154.2
"1209220",161
"1209025",139.75
"1209240",163.027790044654
"1209260",164
"1209215",159
"1209020",138.094926405246
"1209245",166.333333333333
"3218150",182.666666666667
"3218155",167
"3218165",161.945972295079
"3218160",162
"3218135",184.666666666667
"3218175",180.75
"3218190",150.5
"3218180",183.5
"3236060",123.721407962227
"3236015",125
"3236080",123.333333333333
"3236020",123.489277952438
"3242225",109.6810761124
"3236125",115
"3218145",187
"3218115",166.341456848389
"3224035",141.5
"3224020",138
"3224030",137.391023985874
"3239235",55.5733841613113
"3224025",134.059285873768
"3224040",145
"3242250",106.662059297111
"3236010",128.115500956939
"3239240",72.0210266429588
"3239225",57.1490795917706
"3239200",117.032516947677
"3236040",130.25
"3224010",144
"3242255",56.5491416195388
"3224015",141
"3224005",145.5
"3236110",117.794705950075
"3242040",110.666666666667
"3242110",109.05420722686
"3236115",116.977349677792
"3242160",104.667569053349
"3242130",106.196781403431
"3239080",116.786765547746
"3239045",120
"3227150",134.995136842681
"3227165",137.5
"3227155",134.715582111525
"3236055",118.5
"3227170",134.5
"3227160",135.705216139114
"3242030",115.333333333333
"3242010",114
"3239150",119.129023645308
"3239100",55.48126900596
"3212205",159.333333333333
"3212210",157.5
"3227130",138
"3212215",161.333333333333
"3227175",134.5
"3227115",134.929165506708
"3218200",146.011683356381
"3218215",177
"3218205",147
"3218195",143.666666666667
"3218220",163.75
"3218210",161
"3218230",148.163276368021
"3218170",159
"3248005",119.5
"3248010",124.5
"3230155",138.668729268761
"3230160",141.028280784802
"3242120",105.775728241987
"3230130",121
"3209215",236
"3242125",106
"3242165",108
"3248090",88.5
"3248080",95.5
"3245095",98.5374302280262
"3212015",229.666666666667
"3242075",107.144866301827
"3212025",176.25
"3212020",209
"3221060",129
"3245100",102.368345189482
"3221085",128.5
"3221090",127.057542727775
"3221150",126.5
"3221095",127.5
"3221140",121.975396227331
"3221100",123.5
"3239105",113.779277766289
"3239125",41.4436414969801
"3239040",58.6936223803059
"3239135",120.007793965443
"3239160",73.0144460021057
"3239130",121.911701940686
"3221055",133.666666666667
"3221065",132.072515451996
"3212190",168
"3212200",162.333333333333
"3242275",64.4954638912852
"3242330",100.602385607157
"3242280",98.4132757550201
"3242260",77.097797217223
"3242320",49.0597783068715
"3242245",106.569587347229
"3224070",136
"3224050",133.5
"3224100",127.333333333333
"3224060",131.355300898641
"3224075",132.240815503801
"3224065",132.235960017387
"3212240",164.25
"3212220",155
"3248165",38.312662546084
"3221025",151
"3248175",86.9128049098661
"3248195",78.9851638897288
"3248200",93.7329315383384
"3248205",95.0569150906475
"3248140",84.5
"3248190",84.6088341803852
"3245150",56.1931400870068
"3242115",108.051622182654
"3218070",218.5
"3239155",112.56716760474
"3221015",149.5
"3221010",159
"3221005",149.333333333333
"3221020",153.134851941923
"3227100",138.926509925701
"3227080",141
"3227065",148.060829255368
"3227085",137.666666666667
"3227070",146
"3233110",124
"3230080",154.666666666667
"3227125",139
"3227030",149.169290233449
"3227035",151.5
"3227055",148.75
"3227040",147.5
"3227095",143
"3227060",150.5
"3227090",141.333333333333
"3227045",142.570681175884
"3233075",121.479120720149
"3233085",135
"3227025",151.5
"3242325",81.0052100637859
"3227010",152
"3227020",153.148900452448
"3227015",148.106192045184
"3227005",153.78600451567
"3233040",128.559083770886
"3233005",140.5
"3233015",131.5
"3233030",127.779662506919
"3233050",126
"3233035",130
"3242285",102.091756086501
"3233065",133.031785316718
"3248115",91.5
"3230145",133.5
"3248180",89.5
"3248125",62.3723525288069
"3248185",90.4464244770296
"3248070",95.5
"3248170",80.2705809175139
"3248210",96.9173155462644
"3230030",128.333333333333
"3230015",153.5
"3230125",124.666666666667
"3230020",140.5
"3230165",141.5
"3230120",117.521347766774
"3230140",130
"3230150",132.309662535643
"3212235",170.6
"3212175",166
"3212185",164.603467063299
"3212180",159.666666666667
"3227050",142.75074721699
"3230010",149.5
"3230025",130.62533969054
"3212225",167.333333333333
"3230115",133.188592565274
"3230085",153.095461230558
"3212170",165
"3212150",157.333333333333
"3212230",163
"3212165",162.666666666667
"3212145",159
"3212195",168.333333333333
"3215070",166.906244923985
"3215055",167.25
"3215060",167.5
"3215065",162.75
"3215080",160.166452837626
"3215075",159.5
"3215090",157
"3215095",160.155388267206
"3245180",98.0412181721942
"3245165",91.5045437278663
"3215030",175.933180229341
"3245185",98.3946136712367
"3215035",169.624189677532
"3215045",173
"3215050",173.25
"3215040",171.666666666667
"3245055",104.224807096999
"3245020",117.5
"3245070",102.333333333333
"3245060",99.5
"3245160",99.7225210231764
"3245065",99.1514559914328
"3245140",0.00918487736698915
"3245155",99.3920083222388
"3248215",95.9808872221869
"3248130",59.8528786555812
"3248235",91.0077819398481
"3248240",56.2960774379784
"3248230",91.576683508509
"3248220",86.5977361861091
"3245015",120.517472415677
"3248225",89.5115714542045
"3239190",89.0398221741992
"3239085",109
"3239175",114.809126407026
"3239185",114.225580539811
"3239220",109.717037355
"3239180",114
"3239210",91.3531520901358
"3239205",113
"3218110",180.333333333333
"3218105",171.5
"3218080",179.333333333333
"3218225",151.666666666667
"3239170",112
"3239195",70.8541517306411
"3239165",100.645425024175
"3239140",59.5
"3218030",185
"3218040",210
"3218085",199
"3218060",197.25
"3218055",195.5
"3218095",186.407919214277
"3218100",169.333333333333
"3218090",188
"3218065",225.363636363636
"3215140",144.25
"3218050",234.285714285714
"3218005",224.722222222222
"3218015",190.515662419722
"3218010",202.75
"3218035",195.5
"3218020",188.25
"3215005",204
"3245200",
"3215025",188
"3215010",209.666666666667
"3215015",190.5
"3215020",186
"3242085",110
"3230070",156.5
"3230075",162.666666666667
"3230050",140.5
"3236120",114
"3230055",141.5
"3227120",136.333333333333
"3227110",136.323928405498
"3245205",
"3245195",99
"3218185",153
"3218140",185
"3242015",111.5
"3227145",134.405252901175
"3227140",138
"3236105",119.369318271744
"3230065",155.666666666667
"3230035",141.5
"3206065",299.75
"3206090",293.5
"3206075",297.666666666667
"3245120",100.902804456772
"3242215",109
"3206070",299.75
"3218130",182.333333333333
"3242185",103.256214534176
"3248135",86.3607039617031
"3248095",88.8766255038587
"3221135",124
"3218045",209.666666666667
"3248160",86.0483314273164
"3248145",76.2166358692937
"3248150",86.6977209300961
"3248155",86.00141123308
"3233100",127.049498791342
"3233080",120.401093406007
"3239110",50.274795970924
"3239075",115.5
"3233105",122
"3221160",133.5
"3221145",122.6
"3221155",131
"3203045",276
"3203030",273.571428571429
"3203035",251.666666666667
"3203040",265
"3203070",255.5
"3203075",252.25
"3203140",222.333333333333
"3203095",247.5
"3227180",135.497503324142
"3242205",106.153782569918
"3227190",131
"3227195",132.776717631787
"3230005",150.5
"3227185",131.017230162789
"3236090",132.666666666667
"3236005",132.163164181707
"3242270",103.496485934059
"3242235",107.432851258672
"3206165",261.666666666667
"3242290",102.729507539762
"3233025",122.521933127448
"3233070",136.272721287284
"3239095",114.5
"3239070",117.229967390559
"3233125",127
"3233090",122.5
"3233120",131.5
"3233115",118.4
"3209210",244
"3233095",124.666666666667
"3242210",106.229442122355
"3242200",105.476064160301
"3242305",103.543787714954
"3242220",108.820961896058
"3218120",176.5
"3242170",104
"3242190",105.329505922857
"3218125",175
"3242195",104.671076862642
"3242310",104.255541143062
"3236025",130.5
"3224055",137.5
"3236045",122.161532955971
"3236030",125.5
"3239055",118.626564340811
"3236035",121.666666666667
"3239145",110.933720099807
"3239090",113.75
"2218015",103.666666666667
"2218005",104
"2218155",107.03834603553
"2218170",122.333333333333
"2218175",124.666666666667
"2218160",107.893158681187
"2218190",107.726774748407
"2218165",108.710150295818
"3203080",238
"3242265",104.144039480652
"2206175",97.5
"2206195",99
"2206115",97
"2206145",100.3125
"2218010",103.5
"2206075",97.25
"3218075",196
"3224115",122.250405329304
"3239230",72.3829301693027
"3239215",97.5626530658749
"3212010",235.222222222222
"3212005",235.5
"3212055",193.5
"3212070",244.833333333333
"3230100",134.739390612709
"3230090",138.479127841306
"3230135",124.329873073329
"3230170",150.256925767732
"3212160",165
"3212085",174
"3230110",132.090742552934
"3230105",134.999640496243
"3218025",178.5
"3236160",121
"3236190",115
"3236135",113.700074098593
"3236170",112.722518192558
"3236175",112.5
"3206095",268.5
"3206040",301
"3215130",144.5
"3245190",99
"3224085",128.123915003932
"3224110",125.703755715167
"3245080",86.4604205414137
"3245085",95.6522644349598
"3239065",116.5
"3245090",51.5191550520093
"3224090",129.5
"3245175",98.2126607534789
"3239115",80.2073496126918
"3239120",117
"3239050",85.346758480294
"3224095",128.958604011099
"3245170",99
"3209105",261.666666666667
"3209055",271.666666666667
"3209085",261
"3209070",263.428571428571
"3209050",268.333333333333
"3209075",258
"3209095",252.333333333333
"3209060",259.25
"3209065",252.5
"3248025",121
"3248020",104
"3221125",121.702536561424
"3221165",126.666666666667
"3206085",293.5
"3206035",294
"3248065",98.5470573506199
"3248085",90.9224259098343
"3215110",156.5
"3215105",156.116916554257
"3215135",152
"3215115",148
