gnd_id,nighttime_lights
"2134165",7.10980270483974
"2134255",8
"2134270",8.00763889439502
"2134160",7.33654628192317
"2134125",6.80759493632616
"2134120",7.33333333333333
"2134040",7.33333333333333
"2134030",8
"2134015",7.15991736502825
"2134025",8
"2134095",9
"2134100",8.5
"2134105",8.93270123165733
"2134050",8.02748930635697
"2134045",8
"2134115",8
"2134110",7.95355721202611
"2134010",7
"2134285",10.5
"2134275",8.5
"2134280",8.99231740193261
"2134155",8
"2134180",9
"2134260",9
"2134250",7.64667701683272
"2134035",7.5
"2121100",7
"2106335",17.0704297128042
"2106300",14.4107028790623
"2106235",10
"2106200",10.430065416644
"2106055",9.90024035490326
"2106240",10
"2106165",10.07552045749
"2106195",10
"2106190",9.9984485325628
"2106175",10.0906132711608
"2106170",10.6300710174311
"2106140",10
"2106295",14.1888406871689
"2106090",9.96794947865157
"2106070",10
"2106160",10
"2106095",10
"2106135",9.75
"2106130",8.89256724963098
"2106185",9.85823205486673
"2106085",10
"2106155",10.2191995281099
"2106205",11.638939060805
"2106290",16.2058267334096
"2106150",10.3333333333333
"2106245",10.3613566525156
"2106250",9.42525510674449
"2106145",10
"2106270",10.6966981807707
"2106265",10.0566997618277
"2106305",16.827514767906
"2106330",16.0283193854962
"2106310",18.7584637049496
"2106320",19.4141279548293
"2106325",19.3105540739125
"2106315",19
"2106275",11.7979653098787
"2106280",12.3910129798515
"2106230",10.4193237172617
"2106225",12.5843088775368
"2106125",8.75
"2106255",9.95083148915724
"2106260",10.0715377873122
"2106180",9.20907353039145
"2106065",10
"2106035",10
"2106060",10
"2106045",9.11329702952871
"2106020",9.09284681510681
"2106040",9.67144451143823
"2103285",13.1064069933729
"2103290",12.3108587055716
"2103240",8.89564665557184
"2103325",7
"2103330",6.24688683561074
"2103335",6.36893324730484
"2103130",9
"2103120",9
"2103200",7.95568034117868
"2103190",8
"2103195",8
"2103050",8.99887692215853
"2103045",8.99328664588518
"2103090",9
"2103235",9
"2103105",8.10977004337443
"2103055",9.36917953773015
"2103255",9.71937953587971
"2103260",10.7323105343863
"2103305",7.42083668607077
"2103150",7.63946077659928
"2103155",7.89450802020532
"2103145",8
"2103165",7.65536692006034
"2103040",9
"2103075",11.089241844364
"2103135",9
"2103205",7.59545912551946
"2103140",8.14705116908437
"2103170",7.79946841600496
"2103180",7.98803657320716
"2103175",7.28398941993967
"2103245",8.11904409326669
"2103300",7.66666666666667
"2103225",9.25759723592916
"2103250",9.39965866588096
"2109030",11.4309289845116
"2109160",15.3382234507386
"2109140",10
"2109110",18.9706851856076
"2109005",9.77222925702171
"2109015",10.2382965968012
"2109035",11.1022638864376
"2109060",12.9445426756892
"2154150",5.63636363636364
"2154135",8.25
"2154105",7.25
"2154095",7
"2154110",8.66666666666667
"2154100",7
"2154050",8.57142857142857
"2154055",7.2
"2154060",7.09627999190027
"2154010",7.90606751030056
"2154115",10.3333333333333
"2154125",13.1402812921417
"2154140",7.4
"2154145",6.5
"2154020",13.6595181276503
"2154045",11.8836368554264
"2154120",12.1473726830296
"2154130",12.201596254564
"2154040",14.101617424395
"2118050",1.66666666666667
"2118145",5.5
"2118120",5
"2118115",5
"2118110",5.03503838886579
"2118170",5.75
"2118140",6
"2118290",3.33333333333333
"2118225",5.66666666666667
"2118175",3.33333333333333
"2118280",0
"2118150",6
"2118305",0
"2118310",0
"2118010",0
"2118045",3.33333333333333
"2118040",5
"2118165",6
"2118160",6
"2118200",5.97647093219071
"2118155",6
"2118235",3.66666666666667
"2118285",1.66666666666667
"2118300",0.770786836019136
"2118190",5.45550799274721
"2118195",6
"2118265",0
"2118315",0
"2118260",0.0290750297665921
"2118035",5
"2118065",5.2
"2118060",5
"2118055",5
"2118135",5.66666666666667
"2118090",1.5
"2118085",3.35690709306355
"2118105",5.88606464787293
"2118070",5.43650410201028
"2118075",5
"2118095",5
"2118230",5.15151336192249
"2118025",0.277777777777778
"2151005",14.4362816040978
"2151235",9
"2151105",15.3076567937634
"2151190",11.7777470400306
"2151140",12.6666666666667
"2151145",9.66666666666667
"2151195",12.2960665465388
"2151150",8.57319799686994
"2151185",9
"2151205",9
"2151160",8
"2151155",8.20866922252475
"2151175",8
"2151170",7.33333333333333
"2151200",9.22222222222222
"2151240",9
"2151215",8.5
"2151180",8.6
"2151165",8
"2151115",18.2780445283204
"2151010",13.5
"2151085",17.2851134082888
"2151060",19.3607578294684
"2151100",19.9924474428316
"2151095",19.5538991414484
"2151090",19.4059690901979
"2151065",19.517196080785
"2151050",19.0760511807126
"2151055",17.4397674160055
"2151015",16
"2151040",16.5225793857342
"2151020",17
"2151045",19.1325539539299
"2151125",16.596436921202
"2151135",15.461262638533
"2151120",17
"2151070",19.098354558335
"2148140",6.66666666666667
"2148135",7
"2148080",7.483863346546
"2148085",8
"2148060",8
"2148065",7.99910149962291
"2148070",7.40789981985529
"2148075",7
"2148035",7.5
"2148055",7.91223074559259
"2148050",8
"2148130",6.97921014400632
"2148120",7.14655233063836
"2148110",8.54778469489802
"2148045",8
"2148040",6.6
"2148015",7.5
"2148010",7.81532297838008
"2148095",7.35098230310465
"2148100",7.62747968191935
"2148105",8.06142296784753
"2148005",7.71428571428571
"2148025",8.5
"2136265",25.0816981894942
"2136255",20.820504051559
"2136270",21.7689022519591
"2136110",14.8549830455678
"2136245",16.6715101488052
"2136050",13.6711364666968
"2136115",16.5
"2136285",19.4234157016249
"2136240",18.4725139644213
"2136290",19
"2136230",17.7762161333804
"2136235",17.9833379219237
"2136315",14.0533240955781
"2136310",14.5636547736364
"2136030",10.1740565319765
"2136150",12
"2130305",22.8581885524797
"2130310",13
"2130300",15.3333333333333
"2130200",21
"2130205",29
"2130210",29.952435684015
"2130165",33.9989490303757
"2130170",34.9919950569432
"2130160",38.6813375800633
"2130100",43.5146916896031
"2130175",38.3917713205749
"2130215",21.5
"2130235",23.6067301692843
"2130240",23
"2130255",21.386783014676
"2151210",8.125
"2142160",5.82608695652174
"2145220",7.6
"2109065",11.0503172481504
"2112010",7.8
"2112005",9.25
"2115045",6.125
"2115055",6.85714285714286
"2115005",5.15
"2115010",4.71428571428571
"2115020",4.71428571428571
"5239105",3.2
"5239100",4.3
"5239010",20.4896906602446
"5239110",11.6
"5239085",10.5464959373837
"5239095",8.47732645651019
"5239090",9.74808036863695
"5215085",6.16666666666667
"5215095",6
"5215110",6
"5215105",6.28571428571429
"5215080",6.2
"5215100",7
"5215075",6.28571428571429
"5215070",6.66666666666667
"5218005",13.8888888888889
"5218210",7
"5218140",14.5
"5218150",18
"5218175",16.6534906906871
"5218165",23.9804151735706
"5221045",32.3568445145045
"5221030",34.1472531404796
"5221040",34.4128401290869
"5221035",35.0261579188345
"5224040",32.6379814592997
"5224030",31.7578604842736
"5224025",32.2886311109458
"5224020",31.5924648159936
"2124350",15.1264726960537
"2124345",13
"2124170",3.16666666666667
"2124415",5.73333333333333
"2124365",12.2199155317543
"2103125",8.39490610434591
"2103115",9
"2103210",7.72150704593245
"2103320",6.93050334906616
"2103295",7.52471637851294
"2103310",6.55763677149806
"2103100",8.89781815255372
"2103215",8.66300577404116
"2103065",10
"2103070",10.1870101994478
"2109090",17.1162787081149
"2109095",18.131796524057
"2103315",6.07052038780792
"2134135",7.5
"2134140",7.00555008732667
"2136035",10.4833630709408
"2136040",11.8346281794979
"2134265",8
"2136460",18.0817586271998
"2136370",18.0970644950801
"2136465",17.0787137159891
"2139060",13.2866081798709
"2139055",13.590938859024
"2139050",15.1585018480921
"2139505",11
"2136340",10.9644332155596
"2151230",6.33333333333333
"2103005",9.85089894354721
"2103010",8.53216588320073
"2151080",11.5
"2151130",11.75
"2148145",5.75
"2148125",6.91631156238258
"2151075",18.42875376632
"2154090",4.6
"2154155",4.16666666666667
"2154085",2.5
"2154015",9.8
"2154005",7.5
"5248105",8
"5248030",9
"5248130",9.42857142857143
"5248090",12.25
"5248040",2.52941176470588
"5248020",0.928571428571429
"5248110",2.5
"5248115",1.06976744186047
"5248080",0.327868852459016
"5248005",0.476190476190476
"5242155",0.0568181818181818
"5242115",0
"5242120",2.5
"5242110",1.11111111111111
"5242065",0.32258064516129
"5242105",1.25
"7160035",7
"7160025",7
"7160055",6.85714285714286
"7160050",6
"7160045",2
"7160030",6.63636363636364
"7160005",6.5
"7121005",1.06666666666667
"7121025",4.125
"7121030",5.4
"7121020",3.35714285714286
"7121055",2.75
"7121150",0.571428571428571
"7118190",3
"7118105",5.25
"7118180",5.75
"7118185",3.25
"7118145",7
"7118070",0
"7130115",2.94736842105263
"7130020",6.75
"7130015",7.16666666666667
"7130010",7.25
"7130005",6.77777777777778
"7130025",7.9
"7130075",7.1
"5215065",7
"5212150",7.33333333333333
"5212080",6.80688992759439
"5212165",8.25
"5212155",7.5
"5212110",8.25
"5212115",8.5
"5212240",9.5
"5212130",6.66666666666667
"5212235",7.33333333333333
"5212245",7.66666666666667
"5212135",7.21462556628409
"5212120",8
"5212125",8
"5212215",7
"5212210",7.33333333333333
"5212220",6.8
"5212230",6.85714285714286
"5212175",5.8125
"7130050",9.6
"7130045",12.3333333333333
"7139035",0
"7139020",0.714285714285714
"7139015",0
"7139025",2.59090909090909
"7139080",6.85714285714286
"7139075",4.25
"7139065",7.71428571428571
"7139030",1.5625
"7139060",7
"7139090",10
"7139125",8
"8106045",3.33333333333333
"8106210",5.71428571428571
"8106115",3.61904761904762
"8106120",4
"8106130",5
"8106125",4.875
"8106170",3.71428571428571
"8106185",5
"8106200",4.6
"8106175",1.2
"8106195",3
"8106180",5.1
"8106190",2
"8106030",0.777777777777778
"8106050",1.125
"5242025",6
"5242135",3.125
"2124325",7.95956075743856
"2124330",7.8091175323414
"2124315",6
"2124320",6.5
"2124370",8.8
"2124380",6.5
"2124470",1.66666666666667
"2124435",5.33333333333333
"2124440",3.75
"2112140",20.8722772989141
"2112145",25.081410208883
"2112245",29.6331832242787
"2112050",16.0287773107732
"2112035",11.6893316663786
"2136350",12.2679669005844
"2136470",12
"2139065",10.5
"2139070",10.1184333473359
"2139220",9.49565234660425
"2139225",8.94698014728823
"2139230",8.51154602798513
"2139340",7.5
"2139510",9
"2151035",13.8266683981569
"2154065",6.78063428130033
"2154070",6.8
"2154075",6.6
"2154080",4.81818181818182
"2157035",4.4
"5233040",17
"5233035",15.8722800945742
"5233030",16.4644227656883
"5233025",16.5239091641349
"5233020",14.0403234373684
"5218130",6.6
"5218245",6
"5218255",7
"5218205",6.9
"5224015",29.2005308153514
"5224005",28.0432542221141
"5224010",27.9574517676732
"5221025",20
"5221110",17.516029239419
"5221105",20.81420901805
"5221100",25.6843139333534
"7124145",3.53846153846154
"7124105",6
"7106120",0.25
"7106125",0
"7106100",2
"7106090",4.83333333333333
"7106095",3.08333333333333
"7106020",0
"7106045",0
"7106040",4.5
"7148095",8.75
"7136090",6.11764705882353
"7148005",6.8
"7148035",7.5
"7124190",0
"7127140",2.5
"7127090",2.33333333333333
"7157010",0
"7157020",0
"7157050",1.71428571428571
"7157030",1
"7157055",8.30769230769231
"7157070",2.27272727272727
"7154240",5.8
"7154265",7.5
"7154245",6.4
"7154260",7.33333333333333
"7166100",9
"7166105",6.22222222222222
"1230045",14.59729492363
"1230060",15.7478473956052
"1230065",15.9517741225836
"1230070",17
"1230140",15.5
"1230135",16.1912638317512
"1230040",14
"1230035",15.484948838026
"1230030",15
"1230025",15.5540664560105
"1230020",15.7866612251635
"1230120",15.68241658162
"1230015",15.5
"1230075",16.3333333333333
"1230005",14.3111615625861
"1230010",15.3333333333333
"1230340",15
"1230335",15.25
"2148030",7.75
"2148020",8
"2157005",8.97505033284423
"2157015",10.4529349063884
"2157025",11.6666666666667
"2157110",7
"2157130",5.2
"2157135",5.97594942285343
"2157115",5.42857142857143
"2157050",11.4372388447305
"2157090",8.8
"2157045",10.4453196092617
"2157085",8.25
"2151110",17.738989699889
"2118295",0
"2124215",8.61364437523505
"2124100",6.78461464989163
"2124420",6
"2124340",11
"2124335",9.65516906301896
"2124375",7.63839636994517
"2124290",7
"2124015",5
"2124160",6.35224375213368
"2124260",7.0713287749112
"2124220",10.0704238097343
"2124225",10.4967579506989
"2124230",9.12448545785944
"2124360",7.66666666666667
"2124180",7
"2124465",5.54545454545455
"2124460",5
"2124400",6.5
"2124130",8
"2124125",7.36619990160043
"2124135",7.00215999889244
"2124115",7
"2124120",7
"2124050",7
"2124055",7
"2124040",6
"2124005",6
"2124045",6.16428403122317
"2124035",5.29660689373945
"2124025",2.5
"2124010",5
"2124060",6
"2124030",5.5
"2124065",6.61719132394759
"2124105",7
"2124110",7.05027388050565
"2124205",9.07388911277721
"2124140",7.66882453256987
"2124210",8.34494393435421
"2124200",8.18078470149424
"2124235",8.6404365664948
"2124250",8
"2124255",7.5
"2124145",7
"2124195",7.6801894572272
"2124155",7.86594040780323
"2124190",7.87344232405936
"2124185",7.5
"2124355",15.3455250390346
"2124455",5.2
"2124425",5.5
"2124430",5.33333333333333
"2124265",6.73302714415423
"2124165",6
"2124270",6.62784305447457
"2124310",6
"2124305",6.33333333333333
"2124300",7
"2124385",6.06145376783125
"2124390",6.94007251280143
"2124410",6
"2124405",5.5
"2124395",6.87615692350337
"2124285",6.33333333333333
"2124280",6.66666666666667
"2124295",7
"2124275",5.8
"2124450",5
"2124445",4.97231664690521
"2124175",6.56805292350461
"2124085",2.63636363636364
"2124070",6
"2124095",5.5
"2124075",0
"2124020",2
"2124090",3
"2124080",0
"2103060",10
"2103080",9.97469261060681
"2103085",9.9492596814672
"2103265",11.5582193596106
"2103280",13.9577441861625
"2103275",13.0032682338581
"2103270",12.1162068418899
"2109025",10.9929047829413
"2109020",10.5
"2109155",12.5174657810725
"2109085",16.2392411662381
"2109130",14.0896443065515
"2109075",12.4497615817246
"2109125",15.2638527863855
"2109010",10
"2109055",15
"2109040",12.6462479845524
"2109080",14.7139490648394
"2109165",17.5364618792597
"2109120",16.8172756263883
"2109115",18.4783661221043
"2109175",15.9893074000693
"2109150",10
"2109145",9
"2118100",5.5
"2118205",5.96553387127151
"2118240",4.85714285714286
"2118275",0.377802875151249
"2118270",0
"2118255",1.19047619047619
"2118250",2.75
"2118215",6
"2118220",5.64198455921176
"2118245",3.63129947620713
"2118185",4
"2118130",5.5
"2118125",5.16666666666667
"2118080",0
"2124150",7.50407228305462
"2124240",8
"2121115",7
"2121130",7
"2121105",6.9334568740653
"2157020",9.4
"2157030",8
"2157055",12
"2157070",11.9672405614121
"2157060",12.0276564193297
"2157065",12
"2115065",10
"2112075",12.0670354161934
"2112115",20.700586275463
"2112120",18.4880692117055
"5216100",8
"5216015",10.0065439444935
"5216030",10.8584761330402
"5216040",11
"5216035",10
"5216095",8.8
"5216010",9
"5203050",1.50943396226415
"5203025",4.4
"5203010",3.76923076923077
"5203005",5.77777777777778
"5203015",7.20833333333333
"5203020",2.14880952380952
"5209005",0.605095541401274
"5209010",0.741935483870968
"5209015",1.18518518518519
"5109045",12.8761315434957
"5109050",11.6666666666667
"5115055",20.8707214929535
"5121025",7.40138365332689
"5121105",0.185185185185185
"5130115",0.531914893617021
"5130110",1.66666666666667
"5130070",1.88888888888889
"5130025",10.3333333333333
"5130020",9.33333333333333
"5130010",9.11655650806581
"5130005",8.71935988558779
"5130015",9.01726262568684
"5130045",9
"1115280",19
"1115285",17.3957922904959
"1115330",18
"1115335",19.2213209576125
"1115205",19
"1115275",18.2099731795353
"1115340",16.5
"1115325",15.7787758938767
"1115290",16
"1115270",17.2076520070387
"1115210",18
"1115190",16.9674786385472
"1115090",15.0498557763567
"1115085",14.3556539143766
"1115005",15
"1239045",26.6264467525321
"1239040",31.6840541271442
"1239055",37.5092529649965
"1239035",37.4139086595372
"1233310",35.5566981763258
"1239030",38.5
"1233415",61
"1233420",61.6038464359951
"1233430",61.1083326639369
"1233410",60.6813020067045
"1233460",62
"1233455",62
"1233435",61.7417471552854
"1233445",61.9757599837598
"1233450",61.9013266756616
"1233440",61.011323259342
"1233405",60.4844437906523
"1212610",16.5
"1212605",16
"1212550",15.5050629956351
"1212555",15.2814403663224
"1212445",16.5
"1212450",16.2751680632377
"1212265",14.1807723140503
"1215605",23.5186237501827
"1227475",20.8073083700855
"1230305",9.45429606598583
"1203145",50.5123633897941
"1239060",42.5
"1215130",26.7234041968642
"1209230",12.5
"3333325",12.0370632461219
"9218120",12
"9218170",15
"9218125",10.3303605733991
"9218150",10.25
"9218145",9.66666666666667
"9218240",9
"9218260",8.5
"9218160",11
"9218155",9.66666666666667
"9218165",12
"9218215",10.6666666666667
"9218220",10.2633417180231
"9218265",8.5
"9218175",11
"9218185",10.2717655390843
"9218210",9
"2127345",22.9083293610836
"2127240",18.709067757692
"2127235",18.0587220690317
"2127095",14.5
"2127065",10.3436179986175
"2127120",14.9437270372522
"2127230",16.2345145149891
"2127220",20.0401092761414
"2127185",25.7348629959228
"2127145",22.5
"2130050",32.3169882703175
"2130180",30.4
"2130010",34.3367540953415
"2130005",31.189717209758
"2130195",21.5
"5224070",37.2480000370943
"5221120",35.0700177680532
"5221125",35.5927016472358
"5221130",35.6773622825571
"5221135",37.060341432868
"5221145",37.3322021342995
"5221075",37.9097847892302
"5221140",37.3476611724606
"5221070",34.9697295344852
"5221080",35.7161147580014
"5221065",35.0292826918927
"5221060",34.8613461351622
"5221055",35.485324854374
"5221050",36.3029264431395
"5221085",35.2989965668869
"5224075",37.8316370802151
"7145090",7.66666666666667
"7145065",11.5
"7145050",11.5
"7145060",8.33333333333333
"7145100",6.4
"7145070",9.75
"7145080",7.33333333333333
"7145075",7.66666666666667
"7145125",7
"7145035",7.33333333333333
"7145040",7.4
"7145025",7.14285714285714
"7124080",2.31818181818182
"7154140",7.8
"7154135",9.5
"7154160",8.4
"7154165",6.33333333333333
"7154230",6
"7154235",6.4
"7154190",4.41666666666667
"7154185",7
"7154210",6.66666666666667
"7154180",6.66666666666667
"7154170",1.25
"7154115",2.90909090909091
"7154220",4
"7154215",3.85714285714286
"7154225",5.5
"5133170",9.18030926023343
"5118225",36.09733688319
"5118215",34.5
"5133165",9.5
"5118165",28.8692958168514
"5133135",10.6666666666667
"5133115",11.5617708036017
"5133130",14.3333333333333
"5133125",12.2674002668404
"5133120",11.3893954286921
"5133045",12.350351378599
"5133050",12.5
"5133055",9
"5133040",11.5
"5133035",10.9636596949762
"1131015",61.8498275675495
"1131020",60.8679077427751
"1131040",61.2676743103792
"1131060",58.4699882495617
"1131055",54.4767301044063
"1131050",58
"1131045",58.040494852878
"1131005",59.2250442300396
"1131010",62.1552400643109
"1136055",61.3088616454165
"1136060",60.4834366347042
"1131035",61.7267359507694
"1131065",61.2
"1136030",61.9726643311922
"1136025",62.5374024380001
"2118030",2.5
"2118210",5.23788032997078
"2133150",17.7428642580269
"2133415",30.7669363370024
"2133345",20.6775795959542
"2133400",25.3174825137099
"2133255",14.9107678799473
"2133230",15.0054936389169
"2133250",14.6341071556023
"2133235",13.1880793790444
"2133115",13.9483173160585
"2133105",12.5
"2133125",15
"2133090",15.109937378906
"2133095",15
"2133135",15.9495092711682
"2133130",15.4676557635407
"2136155",10.37873839938
"2136020",9.53035675132351
"2136025",8.94061576520903
"2136045",12
"2136365",17.7025970890209
"2136300",18.3323808450203
"2136135",12.8537567359052
"2136130",15.1030957466996
"2136125",13.8987447882684
"2136055",14
"2136275",19.0900903609516
"2136075",14.1180664679936
"2136415",30
"2136090",18.5739484196062
"2136260",23.7683149927868
"2136185",9.5
"2145155",9.5
"2145165",9.78370655588133
"2145260",7.2
"2145065",8.4
"2145130",9.33333333333333
"2145135",8.66666666666667
"2145140",7.25
"2145050",14
"2127005",8.5
"2127025",9.14462805965491
"2127020",9.5
"2127030",10.4231053502575
"2127035",11.5
"2127040",12.7862260992136
"2127100",15.2233972518057
"2130140",24.6666666666667
"2130250",19.2809948469717
"2130285",15.178887902713
"2157095",8.5
"2157105",7
"2157140",5.53333333333333
"2157125",5.06666666666667
"2157120",6
"2157080",5.8
"2157075",9.14285714285714
"2157010",10
"2151245",7.85714285714286
"2151225",6.63636363636364
"2151220",8.5
"5239075",15
"5239070",10
"5239080",17.1308486567321
"5239050",20.4204434868295
"5239055",23.6987762020514
"5239035",23.31512525132
"5239030",28
"5239025",26.5795602684308
"5239060",22
"5239005",28.6491519890585
"5239020",24.7500584863462
"5239015",27.0581094556729
"5239065",21
"5242010",9.5
"2112030",13
"2112055",12.3435185677294
"2112085",12.1232000004355
"2112190",13.9933150389014
"2112205",15.1510784621154
"2112110",16.5
"2112105",17.9041466231968
"2112015",11
"2112215",16.8886579367377
"2112210",15.6588358737199
"2112095",15.2156335917452
"2112090",14.380780050364
"2112185",15.5086712933262
"2112040",12
"2112220",17.9205598614205
"2112180",16.9545883075622
"2112125",17.9253902554213
"2112045",15.1353356903304
"2112155",22.8925849875438
"2112165",23.3727426399616
"2112240",29.7631307075868
"2112150",25.8735617152766
"2112020",12.358578491636
"2112070",13.3649731078546
"2112080",10.7337543665217
"2112100",16
"2112065",14.249254052575
"2112025",12.3333333333333
"2112060",14.9222903104404
"2112175",17.6601454930564
"2112170",19.9638533232752
"2112225",25.6666666666667
"2112255",16.9364865438134
"2112260",15.6319770028645
"2112200",14.2737077149663
"2112195",14
"2115060",9.25
"2115030",5
"2115035",5.75
"2115015",6
"2115070",7
"2115040",6.66666666666667
"2133025",11.4025738269274
"2133010",11
"2133005",10.7843128479911
"2133020",11.3333333333333
"2133015",11.2584944853278
"2133030",11.4141427644396
"2133035",11.9967000487227
"2133040",14.2496508568426
"2133060",16.3486398954873
"2133175",23.5
"2133065",19
"2133070",18.9444670613661
"2133160",19.1945176516108
"2133340",16.8624568620914
"2133390",33.6279012119475
"2133265",20.863349735788
"2133210",17.6928528664894
"2133205",19.3839030498184
"2133240",12.9857139106186
"2133100",14.055880742642
"2133110",9.97860614094192
"2133225",15
"2133335",14
"2133220",15.7867002958297
"2133215",15.8283357170056
"2133260",16.5620993997838
"2133330",18.0354351562834
"2133325",15.9307543880835
"2133315",20.7776858062284
"2133385",43.3238342484879
"2133380",43.2335763937393
"2133375",38.5586487672689
"2133145",16.9422715385792
"2133140",15.9801309032689
"2133080",15.3898332268872
"2133200",20.7210866035673
"2133270",23.6895752388142
"2133195",22.4119055651924
"2133275",26.8278967447229
"2133360",35.9043739687923
"2133355",30.1307668620262
"2133305",28.8696697411296
"2133410",35.3906642172436
"2133365",36.1948667434216
"2133170",21.6676098769944
"2133165",19.7619138389072
"2133185",28.133219715085
"2133320",18.0463104339425
"2133310",21.8471419293906
"2133350",25.5661325583227
"2133395",25.1720123803603
"2133085",14.7559579833567
"2133055",14.7181269278456
"2133050",13.1608485482969
"2133045",13.8378585567207
"2133155",17.0934540061824
"2133075",17.1687417559434
"2133180",26.2190166047657
"2133190",24.4204274571051
"2133120",14.1457327432336
"2133245",11.5
"2133295",33.0884541063652
"2133280",28.399189036964
"2133370",37.7605069399128
"2136190",9.91774742969277
"2136160",10.2316014483173
"2136195",10.891146661412
"2136145",11.8034184629122
"2136215",15.4278224527237
"2136320",12.2069329629618
"2136345",11.5
"2136450",18.1310650205715
"2136455",18.3832747450102
"2136380",19.8368103115103
"2136385",21.6003739244553
"2136280",21.0639786414333
"2136405",26.4666021892592
"2136400",26.4431645011073
"2136010",8
"2136210",15.1277941328317
"2136140",13.5177926699393
"2136100",16.7331248100042
"2136105",15.4239293751608
"2136250",19.300886677807
"2136070",13.8271325442084
"2136065",12.751946396577
"2136225",16.3849451435302
"2136120",15.3137942730919
"2136080",14.150655466643
"2136445",19.3032646847965
"2136355",13.6132235551864
"2136360",15.3480564510082
"2136015",9
"2136165",9.14567651997389
"2136390",22
"2136395",23.7153597914889
"2136410",28.9017546916109
"2142075",13
"2142080",16.1109003333063
"2142095",13
"2142065",10.51621011656
"2142115",8.5
"2142020",13.4399759792537
"2142040",8.66666666666667
"2142130",7.2
"2142145",5.5
"2142140",6
"2142055",7.66666666666667
"2142120",8.07615850061251
"2142155",7
"2142125",7.5
"2142135",6.2
"2142025",11.5
