gnd_id,travel_time_major_cities
"2154125",35.4684656191011
"2154140",161
"2154145",209.25
"2154020",66
"2154045",49.4346351500016
"2154120",32.7720851386932
"2154130",60.5
"2154040",33.7442018081813
"2118050",265.25
"2118145",111.666666666667
"2118120",89
"2118115",139.25
"2118110",136
"2118170",76.6666666666667
"2118140",63.3738207517532
"2118290",159.335387133146
"2118225",123.5
"2118175",61.5
"2118280",258.2
"2118150",51
"2118305",187.4
"2118310",173.5
"2118010",134.125
"2118045",313
"2118040",248
"2118165",44.4151890243518
"2118160",46.870815556413
"2118200",63.1829984484452
"2118155",43
"2118235",197.333333333333
"2118285",216.4
"2118300",261
"2118190",59.9463842601655
"2118195",57.3333333333333
"2118265",229.619257930159
"2118315",282.857142857143
"2118260",201.5
"2118035",207
"2118065",180.6
"2118060",207.5
"2118055",230
"2118135",86.75
"2118090",53.25
"2118085",57.5
"2118105",179
"2118070",224.067786908429
"2118075",203
"2118095",109
"2118230",111
"2118025",102.125
"2151005",20.043506448751
"2151235",40.3955767511362
"2151105",28.1786875629472
"2151190",32.8068915189292
"2151140",30
"2151145",45
"2151195",32.6666666666667
"2151150",70.2598959922428
"2151185",76
"2151205",35
"2151160",111.171651200687
"2151155",83.5
"2151175",120.658975414789
"2151170",165.5
"2151200",57.8571428571429
"2151240",69.5
"2151215",42.624716300985
"2151180",65.8571428571429
"2151165",132.6
"2151115",28.5957027880411
"2151010",22.8228224145561
"2151085",29.4957735165186
"2151060",26.9974909334194
"2151100",27
"2151095",27.1845314719915
"2151090",27.8727985217362
"2151065",26.9276709357502
"2151050",26.2118401678356
"2151055",24.4709639376005
"2151015",23
"2151040",29.4477318308712
"2151020",25.5722800193299
"2151045",26.7951577221796
"2151125",28.9252648901579
"2151135",30.5680040508539
"2151120",29.2565991319281
"2151070",27.9100403469369
"2148140",591.333333333333
"2148135",555.580712671019
"2148080",533.665197112485
"2148085",511.463577880635
"2148060",485.8009819334
"2148065",487.769730541039
"2148070",482.37571577369
"2148075",520.4
"2148035",428
"2148055",456.971230845622
"2148050",498.5
"2148130",557.921015964174
"2148120",565
"2148110",474.030176920517
"2148045",416
"2148040",378.5
"2148015",268.5
"2148010",252.5
"2148095",500.277796400642
"2148100",464.896397046252
"2148105",425.240788319587
"2148005",159.875
"2148025",268.800498926723
"2136265",10.9394962675888
"2136255",11.180489494149
"2136270",12.397652810111
"2136110",43.5352294857211
"2136245",28.639250042661
"2136050",60.5
"2136115",28.6925588187814
"2136285",16.0140649246224
"2136240",17.1293110887079
"2136290",16.8205142513388
"2136230",19.1810032446464
"2136235",18.123029965888
"2136315",22.313316781451
"2136310",21.1629850218862
"2136030",38.5
"2136150",32.1845487697825
"2130305",7.35423374331119
"2130310",10
"2130300",8.33333333333333
"2130200",7.37222205450963
"2130205",7.04272009928741
"2130210",5.07449720060775
"2130165",4.990906308737
"2130170",5.27350853154222
"2130160",4.87832736461959
"2130100",3.13759732388377
"2130175",4.08660812936997
"2130215",7
"2130235",6.11476889574193
"2130240",5.5
"2130255",7.01159994428979
"2151210",65.1428571428571
"2142160",207
"2145220",73.5714285714286
"2109065",37
"2112010",69.4
"2112005",25
"2115045",30.6
"2115055",103
"2115005",48.32
"2115010",121.25
"2115020",155.384615384615
"5239105",58.3333333333333
"5239100",43
"5239010",35.8784114941012
"5239110",48.5
"5239085",47.5
"5239095",39.5753322335449
"5239090",39.5128268545926
"5215085",139.333333333333
"5215095",157.625
"5215110",126.25
"5215105",129.2
"5215080",168.5
"5215100",160
"5215075",198.923076923077
"5215070",135.8
"5218005",14.6666666666667
"5218210",57.5
"5218140",16.0598699267982
"5218150",14.8996764007977
"5218175",14.4081836658954
"5218165",12.6005401928542
"5221045",1
"5221030",1.80876429954205
"5221040",1.86730995260922
"5221035",1.89962946420518
"5224040",1.78249001480357
"5224030",3.21988307685691
"5224025",3.74456701318994
"5224020",4.22614123408253
"2124350",21
"2124345",22.5
"2124170",126
"2124415",50.8571428571429
"2124365",22.6396328563779
"2103125",26
"2103115",24.2493404740446
"2103210",60.5
"2103320",117.576451378863
"2103295",53.636793052925
"2103310",95.1741391691241
"2103100",23.1207013517076
"2103215",25.6601656626866
"2103065",50.7498087121534
"2103070",49.2822511891976
"2109090",12.3620514637585
"2109095",11.5
"2103315",75.0844367428106
"2134135",113.81013576527
"2134140",102.666666666667
"2136035",50.874263911949
"2136040",58.0589035370414
"2134265",78.5
"2136460",17.889082282951
"2136370",18.9185366789111
"2136465",19.9760390119846
"2139060",26.0004020404267
"2139055",27.6540453896929
"2139050",29
"2139505",110.25
"2136340",24.4091482661141
"2151230",76.3333333333333
"2103005",42.8013190099531
"2103010",34.5
"2151080",69
"2151130",96.25
"2148145",508.75
"2148125",549.010729601439
"2151075",28.0382453594233
"2154090",378.6
"2154155",389.777777777778
"2154085",496
"2154015",131.8
"2154005",214
"5248105",94.4285714285714
"5248030",117.333333333333
"5248130",108.666666666667
"5248090",100.5
"5248040",170.441176470588
"5248020",218.946428571429
"5248110",89.25
"5248115",189.636363636364
"5248080",288.4375
"5248005",136.263157894737
"5242155",357.707865168539
"5242115",305.7
"5242120",383
"5242110",347.625
"5242065",217.161290322581
"5242105",293.571428571429
"7160035",84.4
"7160025",61.3333333333333
"7160055",62.8571428571429
"7160050",87.8888888888889
"7160045",142.615384615385
"7160030",75.3076923076923
"7160005",68.7777777777778
"7121005",102.916666666667
"7121025",143.6
"7121030",222.333333333333
"7121020",179.727272727273
"7121055",89.1818181818182
"7121150",252.46875
"7118190",106.222222222222
"7118105",140.615384615385
"7118180",108.857142857143
"7118185",93.7894736842105
"7118145",26
"7118070",162.4375
"7130115",140.736842105263
"7130020",58.3333333333333
"7130015",112.333333333333
"7130010",89.75
"7130005",74
"7130025",84.7777777777778
"7130075",41.8333333333333
"5215065",174.833333333333
"5212150",67.5
"5212080",90
"5212165",60
"5212155",36.5
"5212110",71.2
"5212115",31.5
"5212240",33.3333333333333
"5212130",116.5
"5212235",28
"5212245",29.25
"5212135",103
"5212120",71.5
"5212125",70.1935409133109
"5212215",58.3333333333333
"5212210",53
"5212220",46
"5212230",32.8
"5212175",121.933333333333
"7130050",14
"7130045",12.5
"7139035",307.384615384615
"7139020",204.615384615385
"7139015",262.666666666667
"7139025",177.304347826087
"7139080",41.6470588235294
"7139075",93.5555555555556
"7139065",64.6666666666667
"7139030",221.842105263158
"7139060",112.6
"7139090",45.5
"7139125",45.3333333333333
"8106045",263.021739130435
"8106210",123.857142857143
"8106115",214.578947368421
"8106120",155.409090909091
"8106130",102.5
"8106125",124.666666666667
"8106170",165.7
"8106185",154.235294117647
"8106200",401.166666666667
"8106175",285.777777777778
"8106195",326.25
"8106180",252.285714285714
"8106190",214.727272727273
"8106030",167.583333333333
"8106050",337.636363636364
"5242025",109.125
"5242135",87.8888888888889
"2124325",24.6958111106335
"2124330",24.3105009065365
"2124315",34.25
"2124320",38.236248280388
"2124370",31
"2124380",27
"2124470",104.666666666667
"2124435",121.5
"2124440",175.2
"2112140",8.82864979089371
"2112145",6.7612058784898
"2112245",5.87537022312736
"2112050",10.5
"2112035",12.5
"2136350",22.5784969449691
"2136470",21.5
"2139065",33
"2139070",45.7103037366086
"2139220",61
"2139225",111
"2139230",159
"2139340",190.5
"2139510",152.737290606666
"2151035",45
"2154065",260
"2154070",293
"2154075",302.666666666667
"2154080",393.666666666667
"2157035",180.8
"5233040",24.1990951802107
"5233035",23.9391227763283
"5233030",27
"5233025",27
"5233020",27
"5218130",93.6666666666667
"5218245",104.714285714286
"5218255",37.8
"5218205",33.1111111111111
"5224015",3.9061595385081
"5224005",4.27810420365295
"5224010",3
"5221025",5.33333333333333
"5221110",6.69251159669097
"5221105",5
"5221100",3.9899470266868
"7124145",90.6923076923077
"7124105",78
"7106120",135.684210526316
"7106125",200.357142857143
"7106100",93.2
"7106090",91.5384615384615
"7106095",107.090909090909
"7106020",123.142857142857
"7106045",212.763157894737
"7106040",202
"7148095",65.8
"7136090",175.5
"7148005",100.571428571429
"7148035",91.2857142857143
"7124190",143.203389830508
"7127140",248.375
"7127090",227.75
"7157010",170.7
"7157020",116.2
"7157050",75.6
"7157030",95.4444444444444
"7157055",36.4166666666667
"7157070",123.608695652174
"7154240",46.8888888888889
"7154265",16.6666666666667
"7154245",27.3333333333333
"7154260",19.25
"7166100",10.5
"7166105",18.625
"1230045",46
"1230060",43.3343291948103
"1230065",43
"1230070",49.438526695925
"1230140",53.0808457422822
"1230135",42.5
"1230040",64.6514998574457
"1230035",63.0864223878069
"1230030",89.2616189056848
"1230025",69
"1230020",68.865173088018
"1230120",42.2489083249288
"1230015",95.3333333333333
"1230075",54.5287621157951
"1230005",83
"1230010",91.650788709272
"1230340",60.2090574703919
"1230335",114
"2148030",413.333333333333
"2148020",348.5
"2157005",54.3333333333333
"2157015",110.5
"2157025",135.6
"2157110",76.8164199206865
"2157130",68
"2157135",71.5
"2157115",74.2222222222222
"2157050",52.3891823564506
"2157090",73.75
"2157045",62.6832636948708
"2157085",54.6
"2151110",27.9411733289619
"2118295",235.236605451158
"2124215",125
"2124100",70.3000020793981
"2124420",31
"2124340",47.8358872973572
"2124335",37.5
"2124375",24.5960846780963
"2124290",68
"2124015",117.5
"2124160",94.6925739938438
"2124260",35.9463575170342
"2124220",93.4887340583679
"2124225",87.8013073709781
"2124230",91.2336246880008
"2124360",25.6666666666667
"2124180",92.6441428201663
"2124465",74.5454545454545
"2124460",107
"2124400",68.5
"2124130",104.197755190002
"2124125",80.5
"2124135",155.102826997445
"2124115",163.18603470815
"2124120",160.5
"2124050",74.5
"2124055",141.942749912336
"2124040",130
"2124005",86.6666666666667
"2124045",102.783557402263
"2124035",64.7395954191135
"2124025",55.4
"2124010",59
"2124060",103.666666666667
"2124030",49.5
"2124065",87.955301939844
"2124105",31.5
"2124110",159.603774847082
"2124205",106
"2124140",127
"2124210",103.5
"2124200",77.6989043905719
"2124235",47
"2124250",30.9215056038288
"2124255",47
"2124145",110.5
"2124195",28.9369963528921
"2124155",51.8552173320853
"2124190",34.8645963370319
"2124185",47.1192883040238
"2124355",21.1864366623267
"2124455",55.3333333333333
"2124425",77.5
"2124430",101
"2124265",69.0404348430407
"2124165",92.6666666666667
"2124270",88
"2124310",36
"2124305",54.3597641595119
"2124300",50.6666666666667
"2124385",33.7804279410429
"2124390",36.9139644634345
"2124410",45.5496718120309
"2124405",76.3333333333333
"2124395",42.9116258736702
"2124285",52.8571428571429
"2124280",56.6666666666667
"2124295",64.2756355058417
"2124275",117.6
"2124450",110.5
"2124445",114.5
"2124175",185
"2124085",103.545454545455
"2124070",33
"2124095",44.4843960045556
"2124075",48.6666666666667
"2124020",102
"2124090",56.3333333333333
"2124080",53.6666666666667
"2103060",42.0681408020646
"2103080",38.1719540239205
"2103085",25.1347790470333
"2103265",20.8914966679671
"2103280",33.796069300567
"2103275",55.330432528046
"2103270",34.65439425924
"2109025",18
"2109020",23.3953710649016
"2109155",13.7629412150407
"2109085",11.5916582263701
"2109130",13.015649313164
"2109075",14.6968368127031
"2109125",12.9044638117976
"2109010",57.8218375128458
"2109055",12.858915730793
"2109040",14.5
"2109080",13.3905321925702
"2109165",11
"2109120",11.0238893718738
"2109115",11
"2109175",11.459012408616
"2109150",13
"2109145",15.6666666666667
"2118100",185
"2118205",79.5818089387739
"2118240",156.2
"2118275",243
"2118270",252
"2118255",203
"2118250",166.8
"2118215",41
"2118220",69.7195263830534
"2118245",125
"2118185",81.5
"2118130",127
"2118125",173.25
"2118080",82.5
"2124150",60.526830448928
"2124240",46.1892626455533
"2121115",177.5
"2121130",175.5
"2121105",125.590715525873
"2157020",154.666666666667
"2157030",115.75
"2157055",89.0421376274272
"2157070",68.8367630071419
"2157060",68.706361106142
"2157065",63.422949410004
"2115065",50.5
"2112075",14.007354280536
"2112115",7.0642944431545
"2112120",8.82980676318368
"5216100",67
"5216015",32.7778519890457
"5216030",43.9757451953956
"5216040",24.75
"5216035",20.5
"5216095",19.8333333333333
"5216010",23.4
"5203050",220.471698113208
"5203025",183.166666666667
"5203010",124.375
"5203005",140.913043478261
"5203015",244.772727272727
"5203020",151.686390532544
"5209005",201.511254019293
"5209010",265.307692307692
"5209015",114.714285714286
"5109045",41
"5109050",49.75
"5115055",17.6152092747186
"5121025",14.3871724017433
"5121105",320.415094339623
"5130115",411.904761904762
"5130110",386.697674418605
"5130070",211.5
"5130025",97
"5130020",72.6726661094977
"5130010",74.0013106120739
"5130005",76.4352817722054
"5130015",74.7296452356321
"5130045",77.6941324861472
"1115280",45.5
"1115285",32.820459536183
"1115330",27
"1115335",27
"1115205",43
"1115275",43.041994585083
"1115340",28.75
"1115325",29.5
"1115290",30.5
"1115270",36.6930617061828
"1115210",40
"1115190",37.4847684975002
"1115090",40.0065784430142
"1115085",52
"1115005",50.6666666666667
"1239045",25.5631231973763
"1239040",24
"1239055",22
"1239035",21.5
"1233310",19.5
"1239030",19.9287957287661
"1233415",5.64087200022262
"1233420",4.81429669892097
"1233430",4.93254432998948
"1233410",6.44395456002353
"1233460",3.92491625872955
"1233455",5.4783511688137
"1233435",4.88108534703621
"1233445",6.58636475919554
"1233450",6.59058339982997
"1233440",6.95730263328449
"1233405",8.26435356174177
"1212610",60.2332541238038
"1212605",67
"1212550",58.5
"1212555",55.2639609784787
"1212445",57.7400192115182
"1212450",52.6552582926939
"1212265",107.574803125868
"1215605",22.7868650256719
"1227475",62.8550929149675
"1230305",134.218374795099
"1203145",20.9409412367473
"1239060",21.0146960478276
"1215130",18.6666666666667
"1209230",49.3756604248547
"3333325",90.9927578289796
"9218120",69.75
"9218170",75.5
"9218125",81.3226088922265
"9218150",112.25
"9218145",145.666666666667
"9218240",209.6
"9218260",247
"9218160",86.9130080789944
"9218155",127.5
"9218165",78.5
"9218215",80
"9218220",81.5
"9218265",187.666666666667
"9218175",99
"9218185",138.40299785634
"9218210",135.25
"2127345",9.99538361239114
"2127240",14.7473995266883
"2127235",13.8185661994296
"2127095",16.3333333333333
"2127065",33.7359282883459
"2127120",11.2866388433698
"2127230",12.0058986524662
"2127220",9.37208403846406
"2127185",3.05103668654206
"2127145",4.72678602794414
"2130050",1.5807009773572
"2130180",7.4
"2130010",3.1053388878659
"2130005",3.89078152435671
"2130195",11
"5224070",1.5
"5221120",2.36669952708959
"5221125",2.68586463944289
"5221130",2.52198082478992
"5221135",1.98571570875531
"5221145",2.69442008982644
"5221075",0.593364094139115
"5221140",1.83350992418795
"5221070",1.74964835725971
"5221080",0.264793413299662
"5221065",0.7077311420102
"5221060",1.091389311734
"5221055",1.2555234776864
"5221050",1.17494794947284
"5221085",0.686843506630807
"5224075",3.50167714553618
"7145090",38.6666666666667
"7145065",48
"7145050",41.3333333333333
"7145060",70.6
"7145100",44.4
"7145070",36
"7145080",46.5
"7145075",46.5
"7145125",81.6666666666667
"7145035",60
"7145040",30.5
"7145025",51
"7124080",111.347826086957
"7154140",42.6666666666667
"7154135",31.5
"7154160",34.6666666666667
"7154165",123.4
"7154230",38.7280320101691
"7154235",82.6666666666667
"7154190",89.0909090909091
"7154185",46.8333333333333
"7154210",29.25
"7154180",45.1428571428571
"7154170",160.333333333333
"7154115",114.166666666667
"7154220",43.3333333333333
"7154215",84.3333333333333
"7154225",38.75
"5133170",37
"5118225",88.0066580165161
"5118215",87.9517546878243
"5133165",18
"5118165",87.0657455086028
"5133135",82
"5133115",78.8033919588565
"5133130",90
"5133125",73.7207523128325
"5133120",46.3565843447837
"5133045",73
"5133050",67.1048324943186
"5133055",37.6666666666667
"5133040",79.7727855650343
"5133035",50.2173979154146
"1131015",2.83482674639039
"1131020",3.83928110442071
"1131040",5.00684812969593
"1131060",6.38155538416654
"1131055",6.29049240194857
"1131050",6.1240440936398
"1131045",5.05738598544865
"1131005",3.19966914986219
"1131010",1.49864522155851
"1136055",7.15563661678306
"1136060",6.38972692048748
"1131035",6.33333333333333
"1131065",7.75
"1136030",6.11125855727445
"1136025",3.76607112035562
"2118030",204.857142857143
"2118210",98.8308392089775
"2133150",30.2929659882523
"2133415",5.05389043434084
"2133345",9.09001203532929
"2133400",7.73203979988577
"2133255",11.5
"2133230",12.9544068237327
"2133250",12.8132979823769
"2133235",25.537323462635
"2133115",17
"2133105",19.5147000285487
"2133125",14
"2133090",31.6191621705838
"2133095",16.6569871950035
"2133135",16.7474553286093
"2133130",11.9763758346041
"2136155",23.9463494821409
"2136020",25.0055242847811
"2136025",44.711829615059
"2136045",55.6666666666667
"2136365",20.9002329591435
"2136300",19.355519444764
"2136135",23.8897881485969
"2136130",21.6199405991738
"2136125",23.8785754367916
"2136055",41.4479420449188
"2136275",15.5
"2136075",13.3118623557337
"2136415",7.97743984956832
"2136090",11.3080385417448
"2136260",9.08857758578119
"2136185",37.6757299245503
"2145155",114
"2145165",122.386605229125
"2145260",256.4
"2145065",48
"2145130",20.4
"2145135",47
"2145140",69.5
"2145050",17.8053808508939
"2127005",19
"2127025",26.0837125869434
"2127020",16
"2127030",15.2330517814155
"2127035",12.3075157225216
"2127040",11.2756219146014
"2127100",14.8830087199613
"2130140",5
"2130250",8.15005176728879
"2130285",12
"2157095",74
"2157105",78.5
"2157140",72.8571428571429
"2157125",140.777777777778
"2157120",84.25
"2157080",55.4
"2157075",56.7142857142857
"2157010",70
"2151245",48.4
"2151225",84.8888888888889
"2151220",61.5
"5239075",40.3105542386883
"5239070",38.4309185638163
"5239080",37
"5239050",36.9182467670272
"5239055",35.9949965952015
"5239035",36.5
"5239030",35.6299856269257
"5239025",34.9378869642398
"5239060",35.4859976338713
"5239005",34
"5239020",35.119553872543
"5239015",34.9746414514062
"5239065",35.6860298301417
"5242010",91.0909090909091
"2112030",11.9356521443187
"2112055",12.3441725473606
"2112085",12.5
"2112190",9.70366474696559
"2112205",8.01395849593985
"2112110",9
"2112105",8.28196674456245
"2112015",14
"2112215",7.84756215450266
"2112210",8.27228705572443
"2112095",9.93638356675744
"2112090",9.9998159992457
"2112185",9.03189046407921
"2112040",12.8766762411794
"2112220",7
"2112180",8.38468079268748
"2112125",9.50937870735495
"2112045",11.6270940564439
"2112155",7.45404912003828
"2112165",7.16710661117711
"2112240",5.37103081544743
"2112150",6.64190885314196
"2112020",12.5
"2112070",12.0894987385597
"2112080",27.3233150536256
"2112100",9.5
"2112065",11.584089180228
"2112025",12.2706996429781
"2112060",11
"2112175",7.94232928503375
"2112170",6.47171771047822
"2112225",4.65197142396877
"2112255",6.98617587675849
"2112260",8.63943561035645
"2112200",10.0828428965476
"2112195",10.812939082522
"2115060",72.5
"2115030",47.8
"2115035",49
"2115015",40.75
"2115070",47
"2115040",33
"2133025",38.2379811286168
"2133010",72.5005691533284
"2133005",63.7245302835976
"2133020",57.6666666666667
"2133015",72.8671192554876
"2133030",57
"2133035",38.1756772064389
"2133040",33.2998025356742
"2133060",13.1831501139952
"2133175",7.75787650777518
"2133065",10.0924034590173
"2133070",10.2073017647831
"2133160",22.8334729694372
"2133340",9.9202329236232
"2133390",4.61550364386459
"2133265",8.92075565637885
"2133210",12.0831659893073
"2133205",25.3564679147126
"2133240",34.7049050883709
"2133100",16.8958829679197
"2133110",47.5
"2133225",10.5258244804897
"2133335",10.9780211270654
"2133220",10.7071528314765
"2133215",10.2935298016919
"2133260",8.91954072572676
"2133330",8.31655282491356
"2133325",9
"2133315",8
"2133385",3.98595639992602
"2133380",2.62026694901586
"2133375",3.15005085645806
"2133145",29.8388633166155
"2133140",28.3530863071747
"2133080",28.5812528106573
"2133200",13.3471145546664
"2133270",7.85402116092054
"2133195",8.00047287163943
"2133275",6.54286639605556
"2133360",4.02703325516608
"2133355",5.61019711519578
"2133305",5.96313300305233
"2133410",4.96263257440162
"2133365",5.21304350921342
"2133170",8.91601513186794
"2133165",10.850096520273
"2133185",5.5
"2133320",7.86825562001439
"2133310",6.79958308072502
"2133350",6.65268720715069
"2133395",6.40167058826797
"2133085",32.6846012472022
"2133055",27.3010353582793
"2133050",39.4767422860503
"2133045",31.1430050137445
"2133155",28.9231476000529
"2133075",13.0579853838907
"2133180",6.78066790630381
"2133190",7.20939367729276
"2133120",16
"2133245",41.502932429608
"2133295",5.39579001770894
"2133280",6.08987173544338
"2133370",3.37502907406606
"2136190",35.9621635884487
"2136160",24.4250599669967
"2136195",24.4392289935237
"2136145",28.5335278766928
"2136215",22.70706841713
"2136320",23.1491266332832
"2136345",23.827940492107
"2136450",16
"2136455",16.7582303481706
"2136380",15.2210013485945
"2136385",13.7004843898688
"2136280",14.5937810084634
"2136405",9.89977892779369
"2136400",11
"2136010",74
"2136210",36.8431638282076
"2136140",29.9703094805503
"2136100",28.7356478529898
"2136105",33.1364025513907
"2136250",25.1334364078197
"2136070",14.3854116780451
"2136065",30.2073895643486
"2136225",27.408437411129
"2136120",20.9334223837617
"2136080",12.8894879012767
"2136445",15
"2136355",21.7391216864763
"2136360",21
"2136015",36.2486030082262
"2136165",33.1196651933819
