gnd_id,population_density
"9224025",460.313529968262
"9209270",555.878433227539
"9218390",462.703236897786
"9209275",395.305185953776
"9233060",288.61265818278
"9212285",469.79433186849
"9230080",839.170227050781
"9230095",427.064020792643
"9203340",542.218475341797
"9230075",819.246421813965
"9206015",493.39023844401
"9203390",721.61962890625
"9203400",650.309699666866
"9203410",356.93842569987
"9206125",4870.89292987662
"9206115",1505.01995532851
"9206210",970.752034505208
"9212095",904.105712890625
"9212140",593.246347977609
"9206235",1104.52720133464
"9224045",546.210095214844
"9215240",713.073760986328
"9218310",384.066241455078
"9218295",474.399584960937
"9209215",963.427520751953
"9212250",919.129503609907
"9212055",2078.68432617188
"9203440",753.217662636527
"9206130",3623.4681244139
"9215200",407.020039876302
"9215230",785.591445922852
"9218365",509.376332600911
"9221010",466.685516357422
"9218375",413.508911132812
"9206335",1829.35588566256
"9209305",390.764663696289
"9215205",494.214313019218
"9206325",560.004233762081
"9203205",1899.31029582143
"9221125",341.876686096191
"9203240",614.27783203125
"9203220",1475.66445131297
"9209200",244.610397338867
"9215095",933.102120950828
"9218320",439.295288085938
"9209280",401.717109154509
"1203060",7330.73189260183
"1212425",611.221481323242
"1203070",8588.2135779975
"1203055",6209.37186922144
"1203090",7225.53141712401
"1212410",560.921875
"1212370",678.563914232979
"1212360",991.186218261719
"1227475",1783.25898853032
"1227480",2050.76865821706
"1203185",1104.41607666016
"1203075",9496.22147275664
"1203190",3469.61546921533
"1227700",1771.73965798437
"1230155",678.215087890625
"1227745",974.094102214221
"1206035",1514.14346198235
"1206020",2073.52624511719
"1206040",1300.43696289062
"1206055",1719.07210569845
"1239195",4421.19768793962
"1239115",4318.94604492188
"1227460",1033.42029444125
"1227390",1174.31018066406
"1215535",1300.75648250565
"1215590",1248.69873046875
"1215480",1360.83863707311
"1215470",1424.8753596986
"1206030",820.315734863281
"1215580",1684.42052977241
"1206010",2073.31604617537
"1206025",1348.24859619141
"1212545",1479.87333493598
"1212155",625.827239990234
"1212095",1040.54232992124
"1212480",972.189782366897
"1212630",1178.80910999495
"1212160",416.138275146484
"1239210",3038.68960252006
"1239230",3406.7306949433
"1212055",610.818511962891
"1212120",1316.35464643471
"1212570",1361.8783493042
"1212455",3393.02042618727
"1212465",2427.87574299999
"1212100",1476.71529418706
"1212535",1187.90819119004
"1212555",1070.67448970524
"1236130",11162.1126499254
"1236110",7068.31753087848
"1236135",8491.55637732677
"1236155",6574.64527671644
"1212090",892.021754429105
"1236160",3656.20793859553
"1212105",1327.31243896484
"1212110",1040.3171081543
"1212400",1199.80157470703
"1212320",1039.36188261273
"1212375",479.536565028408
"1212415",697.477811941361
"1233405",3832.02138206067
"1206015",1812.77423095703
"1236105",6049.26653059975
"1233425",7041.11241299622
"1227655",685.365264892578
"1227670",1011.16091429126
"1227710",771.383112438047
"1227610",782.880400267721
"1227755",844.991333007812
"1227650",675.685611932256
"1206135",2332.64067253927
"1206130",2981.22588112834
"1227190",1393.97772216797
"1227185",1725.58567817712
"1227180",1566.08060241908
"1227275",1026.46229898483
"1227175",1472.86673760281
"1227615",858.663330078125
"1227635",2111.16044010593
"1227660",707.942403157552
"1239080",3199.73386080346
"1239070",3314.22601725161
"1239075",3482.62638346354
"1239050",1789.65380859375
"1239105",4944.55901123355
"1239065",2505.15808105469
"1227170",1787.91943348618
"1227255",2811.40185546875
"1239220",2109.25122070312
"1239235",3452.17487907173
"1227005",2055.50801033207
"1239215",3152.79319730077
"1227520",835.087819603745
"1239225",2443.82696533203
"1239055",2047.94055175781
"1224175",2663.04505071551
"1209200",498.631332397461
"1209080",417.010840156694
"1209015",586.513936360677
"1209190",428.286392211914
"1209390",489.367991129557
"1209280",439.712554931641
"1209410",531.577453613281
"1209285",576.49892578125
"1224360",2374.07806396484
"1224400",1819.05615969073
"1224390",1847.48905323197
"1236170",6417.99262059536
"1230300",340.979583740234
"1230240",704.899484701639
"1209210",464.331695556641
"1209085",321.307530721029
"1236185",5633.52049388345
"1224395",2216.37817382812
"1224385",2079.57189941406
"1206005",1250.73248291016
"1224365",2001.28522915894
"1206050",1487.09027099609
"1224440",2365.994140625
"1224355",2138.03768930343
"1206125",3624.41496726124
"1206160",878.808430989583
"1209315",1126.66177368164
"1209425",1084.08880615234
"1221035",2658.49755859375
"1206120",3290.8593593254
"1206075",1337.40427149543
"1206060",2353.72778305893
"1206320",3800.83684605729
"1224130",3160.4986483489
"1206375",2716.21056361296
"1206340",4375.36903613594
"1206355",2381.97489749878
"1206330",3431.8798828125
"1206385",2115.85557489256
"1206380",2508.33064241138
"1224035",865.865020751953
"1224025",1212.22510477163
"1224050",1711.47088278238
"1224140",2463.19875325527
"1224150",2277.74821914631
"1224040",1113.64953863033
"1221280",7067.78393368307
"1224070",1393.16674804688
"1224100",1640.85536483857
"1224010",1661.88208253074
"1224105",1545.91906582487
"1224055",1895.23718261719
"1224060",2020.84139264531
"1224115",1424.34153344757
"1224045",1569.65570141376
"1224020",1610.10529235951
"1224090",1342.89106986464
"1224095",1804.65047200521
"1224075",1230.4261388501
"1224085",1220.92205808297
"1224080",1184.41071588434
"1224015",1484.0848136041
"1224065",2063.50392196021
"1224030",779.16015625
"1215370",1022.77090454102
"1215275",958.031372070312
"1215440",2880.73190941458
"1215265",1158.29129171201
"1230210",862.924087524414
"1230220",1043.75761544972
"1224185",1265.05739418275
"1224145",3126.13180601977
"1215185",1675.69982910156
"1215255",1239.53952729724
"1215320",1548.1117379252
"1215325",1706.65257996529
"1215310",2406.502366285
"1215335",850.730428059896
"1215425",1471.63662186425
"1215315",2220.73230948444
"1215210",876.856486002604
"1215110",1561.66258550654
"1215180",1774.08947989313
"1215175",1611.52716064453
"1215190",2020.31912211701
"1215230",1286.12145996094
"1215270",1165.42694091797
"1215205",699.634735107422
"1224265",2890.25754206299
"1224285",1901.71439996585
"1224270",2724.49187987793
"1215155",1381.02252197266
"1215105",924.367974712034
"1215170",1933.81780658646
"1215095",870.925381985466
"1215150",1615.85932828014
"1224480",1338.35668945312
"1224345",3383.2946389811
"1224405",2011.25952286353
"1224430",2255.02572053644
"1224490",1432.05285134727
"1224475",1495.33859398155
"1224425",2542.40431282033
"1224435",2422.19580808995
"1224235",2469.99754700029
"1224325",1972.16131591797
"1224215",2804.44356614434
"1224205",1926.8447265625
"1224370",2355.3724899375
"1224375",2209.66812420125
"1224340",3182.12485333563
"1224210",2490.15094170998
"1224275",2526.48526109481
"1224225",3169.87390136719
"1224230",2891.76827978496
"1224240",1724.92828369141
"1224200",1718.83413382755
"1224315",2491.0517108622
"1224135",3130.80480957031
"1224310",1772.11895751953
"1206310",6404.37359487955
"1224280",2559.43669033263
"1224260",2880.25675568695
"1224160",1797.59704589844
"1224195",2061.17602539062
"1224255",2773.50330809787
"1224250",2080.9239490642
"1224190",2521.7049143361
"1212210",1289.97033691406
"1212190",1262.00212174945
"1212270",848.436217922209
"1212235",803.197071234675
"1212310",1272.2892596156
"1212350",460.906219482422
"1212340",392.731102345612
"1212345",587.092539469401
"1212140",962.241605626414
"1212170",511.259806315104
"1212165",582.996098111332
"1212135",1002.57220636623
"1212335",640.227191427919
"1212220",1373.82840206111
"1212295",697.004098861196
"1212255",1192.52141147344
"1212075",337.344841003418
"1212045",605.968241373698
"1212080",431.525238037109
"1212070",584.37858581543
"1212060",639.575378417969
"1212065",747.42273039185
"1212125",1482.4345450633
"1212085",509.692291259766
"1224450",2756.09799018748
"1224415",2627.36293201851
"1224410",2244.97827148438
"1224445",2643.75056068348
"1224470",1930.65368652344
"1224485",2936.42797851562
"1224460",2760.38870714755
"1224495",2995.49464578216
"1206080",1487.67712402344
"1236150",6466.12739591541
"1206150",1606.20184326172
"1206085",1186.92816162109
"1206155",2058.39933268229
"1236165",5406.58636193148
"1206180",823.8720703125
"1206165",1121.40958658854
"1233310",1543.21960449219
"1233330",2932.94423579912
"1233415",5084.30483415128
"1233380",3716.53479754116
"1233325",3273.44421386719
"1233395",3583.6731156047
"1236140",7350.59988851871
"1236175",5837.21145140781
"1230415",308.423797607422
"1233240",3047.78029946055
"1233170",2422.52649991307
"1233270",4420.62695761523
"1233220",2136.47857277245
"1233140",1068.22013346354
"1233215",1686.00417586082
"1233235",2309.60972800091
"1215490",1031.02187093099
"1233230",2441.53625488281
"1233160",2052.6855772493
"1233150",1410.41467031644
"1230150",830.731510801194
"1233225",2491.04565247545
"1233280",4053.51045817666
"1233275",4335.60235979787
"1206265",3667.71281815853
"1206275",1871.57775878906
"1206280",1360.23553466797
"1206290",2472.693359375
"1206325",6146.97555161613
"1206260",4350.26794433594
"1206300",3627.00980613802
"1206305",2995.16434162406
"1206245",1362.01373291016
"1206230",4408.0952326242
"1206295",1903.40393066406
"1206250",1879.5127552645
"1206255",5359.97534179688
"1206285",1557.46917724609
"1206270",2257.1479425367
"1206220",2857.56411201465
"1206190",2536.24833452098
"1206215",3606.97873586494
"1206240",2227.89135010057
"1206195",2871.34695032772
"1233155",1008.95388793945
"1206210",2932.79168062628
"1206225",3238.31508812957
"1206235",1807.27972412109
"1233345",4421.54061125027
"1206205",1111.2165145874
"1206175",2051.11857096354
"1206170",1950.17916333507
"1206185",2155.61340332031
"1206145",2062.37255859375
"1233410",3956.18103376314
"1206200",2078.98688761393
"1203120",4680.03111376817
"1203150",3977.88854980469
"1203160",2804.31550264254
"1230235",852.205749511719
"1203125",5153.26175553818
"1203175",5862.10815429688
"1233350",4526.55953465186
"1203155",3874.46004359361
"1215235",1525.38398512692
"1221180",5565.20479561185
"1230225",896.804412841797
"1215330",1784.24825394086
"1230205",766.493248672974
"1230215",1160.75303231682
"1230245",618.653472900391
"1230190",740.686116536458
"1221155",4464.55249023438
"1221200",3429.55501302083
"1221145",2405.5526034232
"1221125",3625.91748046875
"1221210",2312.41552734375
"1221060",2595.50317382812
"1221165",4430.35067373536
"1221205",3062.30911662522
"1221090",1710.90173339844
"1221085",1754.34322102865
"1221065",4003.43968601064
"1221055",2844.93738662676
"1221080",1633.67626953125
"1221075",4305.41174316406
"1221095",1564.0510998059
"1221070",3899.69950152345
"1236080",6383.52952036821
"1236070",6576.64162744759
"1221265",4225.61731866723
"1236085",5221.24019760953
"1221270",3694.16076660156
"1221275",3745.20044850217
"1236125",10562.1858589752
"1221285",3600.03165316034
"1236020",6036.36431776862
"1236050",6955.14379600518
"1236045",6862.57023731185
"1236055",6783.85122367752
"1236060",5928.2333984375
"1236075",6048.60570027086
"1236065",6715.66683418869
"1236040",4537.48376184574
"1233455",5040.1595474092
"1233460",7717.93909759097
"1236010",8273.41180197089
"1236005",8349.94946289062
"1236035",4483.0732421875
"1236030",5231.19283236956
"1236025",4913.35991344011
"1236015",7487.4937903399
"1233365",4106.6372812648
"1233355",4061.00769042969
"1233205",1602.37829589844
"1233295",2842.82006835938
"1233420",6812.75926720293
"1233315",2118.123046875
"1233175",1093.47018432617
"1233190",996.171036513145
"1209600",809.629018572667
"1218195",5502.17814642734
"1209515",681.320719401042
"1209590",1070.61978149414
"1212355",811.048392510047
"1209535",953.356892903646
"1209605",939.495878100321
"1209530",1093.05961838103
"1209575",549.157857259115
"1209550",1005.5859375
"1209585",721.208964278839
"1209510",527.469253540039
"1209310",810.928691017923
"1209540",801.136169433594
"1209525",1081.89566040039
"1209580",506.554122924805
"1209340",641.21832192585
"1209355",1085.82553100586
"1209330",793.389282226562
"1209335",716.761484006477
"1209520",597.380452473958
"1209325",865.260223388672
"1209445",1353.48792276256
"1209595",1099.52673339844
"1209420",1061.93611712464
"1209155",985.325466706891
"1209370",889.865997314453
"1209430",548.052398681641
"1209435",804.783877278879
"1209365",821.403944862512
"1209555",1830.35845947266
"1209375",645.226135253906
"1239150",2523.79998065133
"1209385",659.248931884766
"1239130",1902.75450345818
"1239120",3717.34075626958
"1212620",697.181182861328
"1239170",1723.97827148438
"1212640",1569.57591248176
"1212685",849.776214599609
"1209135",1258.8767844878
"1239155",2914.24591064453
"1239030",1721.13085020244
"1239125",2150.39896647135
"1239060",2867.80339340165
"1239140",2156.2080078125
"1239145",3179.24253813722
"1239135",2619.72705078125
"1239020",3563.75830078125
"1239035",2124.93762207031
"1239095",5123.14155731611
"1239040",1752.20617675781
"1239090",3978.20153808594
"1239085",3409.12612330544
"1239025",2566.32448504119
"1212325",876.734224108234
"1209500",1174.71472167969
"1209615",1102.17431640625
"1239010",4033.96566422148
"1209610",1398.98406856915
"1239015",3316.79220014982
"1209345",656.68505859375
"1239045",1267.14237467448
"1239005",3987.14236749262
"1227245",2325.46921692259
"1227415",269.333137512207
"1227200",1927.68488955473
"1227400",572.024022626203
"1227325",1397.55062582799
"1227375",1761.15914609512
"1227265",2751.48040811622
"1227450",718.878503008775
"1212710",864.543154971892
"1227145",1138.1826171875
"1227260",2751.29321289062
"1227230",3128.61962890625
"1212145",1014.05157470703
"1227395",619.895416259766
"1227205",2785.61221740915
"1227420",210.327814737956
"1227090",1185.17735386582
"1227035",1216.09743937927
"1227150",1094.33067132889
"1227105",1481.84199973901
"1227235",3210.59094907402
"1227215",1418.71784021984
"1227240",3214.69909667969
"1227220",2785.31926868677
"1212680",961.48046875
"1212670",1170.38708496094
"1212720",1040.46757196352
"1212695",1207.40545654297
"1227015",2446.40521872647
"1227055",918.717581756029
"1227080",1136.35748291016
"1227020",3355.04663085938
"1227580",624.44415898884
"1227625",1019.5348815918
"1203165",4088.46936035156
"1227680",1489.40972250158
"1239110",3868.58250985508
"1212525",1259.16145833333
"1227645",1870.13528970951
"1227345",3114.78457290499
"1227525",884.218841552734
"1227465",936.51848229085
"1227430",362.517791748047
"1227545",1834.31648882724
"1227510",869.062779418839
"1227535",2707.55839357209
"1227665",945.562544886301
"1227620",676.939868164063
"1227285",1294.65335338234
"1227360",2495.92896605516
"1227280",1046.86581997669
"1227355",2105.60613034301
"1227075",1021.70682290275
"1227405",499.18247087794
"1227370",1747.50560258622
"1227340",3335.05994370923
"1227305",1038.72250366211
"1227385",1421.30279541016
"1227455",1016.91826309584
"1227410",339.569786071777
"1227300",873.667755126953
"1227270",2498.13631943362
"1227380",1366.82873535156
"1227320",1547.26232910156
"1230315",591.220947265625
"1230345",663.183044433594
"1230330",775.052368164062
"1230320",1306.59849203661
"1215035",1587.51381988603
"1230185",662.792663574219
"1215030",1671.31887376449
"1215080",585.954179332091
"1233375",3788.92686854435
"1230475",864.503509521484
"1206140",2495.57243652344
"1236145",5814.69731334184
"1221220",4656.71644596153
"1221005",2727.72001139323
"1230110",1292.7071482308
"1230100",1157.02874755859
"1230360",1173.34448421211
"1212405",820.195648193359
"1212225",1545.04626464844
"1230430",921.035588598308
"1230395",993.537261849428
"1233260",3384.45800183937
"1233285",3966.27363937365
"1233265",4281.99584960938
"1212440",930.075653076172
"1212365",500.873748779297
"1212330",622.575036621094
"1212430",631.009470048846
"1212385",770.113830566406
"1212380",556.76865641276
"1212435",811.905242919922
"1212420",454.17497253418
"1218045",835.910491943359
"1218050",1401.87008056641
"1206315",4703.30078125
"1218075",1440.35266113281
"1206345",3302.6813815749
"1206335",3609.14484117053
"1206365",2518.68147913142
"1206350",3053.32299804688
"1230440",1329.8911794503
"1230375",813.431405072688
"1230650",650.016082763672
"1230445",1417.59918808894
"1224220",2651.59077863001
"1218030",1756.49420737398
"1218040",1847.66918945312
"1218035",2361.63909283166
"1233180",787.049392700195
"1233195",1475.87783613378
"1233340",4214.54709955177
"1215385",1528.44415454952
"1233210",1327.67852783203
"1233200",1829.7691524803
"1233335",3526.8012665643
"1230435",1060.84012101918
"1215100",979.421844482422
"1215130",1996.54162597656
"1215160",1670.1566400377
"1230180",704.39951578776
"1215125",2223.4386352651
"1215025",1762.76123046875
"1233305",1489.70971679688
"1233300",2883.53344726562
"1209225",637.264977161442
"1218070",983.805860731337
"1209040",433.482594807943
"1209050",227.436058044434
"1209235",659.866480666143
"1209070",750.668941093804
"1209045",522.780570242268
"1209075",485.070184326172
"1212730",1326.31594482133
"1212735",990.607482910156
"1221235",4958.8943329564
"1212745",513.607864379883
"1221195",2614.73174610192
"1209060",253.375
"1209055",720.416534423828
"1209065",266.84391784668
"1230420",499.101348876953
"1212445",1183.78069667583
"1212600",822.715232427063
"1212495",1066.38506794806
"1212585",1505.31114387624
"1212610",1018.7393945386
"1212690",1217.18165537371
"1212655",2013.31930732156
"1206360",2777.43200683594
"1206370",2273.17478385132
"1212485",689.056457519531
"1206395",868.94108581543
"1212490",1078.66443266585
"1212390",1203.4915888382
"1212475",726.513983556528
"1212460",2551.03046195418
"1209005",1265.0502037155
"1209185",356.682205200195
"1209130",1074.75722249349
"1209400",418.478658040365
"1209145",882.895857690619
"1209125",1033.19888305664
"1209380",569.097473144531
"1209140",952.417633056641
"1230290",778.022674560547
"1230265",743.262587423138
"1215260",1450.67676028585
"1230275",686.005126953125
"1209120",751.245096842448
"1215420",1118.25276332378
"1209175",605.916522910511
"1209405",704.972550621336
"1212275",725.638916015625
"1209100",902.230953830969
"1209270",466.946085611979
"1209010",678.594570901771
"1212305",1179.10310547241
"1209115",970.611053466797
"1230280",911.698051936403
"1212250",864.981754604153
"1209205",496.434411621094
"1209220",523.249903361003
"1209025",409.363304138184
"1209240",358.090385246117
"1209260",569.910919189453
"1209215",372.927993774414
"1209020",591.33950158709
"1209245",533.016896565755
"3218150",387.791330973307
"3218155",756.688873291016
"3218165",997.645918340176
"3218160",1137.40844726562
"3218135",421.925994873047
"3218175",467.978958129883
"3218190",794.119689941406
"3218180",310.103302001953
"3236060",653.672070290163
"3236015",779.941345214844
"3236080",643.868408203125
"3236020",788.807371905619
"3242225",2132.49148943639
"3236125",483.826059977214
"3218145",401.539697265625
"3218115",1156.89713701353
"3224035",813.337158203125
"3224020",428.170562744141
"3224030",558.916064651108
"3239235",1628.57552011321
"3224025",523.970110178236
"3224040",443.204498291016
"3242250",3173.51593733204
"3236010",469.906695452587
"3239240",2211.77781175629
"3239225",2169.60987466282
"3239200",3641.9607165996
"3236040",438.086242675781
"3224010",622.209655761719
"3242255",3649.15068935352
"3224015",525.369862874349
"3224005",744.918579101562
"3236110",715.826168473768
"3242040",477.929239908854
"3242110",3302.37267309151
"3236115",750.066782181892
"3242160",2433.15838858658
"3242130",3979.42097605628
"3239080",584.786619066339
"3239045",1239.76110839844
"3227150",622.363974363898
"3227165",559.322967529297
"3227155",724.922506259053
"3236055",544.064636230469
"3227170",724.986938476562
"3227160",689.972529007315
"3242030",447.393686930339
"3242010",658.576446533203
"3239150",3349.95652463336
"3239100",1733.54557871857
"3212205",500.455373128255
"3212210",520.304061889648
"3227130",564.684326171875
"3212215",419.390930175781
"3227175",686.396301269531
"3227115",787.606164091934
"3218200",733.686341293106
"3218215",200.689540863037
"3218205",696.109100341797
"3218195",532.061106363932
"3218220",356.008903503418
"3218210",497.102226257324
"3218230",648.865863360618
"3218170",963.087341308594
"3248005",303.807281494141
"3248010",424.478469848633
"3230155",954.882291464817
"3230160",754.115518209716
"3242120",6156.02479997838
"3230130",530.285873413086
"3209215",381.76496887207
"3242125",5981.70654296875
"3242165",2930.04285820422
"3248090",2101.65631103516
"3248080",780.804840087891
"3245095",1654.65962967392
"3212015",330.920257568359
"3242075",3828.44481647524
"3212025",318.058639526367
"3212020",371.848991394043
"3221060",617.888224283854
"3245100",1935.94852476596
"3221085",322.721618652344
"3221090",683.607436281184
"3221150",466.104751586914
"3221095",755.017059326172
"3221140",1869.01863774221
"3221100",556.633117675781
"3239105",2069.19646496147
"3239125",4186.66970052368
"3239040",1597.80572744844
"3239135",2283.62768844929
"3239160",2128.22141111668
"3239130",2864.87044997091
"3221055",756.00986735026
"3221065",840.293203294033
"3212190",838.318237304688
"3212200",711.029703776042
"3242275",4691.78580354499
"3242330",3536.8120384683
"3242280",4165.95859502873
"3242260",4861.39032337209
"3242320",3314.03669264047
"3242245",4169.81464589077
"3224070",441.908081054688
"3224050",668.061645507812
"3224100",436.612080891927
"3224060",628.618981367829
"3224075",964.547528349052
"3224065",1014.57727941921
"3212240",563.275756835938
"3212220",507.110168457031
"3248165",2629.76035079956
"3221025",508.458038330078
"3248175",3647.82668882776
"3248195",1397.30010470703
"3248200",1726.74424341439
"3248205",1662.70215386431
"3248140",1810.70776367188
"3248190",888.801020911317
"3245150",5194.48191319134
"3242115",5042.47146746854
"3218070",214.980983734131
"3239155",3599.4543458347
"3221015",470.640625
"3221010",438.590518188477
"3221005",350.391754150391
"3221020",615.820947737878
"3227100",528.568616738876
"3227080",989.510375976562
"3227065",642.992182985718
"3227085",745.090006510417
"3227070",740.660308837891
"3233110",261.389152526855
"3230080",706.482157389323
"3227125",892.544474283854
"3227030",632.126342457531
"3227035",536.534393310547
"3227055",692.085067749023
"3227040",708.462860107422
"3227095",481.764739990234
"3227060",436.89567565918
"3227090",612.144694010417
"3227045",685.235143204221
"3233075",768.065138502176
"3233085",364.661869049072
"3227025",665.432312011719
"3242325",2900.62418095982
"3227010",525.172073364258
"3227020",776.371983062338
"3227015",824.234515478641
"3227005",585.452862329919
"3233040",946.547515314894
"3233005",459.139724731445
"3233015",663.415985107422
"3233030",773.333978898375
"3233050",505.966018676758
"3233035",797.37646484375
"3242285",3523.69114748508
"3233065",578.43301448864
"3248115",1300.97943115234
"3230145",878.682342529297
"3248180",888.613677978516
"3248125",1709.64353863806
"3248185",977.836656757527
"3248070",1029.9697265625
"3248170",3160.31372697998
"3248210",1421.25952310194
"3230030",483.026529947917
"3230015",405.582214355469
"3230125",422.751678466797
"3230020",401.977325439453
"3230165",743.208160400391
"3230120",446.08116301046
"3230140",680.759216308594
"3230150",974.19487901591
"3212235",347.657464599609
"3212175",593.015228271484
"3212185",594.068192108365
"3212180",391.75532023112
"3227050",1000.98037370136
"3230010",484.745330810547
"3230025",565.941253076313
"3212225",290.214975992839
"3230115",627.356613019506
"3230085",900.369561241814
"3212170",512.703765869141
"3212150",452.253265380859
"3212230",394.265884399414
"3212165",365.928965250651
"3212145",493.787801106771
"3212195",449.256174723307
"3215070",1384.08544369042
"3215055",343.054180145264
"3215060",303.197463989258
"3215065",603.964508056641
"3215080",1023.34330227224
"3215075",862.474853515625
"3215090",455.480255126953
"3215095",368.561517481631
"3245180",2477.72741368991
"3245165",4720.86855578488
"3215030",627.165765253988
"3245185",3324.22951018171
