gnd_id,distance_roadways_motorway,distance_roadways_trunk,distance_roadways_primary,distance_roadways_secondary,distance_roadways_tertiary
"6160265",64859.2931750514,2810.43598346761,2810.43598346761,927.400806669502,927.400806669502
"6145130",60727.7824231738,4438.00995985534,4438.00995985534,0,0
"6178360",25342.5397313791,13465.9879178176,10199.1435942246,0,0
"6178370",26248.113668602,15700.137795745,7410.28760576023,48.8596765038177,48.8596765038177
"6145115",60157.6395677677,6409.96773037141,6409.96773037141,354.44441405072,354.44441405072
"6163345",80820.6295195373,9164.57924323423,9164.57924323423,5594.70148595848,5594.70148595848
"6163400",72204.717686211,3372.33243765201,3372.33243765201,70.6198139102481,70.6198139102481
"6163190",84660.7317081011,7254.20687443608,7254.20687443608,5873.2684072047,3370.01563776371
"6163065",82196.9996652848,1930.35095166335,1930.35095166335,263.921231178697,128.222348683844
"6178060",37678.1154572277,17292.009347012,6976.5262897176,662.248598033976,0
"6178145",26233.3497135855,4898.16478970504,4898.16478970504,0,0
"6127080",99285.1805350646,17895.9501275669,425.702838974764,425.702838974764,425.702838974764
"6181135",49317.6303628372,5775.38954914157,5775.38954914157,93.778100206419,0
"6181110",44426.9007251281,10970.9436336998,10758.3540201337,0,0
"6166190",50937.0156023743,6019.12536035195,6019.12536035195,0,0
"6172160",45893.2895491676,17740.7572918542,17740.7572918542,2541.68408212059,2541.68408212059
"6181015",49516.8930163315,11887.2090644816,11887.2090644816,655.625464272366,414.852882906532
"6160100",69191.9274369525,0,0,0,0
"6160090",67582.0868298483,0,0,0,0
"6160180",68283.6822793459,1265.12170953036,1265.12170953036,0,0
"6160225",72459.9017268813,0,0,0,0
"6160245",69948.6596994481,0,0,0,0
"6160240",69606.7415961193,121.212760516027,121.212760516027,121.212760516027,121.212760516027
"6160175",67006.9275037042,1746.96735342227,1746.96735342227,535.655666697503,535.655666697503
"6160195",71382.5729505032,117.832493781299,117.832493781299,117.832493781299,117.832493781299
"6157115",64531.1917481412,1029.19371602105,1029.19371602105,1029.19371602105,1029.19371602105
"6163290",80146.2829060013,8509.25613984175,8509.25613984175,4011.93966684418,4011.93966684418
"6163355",79504.1033295993,8587.91486077403,8587.91486077403,4388.86026653264,4388.86026653264
"6166050",57565.6125678953,5654.43801222625,5654.43801222625,1614.09585376474,0
"6154225",60637.228990348,0,0,0,0
"6163435",74886.8210553876,4054.76560783042,4054.76560783042,2593.00153992373,2593.00153992373
"6166100",52694.664273296,8712.84580429443,8712.84580429443,0,0
"6163470",80989.8824463148,6692.92908602594,6692.92908602594,2792.48283274647,2792.48283274647
"6166070",59153.2198517343,3088.34612573441,3088.34612573441,0,0
"6181170",42194.014602577,12348.55604229,8393.2887638091,146.887042908117,132.33115639101
"6157085",67677.0057144453,314.708369224401,314.708369224401,314.708369224401,314.708369224401
"6154170",66163.4963777918,0,0,0,0
"6166045",55492.0231980718,6397.51117077926,6397.51117077926,683.373362276578,0
"6178395",25266.8265301519,15333.1307791479,6478.65757219352,375.868137071751,0
"6154115",63864.9945002479,490.828815221034,490.828815221034,0,0
"6154165",65750.8551610046,0,0,0,0
"6151080",64229.4295076044,0,0,0,0
"6124335",79299.7291927756,5825.75395252196,5825.75395252196,5825.75395252196,5299.39451941914
"6187035",56169.8363087618,1805.99331407665,1805.99331407665,1805.99331407665,1805.99331407665
"6139170",61498.5934229714,5067.52108968655,5067.52108968655,2417.26821481238,706.109299689365
"6136130",72214.9740400372,1947.27549594125,1947.27549594125,922.685786377268,0
"6136080",67170.3645172334,0,0,0,0
"6136100",67145.768288118,0,0,0,0
"6136085",65667.7998952073,365.261696343508,365.261696343508,365.261696343508,365.261696343508
"6124065",88166.0076689592,216.244676214442,216.244676214442,0,0
"6115040",79254.699322799,1791.56629197983,1791.56629197983,1791.56629197983,1791.56629197983
"6124035",92191.9216389774,7319.54887781212,5151.43598546782,1428.82978067887,1050.15263052982
"6124060",89362.9695272999,2598.61908994831,2598.61908994831,0,0
"6139175",60722.2373932579,6116.68248208257,6116.68248208257,1651.92331714951,1651.92331714951
"6139155",58493.0261725107,8105.87862220796,8105.87862220796,0,0
"6124040",89409.138043455,6194.36732444257,6194.36732444257,0,0
"6109045",93321.2105577464,8593.34299487185,2277.98232469423,2277.98232469423,2277.98232469423
"6163335",82739.5014617877,7268.8801874572,7268.8801874572,4294.46100307989,4294.46100307989
"6163375",77062.1045042821,6144.48454679229,6144.48454679229,4152.46077775485,4152.46077775485
"6163450",79270.4122895346,6304.48961084156,6304.48961084156,5088.73946919246,5088.73946919246
"6154145",63446.9144688506,0,0,0,0
