gnd_id,population_count_worldpop
"9215200",1255.16691672802
"9215230",1436.90980315208
"9218365",757.434225082397
"9221010",1309.75410628319
"9218375",1449.27678251266
"9206335",1780.33289432526
"9209305",900.19009077549
"9215205",1106.90113854408
"9206325",449.745637774467
"9203205",2488.64431285858
"9221125",1610.5058157444
"9203240",1713.63532400131
"9203220",619.471258640289
"9209200",1647.81947934628
"9215095",1000.0792555809
"9218320",818.270642161369
"9209280",748.46935236454
"1203060",3040.40191268921
"1212425",1270.81193566322
"1203070",3435.11637115479
"1203055",3260.02507209778
"1203090",4396.96789932251
"1212410",833.527464389801
"1212370",928.887463212013
"1212360",2086.26846933365
"1227475",494.217155456543
"1227480",1276.92397403717
"1203185",677.999464988708
"1203075",2711.06662368774
"1203190",759.335700035095
"1227700",1263.260658741
"1230155",961.706617951393
"1227745",487.007765293121
"1206035",2383.649330616
"1206020",2957.40620803833
"1206040",3852.37376308441
"1206055",1161.17919588089
"1239195",2772.79559612274
"1239115",5942.58510684967
"1227460",813.959588050842
"1227390",1592.95136332512
"1215535",2923.89357328415
"1215590",1983.73523950577
"1215480",1530.52311611176
"1215470",1277.6090388298
"1206030",2191.44031846523
"1215580",1073.40999889374
"1206010",1657.47463464737
"1206025",2190.23370885849
"1212545",1852.29470920563
"1212155",594.220988035202
"1212095",850.733150243759
"1212480",1063.31655168533
"1212630",655.108470678329
"1212160",996.933086633682
"1239210",3974.10320472717
"1239230",3121.93769645691
"1212055",1570.88894349337
"1212120",1554.55295658112
"1212570",1836.54576325417
"1212455",2059.31004905701
"1212465",1588.67475366592
"1212100",1286.43482303619
"1212535",437.285389184952
"1212555",470.625873088837
"1236130",3309.66595458984
"1236110",3399.28027057648
"1236135",1489.31986618042
"1236155",1902.63293266296
"1212090",1313.90442788601
"1236160",3336.2321805954
"1212105",1241.99013566971
"1212110",2294.50767445564
"1212400",2357.11863851547
"1212320",1605.11270737648
"1212375",271.882687568665
"1212415",541.00609588623
"1233405",2295.83734703064
"1206015",1656.00672626495
"1236105",4099.39243030548
"1233425",4072.42240905762
"1227655",1154.48798513412
"1227670",968.391691684723
"1227710",1369.27152848244
"1227610",1669.03892827034
"1227755",1285.87101507187
"1227650",951.221330881119
"1206135",2316.12852811813
"1206130",2409.17831802368
"1227190",1394.13650560379
"1227185",594.320201873779
"1227180",1802.73357009888
"1227275",1339.29775428772
"1227175",960.828382015228
"1227615",1006.85061359406
"1227635",1119.90465259552
"1227660",1243.32314991951
"1239080",5215.9241809845
"1239070",5396.92050361633
"1239075",5237.22728633881
"1239050",2787.33563423157
"1239105",5150.5753993988
"1239065",2686.9538564682
"1227170",388.760259151459
"1227255",3465.0988483429
"1239220",3535.02810716629
"1239235",1945.72504711151
"1227005",1517.06641864777
"1239215",2563.0584602356
"1227520",607.303490638733
"1239225",2919.62904930115
"1239055",2423.82675790787
"1224175",2317.8341588974
"1209200",738.210456252098
"1209080",326.691733598709
"1209015",1266.51510334015
"1209190",1166.83016383648
"1209390",1002.95222294331
"1209280",842.600685358047
"1209410",772.829753398895
"1209285",1864.19849681854
"1224360",3251.14031171799
"1224400",1736.77491617203
"1224390",2175.86039447784
"1236170",1943.08000564575
"1230300",927.815371632576
"1230240",861.52004635334
"1209210",1432.59271025658
"1209085",1668.99569118023
"1236185",2524.45569229126
"1224395",3131.94772911072
"1224385",3181.32666730881
"1206005",1223.0093755722
"1224365",2537.78592967987
"1206050",2603.49688673019
"1224440",2572.94410896301
"1224355",2063.86267185211
"1206125",2014.2129368782
"1206160",1703.93194007874
"1209315",2650.09067344666
"1209425",904.797020435333
"1221035",462.95583820343
"1206120",1758.50384902954
"1206075",1102.95429468155
"1206060",2493.63432979584
"1206320",2626.61729288101
"1224130",2836.39046001434
"1206375",1600.44854736328
"1206340",1691.78402233124
"1206355",1735.81059980392
"1206330",4162.26245212555
"1206385",737.394381046295
"1206380",2120.61882305145
"1224035",701.386797189713
"1224025",1102.98859500885
"1224050",1214.13092708588
"1224140",2132.52119255066
"1224150",370.287350654602
"1224040",1079.75323104858
"1221280",4692.46023178101
"1224070",1427.88919448853
"1224100",2145.18293857574
"1224010",1584.35588264465
"1224105",1774.09231328964
"1224055",2191.7038640976
"1224060",1584.40524578094
"1224115",1535.48557949066
"1224045",1865.2650847435
"1224020",1418.81537246704
"1224090",1001.03134346008
"1224095",4084.04763793945
"1224075",230.35338640213
"1224085",1014.21050786972
"1224080",989.249376773834
"1224015",1411.16146564484
"1224065",2184.61655020714
"1224030",1142.76462292671
"1215370",2452.29918575287
"1215275",1246.38725757599
"1215440",2803.44699668884
"1215265",986.193284988403
"1230210",1077.26174044609
"1230220",467.064099788666
"1224185",572.375315904617
"1224145",1067.72204399109
"1215185",1136.30936813354
"1215255",1718.76936483383
"1215320",1486.15323877335
"1215325",669.905637741089
"1215310",971.35050201416
"1215335",1658.76683068275
"1215425",1037.67992353439
"1215315",1060.37434577942
"1215210",1556.55955648422
"1215110",1511.00941371918
"1215180",1008.30709171295
"1215175",1378.63193702698
"1215190",825.422801971436
"1215230",1662.74060058594
"1215270",1530.79803681374
"1215205",1540.80430436134
"1224265",1705.40775299072
"1224285",922.269070148468
"1224270",3590.99877548218
"1215155",1412.60128974915
"1215105",810.612434387207
"1215170",1735.50714015961
"1215095",1163.35388708115
"1215150",1876.18422746658
"1224480",2244.49827122688
"1224345",2311.88227367401
"1224405",1867.34605503082
"1224430",2041.68846988678
"1224490",1213.61813926697
"1224475",2414.24574232101
"1224425",2361.33814811707
"1224435",1185.2494020462
"1224235",1001.0144033432
"1224325",3015.913377285
"1224215",1503.87063694
"1224205",1135.07404708862
"1224370",1448.13556861877
"1224375",1698.17650318146
"1224340",1445.06955242157
"1224210",3665.94283866882
"1224275",852.684504508972
"1224225",3633.4398765564
"1224230",2100.01048660278
"1224240",2594.12332820892
"1224200",262.148107528687
"1224315",887.023795127869
"1224135",1468.35522460938
"1224310",3140.18736314774
"1206310",1462.58519744873
"1224280",3244.51514053345
"1224260",2571.42404937744
"1224160",1677.01031827927
"1224195",3421.67660665512
"1224255",3007.66664600372
"1224250",1008.76073360443
"1224190",1526.6170706749
"1212210",1698.99012184143
"1212190",461.316120386124
"1212270",675.510662078857
"1212235",220.247966051102
"1212310",1332.16064167023
"1212350",1247.69864761829
"1212340",351.771339893341
"1212345",1056.94547271729
"1212140",1055.91032958031
"1212170",1329.07770121098
"1212165",287.65570306778
"1212135",1044.40068745613
"1212335",840.853812336922
"1212220",294.413704872131
"1212295",939.909647226334
"1212255",1167.68002557755
"1212075",1439.4533315897
"1212045",1639.497590065
"1212080",447.907243728638
"1212070",1586.21884059906
"1212060",1252.54194903374
"1212065",1366.79014790058
"1212125",1820.16310596466
"1212085",1529.97503566742
"1224450",1777.89073467255
"1224415",4034.64175033569
"1224410",2239.01583766937
"1224445",1467.07448291779
"1224470",2487.42306375504
"1224485",1669.27252388
"1224460",1231.0991859436
"1224495",2317.18834495544
"1206080",4543.80431318283
"1236150",2208.92937469482
"1206150",2504.18555593491
"1206085",3420.87962126732
"1206155",3377.82548713684
"1236165",3111.94192504883
"1206180",1159.56644964218
"1206165",3393.76852607727
"1233310",1854.17175626755
"1233330",3400.39162349701
"1233415",2564.1090927124
"1233380",2768.68546390533
"1233325",3819.62605571747
"1233395",2831.82284450531
"1236140",3427.48117828369
"1236175",4520.59291362762
"1230415",788.435409188271
"1233240",1623.90467071533
"1233170",1955.23974752426
"1233270",2139.24479293823
"1233220",2095.11959981918
"1233140",3359.16561770439
"1233215",1509.42665624619
"1233235",2100.50480556488
"1215490",1556.7863984108
"1233230",2704.78049182892
"1233160",1623.24458599091
"1233150",1085.57425785065
"1230150",553.321178674698
"1233225",2501.31896781921
"1233280",2114.48811721802
"1233275",2300.87963581085
"1206265",6513.44496440887
"1206275",1750.7644610405
"1206280",1953.85103654861
"1206290",2694.57244873047
"1206325",4731.72124624252
"1206260",6667.87027072906
"1206300",647.098957061768
"1206305",915.820964813232
"1206245",2645.11493825912
"1206230",5103.4792330265
"1206295",1895.14056587219
"1206250",1492.03323459625
"1206255",8806.70302963257
"1206285",2641.69051647186
"1206270",1376.98010587692
"1206220",1823.90604162216
"1206190",3665.50248193741
"1206215",2346.4117064476
"1206240",1906.13771152496
"1206195",4104.12310409546
"1233155",2316.26783776283
"1206210",2681.42020964622
"1206225",1979.88305211067
"1206235",3575.07783699036
"1233345",2559.81797027588
"1206205",7853.47288918495
"1206175",6178.0105843544
"1206170",2507.56120491028
"1206185",3473.89205169678
"1206145",6198.84534978867
"1233410",2154.28867530823
"1206200",5355.32563996315
"1203120",2500.61269950867
"1203150",5531.08328819275
"1203160",1764.93653774261
"1230235",819.803598165512
"1203125",2165.13972091675
"1203175",2582.91858673096
"1233350",3106.91712379456
"1203155",5162.2306098938
"1215235",1214.17305326462
"1221180",2627.20592498779
"1230225",1174.08488750458
"1215330",1052.94819259644
"1230205",1267.85272359848
"1230215",384.866124153137
"1230245",586.210132837296
"1230190",1606.91397690773
"1221155",6535.97842597961
"1221200",6056.3909778595
"1221145",1787.63523960114
"1221125",4215.80928993225
"1221210",3326.73892116547
"1221060",3478.72109508514
"1221165",2972.71171855927
"1221205",2993.82264709473
"1221090",3615.33918809891
"1221085",4076.70363092422
"1221065",1849.40507507324
"1221055",3353.40425109863
"1221080",3207.15817499161
"1221075",5785.61051273346
"1221095",2511.05708169937
"1221070",2755.63863945007
"1236080",3348.18307495117
"1236070",4800.77666759491
"1221265",4876.30246257782
"1236085",3146.34299945831
"1221270",5378.27512359619
"1221275",3119.77550792694
"1236125",4955.26831054688
"1221285",2462.29689407349
"1236020",4001.48281478882
"1236050",5888.45292472839
"1236045",3196.32513809204
"1236055",3087.59645462036
"1236060",3772.94693946838
"1236075",4001.24962234497
"1236065",2380.25593566895
"1236040",3056.24517440796
"1233455",962.981378555298
"1233460",2412.18983268738
"1236010",3070.64652252197
"1236005",6693.30333137512
"1236035",2043.50734567642
"1236030",4366.95610427856
"1236025",3680.13920402527
"1236015",4856.20808982849
"1233365",2372.95734024048
"1233355",5549.36655712128
"1233205",2619.09510803223
"1233295",3227.43385601044
"1233420",4508.24330234528
"1233315",2423.05644702911
"1233175",1369.47154426575
"1233190",1291.35779905319
"1209600",640.018620491028
"1218195",2262.2293548584
"1209515",1718.2492108345
"1209590",1299.39680242538
"1212355",732.688655376434
"1209535",2909.18886041641
"1209605",986.53969168663
"1209530",1293.17993426323
"1209575",1119.78921580315
"1209550",2157.1156899929
"1209585",879.643193006516
"1209510",1387.66365683079
"1209310",1087.11176013947
"1209540",713.606228113174
"1209525",1716.25158333778
"1209580",624.991713285446
"1209340",932.473635911942
"1209355",1652.63054418564
"1209330",1297.10959410667
"1209335",585.024537324905
"1209520",1142.73045992851
"1209325",1315.38453531265
"1209445",1221.51709032059
"1209595",3156.33038115501
"1209420",791.018463611603
"1209155",882.493493556976
"1209370",1919.93236041069
"1209430",952.278277397156
"1209435",956.957100629807
"1209365",1076.88096809387
"1209555",1377.59630727768
"1209375",568.074182748795
"1239150",2573.58741807938
"1209385",2197.41612112522
"1239130",2291.34090995789
"1239120",4044.88554191589
"1212620",728.338590145111
"1239170",2888.82957601547
"1212640",1066.46889305115
"1212685",1268.45625472069
"1209135",957.492029190063
"1239155",7154.25413608551
"1239030",1887.99074029922
"1239125",6768.94699335098
"1239060",3723.72781133652
"1239140",6120.51972293854
"1239145",5164.44384860992
"1239135",4351.41798114777
"1239020",5276.91637611389
"1239035",3543.14346122742
"1239095",6545.51490116119
"1239040",2543.16456079483
"1239090",6692.18995571136
"1239085",3132.89838981628
"1239025",2780.20988082886
"1212325",766.017599821091
"1209500",2170.25915884972
"1209615",1915.68821668625
"1239010",3658.62301063538
"1209610",1249.19718694687
"1239015",3611.02571773529
"1209345",1157.59137630463
"1239045",1722.23782920837
"1239005",2689.08513259888
"1227245",1483.38671207428
"1227415",1260.01675701141
"1227200",1762.21916341782
"1227400",1058.56584858894
"1227325",1198.32199048996
"1227375",1815.76751565933
"1227265",497.061853408813
"1227450",730.757598280907
"1212710",820.61606669426
"1227145",1317.95285320282
"1227260",2697.69407558441
"1227230",197.417657852173
"1212145",1394.70806193352
"1227395",484.775306582451
"1227205",1674.76512670517
"1227420",465.228707075119
"1227090",716.643103599548
"1227035",743.437175512314
"1227150",835.497556209564
"1227105",599.285970687866
"1227235",1946.96425437927
"1227215",1389.95818591118
"1227240",3429.90776824951
"1227220",404.871966362
"1212680",1172.69186282158
"1212670",855.483265280724
"1212720",2033.17160856724
"1212695",845.996855974197
"1227015",2032.35825920105
"1227055",1023.86481022835
"1227080",2266.60003685951
"1227020",648.476093292236
"1227580",348.922564983368
"1227625",1067.78217816353
"1203165",656.325424194336
"1227680",502.127470016479
"1239110",3151.07543563843
"1212525",2111.33700680733
"1227645",1445.47146058083
"1227345",3785.73509073257
"1227525",1549.46289777756
"1227465",439.081285715103
"1227430",776.996460795403
"1227545",850.806491374969
"1227510",350.344060182571
"1227535",1661.70323562622
"1227665",822.032328605652
"1227620",1322.49929070473
"1227285",1156.40851211548
"1227360",932.821254730225
"1227280",591.945208072662
"1227355",1768.05884504318
"1227075",1251.84809350967
"1227405",1098.76841700077
"1227370",2556.34896326065
"1227340",2389.73549461365
"1227305",1820.22936677933
"1227385",2252.68473672867
"1227455",502.357601642609
"1227410",684.73971581459
"1227300",1377.54081392288
"1227270",980.835120201111
"1227380",1899.70157194138
"1227320",1126.1122584343
"1230315",896.365495681763
"1230345",389.662551760674
"1230330",1640.9315290451
"1230320",1734.95557355881
"1215035",975.696393013
"1230185",780.307684421539
"1215030",2348.35060977936
"1215080",659.256630897522
"1233375",1837.03003406525
"1230475",1006.47045111656
"1206140",5057.92323446274
"1236145",5670.25591659546
"1221220",4128.85985469818
"1221005",10293.5935716629
"1230110",2084.30804586411
"1230100",1534.14863491058
"1230360",1360.60294532776
"1212405",780.126287698746
"1212225",2454.10184979439
"1230430",621.641317129135
"1230395",1359.24250268936
"1233260",3530.4833316803
"1233285",4252.61589050293
"1233265",7099.80924034119
"1212440",1251.39273786545
"1212365",684.825193405151
"1212330",1299.99025380611
"1212430",959.018197774887
"1212385",1003.49419808388
"1212380",769.258318185806
"1212435",943.969660282135
"1212420",912.271276712418
"1218045",1455.9250254631
"1218050",4443.05513715744
"1206315",1376.96576499939
"1218075",2635.33718848228
"1206345",1550.67850875854
"1206335",4491.71799945831
"1206365",2855.23212051392
"1206350",5034.41791629791
"1230440",1369.49447441101
"1230375",999.402420163155
"1230650",1548.09281873703
"1230445",1280.21966648102
"1224220",924.492069244385
"1218030",1510.64649271965
"1218040",2894.70005822182
"1218035",2871.85637164116
"1233180",1727.12418365479
"1233195",1856.20859241486
"1233340",2008.29584121704
"1215385",770.351227283478
"1233210",3649.51007652283
"1233200",3088.44112586975
"1233335",3571.44038009644
"1230435",1139.7688741684
"1215100",1008.2809586525
"1215130",3333.60561752319
"1215160",2480.83611392975
"1230180",874.354763031006
"1215125",1639.82090854645
"1215025",1559.10763788223
"1233305",2344.01702928543
"1233300",3713.06630802155
"1209225",1140.12622010708
"1218070",3899.22077393532
"1209040",1441.97921383381
"1209050",416.723001778126
"1209235",767.917008280754
"1209070",733.383102655411
"1209045",281.031674206257
"1209075",1926.61752998829
"1212730",1171.96672153473
"1212735",1794.513671875
"1221235",6373.64179039001
"1212745",857.039483308792
"1221195",2167.03945302963
"1209060",1310.52772343159
"1209055",1556.35433536768
"1209065",919.11952149868
"1230420",647.22432410717
"1212445",1153.98263931274
"1212600",555.97114109993
"1212495",1131.28239250183
"1212585",1640.30625629425
"1212610",1638.73403310776
"1212690",831.189691305161
"1212655",584.573855638504
"1206360",3321.72292852402
"1206370",1548.51610946655
"1212485",581.481195926666
"1206395",3498.36008262634
"1212490",1584.08776760101
"1212390",645.969248771667
"1212475",822.905213832855
"1212460",1381.73590230942
"1209005",1515.56344127655
"1209185",780.304626226425
"1209130",1380.25574922562
"1209400",1028.16649198532
"1209145",1119.71811914444
"1209125",1955.10573124886
"1209380",1422.26428055763
"1209140",1354.77951574326
"1230290",935.942939996719
"1230265",1229.54284977913
"1215260",701.332395553589
"1230275",959.372496128082
"1209120",2194.9587521553
"1215420",1185.25406289101
"1209175",1362.51729333401
"1209405",437.696731567383
"1212275",720.627526283264
"1209100",895.735135793686
"1209270",1687.46205294132
"1209010",953.512495517731
"1212305",1307.34622454643
"1209115",921.667480587959
"1230280",532.175132036209
"1212250",489.282492399216
"1209205",1472.40970784426
"1209220",1655.36793673038
"1209025",1215.66201472282
"1209240",430.953966140747
"1209260",769.538306951523
"1209215",472.906135320663
"1209020",662.030736207962
"1209245",585.073041558266
"3218150",1982.72533273697
"3218155",1152.35935139656
"3218165",1605.98898005486
"3218160",1709.13375973701
"3218135",809.764248013496
"3218175",1587.19542336464
"3218190",862.223777890205
"3218180",1508.90426135063
"3236060",425.784391403198
"3236015",916.607052564621
"3236080",756.013695716858
"3236020",734.202125310898
"3242225",1229.18796873093
"3236125",755.08696269989
"3218145",1442.47694909573
"3218115",895.142433166504
"3224035",933.614682435989
"3224020",425.466415405273
"3224030",759.665048122406
"3239235",429.437843084335
"3224025",562.744121789932
"3224040",930.651832342148
"3242250",1164.40975379944
"3236010",472.009505748749
"3239240",900.982469558716
"3239225",1480.81841564178
"3239200",1745.41165065765
"3236040",1018.34891048074
"3224010",942.845496416092
"3242255",1969.65543651581
"3224015",1095.16338026524
"3224005",1050.954682827
"3236110",943.876301527023
"3242040",966.488685369492
"3242110",1431.69292926788
"3236115",285.52899479866
"3242160",4341.33976507187
"3242130",2745.64318847656
"3239080",596.513037323952
"3239045",1636.14621973038
"3227150",875.032971858978
"3227165",732.469656229019
"3227155",1220.22666120529
"3236055",929.604201674461
"3227170",1025.13190436363
"3227160",723.587008476257
"3242030",528.761803269386
"3242010",3006.86805868149
"3239150",1566.48427391052
"3239100",1299.7369222641
"3212205",916.233709335327
"3212210",1142.88436889648
"3227130",810.354355335236
"3212215",661.969029903412
"3227175",1020.32734030485
"3227115",1020.36733937263
"3218200",1001.6271033287
"3218215",1140.16741910577
"3218205",1190.44033241272
"3218195",1174.9999973774
"3218220",864.395485401154
"3218210",1954.37439125776
"3218230",1052.33408927917
"3218170",2521.66102528572
"3248005",361.523575246334
"3248010",862.711517095566
"3230155",707.82653427124
"3230160",1161.80113625526
"3242120",1816.83735275269
"3230130",1251.84626555443
"3209215",2205.61589920521
"3242125",3025.87793159485
"3242165",697.845531463623
"3248090",2088.65161705017
"3248080",1303.29142379761
"3245095",1177.43117904663
"3212015",994.859724521637
"3242075",1347.28189659119
"3212025",767.460652172565
"3212020",1178.87446546555
"3221060",1921.63632011414
"3245100",455.877341747284
"3221085",405.018916964531
"3221090",948.628378868103
"3221150",728.121361017227
"3221095",1217.36110639572
"3221140",2394.94247555733
"3221100",1239.03438305855
"3239105",775.423429489136
"3239125",2223.4672870636
"3239040",745.166306495667
"3239135",1399.90231466293
"3239160",1210.64966106415
"3239130",1240.19111251831
"3221055",1570.16043806076
"3221065",1441.42890405655
"3212190",1696.41916513443
"3212200",1668.40991735458
"3242275",1161.28863430023
"3242330",869.598176956177
"3242280",1404.45198822021
"3242260",2404.76274394989
"3242320",2215.70468711853
"3242245",1926.01030445099
"3224070",439.348042011261
"3224050",1425.91706705093
"3224100",853.153778910637
"3224060",640.069546461105
"3224075",940.813941001892
"3224065",2121.9321231842
"3212240",1637.08207285404
"3212220",1324.47411513329
"3248165",1192.7264509201
"3221025",1530.18850672245
"3248175",1573.86593294144
"3248195",1395.93406033516
"3248200",1173.94552326202
"3248205",965.610601902008
"3248140",1159.9194393158
"3248190",521.3679728508
"3245150",2546.09558677673
"3242115",2895.10704421997
"3218070",1247.79422217607
"3239155",1116.24003505707
"3221015",1460.9573996067
"3221010",1522.72629934549
"3221005",786.428577423096
"3221020",1006.39022493362
"3227100",460.275058984756
"3227080",2110.56030225754
"3227065",1337.30861032009
"3227085",1719.92626643181
"3227070",1367.832654953
"3233110",354.21763253212
"3230080",1683.31109619141
"3227125",2044.63145112991
"3227030",531.904543638229
"3227035",846.460217833519
"3227055",1772.16978979111
"3227040",568.887028932571
"3227095",807.175088882446
"3227060",1003.7614440918
"3227090",1108.61404299736
"3227045",784.234321832657
"3233075",475.845965147018
"3233085",1004.76193633676
"3227025",1143.38973879814
"3242325",1609.1430182457
"3227010",731.324405431747
"3227020",821.164615392685
"3227015",1255.67393565178
"3227005",976.332778930664
"3233040",1350.90941619873
"3233005",1115.23992812634
"3233015",1092.45087885857
"3233030",896.018339395523
"3233050",694.016444921494
"3233035",829.673291921616
"3242285",966.983884811401
"3233065",795.730476737022
"3248115",1487.50308513641
"3230145",1373.72071528435
"3248180",978.918494462967
"3248125",1824.83536434174
"3248185",752.08868432045
"3248070",786.167204380035
"3248170",2093.03045892715
"3248210",1403.4545507431
"3230030",936.608418822289
"3230015",695.186955451965
"3230125",793.37826693058
"3230020",1060.02003288269
"3230165",986.622610807419
"3230120",722.09947514534
"3230140",1203.17547488213
"3230150",710.602384090424
"3212235",1191.5604609251
"3212175",971.230300188065
"3212185",986.423544883728
"3212180",923.013607740402
"3227050",892.809334039688
"3230010",905.559215068817
"3230025",803.335749030113
"3212225",754.171224415302
"3230115",1110.23014307022
"3230085",1045.29031085968
"3212170",734.930173277855
"3212150",819.314478397369
"3212230",804.214797794819
"3212165",1205.36294651031
"3212145",1348.02004241943
