gnd_id,urban_rural_ciesin
"1206265",0
"1206275",0
"1206280",0
"1206290",0
"1206325",0
"1206260",0
"1206300",0
"1206305",0
"1206245",0
"1206230",0
"1206295",0
"1206250",0
"1206255",0
"1206285",0
"1206270",0
"1206220",0
"1206190",0
"1206215",0
"1206240",0
"1206195",0
"1233155",0
"1206210",0
"1206225",0
"1206235",0
"1233345",0
"1206205",0
"1206175",0
"1206170",0
"1206185",0
"1206145",0
"1233410",0
"1206200",0
"1203120",0
"1203150",0
"1203160",0
"1230235",0
"1203125",0
"1203175",0
"1233350",0
"1203155",0
"1215235",0
"1221180",0
"1230225",0
"1215330",0
"1230205",0
"1230215",0
"1230245",0
"1230190",0
"1221155",0
"1221200",0
"1221145",0
"1221125",0
"1221210",0
"1221060",0
"1221165",0
"1221205",0
"1221090",0
"1221085",0
"1221065",0
"1221055",0
"1221080",0
"1221075",0
"1221095",0
"1221070",0
"1236080",0
"1236070",0
"1221265",0
"1236085",0
"1221270",0
"1221275",0
"1236125",0
"1221285",0
"1236020",0
"1236050",0
"1236045",0
"1236055",0
"1236060",0
"1236075",0
"1236065",0
"1236040",0
"1233455",0
"1233460",0
"1236010",0
"1236005",0
"1236035",0
"1236030",0
"1236025",0
"1236015",0
"1233365",0
"1233355",0
"1233205",0
"1233295",0
"1233420",0
"1233315",0
"1233175",0
"1233190",0
"1209600",0
"1218195",0
"1209515",0
"1209590",0
"1212355",0
"1209535",0
"1209605",0
"1209530",0
"1209575",0
"1209550",0
"1209585",0
"1209510",0
"1209310",0
"1209540",0
"1209525",0
"1209580",0
"1209340",0
"1209355",0
"1209330",0
"1209335",0
"1209520",0
"1209325",0
"1209445",0
"1209595",0
"1209420",0
"1209155",0
"1209370",0
"1209430",0
"1209435",0
"1209365",0
"1209555",0
"1209375",0
"1239150",0
"1209385",0
"1239130",0
"1239120",0
"1212620",0
"1239170",0
"1212640",0
"1212685",0
"1209135",0
"1239155",0
"1239030",0
"1239125",0
"1239060",0
"1239140",0
"1239145",0
"1239135",0
"1239020",0
"1239035",0
"1239095",0
"1239040",0
"1239090",0
"1239085",0
"1239025",0
"1212325",0
"1209500",0
"1209615",0
"1239010",0
"1209610",0
"1239015",0
"1209345",0
"1239045",0
"1239005",0
"1227245",0
"1227415",0
"1227200",0
"1227400",0
"1227325",0
"1227375",0
"1227265",0
"1227450",0
"1212710",0
"1227145",0
"1227260",0
"1227230",0
"1212145",0
"1227395",0
"1227205",0
"1227420",0
"1227090",0
"1227035",0
"1227150",0
"1227105",0
"1227235",0
"1227215",0
"1227240",0
"1227220",0
"1212680",0
"1212670",0
"1212720",0
"1212695",0
"1227015",0
"1227055",0
"1227080",0
"1227020",0
"1227580",0
"1227625",0
"1203165",0
"1227680",0
"1239110",0
"1212525",0
"1227645",0
"1227345",0
"1227525",0
"1227465",0
"1227430",0
"1227545",0
"1227510",0
"1227535",0
"1227665",0
"1227620",0
"1227285",0
"1227360",0
"1227280",0
"1227355",0
"1227075",0
"1227405",0
"1227370",0
"1227340",0
"1227305",0
"1227385",0
"1227455",0
"1227410",0
"1227300",0
"1227270",0
"1227380",0
"1227320",0
"1230315",0
"1230345",0
"1230330",0
"1230320",0
"1215035",0
"1230185",0
"1215030",0
"1215080",0
"1233375",0
"1230475",0
"1206140",0
"1236145",0
"1221220",0
"1221005",0
"1230110",0
"1230100",0
"1230360",0
"1212405",0
"1212225",0
"1230430",0
"1230395",0
"1233260",0
"1233285",0
"1233265",0
"1212440",0
"1212365",0
"1212330",0
"1212430",0
"1212385",0
"1212380",0
"1212435",0
"1212420",0
"1218045",0
"1218050",0
"1206315",0
"1218075",0
"1206345",0
"1206335",0
"1206365",0
"1206350",0
"1230440",0
"1230375",0
"1230650",0
"1230445",0
"1224220",0
"1218030",0
"1218040",0
"1218035",0
"1233180",0
"1233195",0
"1233340",0
"1215385",0
"1233210",0
"1233200",0
"1233335",0
"1230435",0
"1215100",0
"1215130",0
"1215160",0
"1230180",0
"1215125",0
"1215025",0
"1233305",0
"1233300",0
"1209225",0
"1218070",0
"1209040",0
"1209050",0
"1209235",0
"1209070",0
"1209045",0
"1209075",0
"1212730",0
"1212735",0
"1221235",0
"1212745",0
"1221195",0
"1209060",0
"1209055",0
"1209065",0
"1230420",0
"1212445",0
"1212600",0
"1212495",0
"1212585",0
"1212610",0
"1212690",0
"1212655",0
"1206360",0
"1206370",0
"1212485",0
"1206395",0
"1212490",0
"1212390",0
"1212475",0
"1212460",0
"1209005",0
"1209185",0
"1209130",0
"1209400",0
"1209145",0
"1209125",0
"1209380",0
"1209140",0
"1230290",0
"1230265",0
"1215260",0
"1230275",0
"1209120",0
"1215420",0
"1209175",0
"1209405",0
"1212275",0
"1209100",0
"1209270",0
"1209010",0
"1212305",0
"1209115",0
"1230280",0
"1212250",0
"1209205",0
"1209220",0
"1209025",0
"1209240",0
"1209260",0
"1209215",0
"1209020",0
"1209245",0
"3218150",0
"3218155",0
"3218165",0
"3218160",0
"3218135",0
"3218175",0
"3218190",0
"3218180",0
"3236060",0
"3236015",0
"3236080",0
"3236020",0
"3242225",1
"3236125",0.0581060830517251
"3218145",0
"3218115",0
"3224035",0
"3224020",0
"3224030",0
"3239235",0.284170315501125
"3224025",0
"3224040",0
"3242250",1
"3236010",0
"3239240",0.314901048850731
"3239225",1
"3239200",0.955495689297484
"3236040",0
"3224010",0
"3242255",0.994208593273356
"3224015",0
"3224005",0
"3236110",0
"3242040",0.801984201524072
"3242110",1
"3236115",0
"3242160",1
"3242130",1
"3239080",0.116234858095738
"3239045",0.660067995786688
"3227150",0
"3227165",0
"3227155",0
"3236055",0
"3227170",0
"3227160",0
"3242030",0.643509191978119
"3242010",0.79846475730529
"3239150",1
"3239100",1
"3212205",0
"3212210",0
"3227130",0
"3212215",0
"3227175",0
"3227115",0
"3218200",0
"3218215",0
"3218205",0
"3218195",0
"3218220",0
"3218210",0
"3218230",0
"3218170",0
"3248005",0
"3248010",0
"3230155",0
"3230160",0
"3242120",1
"3230130",0
"3209215",0
"3242125",1
"3242165",1
"3248090",1
"3248080",0.0679112972320986
"3245095",0.992645182346827
"3212015",0
"3242075",1
"3212025",0
"3212020",0
"3221060",0.355076022107868
"3245100",1
"3221085",0
"3221090",0.696288154974984
"3221150",0.082975532946461
"3221095",0.879876141468491
"3221140",1
"3221100",0.956286026888615
"3239105",1
"3239125",0.999944701195697
"3239040",0.00623188405174563
"3239135",1
"3239160",1
"3239130",1
"3221055",0
"3221065",0.349520193082475
"3212190",0
"3212200",0
"3242275",0.995904189390038
"3242330",0.980059761857013
"3242280",0.997323455827313
"3242260",1
"3242320",1
"3242245",1
"3224070",0
"3224050",0.00762232899271434
"3224100",0.464308355343246
"3224060",0.163296591553269
"3224075",0.0811948415048021
"3224065",0
"3212240",0
"3212220",0
"3248165",1
"3221025",0
"3248175",0.624368845740099
"3248195",0
"3248200",0.0501563726730345
"3248205",0.26453789067615
"3248140",0.778375818343116
"3248190",0
"3245150",0.885029382582833
"3242115",1
"3218070",0
"3239155",0.806874512333623
"3221015",0
"3221010",0
"3221005",0
"3221020",0
"3227100",0
"3227080",0
"3227065",0
"3227085",0
"3227070",0
"3233110",0
"3230080",0
"3227125",0
"3227030",0
"3227035",0
"3227055",0
"3227040",0
"3227095",0
"3227060",0
"3227090",0
"3227045",0
"3233075",0
"3233085",0
"3227025",0
"3242325",1
"3227010",0
"3227020",0
"3227015",0
"3227005",0
"3233040",0
"3233005",0
"3233015",0
"3233030",0
"3233050",0
"3233035",0
"3242285",1
"3233065",0
"3248115",1
"3230145",0
"3248180",0.00387102541329396
"3248125",0.686402100410972
"3248185",0
"3248070",0.579900148650897
"3248170",0.886254422046671
"3248210",0.860697616312927
"3230030",0
"3230015",0
"3230125",0
"3230020",0
"3230165",0
"3230120",0
"3230140",0
"3230150",0
"3212235",0
"3212175",0
"3212185",0
"3212180",0
"3227050",0
"3230010",0
"3230025",0
"3212225",0
"3230115",0
"3230085",0
"3212170",0
"3212150",0
"3212230",0
"3212165",0
"3212145",0
"3212195",0
"3215070",0
"3215055",0
"3215060",0
"3215065",0
"3215080",0
"3215075",0
"3215090",0
"3215095",0
"3245180",0.933951242615139
"3245165",1
"3215030",0
"3245185",0.796290437874831
"3215035",0
"3215045",0
"3215050",0
"3215040",0
"3245055",0.797886273864501
"3245020",0
"3245070",1
"3245060",1
"3245160",1
"3245065",1
"3245140",0.357823968695428
"3245155",1
"3248215",1
"3248130",0.691701349812851
"3248235",0.991276756629765
"3248240",0.189619539066983
"3248230",0.737517017160069
"3248220",0.958651323283237
"3245015",0
"3248225",0.513412162102791
"3239190",0.933237040439328
"3239085",1
"3239175",1
"3239185",1
"3239220",1
"3239180",1
"3239210",0.999268857117167
"3239205",1
"3218110",0
"3218105",0
"3218080",0
"3218225",0
"3239170",0.908877862207024
"3239195",0.422617292444404
"3239165",1
"3239140",0.988552313420198
"3218030",0
"3218040",0
"3218085",0
"3218060",0
"3218055",0
"3218095",0
"3218100",0
"3218090",0
"3218065",0
"3215140",0
"3218050",0
"3218005",0
"3218015",0
"3218010",0
"3218035",0
"3218020",0
"3215005",0
"3245200",0.998859411326696
"3215025",0
"3215010",0
"3215015",0
"3215020",0
"3242085",1
"3230070",0
"3230075",0
"3230050",0
"3236120",0.002317099291364
"3230055",0
"3227120",0
"3227110",0
"3245205",0.645383903172066
"3245195",0.78295843226064
"3218185",0
"3218140",0
"3242015",0.520227350439233
"3227145",0
"3227140",0
"3236105",0
"3230065",0
"3230035",0
"3206065",0
"3206090",0
"3206075",0
"3245120",1
"3242215",1
"3206070",0
"3218130",0
"3242185",1
"3248135",1
"3248095",1
"3221135",1
"3218045",0
"3248160",1
"3248145",1
"3248150",1
"3248155",1
"3233100",0
"3233080",0
"3239110",1
"3239075",0.540056121998401
"3233105",0
"3221160",0
"3221145",0.934185203056951
"3221155",0.119837144368834
"3203045",0
"3203030",0
"3203035",0
"3203040",0
"3203070",0
"3203075",0
"3203140",0
"3203095",0
"3227180",0
"3242205",1
"3227190",0
"3227195",0
"3230005",0
"3227185",0
"3236090",0.0152253936867024
"3236005",0
"3242270",1
"3242235",1
"3206165",0
"3242290",1
"3233025",0
"3233070",0
"3239095",0.960106955180827
"3239070",0.381686858102507
"3233125",0
"3233090",0
"3233120",0
"3233115",0
"3209210",0
"3233095",0
"3242210",1
"3242200",1
"3242305",1
"3242220",1
"3218120",0
"3242170",1
"3242190",1
"3218125",0
"3242195",1
"3242310",1
"3236025",0
"3224055",0
"3236045",0
"3236030",0
"3239055",1
"3236035",0
"3239145",0.996915270165707
"3239090",0.75769126990135
"2218015",0
"2218005",0
"2218155",1
"2218170",0.812924535672919
"2218175",0.450915459242603
"2218160",1
"2218190",1
"2218165",1
"3203080",0
"3242265",1
"2206175",1
"2206195",1
"2206115",0.952026709522749
"2206145",0
"2218010",0
"2206075",0
"3218075",0
"3224115",0.297181737326868
"3239230",0.702012141412813
"3239215",0.757404300291601
"3212010",0
"3212005",0
"3212055",0
"3212070",0
"3230100",0
"3230090",0
"3230135",0
"3230170",0
"3212160",0
"3212085",0
"3230110",0
"3230105",0
"3218025",0
"3236160",0
"3236190",0.661734997214929
"3236135",0
"3236170",1
"3236175",1
"3206095",0
"3206040",0
"3215130",0
"3245190",1
"3224085",0.00417018863888047
"3224110",0.89736195623888
"3245080",0.999757410081636
"3245085",1
"3239065",1
"3245090",0.948999697330679
"3224090",0.51502921988446
"3245175",1
"3239115",1
"3239120",1
"3239050",0.996950890541502
"3224095",0.970206691019247
"3245170",0.896300521691617
"3209105",0
"3209055",0
"3209085",0
"3209070",0
"3209050",0
"3209075",0
"3209095",0
"3209060",0
"3209065",0
"3248025",0
"3248020",0
"3221125",1
"3221165",0.951492115863312
"3206085",0
"3206035",0
"3248065",0.329680723630956
"3248085",0.774182018232348
"3215110",0
"3215105",0
"3215135",0
"3215115",0
"3212115",0
"3212130",0
"3212135",0
"3212155",0
"3245025",0
"3245035",0
"3245050",0.131183413827783
"3245040",0.0127303431239797
"3215100",0
"3215085",0
"3215120",0
"3215125",0
"3206155",0
"3206145",0
"3206120",0
"3206150",0
"3245010",0
"3206135",0
"3245030",0
"3245005",0
"3206115",0
"3206100",0
"3248015",0
"3245075",1
"3206045",0
"3206105",0
"3236050",0
"3236085",0
"3203120",0
"3203005",0
"3206005",0
"3203170",0
"3203180",0
"3242005",0.00737221216774225
"3248110",1
"3248100",1
"3236070",0
"3209155",0
"3236130",0
"3236155",0
"3203010",0
"3236100",0
"3203020",0
"3203015",0
"3248075",0
"3248120",1
"3206140",0
"3212090",0
"3212095",0
"3212140",0
"3242240",1
"3245045",0.0015449880128042
"3224045",0
"3230060",0
"3206110",0
"3248035",0
"3206050",0
"3206055",0
"3206060",0
"3206080",0
"3242180",1
"3248030",0
"3248050",0.852017043150471
"3248040",0
"3230045",0
"3248055",0.143851983970156
"3248060",0
"3248105",1
"3236095",0.328837433488291
"3245145",0.68044813782861
"3227105",0
"3227075",0
"3230040",0
"3227135",0
"3248045",0.230558128908133
"3230095",0
"3236075",0
"3236065",0
"3245135",0.760635527140167
"3245105",1
"3245125",0.996968601484749
"3245110",1
"3245130",0.820155494372911
"3245115",1
"8212055",0
"8212095",0
"8212090",0
"8209165",0
"8206170",0
"8206080",0
"8212085",0
"8206140",0
"8206055",0
"8209125",0
"8206085",0
"8209110",0
"8206065",0
"8206105",0
"8206060",0
"8206110",0
"8212050",0
"8209085",0
"8206045",0
"8212035",0
"8212010",0
"8206050",0
"8209120",0
"8209115",0
"8209010",0
"8203120",0
"8203185",0
"8203180",0
"8209060",0
"8209005",0
"8212025",0
"8209095",0
"8224080",0
"8224070",0
"8221040",0
"8224130",0.261436038012578
"8224135",0.0379620065986437
"8224125",0.301580206867861
"8221065",0
"8224065",0
"8203025",0
"8221015",0
"8209090",0
"8203020",0
"8224055",0
"8206020",0
"8203030",0
"8224060",0
"8206155",0
"8218015",0
"8218165",0
"8215110",0.0236761335524047
"8218200",0
"8218120",0
"8218185",0
"8218195",0
"8206135",0
"8206130",0
"8212075",0
"8206180",0
"8218010",0
"8215015",0
"8218020",0
"8206175",0
"8233035",0
"8233005",0
"8227015",0.694125191915553
"8212005",0
"8233010",0
"8233020",0
"8233040",0.000280228628388192
"8230070",0
"8221135",0
"8227025",0.0417815604520973
"8230035",0
"8221140",0
"8227005",0.0745389102847948
"8230065",0
"8230055",0
"8230050",0
"8224120",0.0968456050590992
"8224115",0
"8221075",0
"8224140",0
"8230005",0
"8221080",0
"8221070",0
"8212130",0
"8212175",0
"8221045",0
"8212115",0
"8218045",0
"8212155",0
"8212165",0
"8212100",0
"8212160",0
"8224045",0
"8221060",0
"8218025",0
"8218030",0
"8224085",0
"8224095",0.0612920731053254
"8224110",0.208332032989303
"8221035",0
"8215005",0
"8218060",0
"8212150",0
"8212125",0
"8218035",0
"8206190",0
"8218050",0
"8218040",0
"8233050",0
"8233055",0
"8206160",0
"8227020",0.483648732119891
"8212110",0
"8212105",0
"8215010",0
"8206150",0
"8233030",0
"8221050",0
"8233025",0
"8230060",0
"8233060",0
"8203165",0
"8230040",0
"8230045",0
"4403085",0
"4403010",0
"4415060",0.984013171782005
"4415160",0.0044383100679533
"4415175",0.0319456132905647
"4415125",0.0787700978893663
"4409080",0
"4412120",0
"4412090",0
"4415040",0.0795026242334912
"4415195",0.108923213554783
"4403065",0
"4415215",0.392807680550021
"4415105",0.0727148402472043
"4409095",0
"4415155",0
"4406060",0
"4406020",0
"4409090",0
"4409065",0
"4418015",0
"4409025",0
"4412095",0
"4412020",0
"4403030",0
"4415210",0.635679009647033
"4415220",0
"4412055",0
"4406070",0
"4412040",0
"4415120",0
"4403080",0
"8224040",0
"8224105",0
"8224090",0
"8221030",0
"8203005",0
"8206165",0
"8203010",0
"8206015",0
"8218125",0
"8218130",0
"8215055",0.952451774166649
"8215040",0
"8224015",0
"8233065",0
"8221025",0
"8221020",0
"8203035",0
"4415185",0.864631764442983
"8203140",0
"8215115",0
"8218075",0
"8203050",0
"8212120",0
"8212170",0
"4415070",0
"4409045",0
"4415150",0
"4412130",0
"4409005",0
"4403060",0
"4415190",0.0023834922093519
"4412015",0
"8215030",0
"8218065",0
"8203190",0
"8218085",0
"8203200",0
"8209025",0
"8206030",0
"8203195",0
"8212210",0
"8221010",0
"8230030",0
"8212240",0
"8230025",0
"8221145",0
"8215120",0
"8203150",0
"8218160",0
"8212205",0
"8218175",0
"8212185",0
"8221130",0
"8215090",0.835374563755563
"8212080",0
"8206120",0
"8203125",0
"8203130",0
"8203090",0
"8203145",0
"8218170",0
"8203060",0
"8218155",0
"8215085",1
"8203110",0
"8209015",0
"8203155",0
"8209020",0
"8203115",0
"8203160",0
"8203170",0
"8203175",0
"8209170",0
"8206075",0
"8212070",0
"8212065",0
"8209175",0
"8206125",0
"8206005",0
"8206010",0
"8209140",0
"8206100",0
"8218070",0
"8209145",0
"8212140",0
"8212145",0
"8215025",0.0538750137683372
"8215105",0
"8209040",0
"8209035",0
"8212030",0
"8209105",0
"8209135",0
"8206070",0
"8212040",0
"8209130",0
"3203115",0
"3236195",0.122465207864626
"3203145",0
"3203110",0
"3203150",0
"3203165",0
"3203190",0
"3203155",0
"3236145",0.0425019970611191
"3239030",1
"3236150",0.319073439232115
"3236140",0.418018305660675
"3236165",0.788377131527737
"3236180",0.86424833247424
"3236200",0
"3236185",0.541469686776074
"3239005",0.511892576282531
"3221130",1
"3239015",1
"3239010",0.999525522268335
"3239035",0.651128942077213
"3239020",1
"3239060",1
"3239025",1
"3221115",0.70723373388776
"3242065",1
"3221180",1
"3221170",1
"3221185",1
"3221175",1
"3221190",0.999739771640412
"3221110",0
"3212045",0
"3212075",0
"3212040",0
"3212035",0
"3212060",0
"3212065",0
"3212120",0
"3212125",0
"3209195",0
"3209180",0
"3209200",0
"3209190",0
"3212050",0
"3212030",0
"3209205",0
"3209185",0
"3209005",0
"3209035",0
"3209045",0
"3203185",0
"3209040",0
"3209080",0
"3209170",0
"3209090",0
"3203195",0
"3203160",0
"3209025",0
"3203200",0
"3209015",0
"3209020",0
"3209010",0
"3209030",0
"3209100",0
"3209110",0
"3242300",1
"3242315",1
"3209135",0
"3209115",0
"3209120",0
"3209140",0
"3242105",1
"3242150",1
"3242070",1
"3242060",1
"3242135",1
"3242100",1
"3242230",1
"3242175",1
"3242020",1
"3242090",0.999941316509338
"3242140",1
"3242050",1
"3242155",1
"3242045",1
"3242145",1
"3242055",1
"3212110",0
"3212100",0
"3212105",0
"3212080",0
"3242035",1
"3242025",1
"3242080",1
"3242095",0.525540338898574
"3206185",0
"3206180",0
"3206175",0
"3233010",0
"3233060",0
"3233055",0
"3242295",1
"3233020",0
"3206015",0
"3224145",0.434490105781883
"3206030",0
"3206010",0
"3206160",0
"3206130",0
"3206170",0
"3206125",0
"3224130",0.21860129747412
"3224105",0.417740386839038
"3224125",0
"3224120",0.223969718903624
"3224140",0
"3206025",0
"3224135",0
"3206020",0
"3209125",0
"3209130",0
"3209160",0
"3209145",0
"3209165",0
"3209150",0
"3224080",0
"3209175",0
"8212200",0
"8212195",0
"8215080",0.33760001992507
"8215100",0
"8212225",0
"8218180",0
"8215075",0.00911646896494278
"8218090",0.00102001859932562
"8209075",0
"8215065",0
"8218140",0
"8218110",0
"8215070",0
"8215045",0.564544632262143
"8215095",0.00101691151626498
"8212180",0
"8212020",0
"8209045",0
"8209065",0
"8209050",0
"8206040",0
"8209100",0
"8209080",0
"8209070",0
"8224100",0.24302587502008
"8224075",0
"8221095",0
"8221055",0
"8209055",0
"8218005",0
"8212015",0
"8209030",0
"8203135",0
"8203085",0
"8203095",0
"8206025",0
"8212135",0
"8218135",0
"8212190",0
"8218115",0
"8203040",0
"8215130",0
"8203080",0
"8203100",0
"8203055",0
"8203070",0
"8203065",0
"8203045",0
"8206115",0
"8221115",0
"8230015",0
"8206185",0
"8203105",0
"8233015",0
"8212215",0
