gnd_id,global_human_settlement
"1212625",3.66032007535299
"1239245",13.7007159026046
"1212705",2.88160002579292
"1239190",30.5841604322195
"1212675",0.645039987564087
"1212605",0.923569236810391
"1239175",20.7128001550833
"1212715",7.91679983139038
"1239180",15.5571478061054
"1212725",0.140799999237061
"1239185",38.0665142536163
"1239240",43.8295000195503
"1215450",1.19083635238084
"1215445",1.35840002033446
"1215350",2.28277893129148
"1215565",1.23680002039129
"1224465",3.76174541495063
"1215380",0.71071999669075
"1224500",1.9838315813165
"1224455",23.9994668165843
"1215375",0.724050007760525
"1215345",0.624733317332963
"1215340",5.83493335545063
"1215360",2.85631995201111
"1215430",1.06520000100136
"1227530",0.354933336377144
"1227570",0.427466664049361
"1215415",1.98037328720093
"1227485",1.25341538397165
"1209470",2.63301820782098
"1227540",0.260266656676928
"1227435",0.0386400014162064
"1227295",0
"1227490",0
"1227550",0
"1215435",8.46151122781965
"1227690",4.55093332131704
"1227585",0.65368512336244
"1209295",0.73559998969237
"1209460",0.38698180697181
"1209465",2.94791114661429
"1209450",0
"1209305",2.0466063790504
"1209495",1.23068232571377
"1233430",42.5487995147705
"1233125",0
"1233440",78.7097595214844
"1233385",62.1104001998901
"1233435",56.4732446670532
"1230285",2.18930520038856
"1233445",64.3565333969891
"1233400",49.9666665395101
"1227740",0.586844437652164
"1227735",0.798799984157085
"1227730",0.61992727987694
"1212115",8.06079978065995
"1227725",0.168988234856549
"1227720",0
"1233185",0.68824240520145
"1233320",9.62416012659669
"1212050",0.310350000858307
"1212035",0.0603914920319902
"1227675",0.699446155474736
"1212540",6.54186671641138
"1227595",0.402106664081415
"1227685",1.08351993560791
"1227600",0
"1212130",0
"1212010",1.34205865303675
"1224505",0.878348388979512
"1212015",5.84304320110994
"1212005",2.97045580592266
"1212020",0.157511115074158
"1212025",5.30570010939846
"1212030",1.13919999864366
"1212040",0.725367722972747
"1227120",8.07191574887226
"1212515",1.49439996480942
"1227310",0.346742855651038
"1227135",7.6799999140203
"1209455",0.490156536516936
"1227560",0.711600005626678
"1227715",0.396693332990011
"1209475",0.936866665879885
"1227060",0.994079971313477
"1227050",1.73462856667382
"1227125",46.443199634552
"1227040",13.4844799518585
"1227575",3.41226657798203
"1227225",39.6128010749817
"1233390",70.5927988688151
"1227330",4.86893332004547
"1227030",34.1307436398097
"1227630",19.5220574992044
"1227640",5.81946655114492
"1227070",2.3955026770363
"1227065",1.32133334212833
"1227025",31.0640004475911
"1224420",3.07017130511148
"1227045",7.47407990098
"1236100",47.2525996267796
"1233450",75.9975986480713
"1227140",0.528400008167539
"1227085",2.19662223590745
"1236120",70.7578183954412
"1215560",4.00247279080478
"1236090",75.3058662414551
"1236115",64.1909331003825
"1215505",11.0498285463878
"1215605",0.783644431167179
"1215515",5.5597333163023
"1215600",0.887563637711785
"1233035",0.545099997310899
"1233045",0.517749998951331
"1221025",44.3599464654922
"1206390",30.1480001608531
"1230665",3.79876135025294
"1230640",4.78540798187256
"1218010",5.19745879313525
"1218005",18.4816000046937
"1218020",6.03629462499368
"1218015",4.18505708154823
"1215520",2.16375383734703
"1218025",7.02613327238295
"1230170",0.110628570829119
"1230175",0.109046156589801
"1230270",0.647199979850224
"1230230",0.331961904253278
"1230305",0
"1230040",0.594357901497891
"1230645",0.597807401860202
"1230310",0
"1212590",4.41279997825623
"1227315",9.61309094591574
"1212660",4.61509993113577
"1212665",0.115027024939254
"1209090",0.141920006275177
"1212740",0.817422231038411
"1230010",2.39656589816256
"1209095",1.46254546466199
"1209250",0.473000009854635
"1227605",2.37605164873023
"1221110",53.4724573407854
"1221105",28.4908952940078
"1221120",13.4606119183933
"1221115",63.8417598724365
"1221140",9.97471988201141
"1221130",73.4782402038574
"1212550",0.447085724212229
"1206045",1.33030000329018
"1212520",4.44066658616066
"1212575",0.694700004532933
"1212530",1.1249333769083
"1212700",0.949759972095489
"1227705",0.367709083990617
"1227695",0.377107679843903
"1209395",0.0788444479306539
"1227290",0.553142849178541
"1227515",0.667756516000499
"1227565",16.7275199890137
"1209030",0.532100006937981
"1227195",50.1591987609863
"1212185",5.39177145808935
"1212200",43.9660808563232
"1209290",0.0525333351559109
"1209150",1.30880001283461
"1227335",8.60799993574619
"1227445",0.709600007534027
"1209170",1.24785457957875
"1227425",0.0543719305281053
"1227500",15.2251076056407
"1227505",3.87786661254035
"1212615",1.89333327611287
"1209300",1.20480000972748
"1209560",0.70959997177124
"1236180",56.2072887420654
"9230070",2.48058774763224
"0",0.730122702619232
"9230035",0.087730336055327
"9233005",0
"1230195",1.26177779833476
"1206100",7.74672340110261
"1206110",25.1259295940399
"1206105",18.2275693233197
"1206095",1.1521920144558
"1206090",1.60334544651436
"1212195",0.71000000834465
"1206115",54.4148568713239
"1230335",0.31435294712291
"1203105",97.5300006866455
"1230250",1.38399998247623
"1230340",1.18962580061728
"1230295",0
"1230255",0.0835764706134796
"1230260",1.58701177330359
"1230200",0.529600011184812
"1221100",27.9265065828959
"1221135",32.1781815182079
