tower_id,tower_area
"26879",289561.644287109
"26880",1048884.36999512
"45919",29630004.8023682
"58421",178574662.718414
"42029",9667734.12234497
"30928",18121673.3816223
"86873",5725427.50149536
"42026",8280959.43319702
"10444",36193278.7852173
"42023",3452356.8371582
"37932",9500717.58547974
"26846",57800619.6796875
"37929",5180831.7678833
"54334",70519991.8102722
"37928",2352215.34494019
"54327",7852962.20623779
"6353",38573102.7515869
"37936",11034652.4615784
"6365",10292355.4306946
"6366",14253898.2414856
"22751",35568084.6397705
"10458",50149939.4115295
"103242",67435813.7933655
"46145",183224003.864899
"37943",8514523.37457275
"54284",33118055.7261047
"54281",20590433.1759033
"66575",19204033.870575
"37952",5791012.6572876
"78896",38768236.422821
"78909",38968829.2760315
"33724",63804947.8547974
"21428",39975028.6906738
"91200",57648023.2055664
"70715",71075370.4368286
"29638",2206675.64343262
"9140",31561341.8732605
"66538",354958918.160034
"33675",6887223.77349854
"82951",144815547.755981
"33673",3651787.30947876
"37926",4121448.6322937
"33694",26640443.3414307
"21392",37828255.7815247
"37874",73663979.8881836
"78881",77215434.3781128
"46074",101385214.934326
"50180",6726245.2953186
"41990",35358116.1912231
"103431",29624402.8591309
"37893",3454454.47488403
"37894",1118998.67025757
"21407",26971048.0551758
"37891",42194637.1872559
"13222",69848911.3782959
"29556",45616198.4490662
"33662",2762989.03015137
"33659",1440056.04147339
"46036",28303614.0047913
"41941",10621785.0778198
"54234",45812428.2740173
"33656",3970837.54086304
"33669",5638064.31216431
"41936",6671093.33132935
"21373",11807298.2842407
"46041",12982815.6080322
"33666",5872378.77059937
"33664",4638976.365448
"82892",69214022.0209351
"70659",140963534.535339
"46052",80433362.5932312
"41958",19569249.6263428
"13175",60110631.1968079
"21377",20385963.0658875
"53927",33265651.9238892
"13183",28346894.4130554
"45735",22969558.3345032
"62140",36162256.5080872
"25427",18878296.0509033
"62135",57392516.7608643
"45747",32566731.8916321
"41653",7535312.79663086
"29533",31444139.4430847
"70619",18569162.9648438
"74711",36701441.3041992
"17232",85337201.1081543
"107468",5320564.39251709
"74721",1553441.16943359
"107465",1929967.62374878
"41658",3937912.57806396
"107466",4402646.65777588
"13150",62832735.835907
"45766",12309760.6731262
"37562",73574791.9588623
"82613",43667136.4841614
"29736",35525521.3858948
"25642",8677554.1758728
"45703",8424974.57571411
"82622",89441671.0236206
"13358",47434803.80896
"37513",16502545.4908447
"62104",82432308.9138184
"45716",25712085.978363
"107491",8836226.28057861
"45725",23077360.4771423
"37523",23064212.6203918
"29766",26401052.7771912
"70342",59427805.5774841
"66151",126015754.534302
"45720",20581306.1917114
"29710",79258368.2461548
"41635",94215169.886322
"86672",177798797.775696
"53864",164758988.746948
"33812",74037166.4445496
"62077",56687608.9768677
"74388",35235810.5201416
"49777",53595355.1730957
"74396",72154339.2198792
"25629",1891161.66259766
"25627",1058244.1529541
"25628",731851.99206543
"107200",8921844.9850769
"29733",25381480.09375
"25626",1797259.46893311
"5127",25984838.0803528
"37487",15222401.3834839
"37501",5957449.11279297
"45701",8312873.76269531
"29730",26247128.5190735
"25633",2900219.81314087
"25632",1758882.23254395
"37503",7065697.40484619
"49750",46468940.5048523
"37454",8927675.75692749
"5153",10328864.846405
"41558",95523977.9529724
"45661",68005091.9981995
"90699",69709132.1965942
"62252",8358683.97949219
"33742",25098983.0874329
"49760",31276451.4094238
"29645",1118430.66970825
"66353",68925308.5750427
"37477",26454118.2687988
"29643",890197.473297119
"29644",1502097.51647949
"29641",987987.463256836
"29642",907068.594146729
"29639",885734.781005859
"86622",3651794.99349976
"29640",1044766.85333252
"78418",129269930.573486
"29654",1900211.82925415
"41772",2029232.42437744
"17358",16804941.2954407
"17355",5541514.36294556
"29649",1480092.25402832
"37676",2694722.97402954
"29650",2396829.73171997
"21448",36859587.3011169
"29648",1697251.44656372
"49968",22165467.9617615
"37671",2797221.91821289
"37672",2096181.47238159
"90719",120769985.474548
"54071",25857332.6744385
"86623",7923239.60757446
"58179",159680312.208649
"29670",14807240.2816162
"5078",2476720.08987427
"37689",4015245.83709717
"29663",9188314.93002319
"37690",6624199.18832397
"17367",22782670.5675659
"37688",6289932.63696289
"37701",7656149.79473877
"5084",5433389.96362305
"5081",2679978.90023804
"54038",69349634.4570312
"37695",8104421.40023804
"70440",52151287.012085
"37643",2093884.30908203
"78654",50239616.6338806
"37642",5232174.64370728
"102999",87992079.8653259
"8876",57153734.8682861
"70462",19809249.6975403
"94997",58295348.7084656
"33420",3847062.22558594
"12985",56664298.9754944
"41764",10238112.675354
"33418",3223059.68173218
"37670",1163842.44845581
"95000",43458523.6211853
"8897",52165527.0397949
"33424",4702272.86447144
"37609",148514730.534363
"33435",8457560.78720093
"8839",23752436.349823
"33442",22904318.4225464
"82664",78578699.1802063
"33405",1968226.0508728
"21118",6045454.56921387
"33412",3548860.24609375
"12913",37468181.0292358
"21115",2810839.87155151
"33409",3548343.99700928
"41692",10852339.6721497
"45795",25811762.2612305
"107240",10520008.3457336
"45793",10392796.2382202
"8830",3170405.58598328
"12933",2738602.41836548
"12934",19081380.5648193
"41696",15326486.2533264
"46508",16688498.9945374
"58802",48744332.2627563
"42411",1681666.71868896
"58814",73276011.7774963
"12875",27029152.7235413
"70352",73184555.4544067
"25179",28344683.9977112
"46523",27548677.7075806
"74467",1232798.41555786
"70360",48754708.5634766
"107212",8753865.95861816
"70374",33305969.9983215
"74466",6108371.80328369
"25187",76242714.466095
"42438",6450023.28314209
"107219",7809041.00604248
"12901",24748218.9481812
"54678",16088795.8361816
"25385",5620642.44122314
"25395",11639683.2136536
"13099",23743049.1137085
"33594",125502809.352234
"25405",24134639.8354492
"29498",27908443.5494995
"29495",22242846.9744568
"99730",76787454.2781677
"25400",18428459.4785461
"25412",35569984.2844543
"13114",44774971.8409729
"107954",7236177.35028076
"107966",4826592.09857178
"50549",24237750.5881958
"38247",12533949.8646851
"87460",96671850.0822754
"107971",4803426.73629761
"58744",26159366.5973206
"62850",62056894.8451538
"38255",2989939.80740356
"46455",13061948.1781311
"38268",12245061.3820801
"25379",2646425.28546143
"25377",1255425.36044312
"38263",15444712.0723267
"25375",736839.064910889
"25376",1063229.23864746
"4891",8527836.0262146
"4890",7345377.06735229
"29429",15110465.8578491
"38272",19979068.7973022
"33519",75495286.119812
"29425",12747105.3250122
"38220",8738801.16720581
"50511",37667929.2327576
"38215",11772041.0722046
"8940",42801628.1897278
"38230",2787639.43011475
"38228",6724656.57910156
"38225",23130117.1022339
"79234",12514082.2937012
"4852",22881817.0135193
"42342",36901608.7156677
"29389",744799.686126709
"54828",7986942.74606323
"29390",1002427.61206055
"29387",4215909.56369019
"50731",36366062.2820435
"29388",1082991.46575928
"38243",14966491.7727356
"8954",49545237.1055603
"29397",1342945.03469849
"29398",973019.25289917
"29395",1068424.32629395
"29396",1112228.01370239
"29393",1045812.27386475
"29394",1402352.35968018
"4868",18379620.3321838
"29391",990473.554443359
"29392",887845.569213867
"29405",6070113.68780518
"4863",17387684.5227356
"38440",9156397.99133301
"29403",1859275.26147461
"21201",70295079.4289856
"63044",227233123.24353
"29401",1427044.35897827
"29402",1603520.6088562
"29399",1313799.77890015
"8918",38913392.5101624
"29409",5946250.65487671
"58892",66649400.5784912
"8912",37240528.2204285
"4829",2438150.51983643
"4830",1334043.63439941
"4837",12902458.6790466
"8929",34530289.6434021
"42503",38773115.6013794
"26035",35739876.9475098
"67110",49332532.4169617
"91713",140507915.240051
"4834",6199981.00637817
"4831",1999393.1222229
"30142",843818.147674561
"42514",19095814.8882141
"30147",1075336.15637207
"42521",7272153.67773438
"75329",418579147.711517
"30148",1391709.23275757
"30145",615059.761535645
"30146",1447464.35891724
"38425",1829223.26446533
"34190",11841730.5735474
"30143",972928.332794189
"42533",24469298.8859558
"38426",3229745.26208496
"30144",796731.261260986
"38423",1300745.89840698
"46626",141944393.754608
"25997",17212687.9727478
"9658",30559861.5725098
"46574",63276227.2805176
"79379",105693783.468964
"42478",39897576.6630554
"38431",6962133.16030884
"38381",63799342.9410095
"26005",41358487.517395
"71187",69095058.5041199
"42471",27445874.1535339
"91684",25147069.9582825
"83489",25461924.2614746
"9607",25282201.1419678
"50682",1694152.39224243
"34211",32070075.2455444
"50680",9101975.74716187
"62926",311753917.380219
"58879",28115452.9844055
"79394",42035759.1573486
"42487",37928615.8583374
"34163",3450321.56817627
"46538",8969406.32019043
"34161",1555250.97964478
"21868",7209735.90002441
"34162",1358247.72940063
"34160",4064144.04272461
"42454",28737824.8726807
"62948",68643618.4004517
"34167",6073677.78060913
"21871",10278540.1695251
"9589",16809836.9836578
"46565",182077870.522736
"13694",29371228.0000305
"95707",77949982.0380859
"30026",22321049.17276
"83410",108473638.376526
"38367",65713153.6300964
"30036",49114120.7848206
"9601",37808800.7449951
"38060",25082591.4223022
"71122",40566472.7782288
"42160",5043507.14138794
"75224",1585943.50738525
"46265",15026253.1820374
"107979",11528796.2589417
"13670",38021018.150116
"87227",139171143.969513
"30261",83799914.006958
"58511",61198538.7355957
"107993",20090641.0178528
"54427",69564858.5234375
"99468",98904186.9819336
"26168",34265243.4876404
"50285",50217811.3132019
"46242",40034146.8113098
"42147",17386752.5397949
"78983",3337551.92849731
"62589",64484182.8643799
"17984",131235522.970154
"26133",2600542.14730835
"26129",815876.601287842
"26130",2511730.25292969
"26127",598691.944366455
"26141",4936592.35632324
"38003",9778025.66452026
"13845",7601501.96595764
"66637",107121784.009094
"42095",170570881.687378
"26139",1760695.5562439
"107711",4437199.35003662
"26138",1773919.04168701
"46202",7333245.38571167
"26135",2725990.61141968
"30243",1422881.2986145
"26136",2056856.06018066
"30244",9835806.70169067
"30242",14280573.2780762
"54349",114722007.039642
"26148",11701703.6548157
"46209",18023045.0224304
"13849",18368179.7267761
"62558",121869880.988983
"37962",6813423.69769287
"21999",51590251.9283142
"5612",18611598.2054138
"37968",14584538.4615173
"34303",87744791.1831055
"42074",94371927.5788879
"66870",133672739.907837
"42085",158580997.399384
"30157",2155720.23834229
"30158",3097126.96966553
"87121",11060655.8607788
"9724",5425938.04504395
"62772",76581929.6713257
"30154",4296669.96426392
"30152",2435730.48434448
"5623",13820693.4604797
"42283",10658631.7138062
"54578",13224948.6906738
"42291",130692738.781494
"50494",51337414.4638977
"5581",7376488.51045227
"46384",187169906.775085
"5577",3182046.50198364
"66827",31219783.3178406
"91434",29514465.9041443
"30181",5606184.51855469
"91432",112874674.589233
"17884",20461851.5121155
"38204",9317270.99072266
"38200",10232304.1111145
"58632",17390785.4447021
"38209",18772363.0231628
"54550",74927105.8993225
"5592",26108703.0274658
"70961",34730720.6542358
"62757",17637466.0992432
"29893",1349646.18695068
"42267",11759185.245575
"29894",670063.950958252
"50470",24819575.7428894
"38173",1733512.14862061
"33986",24489717.6526489
"29891",1330141.97735596
"29892",875464.308380127
"38172",1069267.56210327
"21701",11739553.0368652
"54510",53457741.4348755
"46372",104816704.498199
"33931",15255908.6425171
"54503",49010614.3833313
"42274",10487380.5046692
"42271",7775099.8616333
"38178",3755003.04406738
"70934",69464628.6708679
"33935",7527646.52487183
"21639",30398389.1534119
"25747",14184038.1816711
"50430",8568132.19876099
"54520",96543318.7077026
"13455",27279301.0592651
"21658",34180509.119812
"13456",57266740.7025452
"25763",79345636.5117188
"21663",42956342.2774963
"33909",3920874.02365112
"38145",4285050.00613403
"25715",131654539.235748
"21619",4256097.8470459
"33913",2389590.47009277
"21617",3248854.00894165
"33911",1621716.16305542
"33912",961929.042480469
"65454",58924840.9987488
"33923",2617188.1751709
"9333",9664818.83796692
"70903",51631976.9717712
"33924",1734782.4798584
"33922",3667074.94494629
"57261",87030046.805542
"42200",17465652.8193665
"42213",21825953.1358337
"13444",35195369.4293518
"74962",36730285.8945618
"74973",2261563.56900024
"53177",3176702.40924072
"53178",19988229.4536438
"98229",51074647.5377808
"74968",8878672.87155151
"107725",5077589.48370361
"40894",28830163.3714905
"107726",6257764.41540527
"98224",7439706.89706421
"36758",18166351.1056824
"49049",34130005.6764526
"61343",19700095.4529114
"73669",47984736.3752747
"30021",24365337.1469116
"25926",14486515.344574
"44963",17459241.669342
"29966",51007623.7860718
"36717",37632938.0705261
"25877",919564.796386719
"40810",12728097.6855774
"25878",600605.334869385
"17673",22488253.3272705
"25876",640282.88381958
"36711",22597303.2443237
"44911",30624544.1599121
"25886",3263412.97671509
"49017",58378491.9276428
"17681",26255330.3555908
"25881",2436175.26559448
"25882",1502944.91262817
"25888",3884082.79794312
"61263",40464370.6481018
"5402",23775898.340271
"53072",31426596.7919617
"36682",4951706.85690308
"5410",12064793.7135315
"36679",4892471.57684326
"65375",152431666.686707
"57189",6474824.20285034
"36690",6030241.43579102
"36688",12185807.3325195
"53090",103506259.735321
"77641",50914148.3327026
"9468",39331787.3775635
"57397",119527308.928589
"29900",1953854.51123047
"29897",1374865.68530273
"29898",1551595.02947998
"29895",878952.79486084
"5369",14088530.1512146
"73557",54375896.0224609
"29896",1455802.09823608
"29909",6839768.61978149
"9473",7822276.65216064
"34013",48968510.2134705
"29906",3169194.14294434
"29903",3492906.61801147
"69455",46873799.8099365
"29917",9013352.7855835
"36918",3278460.13772583
"36915",3417893.80404663
"41021",5587399.35696411
"29912",6268073.63110352
"29925",11368832.427063
"45114",153122825.201508
"21721",209524781.501373
"5333",7766302.61322021
"5334",4326221.47555542
"5329",2629832.25192261
"5327",2381430.16722107
"36933",2656749.98574829
"32682",8949271.11685181
"36934",9515814.90814209
"17635",34839597.5006104
"5339",11376599.8989258
"69676",94781309.402771
"41024",5000238.10903931
"20396",56840230.4429016
"40982",29758413.9248657
"32697",36156377.4510803
"57380",13798830.3530579
"57378",18939556.6678772
"57376",66671988.795166
"36889",50066904.7252808
"28557",45373290.6127625
"12230",32930331.8296509
"32662",3850435.05780029
"57329",58411507.212616
"32660",3425838.67684937
"20363",2274164.61105347
"40939",9270473.74285889
"32658",3170290.27243042
"65528",27642056.9066467
"57342",31359405.0419617
"32656",2343880.64611816
"40936",7179245.97354126
"32668",5279556.26815796
"45039",9457265.54116821
"81899",55270442.1938171
"40954",13140798.7035828
"32622",110660336.256775
"8080",10065766.9393768
"20387",31571726.8181763
"69613",18164178.7653503
"45005",2495546.80502319
"45006",1090518.66397095
"28519",25858470.4999084
"24423",15211644.066864
"90116",5890642.15274048
"45007",1419611.71716309
"28539",24967577.8143921
"45008",1367931.25128174
"28535",53696448.0361328
"28545",39776391.4465332
"12157",32075454.5908813
"40933",4086616.49490356
"61110",95104728.4883118
"69582",195035628.937744
"106480",17073011.4033203
"44716",15311448.7238464
"24405",22264390.4801331
"28497",7922168.7421875
"36524",56939021.8845825
"44724",16774966.2446899
"28496",13497858.1941833
"36519",17267732.0414124
"24402",15342235.7272949
"106446",5618050.8477478
"97969",53879916.5262756
"40633",27058782.6550598
"12120",33849290.0282593
"106447",9789709.30645752
"97990",73243320.0924988
"106462",2020722.97799683
"36494",5847893.93997192
"44694",7873963.44226074
"24626",2982943.37594604
"24623",2220746.64147949
"106467",4616024.17559814
"4141",11108261.064209
"36502",22818641.0271301
"106465",2093585.33300781
"4142",8335627.60238647
"106466",1763185.4256897
"110253",1677920.378479
"106463",2633348.79559326
"110254",6987667.80126953
"110251",3286927.32284546
"4137",8525963.12081909
"36498",6709685.95385742
"44697",7285360.53222656
"110249",2073201.1539917
"32834",194451259.715271
"110247",3242292.93447876
"36510",16021041.0780029
"24643",12337733.6665344
"36513",28537354.7344971
"77458",86527192.2313538
"65144",82985405.8702698
"40566",44071278.6648254
"61062",64552139.4057617
"40560",16773430.5310974
"48759",29439879.7773743
"16400",99813172.0226135
"44666",10315671.1924133
"32802",46494921.0843201
"16414",56572378.5108337
"52811",52337149.5991821
"85620",32287231.2090759
"32744",51618073.3601685
"28649",1158156.23776245
"48713",25196972.5762329
"40525",4813059.89343262
"40524",4445778.04714966
"40522",4549800.402771
"40519",2789800.60787964
"28658",5472177.79953003
"110243",2554629.92675781
"40532",20221321.1329346
"28667",18016195.3575745
